GEO_ID,B19013E_001E,B19013E_001M,NAME,B19013E_001EA,B19013E_001MA,state
0400000US01,null,null,Alabama,null,null,01
0400000US02,56465,21768,Alaska,null,null,02
0400000US04,29725,28574,Arizona,null,null,04
0400000US05,29279,25900,Arkansas,null,null,05
0400000US06,56614,5398,California,null,null,06
0400000US08,49734,10406,Colorado,null,null,08
0400000US09,87679,42722,Connecticut,null,null,09
0400000US10,null,null,Delaware,null,null,10
0400000US11,-666666666,-222222222,District of Columbia,-,**,11
0400000US12,41961,21173,Florida,null,null,12
0400000US13,34135,18730,Georgia,null,null,13
0400000US15,54045,6054,Hawaii,null,null,15
0400000US16,17003,15044,Idaho,null,null,16
0400000US17,75964,43593,Illinois,null,null,17
0400000US18,68195,68216,Indiana,null,null,18
0400000US19,null,null,Iowa,null,null,19
0400000US20,61738,30025,Kansas,null,null,20
0400000US21,44318,31299,Kentucky,null,null,21
0400000US22,62100,55682,Louisiana,null,null,22
0400000US23,-666666666,-222222222,Maine,-,**,23
0400000US24,null,null,Maryland,null,null,24
0400000US25,33608,10516,Massachusetts,null,null,25
0400000US26,73904,20268,Michigan,null,null,26
0400000US27,null,null,Minnesota,null,null,27
0400000US28,-666666666,-222222222,Mississippi,-,**,28
0400000US29,34244,16830,Missouri,null,null,29
0400000US30,null,null,Montana,null,null,30
0400000US31,null,null,Nebraska,null,null,31
0400000US32,45765,2904,Nevada,null,null,32
0400000US33,-666666666,-222222222,New Hampshire,-,**,33
0400000US34,null,null,New Jersey,null,null,34
0400000US35,null,null,New Mexico,null,null,35
0400000US36,36132,8325,New York,null,null,36
0400000US37,53788,27109,North Carolina,null,null,37
0400000US38,-666666666,-222222222,North Dakota,-,**,38
0400000US39,null,null,Ohio,null,null,39
0400000US40,34379,12242,Oklahoma,null,null,40
0400000US41,36546,10121,Oregon,null,null,41
0400000US42,40287,21535,Pennsylvania,null,null,42
0400000US44,-666666666,-222222222,Rhode Island,-,**,44
0400000US45,null,null,South Carolina,null,null,45
0400000US46,-666666666,-222222222,South Dakota,-,**,46
0400000US47,79147,44912,Tennessee,null,null,47
0400000US48,39612,25594,Texas,null,null,48
0400000US49,35666,4143,Utah,null,null,49
0400000US50,-666666666,-222222222,Vermont,-,**,50
0400000US51,69869,45453,Virginia,null,null,51
0400000US53,49973,12493,Washington,null,null,53
0400000US54,84628,24387,West Virginia,null,null,54
0400000US55,null,null,Wisconsin,null,null,55
0400000US56,-666666666,-222222222,Wyoming,-,**,56
0400000US72,-666666666,-222222222,Puerto Rico,-,**,72
