GEO_ID,C01001E_001E,C01001E_001M,C01001E_002E,C01001E_002M,C01001E_003E,C01001E_003M,C01001E_004E,C01001E_004M,C01001E_005E,C01001E_005M,C01001E_006E,C01001E_006M,C01001E_007E,C01001E_007M,C01001E_008E,C01001E_008M,C01001E_009E,C01001E_009M,NAME,C01001E_001EA,C01001E_001MA,C01001E_002MA,C01001E_002EA,C01001E_003EA,C01001E_003MA,C01001E_004MA,C01001E_004EA,C01001E_005MA,C01001E_005EA,C01001E_006EA,C01001E_006MA,C01001E_007EA,C01001E_007MA,C01001E_008EA,C01001E_008MA,C01001E_009MA,C01001E_009EA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,7785,727,3805,547,1363,333,2240,280,202,173,3980,517,1604,384,2204,322,172,188,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,11941,1586,6748,796,1634,508,4979,770,135,177,5193,1244,1970,828,3084,657,139,180,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,7279,1910,4122,1016,2196,595,1926,528,0,192,3157,1152,1201,762,1614,416,342,380,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,146894,5678,71946,3396,19590,1752,47940,2426,4416,930,74948,3594,17891,1952,51305,2582,5752,902,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5949,641,3303,598,1131,367,2172,545,0,201,2646,493,900,311,1746,443,0,201,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12545,3380,6285,2177,2393,1146,3748,1654,144,154,6260,2108,1710,1162,4220,1329,330,526,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,5659,2702,2926,1385,552,536,2258,1022,116,127,2733,1631,812,800,1851,962,70,122,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,128087,5294,64858,3163,19392,1643,40563,2260,4903,546,63229,2988,17657,1561,39586,2190,5986,605,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
