GEO_ID,B13002B_001E,B13002B_001M,B13002B_002E,B13002B_002M,B13002B_003E,B13002B_003M,B13002B_004E,B13002B_004M,B13002B_005E,B13002B_005M,B13002B_006E,B13002B_006M,B13002B_007E,B13002B_007M,NAME,B13002B_001MA,B13002B_001EA,B13002B_002MA,B13002B_002EA,B13002B_003MA,B13002B_003EA,B13002B_004EA,B13002B_004MA,B13002B_005EA,B13002B_005MA,B13002B_006EA,B13002B_006MA,B13002B_007MA,B13002B_007EA,state
0400000US01,351213,3000,21568,2700,6050,1595,15518,1969,329645,4063,95448,4903,234197,5998,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,5871,907,345,302,189,244,156,182,5526,1027,1604,731,3922,922,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,66227,2506,3130,1178,1918,1034,1212,784,63097,2414,13381,2265,49716,3060,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,123985,2277,6416,1419,1187,518,5229,1330,117569,2650,33027,2458,84542,2764,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,592269,6714,28955,3250,9925,1984,19030,2549,563314,7357,143222,5748,420092,8325,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,51125,2486,2976,931,1290,648,1686,648,48149,2683,13733,2151,34416,2864,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,100983,2431,5463,1457,1989,835,3474,1152,95520,2528,26941,2344,68579,2981,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,52153,1535,2453,866,673,461,1780,836,49700,1674,14410,2031,35290,2132,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,82556,1165,3318,1177,509,383,2809,1032,79238,1804,12343,1556,66895,2288,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,839763,8514,46920,4657,17654,2805,29266,3509,792843,9431,230846,6934,561997,9364,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,863982,6031,47552,4930,15992,3116,31560,3487,816430,6680,240128,7895,576302,8851,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,6577,631,644,471,152,198,492,440,5933,749,2788,655,3145,784,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1346,527,591,501,591,501,0,195,755,409,184,213,571,379,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,505831,4187,24556,2752,5111,1256,19445,2445,481275,4649,100616,4172,380659,5447,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,157799,3362,12053,2011,2833,979,9220,1761,145746,3685,37283,3043,108463,4034,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,23236,1787,797,435,265,235,532,349,22439,1855,4561,938,17878,2008,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,42622,1997,2563,734,1023,518,1540,598,40059,1998,11269,1555,28790,2244,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,89934,3043,4898,1339,1270,553,3628,1180,85036,2918,24563,2524,60473,3008,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,392495,3819,25015,2973,6106,1378,18909,3013,367480,4695,95111,4813,272369,5395,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,3407,618,273,214,162,178,111,142,3134,633,1188,502,1946,626,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,487414,3838,23878,2509,9468,1559,14410,2090,463536,4892,134204,5209,329332,6824,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,127635,3168,7586,1894,3680,1317,3906,1265,120049,3353,35138,2509,84911,3340,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,369592,3767,21425,2411,5971,1412,15454,1976,348167,4283,74787,3569,273380,5462,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,74203,2214,5943,1345,2411,808,3532,1154,68260,2164,20178,1667,48082,2740,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,306187,2940,14989,2145,3703,1058,11286,1687,291198,3571,75104,4252,216094,4962,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,185384,3363,9737,1886,1728,485,8009,1826,175647,3535,43919,3144,131728,3833,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,22404,1279,1193,512,537,400,656,331,21211,1332,4575,899,16636,1658,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,59404,2314,2663,1454,1245,1138,1418,790,56741,2532,18041,2786,38700,3039,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,3480,522,311,329,311,329,0,184,3169,467,750,384,2419,594,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,327362,4651,17365,2168,6152,1284,11213,1533,309997,5054,81821,3586,228176,5718,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,8114,1481,906,522,450,390,456,382,7208,1568,1736,824,5472,1373,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,852384,7430,40643,3087,14781,1581,25862,2771,811741,7976,218788,6770,592953,9386,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,576039,5011,34231,3343,12241,2492,21990,3164,541808,5976,149473,6660,392335,6986,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,365666,4255,23242,2258,6367,1290,16875,1999,342424,4715,76823,4252,265601,5600,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,72641,2071,5343,1217,1156,495,4187,1090,67298,2276,17325,1842,49973,2362,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,17752,1454,724,393,202,208,522,309,17028,1523,3907,1129,13121,1696,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,370324,4249,23666,3064,5681,1498,17985,2663,346658,4995,78525,4333,268133,6350,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18175,1545,1094,591,368,354,726,458,17081,1645,4651,1294,12430,1569,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,346863,3843,22502,2787,4111,1331,18391,2492,324361,4182,94142,4753,230219,5645,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,2215,536,140,197,140,197,0,155,2075,582,1265,501,810,350,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,296333,3506,20586,2975,6617,1506,13969,2373,275747,4717,68722,4606,207025,5594,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,828980,6278,44049,4466,16701,2762,27348,3401,784931,7972,239794,9119,545137,11201,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,6167,1167,343,307,107,155,236,270,5824,1186,2617,830,3207,1152,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,427065,4611,22522,2821,8856,1990,13666,2240,404543,5271,126746,4828,277797,5279,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,59572,2703,5003,1562,3252,1154,1751,959,54569,2936,18331,2386,36238,2550,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,13604,1559,202,167,19,33,183,163,13402,1567,2642,731,10760,1552,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,94842,2122,5204,1351,1012,486,4192,1186,89638,2445,16705,1989,72933,2588,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,70932,4792,3766,1042,1658,728,2108,619,67166,4453,19928,2160,47238,3741,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
