GEO_ID,C07408PR_001E,C07408PR_001M,C07408PR_002E,C07408PR_002M,C07408PR_003E,C07408PR_003M,C07408PR_004E,C07408PR_004M,C07408PR_005E,C07408PR_005M,C07408PR_006E,C07408PR_006M,C07408PR_007E,C07408PR_007M,C07408PR_008E,C07408PR_008M,C07408PR_009E,C07408PR_009M,C07408PR_010E,C07408PR_010M,C07408PR_011E,C07408PR_011M,C07408PR_012E,C07408PR_012M,C07408PR_013E,C07408PR_013M,C07408PR_014E,C07408PR_014M,C07408PR_015E,C07408PR_015M,C07408PR_016E,C07408PR_016M,C07408PR_017E,C07408PR_017M,C07408PR_018E,C07408PR_018M,C07408PR_019E,C07408PR_019M,C07408PR_020E,C07408PR_020M,C07408PR_021E,C07408PR_021M,C07408PR_022E,C07408PR_022M,C07408PR_023E,C07408PR_023M,C07408PR_024E,C07408PR_024M,C07408PR_025E,C07408PR_025M,NAME,C07408PR_001EA,C07408PR_001MA,C07408PR_002EA,C07408PR_002MA,C07408PR_003EA,C07408PR_003MA,C07408PR_004EA,C07408PR_004MA,C07408PR_005MA,C07408PR_005EA,C07408PR_006MA,C07408PR_006EA,C07408PR_007MA,C07408PR_007EA,C07408PR_008MA,C07408PR_008EA,C07408PR_009EA,C07408PR_009MA,C07408PR_010EA,C07408PR_010MA,C07408PR_011MA,C07408PR_011EA,C07408PR_012MA,C07408PR_012EA,C07408PR_013MA,C07408PR_013EA,C07408PR_014MA,C07408PR_014EA,C07408PR_015EA,C07408PR_015MA,C07408PR_016EA,C07408PR_016MA,C07408PR_017EA,C07408PR_017MA,C07408PR_018MA,C07408PR_018EA,C07408PR_019MA,C07408PR_019EA,C07408PR_020EA,C07408PR_020MA,C07408PR_021EA,C07408PR_021MA,C07408PR_022EA,C07408PR_022MA,C07408PR_023MA,C07408PR_023EA,C07408PR_024EA,C07408PR_024MA,C07408PR_025MA,C07408PR_025EA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
