GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001MA,B17001F_001EA,B17001F_002MA,B17001F_002EA,B17001F_003MA,B17001F_003EA,B17001F_004EA,B17001F_004MA,B17001F_005EA,B17001F_005MA,B17001F_006EA,B17001F_006MA,B17001F_007MA,B17001F_007EA,B17001F_008EA,B17001F_008MA,B17001F_009EA,B17001F_009MA,B17001F_010EA,B17001F_010MA,B17001F_011EA,B17001F_011MA,B17001F_012MA,B17001F_012EA,B17001F_013MA,B17001F_013EA,B17001F_014MA,B17001F_014EA,B17001F_015EA,B17001F_015MA,B17001F_016EA,B17001F_016MA,B17001F_017EA,B17001F_017MA,B17001F_018EA,B17001F_018MA,B17001F_019EA,B17001F_019MA,B17001F_020EA,B17001F_020MA,B17001F_021EA,B17001F_021MA,B17001F_022EA,B17001F_022MA,B17001F_023EA,B17001F_023MA,B17001F_024MA,B17001F_024EA,B17001F_025MA,B17001F_025EA,B17001F_026MA,B17001F_026EA,B17001F_027MA,B17001F_027EA,B17001F_028EA,B17001F_028MA,B17001F_029MA,B17001F_029EA,B17001F_030MA,B17001F_030EA,B17001F_031MA,B17001F_031EA,B17001F_032MA,B17001F_032EA,B17001F_033EA,B17001F_033MA,B17001F_034MA,B17001F_034EA,B17001F_035MA,B17001F_035EA,B17001F_036MA,B17001F_036EA,B17001F_037MA,B17001F_037EA,B17001F_038MA,B17001F_038EA,B17001F_039EA,B17001F_039MA,B17001F_040MA,B17001F_040EA,B17001F_041MA,B17001F_041EA,B17001F_042MA,B17001F_042EA,B17001F_043EA,B17001F_043MA,B17001F_044EA,B17001F_044MA,B17001F_045MA,B17001F_045EA,B17001F_046MA,B17001F_046EA,B17001F_047MA,B17001F_047EA,B17001F_048MA,B17001F_048EA,B17001F_049EA,B17001F_049MA,B17001F_050EA,B17001F_050MA,B17001F_051MA,B17001F_051EA,B17001F_052MA,B17001F_052EA,B17001F_053EA,B17001F_053MA,B17001F_054EA,B17001F_054MA,B17001F_055EA,B17001F_055MA,B17001F_056MA,B17001F_056EA,B17001F_057MA,B17001F_057EA,B17001F_058EA,B17001F_058MA,B17001F_059EA,B17001F_059MA,state
0400000US01,57731,7039,23410,5480,12839,3123,1568,769,242,236,1795,526,1026,644,284,303,1205,787,1881,980,2754,975,926,508,1158,753,0,190,0,190,0,190,10571,2806,2301,1033,158,217,1205,582,294,261,197,121,0,190,1407,785,2757,1191,1366,763,407,405,479,503,0,190,0,190,34321,5768,20317,3376,623,479,10,18,1156,641,701,619,0,190,234,201,4125,1153,5673,1559,3896,1334,2421,878,795,606,670,549,13,26,14004,3209,1153,678,66,76,1562,990,1217,930,207,232,99,132,958,610,3196,1098,2067,752,2271,1612,636,538,313,373,259,280,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,391618,21281,122383,13175,60433,7301,8207,1978,1878,866,7855,2035,5662,2385,1567,846,3042,1203,9173,2088,4503,1150,7002,1820,6543,1861,2479,1023,1416,706,1106,580,61950,7235,7706,1920,1573,842,8117,1782,2818,1023,2277,968,2096,969,8406,1947,10203,2318,7941,1726,5398,1371,3123,1064,1141,762,1151,528,269235,20440,139679,10771,8598,2033,1521,760,12481,2714,7733,1867,1218,457,5477,1351,17103,2432,27281,3782,27025,3533,15440,2017,8718,1579,4671,1239,2413,907,129556,11326,10288,2195,2489,1073,16021,3338,7217,2167,2988,1026,4678,1151,12787,2567,21837,3288,17895,2409,14725,2280,9691,1707,6509,1337,2431,932,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,62325,7430,18533,5233,8547,2902,1963,818,20,37,1442,875,528,297,298,305,368,401,316,257,1554,770,1927,1128,35,83,96,158,0,192,0,192,9986,2845,1175,625,441,460,2522,876,260,285,321,413,255,306,1204,726,2463,1101,578,370,412,472,350,422,5,10,0,192,43792,7740,24983,5006,2275,859,218,206,3816,1250,1369,657,624,409,1159,815,3278,1635,4430,1097,3965,1443,2920,1195,560,369,238,268,131,194,18809,3490,2721,983,532,333,1534,731,647,558,103,119,548,414,2315,860,3677,1285,3370,1183,2096,962,883,512,133,199,250,307,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,4641198,65639,1194308,38309,551290,18612,74344,5610,15020,2208,85108,5246,35520,3394,12379,2458,25028,2562,73923,5174,73885,4554,72233,4838,41532,3672,27808,3115,8446,1701,6064,1576,643018,24149,78560,6177,13777,2220,78784,6574,41169,3710,13404,2238,26453,3024,84696,5563,102386,6255,95533,5727,55490,4094,28551,3102,13853,1954,10362,1727,3446890,62946,1799434,36040,135273,6829,24994,3032,159686,7591,83543,7084,27658,3042,61473,4163,239060,10395,347644,9724,293941,9727,228001,7259,123785,4749,48853,3198,25523,2343,1647456,32932,124279,6933,28138,2937,152516,7723,83401,6023,26739,2847,54950,4696,208686,8285,278080,9868,253110,9185,221081,6473,124422,5184,54139,3240,37915,2823,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,217794,15584,61940,8422,28543,4663,5141,1695,804,581,4734,1789,1171,495,920,719,1272,718,3069,1191,5342,1532,3454,1092,1314,569,756,330,395,306,171,200,33397,5216,4197,1384,696,445,4809,1225,1704,759,214,222,1461,609,4916,1100,6696,1872,4446,1174,2675,794,1060,501,346,165,177,158,155854,13675,83139,7938,6047,1558,2034,860,6832,1473,3918,1023,1149,642,2044,688,10209,1941,13234,2005,14008,2341,11423,1690,6616,1241,4067,935,1558,815,72715,7215,6114,1438,1014,509,7943,2192,2620,1103,1763,925,2968,805,7415,1588,10723,2366,11379,2000,8609,1665,6459,989,3198,818,2510,815,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,188400,10693,61745,7741,27927,4419,4667,1349,736,518,3778,1286,2299,870,662,488,1197,539,4393,1218,3557,1332,3217,1092,2234,1049,1034,681,153,174,0,198,33818,4853,3390,1103,308,293,4906,1462,1853,805,1132,626,1008,574,5855,1217,4594,1354,4865,1181,2938,907,2121,819,565,307,283,315,126655,10134,67121,5927,3889,1283,401,296,5538,1378,3692,1035,731,380,2294,764,8751,1699,14175,1903,12984,1802,8250,1322,3948,1058,1624,554,844,509,59534,5581,4526,1191,1118,676,5485,1346,2723,1091,811,562,2295,741,7525,1483,9567,1535,10158,1512,9172,1557,3880,1027,1815,620,459,286,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,504228,27555,151881,14670,74966,7423,12466,2560,1663,767,10615,2311,3932,1469,711,533,2280,1177,12850,3297,11709,2314,8794,2171,5875,1699,2434,960,1004,590,633,513,76915,9178,10174,2248,1484,843,10183,3072,4307,1492,1507,1065,1937,937,9971,2106,13015,2412,9326,1866,7096,2037,4181,1052,1882,735,1852,956,352347,26085,185891,14258,8587,1953,1592,849,13529,2414,11038,3139,2656,1276,6511,1914,29033,5231,35241,5361,29981,3986,27221,3926,12273,2277,4330,1246,3899,1304,166456,14314,9552,1919,2554,1169,13636,2760,5690,1831,2322,1141,7279,2070,19407,3300,26065,2791,30084,4155,25018,4124,13965,2965,6932,1623,3952,1446,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
