GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001MA,B23002B_001EA,B23002B_002MA,B23002B_002EA,B23002B_003EA,B23002B_003MA,B23002B_004MA,B23002B_004EA,B23002B_005MA,B23002B_005EA,B23002B_006EA,B23002B_006MA,B23002B_007MA,B23002B_007EA,B23002B_008EA,B23002B_008MA,B23002B_009EA,B23002B_009MA,B23002B_010MA,B23002B_010EA,B23002B_011EA,B23002B_011MA,B23002B_012EA,B23002B_012MA,B23002B_013MA,B23002B_013EA,B23002B_014EA,B23002B_014MA,B23002B_015EA,B23002B_015MA,B23002B_016MA,B23002B_016EA,B23002B_017EA,B23002B_017MA,B23002B_018EA,B23002B_018MA,B23002B_019EA,B23002B_019MA,B23002B_020EA,B23002B_020MA,B23002B_021EA,B23002B_021MA,B23002B_022MA,B23002B_022EA,B23002B_023EA,B23002B_023MA,B23002B_024MA,B23002B_024EA,B23002B_025EA,B23002B_025MA,B23002B_026EA,B23002B_026MA,B23002B_027MA,B23002B_027EA,B23002B_028EA,B23002B_028MA,B23002B_029MA,B23002B_029EA,B23002B_030EA,B23002B_030MA,B23002B_031EA,B23002B_031MA,B23002B_032EA,B23002B_032MA,B23002B_033EA,B23002B_033MA,B23002B_034MA,B23002B_034EA,B23002B_035MA,B23002B_035EA,B23002B_036EA,B23002B_036MA,B23002B_037EA,B23002B_037MA,B23002B_038MA,B23002B_038EA,B23002B_039EA,B23002B_039MA,B23002B_040MA,B23002B_040EA,B23002B_041EA,B23002B_041MA,B23002B_042EA,B23002B_042MA,B23002B_043MA,B23002B_043EA,B23002B_044EA,B23002B_044MA,B23002B_045MA,B23002B_045EA,B23002B_046MA,B23002B_046EA,B23002B_047EA,B23002B_047MA,B23002B_048EA,B23002B_048MA,B23002B_049MA,B23002B_049EA,B23002B_050EA,B23002B_050MA,B23002B_051MA,B23002B_051EA,B23002B_052EA,B23002B_052MA,B23002B_053EA,B23002B_053MA,B23002B_054MA,B23002B_054EA,B23002B_055EA,B23002B_055MA,B23002B_056MA,B23002B_056EA,B23002B_057MA,B23002B_057EA,B23002B_058EA,B23002B_058MA,B23002B_059EA,B23002B_059MA,B23002B_060MA,B23002B_060EA,B23002B_061EA,B23002B_061MA,B23002B_062EA,B23002B_062MA,B23002B_063MA,B23002B_063EA,B23002B_064EA,B23002B_064MA,B23002B_065MA,B23002B_065EA,B23002B_066EA,B23002B_066MA,B23002B_067EA,B23002B_067MA,B23002B_068EA,B23002B_068MA,B23002B_069EA,B23002B_069MA,B23002B_070EA,B23002B_070MA,B23002B_071MA,B23002B_071EA,B23002B_072MA,B23002B_072EA,B23002B_073EA,B23002B_073MA,B23002B_074EA,B23002B_074MA,B23002B_075EA,B23002B_075MA,B23002B_076EA,B23002B_076MA,B23002B_077MA,B23002B_077EA,B23002B_078EA,B23002B_078MA,B23002B_079MA,B23002B_079EA,state
0400000US01,976716,3776,442320,3181,45854,2145,12209,1789,151,132,12058,1784,6547,1216,5511,1165,33645,2145,52914,1849,35319,2290,219,257,35100,2332,23723,1899,11377,1638,17595,1781,232798,2392,166169,4401,1677,624,164492,4473,137442,4967,27050,2902,66629,3929,64067,1171,31098,1974,302,342,30796,1963,27439,2019,3357,865,32969,1741,17566,1537,3910,739,3869,732,41,74,13656,1503,29121,1561,2473,645,2205,618,268,162,26648,1537,534396,2788,46400,2401,16045,1855,125,101,15920,1849,9089,1364,6831,1521,30355,2175,55866,1884,37742,2506,51,85,37691,2520,28584,2286,9107,1665,18124,2124,279356,1985,213934,4275,919,656,213015,4342,179631,4076,33384,2927,65422,4077,77886,994,40232,2114,0,190,40232,2114,37004,2173,3228,1057,37654,2069,22147,1538,3842,772,3344,760,498,331,18305,1466,52741,1793,3465,828,2916,806,549,266,49276,1659,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,198375,4609,105771,3414,11424,1807,4523,1335,0,229,4523,1335,3316,1360,1207,865,6901,1738,14442,1596,9843,1770,387,257,9456,1735,6897,1312,2559,1418,4599,985,60141,2096,43705,2329,472,343,43233,2389,36484,2484,6749,1858,16436,2499,11753,661,6410,898,0,229,6410,898,5341,931,1069,468,5343,956,3324,763,1309,697,1003,577,306,368,2015,645,4687,838,586,371,343,226,243,349,4101,861,92604,2918,9144,1561,3029,1535,0,229,3029,1535,1450,1170,1579,1201,6115,1321,10373,1311,7240,1594,210,162,7030,1557,6111,1446,919,627,3133,1186,50726,2088,40351,2804,69,107,40282,2804,35065,3198,5217,1642,10375,2319,12183,1041,5651,1096,0,229,5651,1096,4773,1056,878,454,6532,1261,3255,688,1126,616,864,554,262,276,2129,619,6923,715,719,350,719,350,0,229,6204,766,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,340946,3280,159235,2457,17380,1477,5714,1390,0,192,5714,1390,3530,1141,2184,697,11666,1574,18184,1980,13028,1824,0,192,13028,1824,9066,1545,3962,1635,5156,1085,85493,2155,61367,2920,52,87,61315,2906,48387,3212,12928,2572,24126,2217,23205,1104,9840,1180,0,192,9840,1180,8741,1098,1099,509,13365,1340,5488,673,1486,504,1444,505,42,73,4002,700,9485,880,1328,562,1156,539,172,162,8157,888,181711,2221,15714,1825,5493,845,0,192,5493,845,3086,859,2407,653,10221,1699,17776,1614,13672,1511,347,459,13325,1508,10844,1574,2481,851,4104,1132,99081,1750,74446,2298,34,62,74412,2307,65145,2524,9267,1806,24635,2129,25586,906,13847,1174,0,192,13847,1174,12701,1134,1146,584,11739,1266,6130,756,1306,411,1135,377,171,104,4824,713,17424,929,1772,590,1632,592,140,129,15652,959,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1777067,11426,869725,7587,77201,4118,20374,2783,677,449,19697,2782,9573,2110,10124,1869,56827,3715,97568,3617,62927,3770,3492,976,59435,3784,38903,3645,20532,2758,34641,3208,476806,6041,345719,7631,6862,1777,338857,7789,280292,7633,58565,4458,131087,5499,120789,1775,65870,3624,0,208,65870,3624,57597,3555,8273,1313,54919,3766,35514,2247,12296,1401,10519,1397,1777,654,23218,2033,61847,1841,7613,1104,6762,1042,851,421,54234,2014,907342,6995,68315,3280,18452,2423,106,146,18346,2433,8555,1830,9791,1971,49863,3416,94794,2412,61643,3699,760,410,60883,3690,42209,3225,18674,2279,33151,2982,477849,5108,362310,6760,905,491,361405,6741,301174,7541,60231,4236,115539,5786,132134,2080,77223,3037,0,208,77223,3037,70063,2992,7160,1218,54911,2984,41964,2071,10930,1383,9446,1403,1484,440,31034,2026,92286,2343,8040,1233,7081,1179,959,519,84246,2333,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,157396,3196,84201,2394,5623,833,2457,678,295,195,2162,637,894,418,1268,569,3166,790,8736,963,6970,1148,719,529,6251,1146,3786,1013,2465,1136,1766,754,52858,2261,39879,2213,1493,745,38386,2253,31977,2460,6409,1623,12979,2062,10028,736,6716,1057,0,201,6716,1057,6035,1149,681,395,3312,913,2829,615,1038,593,895,552,143,214,1791,533,4127,528,412,269,412,269,0,201,3715,541,73195,2218,5725,1304,2088,889,0,201,2088,889,1102,900,986,625,3637,1257,8202,1236,7043,1078,387,295,6656,1084,5119,1082,1537,657,1159,587,40618,1617,31337,2032,383,429,30954,2086,26692,2078,4262,1372,9281,1574,9864,610,6023,1006,0,201,6023,1006,5355,1091,668,457,3841,911,2904,686,625,332,582,326,43,75,2279,756,5882,782,284,214,284,214,0,201,5598,762,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,273441,3890,128014,2492,12985,1215,5253,1204,135,134,5118,1196,2738,872,2380,821,7732,1460,14708,940,10284,1283,79,144,10205,1235,6344,1164,3861,927,4424,1054,73186,1778,61364,2208,385,332,60979,2152,49861,2963,11118,1859,11822,1390,15152,658,10007,1080,0,198,10007,1080,8036,1021,1971,554,5145,1054,5028,728,1879,609,1625,592,254,182,3149,737,6955,678,1183,522,1183,522,0,198,5772,598,145427,2451,11981,1054,4414,804,0,198,4414,804,2644,675,1770,769,7567,1114,13133,861,10626,974,0,198,10626,974,7189,1130,3437,866,2507,771,81904,1833,68400,1929,0,198,68400,1929,58167,2258,10233,1427,13504,2057,19238,692,12176,1104,0,198,12176,1104,10953,1287,1223,549,7062,933,6265,753,2557,630,2123,557,434,354,3708,710,12906,794,1588,598,1466,589,122,116,11318,804,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,147407,1862,68179,1113,6479,882,1481,612,41,120,1440,600,973,546,467,330,4998,859,7941,522,5047,1136,550,524,4497,1213,3099,867,1398,928,2894,969,37470,605,29406,1207,500,333,28906,1331,25075,1626,3831,908,8064,1164,9130,199,5158,728,0,192,5158,728,4364,676,794,608,3972,756,3718,495,1431,602,1335,615,96,113,2287,595,3441,530,535,283,535,283,0,192,2906,509,79228,1498,7173,1069,2936,764,0,192,2936,764,1775,665,1161,648,4237,855,7520,783,5579,986,0,192,5579,986,4330,941,1249,552,1941,911,42467,959,34526,1689,160,191,34366,1698,31439,1782,2927,868,7941,1438,11576,292,6677,795,0,192,6677,795,6368,794,309,227,4899,908,3610,638,1089,507,1089,507,0,192,2521,580,6882,685,197,144,156,131,41,65,6685,685,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,250706,1726,110306,1229,9042,721,1553,602,0,200,1553,602,799,416,754,396,7489,759,11773,336,7317,986,65,180,7252,1019,4246,1111,3006,766,4456,920,55873,752,44207,1592,43,70,44164,1598,34638,2003,9526,1458,11666,1491,17535,234,9569,1233,0,200,9569,1233,7635,1234,1934,616,7966,1270,5224,617,1630,492,1587,493,43,72,3594,626,10859,647,1698,528,1619,520,79,130,9161,622,140400,1163,10178,667,3054,717,6,19,3048,720,1985,650,1063,461,7124,833,13676,280,8348,1190,0,200,8348,1190,6296,1168,2052,779,5328,1104,66981,742,51753,2005,106,93,51647,2004,42938,2521,8709,1602,15228,2051,22198,258,12526,1065,0,200,12526,1065,10849,1134,1677,566,9672,1106,7442,712,2163,554,1985,554,178,130,5279,683,19925,712,1738,475,1718,467,20,33,18187,710,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2306206,14134,1088243,8511,114900,4786,30859,3354,446,194,30413,3315,13532,2235,16881,2578,84041,4715,133566,4126,86602,4642,1241,531,85361,4551,56852,4095,28509,3979,46964,4117,594631,6652,451832,8704,3073,1241,448759,8829,370086,9427,78673,6091,142799,7011,134633,2474,81636,3801,0,238,81636,3801,69344,3840,12292,2333,52997,3540,43420,2478,14788,1853,12305,1854,2483,787,28632,2413,67093,2696,8131,1702,6943,1551,1188,560,58962,2333,1217963,8314,104640,4468,36700,3912,51,99,36649,3932,18845,2685,17804,2838,67940,4271,130893,3754,97337,4242,1020,684,96317,4225,69705,4168,26612,3292,33556,3571,663074,5366,539237,8595,753,551,538484,8521,459727,9307,78757,5842,123837,6764,160887,2631,97837,3577,0,238,97837,3577,87918,3702,9919,1756,63050,3462,52535,3024,15272,2115,13522,2096,1750,631,37263,2708,105934,3124,6545,1346,6263,1285,282,215,99389,3216,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
