GEO_ID,B24010F_001E,B24010F_001M,B24010F_002E,B24010F_002M,B24010F_003E,B24010F_003M,B24010F_004E,B24010F_004M,B24010F_005E,B24010F_005M,B24010F_006E,B24010F_006M,B24010F_007E,B24010F_007M,B24010F_008E,B24010F_008M,B24010F_009E,B24010F_009M,B24010F_010E,B24010F_010M,B24010F_011E,B24010F_011M,B24010F_012E,B24010F_012M,B24010F_013E,B24010F_013M,B24010F_014E,B24010F_014M,B24010F_015E,B24010F_015M,B24010F_016E,B24010F_016M,B24010F_017E,B24010F_017M,B24010F_018E,B24010F_018M,B24010F_019E,B24010F_019M,B24010F_020E,B24010F_020M,B24010F_021E,B24010F_021M,B24010F_022E,B24010F_022M,B24010F_023E,B24010F_023M,B24010F_024E,B24010F_024M,B24010F_025E,B24010F_025M,B24010F_026E,B24010F_026M,B24010F_027E,B24010F_027M,B24010F_028E,B24010F_028M,B24010F_029E,B24010F_029M,B24010F_030E,B24010F_030M,B24010F_031E,B24010F_031M,B24010F_032E,B24010F_032M,B24010F_033E,B24010F_033M,B24010F_034E,B24010F_034M,B24010F_035E,B24010F_035M,B24010F_036E,B24010F_036M,B24010F_037E,B24010F_037M,B24010F_038E,B24010F_038M,B24010F_039E,B24010F_039M,B24010F_040E,B24010F_040M,B24010F_041E,B24010F_041M,B24010F_042E,B24010F_042M,B24010F_043E,B24010F_043M,B24010F_044E,B24010F_044M,B24010F_045E,B24010F_045M,B24010F_046E,B24010F_046M,B24010F_047E,B24010F_047M,B24010F_048E,B24010F_048M,B24010F_049E,B24010F_049M,B24010F_050E,B24010F_050M,B24010F_051E,B24010F_051M,B24010F_052E,B24010F_052M,B24010F_053E,B24010F_053M,B24010F_054E,B24010F_054M,B24010F_055E,B24010F_055M,B24010F_056E,B24010F_056M,B24010F_057E,B24010F_057M,B24010F_058E,B24010F_058M,B24010F_059E,B24010F_059M,B24010F_060E,B24010F_060M,B24010F_061E,B24010F_061M,B24010F_062E,B24010F_062M,B24010F_063E,B24010F_063M,B24010F_064E,B24010F_064M,B24010F_065E,B24010F_065M,B24010F_066E,B24010F_066M,B24010F_067E,B24010F_067M,B24010F_068E,B24010F_068M,B24010F_069E,B24010F_069M,B24010F_070E,B24010F_070M,B24010F_071E,B24010F_071M,B24010F_072E,B24010F_072M,B24010F_073E,B24010F_073M,NAME,B24010F_001MA,B24010F_001EA,B24010F_002EA,B24010F_002MA,B24010F_003EA,B24010F_003MA,B24010F_004EA,B24010F_004MA,B24010F_005EA,B24010F_005MA,B24010F_006EA,B24010F_006MA,B24010F_007EA,B24010F_007MA,B24010F_008EA,B24010F_008MA,B24010F_009EA,B24010F_009MA,B24010F_010EA,B24010F_010MA,B24010F_011MA,B24010F_011EA,B24010F_012MA,B24010F_012EA,B24010F_013EA,B24010F_013MA,B24010F_014EA,B24010F_014MA,B24010F_015EA,B24010F_015MA,B24010F_016EA,B24010F_016MA,B24010F_017EA,B24010F_017MA,B24010F_018EA,B24010F_018MA,B24010F_019EA,B24010F_019MA,B24010F_020EA,B24010F_020MA,B24010F_021EA,B24010F_021MA,B24010F_022EA,B24010F_022MA,B24010F_023MA,B24010F_023EA,B24010F_024EA,B24010F_024MA,B24010F_025MA,B24010F_025EA,B24010F_026EA,B24010F_026MA,B24010F_027EA,B24010F_027MA,B24010F_028EA,B24010F_028MA,B24010F_029EA,B24010F_029MA,B24010F_030EA,B24010F_030MA,B24010F_031EA,B24010F_031MA,B24010F_032EA,B24010F_032MA,B24010F_033MA,B24010F_033EA,B24010F_034MA,B24010F_034EA,B24010F_035EA,B24010F_035MA,B24010F_036EA,B24010F_036MA,B24010F_037EA,B24010F_037MA,B24010F_038EA,B24010F_038MA,B24010F_039EA,B24010F_039MA,B24010F_040EA,B24010F_040MA,B24010F_041EA,B24010F_041MA,B24010F_042EA,B24010F_042MA,B24010F_043EA,B24010F_043MA,B24010F_044EA,B24010F_044MA,B24010F_045EA,B24010F_045MA,B24010F_046EA,B24010F_046MA,B24010F_047MA,B24010F_047EA,B24010F_048EA,B24010F_048MA,B24010F_049EA,B24010F_049MA,B24010F_050EA,B24010F_050MA,B24010F_051EA,B24010F_051MA,B24010F_052EA,B24010F_052MA,B24010F_053EA,B24010F_053MA,B24010F_054EA,B24010F_054MA,B24010F_055EA,B24010F_055MA,B24010F_056MA,B24010F_056EA,B24010F_057EA,B24010F_057MA,B24010F_058EA,B24010F_058MA,B24010F_059EA,B24010F_059MA,B24010F_060EA,B24010F_060MA,B24010F_061EA,B24010F_061MA,B24010F_062EA,B24010F_062MA,B24010F_063EA,B24010F_063MA,B24010F_064EA,B24010F_064MA,B24010F_065EA,B24010F_065MA,B24010F_066EA,B24010F_066MA,B24010F_067EA,B24010F_067MA,B24010F_068EA,B24010F_068MA,B24010F_069MA,B24010F_069EA,B24010F_070MA,B24010F_070EA,B24010F_071EA,B24010F_071MA,B24010F_072EA,B24010F_072MA,B24010F_073EA,B24010F_073MA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,148113,7995,85343,5518,9969,1612,5769,1358,4752,1288,1017,636,1857,793,997,566,648,391,212,287,1213,664,430,397,119,153,198,219,466,405,1130,864,935,824,195,322,15712,2751,66,109,955,732,122,142,833,726,6766,1893,7215,1742,710,478,4123,1132,2245,757,1878,794,34312,3426,1404,596,28788,3178,4120,1282,21227,3123,10186,1784,3722,1215,7319,1962,62770,4428,11398,1917,5339,1200,3581,978,1758,904,1394,672,419,341,694,499,281,282,3156,1034,799,442,451,423,1654,762,252,217,1509,807,1063,664,446,310,23706,3093,2651,1126,601,516,601,516,0,210,8586,1677,9155,2317,2713,1041,14244,2230,8649,1865,5595,1391,2262,853,915,542,1271,660,76,127,11160,1837,8409,1658,391,303,2360,846,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,135532,9483,83502,6679,11956,2424,5968,1686,4961,1498,1007,503,3133,1509,1916,1251,1162,805,55,91,2725,871,704,449,37,64,508,391,1476,747,130,168,43,71,87,153,11959,2989,602,670,1113,842,581,586,532,534,4583,1709,5429,1677,232,278,5883,1463,3157,1197,2726,981,38533,5483,1669,1137,31214,5044,5650,1761,15171,2943,7239,1728,3037,1443,4895,1630,52030,5232,9405,1601,4770,1342,3226,1090,1544,781,578,361,421,282,157,170,0,226,2214,797,669,420,171,227,936,601,438,438,1843,705,1145,538,698,394,17359,3004,2093,1029,316,364,0,226,316,364,3433,1264,9945,2406,1572,675,12544,2407,5546,1649,6998,1715,2774,1253,1212,678,1346,1034,216,211,9948,2225,5816,1801,588,522,3544,1271,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,184734,10034,105163,5975,11147,2162,5822,1449,4583,1200,1239,908,1918,922,1017,834,480,294,421,383,2529,1125,63,114,0,211,1306,751,1160,872,878,598,565,527,313,270,33572,3687,1032,724,2102,854,2002,834,100,135,16251,2980,12167,2413,2020,792,15454,2966,9503,2334,5951,1676,27098,3362,156,184,21900,3193,5042,1421,17892,2462,5776,1404,6227,1548,5889,1461,79571,5781,11295,1880,5859,1309,4306,1273,1553,656,209,257,209,257,0,211,0,211,3878,1287,280,227,450,480,1971,867,1177,725,1349,576,439,336,910,489,38619,4710,2847,1184,856,731,856,731,0,211,13363,2370,15985,3076,5568,1629,21736,2678,10123,1841,11613,2184,331,275,45,76,286,264,0,211,7590,1596,3822,1179,1766,797,2002,751,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,53815,4167,33055,3219,2975,1050,1410,682,1266,679,144,181,435,261,159,136,99,87,177,186,959,749,226,202,0,161,59,78,674,732,171,165,106,129,65,106,5742,1362,281,465,373,414,51,92,322,405,2380,677,2500,1011,208,359,4071,1132,1917,660,2154,899,12733,2060,1060,395,9171,1910,2502,926,7534,1231,4059,861,986,513,2489,733,20760,2491,3183,922,955,474,434,273,521,405,123,136,72,109,0,161,51,76,1009,396,200,128,95,122,590,281,124,152,1096,555,500,451,596,311,9077,1862,541,325,94,111,94,111,0,161,4897,1268,2111,757,1434,802,5657,1279,2884,964,2773,825,466,279,234,209,52,63,180,170,2377,669,1568,564,50,68,759,366,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,58170,4191,34682,2807,2166,742,889,442,648,372,241,216,832,484,423,339,339,312,70,115,110,92,9,16,0,151,101,91,0,151,335,270,0,151,335,270,7718,1524,350,259,791,502,455,365,336,322,3534,867,2780,945,263,208,2672,935,2154,859,518,339,8011,1542,2956,830,3736,985,1319,659,14115,1871,9335,1488,782,404,3998,1012,23488,2273,4243,1052,1123,459,616,356,507,335,770,535,450,422,129,152,191,199,1796,650,381,322,0,151,1147,548,268,216,554,386,387,331,167,194,7309,1370,2300,727,163,221,132,217,31,44,2369,871,2051,786,426,345,5806,1321,3030,912,2776,962,456,295,282,262,119,115,55,93,5674,1248,4015,1078,97,158,1562,628,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,166027,7960,87086,4656,19528,2226,9174,1746,6007,1441,3167,830,3322,1059,816,471,1695,747,811,634,3816,1065,920,536,203,214,1818,754,875,604,3216,1016,2352,933,864,426,21339,2694,233,241,6505,1777,4391,1506,2114,791,6516,1568,6618,1401,1467,678,12973,2322,8134,1994,4839,1189,16018,1918,1325,599,7188,1348,7505,1380,17228,2377,6932,1519,5448,1488,4848,1308,78941,5577,29621,3510,8923,1846,4805,1305,4118,1355,2239,906,987,542,505,449,747,472,12084,2301,2279,868,1219,522,7785,1540,801,946,6375,1553,5132,1415,1243,747,17249,2364,2607,832,2609,1128,1427,933,1182,589,5782,1595,4775,1289,1476,608,24831,3180,10923,1928,13908,2334,846,559,440,386,282,305,124,187,6394,1556,5082,1395,420,340,892,474,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,110750,7124,64961,4699,9437,1607,4861,1223,2801,801,2060,856,2479,878,1724,729,729,457,26,53,1607,550,0,206,170,230,759,331,678,351,490,347,204,180,286,296,9823,2033,83,143,818,567,442,369,376,396,3279,979,5016,1506,627,578,5204,1431,3148,1085,2056,784,31165,3713,586,492,26113,3741,4466,1347,9332,1837,2706,979,2469,957,4157,1264,45789,3758,11042,1789,5038,969,3195,821,1843,703,840,440,601,434,0,206,239,192,3826,1314,416,277,872,637,2332,1044,206,161,1338,517,838,403,500,342,21102,3136,2600,943,149,142,120,146,29,48,5591,1708,10002,2303,2760,943,8734,1624,4834,1220,3900,980,794,525,134,220,394,350,266,327,4117,1650,2319,1160,1029,641,769,534,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,42998,4759,26636,3442,3523,1156,1946,908,1504,816,442,446,586,382,46,70,540,382,0,214,523,399,142,187,0,214,381,353,0,214,468,491,344,438,124,180,4453,1495,43,86,175,192,92,123,83,145,1958,1016,1820,850,457,551,2157,804,1359,662,798,698,11433,1916,619,457,9767,1746,1047,643,5070,1736,3577,1451,793,756,700,406,16362,2586,3149,1053,880,432,604,401,276,244,199,216,39,63,38,61,122,200,842,489,99,163,60,98,683,444,0,214,1228,858,1228,858,0,214,7008,1779,652,498,53,91,53,91,0,214,2115,765,3321,1340,867,642,3409,1224,1655,966,1754,799,1072,729,536,557,536,447,0,214,1724,674,856,463,60,99,808,486,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,70446,6400,43196,4404,4750,1063,2045,804,1897,784,148,148,1007,511,579,441,157,187,271,259,1368,674,572,393,280,448,304,215,212,203,330,348,53,91,277,336,8343,1993,272,395,950,878,625,782,325,326,2381,1319,4547,1515,193,199,4996,1454,3007,1143,1989,744,11900,2563,3015,1166,7841,2132,1044,667,13207,2619,7818,2082,2020,691,3369,1256,27250,3104,6868,1606,3011,1148,1687,760,1324,803,166,189,75,118,0,207,91,151,2573,880,966,535,137,159,1229,704,241,245,1118,610,815,528,303,265,10217,2270,2686,1171,973,924,858,927,115,144,2547,1025,2594,1171,1417,805,5461,1511,1634,778,3827,1405,1838,833,1509,704,329,462,0,207,2866,1049,1549,792,48,88,1269,792,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,2641670,34877,1526073,23307,217042,8704,110540,6866,84139,5922,26401,3375,37063,2949,16360,2235,17956,2050,2747,743,52583,4344,10550,1791,3045,760,18464,3095,20524,3095,16856,2075,7310,1552,9546,1723,334456,11785,16706,2435,35677,3072,24208,2703,11469,1883,125300,7573,140933,7794,15840,2101,197264,9942,109786,6729,87478,6188,392229,12046,59519,5609,248946,9548,83764,5045,385082,12153,142398,7874,118340,5527,124344,7196,1115597,17740,246052,9025,85226,5193,50752,4277,34474,3246,11874,2111,4854,1236,2476,864,4544,1210,102852,5712,21850,2656,5816,1320,63815,4441,11371,1708,46100,3551,21332,2354,24768,2847,376813,11441,85103,5030,9468,1572,5939,1208,3529,926,103302,5716,118623,7146,60317,4028,327551,8635,140660,5666,186891,6888,35106,3837,28233,3667,4816,1238,2057,749,130075,6454,64616,4738,12695,2082,52764,4155,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
