GEO_ID,B05003C_001E,B05003C_001M,B05003C_002E,B05003C_002M,B05003C_003E,B05003C_003M,B05003C_004E,B05003C_004M,B05003C_005E,B05003C_005M,B05003C_006E,B05003C_006M,B05003C_007E,B05003C_007M,B05003C_008E,B05003C_008M,B05003C_009E,B05003C_009M,B05003C_010E,B05003C_010M,B05003C_011E,B05003C_011M,B05003C_012E,B05003C_012M,B05003C_013E,B05003C_013M,B05003C_014E,B05003C_014M,B05003C_015E,B05003C_015M,B05003C_016E,B05003C_016M,B05003C_017E,B05003C_017M,B05003C_018E,B05003C_018M,B05003C_019E,B05003C_019M,B05003C_020E,B05003C_020M,B05003C_021E,B05003C_021M,B05003C_022E,B05003C_022M,B05003C_023E,B05003C_023M,NAME,B05003C_001MA,B05003C_001EA,B05003C_002MA,B05003C_002EA,B05003C_003EA,B05003C_003MA,B05003C_004EA,B05003C_004MA,B05003C_005EA,B05003C_005MA,B05003C_006MA,B05003C_006EA,B05003C_007MA,B05003C_007EA,B05003C_008EA,B05003C_008MA,B05003C_009EA,B05003C_009MA,B05003C_010EA,B05003C_010MA,B05003C_011EA,B05003C_011MA,B05003C_012MA,B05003C_012EA,B05003C_013MA,B05003C_013EA,B05003C_014MA,B05003C_014EA,B05003C_015MA,B05003C_015EA,B05003C_016MA,B05003C_016EA,B05003C_017MA,B05003C_017EA,B05003C_018MA,B05003C_018EA,B05003C_019MA,B05003C_019EA,B05003C_020MA,B05003C_020EA,B05003C_021MA,B05003C_021EA,B05003C_022EA,B05003C_022MA,B05003C_023MA,B05003C_023EA,state
0400000US08,55146,4414,25242,2570,5345,1163,5239,1157,106,179,106,179,0,204,19897,2339,18816,2227,1081,550,721,481,360,252,29904,3454,6579,1783,6579,1783,0,204,0,204,0,204,23325,2565,22806,2491,519,349,420,289,99,143,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,14040,2057,6710,1275,1094,494,826,407,268,258,192,235,76,107,5616,1171,4904,1112,712,442,299,255,413,352,7330,1320,1764,516,1599,534,165,163,89,123,76,107,5566,1179,4885,1095,681,420,36,68,645,413,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,35846,4591,19330,2931,4384,1304,4090,1267,294,323,75,154,219,273,14946,2187,11836,1894,3110,1034,1495,620,1615,807,16516,2499,3431,1054,3271,1037,160,192,67,117,93,154,13085,1894,10273,1549,2812,966,1323,591,1489,757,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,60983,3622,30117,2528,10040,1439,10000,1430,40,44,0,147,40,44,20077,1654,19541,1670,536,336,254,226,282,189,30866,1815,9675,875,9596,875,79,92,55,66,24,40,21191,1382,20331,1397,860,438,458,262,402,334,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
