GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001EA,B21001B_001MA,B21001B_002MA,B21001B_002EA,B21001B_003MA,B21001B_003EA,B21001B_004EA,B21001B_004MA,B21001B_005EA,B21001B_005MA,B21001B_006EA,B21001B_006MA,B21001B_007MA,B21001B_007EA,B21001B_008MA,B21001B_008EA,B21001B_009EA,B21001B_009MA,B21001B_010EA,B21001B_010MA,B21001B_011EA,B21001B_011MA,B21001B_012EA,B21001B_012MA,B21001B_013EA,B21001B_013MA,B21001B_014MA,B21001B_014EA,B21001B_015MA,B21001B_015EA,B21001B_016MA,B21001B_016EA,B21001B_017EA,B21001B_017MA,B21001B_018EA,B21001B_018MA,B21001B_019MA,B21001B_019EA,B21001B_020EA,B21001B_020MA,B21001B_021MA,B21001B_021EA,B21001B_022EA,B21001B_022MA,B21001B_023EA,B21001B_023MA,B21001B_024MA,B21001B_024EA,B21001B_025MA,B21001B_025EA,B21001B_026MA,B21001B_026EA,B21001B_027EA,B21001B_027MA,B21001B_028EA,B21001B_028MA,B21001B_029MA,B21001B_029EA,B21001B_030MA,B21001B_030EA,B21001B_031EA,B21001B_031MA,B21001B_032EA,B21001B_032MA,B21001B_033EA,B21001B_033MA,state
0400000US08,176839,4272,92959,2910,36416,2158,2935,1275,33481,2162,33424,1704,5713,1357,27711,1967,14026,908,4884,1021,9142,1094,6366,636,3146,641,3220,686,2727,594,1466,420,1261,616,83880,3318,30249,2254,749,497,29500,2207,28756,1770,932,543,27824,1819,12836,1006,762,354,12074,1054,7219,810,171,190,7048,822,4820,576,213,221,4607,619,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,457625,4794,214136,2779,82176,2371,2219,931,79957,2508,72785,2080,7177,1808,65608,2881,32225,1486,7621,1389,24604,1756,17896,1319,6672,1343,11224,1416,9054,982,4092,781,4962,806,243489,3640,83841,3133,823,807,83018,3212,82348,2023,1194,685,81154,2120,38176,1326,988,534,37188,1395,22939,1034,751,601,22188,1143,16185,974,23,43,16162,980,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,267268,4692,130400,3114,48508,2388,1771,668,46737,2359,43445,1918,6652,1324,36793,2015,22281,1482,6606,1327,15675,1393,10785,1168,4825,858,5960,1112,5381,854,2355,631,3026,817,136868,3186,46535,2480,823,648,45712,2393,43443,2258,987,554,42456,2323,22730,1574,517,364,22213,1617,14236,1200,873,486,13363,1161,9924,1003,46,64,9878,1010,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1106999,6095,510123,3492,186038,3087,5736,1655,180302,3388,168531,2407,14162,2264,154369,3065,81433,1559,12666,1656,68767,2230,51952,1896,15283,1956,36669,2637,22169,1424,7494,1307,14675,1644,596876,4054,197483,3348,1642,914,195841,3497,194337,2887,3835,1327,190502,3183,97611,1321,2485,764,95126,1443,65982,1940,1092,525,64890,2020,41463,1880,109,151,41354,1886,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,1360007,6458,622171,4059,228086,3290,3879,1103,224207,3264,203640,2701,17444,2184,186196,3574,100713,1159,15909,1745,84804,2206,56567,1102,16440,1523,40127,1727,33165,899,12553,1299,20612,1446,737836,4441,231764,3158,1657,720,230107,3192,241628,2118,3521,1027,238107,2234,123767,1554,1841,668,121926,1738,80263,1566,934,489,79329,1613,60414,1138,241,217,60173,1160,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,76359,2729,39709,1908,19379,1998,296,342,19083,1945,13416,1344,178,189,13238,1366,4374,900,372,319,4002,909,2233,616,815,427,1418,436,307,244,37,72,270,245,36650,2173,18408,1837,0,163,18408,1837,10717,1361,0,163,10717,1361,4346,754,0,163,4346,754,1715,591,0,163,1715,591,1464,498,0,163,1464,498,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,334811,3717,153945,2819,58298,2530,2249,910,56049,2416,49778,2152,5739,1329,44039,2151,24441,1109,6174,1151,18267,1671,15004,1104,5388,884,9616,1097,6424,955,1413,448,5011,1005,180866,2287,61547,2326,157,159,61390,2337,60349,1859,1440,843,58909,1753,28766,1124,647,385,28119,1172,19938,1056,574,396,19364,1115,10266,1038,0,201,10266,1038,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,161555,2185,73584,1693,25615,1204,554,354,25061,1241,25235,924,2543,829,22692,1093,11681,632,3787,988,7894,1063,7042,134,2944,780,4098,787,4011,168,1895,503,2116,534,87971,1349,26932,1183,0,200,26932,1183,30836,693,1751,1000,29085,1087,14790,400,330,250,14460,506,9344,319,145,151,9199,342,6069,230,42,76,6027,245,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,241091,3285,120264,2457,52060,2255,1123,557,50937,2328,46134,1433,1927,763,44207,1481,13493,841,3019,787,10474,1073,5986,874,1375,578,4611,816,2591,516,876,492,1715,522,120827,2429,50455,1828,147,215,50308,1836,45151,1814,525,327,44626,1852,14242,1021,205,186,14037,1003,6882,715,0,147,6882,715,4097,695,67,110,4030,675,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1692624,8423,764544,5205,265255,4756,8596,1989,256659,5044,259549,4286,34920,3439,224629,4721,126584,2068,36468,3433,90116,3755,76790,2586,24591,1986,52199,2877,36366,1952,12077,1618,24289,2075,928080,5381,283094,3960,4067,1226,279027,4294,317912,3233,10930,1810,306982,3773,154464,1930,5065,1323,149399,2375,106734,2184,1689,610,105045,2128,65876,1902,283,237,65593,1905,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2474749,10388,1121753,7400,408111,6800,13427,2688,394684,6740,404985,5753,50751,3931,354234,7240,172596,2656,45208,3202,127388,3915,95588,2688,34084,2962,61504,3147,40473,1983,13754,1790,26719,2019,1352996,5384,445072,5078,7425,1891,437647,4964,489372,4634,17328,2895,472044,5353,212253,2420,9458,1826,202795,3105,133276,2657,2702,850,130574,2535,73023,2525,258,190,72765,2525,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,17388,1574,9139,1061,2780,1063,527,693,2253,851,3951,736,1465,659,2486,712,1224,487,433,300,791,440,919,417,575,351,344,336,265,189,124,140,141,160,8249,1044,2298,786,151,181,2147,768,3601,694,483,409,3118,712,1121,565,117,193,1004,572,784,419,162,258,622,374,445,343,31,52,414,344,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,983235,4600,442821,4081,157601,4076,4177,1617,153424,3981,146794,3348,17216,2542,129578,3907,72998,1510,19594,2318,53404,2469,45095,1774,14724,1731,30371,2133,20333,1470,7409,1031,12924,1358,540414,3283,175386,2638,2225,990,173161,2826,177442,2528,7436,1793,170006,2973,89501,1425,3557,987,85944,1882,60869,2027,1193,585,59676,2108,37216,1335,330,280,36886,1320,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,209162,4482,102032,2575,36320,2040,1393,816,34927,1954,36617,1376,6419,1326,30198,1767,14975,400,4772,830,10203,896,9085,414,3805,807,5280,759,5035,301,2877,634,2158,617,107130,2820,37876,1940,1289,784,36587,2120,36502,1471,2037,962,34465,1540,15586,546,781,425,14805,703,10613,626,121,144,10492,639,6553,457,43,56,6510,457,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,55714,2254,32413,1824,10601,1503,647,478,9954,1541,11493,1934,1023,745,10470,1802,4614,1087,1198,495,3416,1003,4023,876,1069,561,2954,846,1682,732,471,304,1211,681,23301,1878,7003,1500,103,134,6900,1507,6706,1416,195,305,6511,1393,4298,800,281,336,4017,815,3206,728,127,148,3079,709,2088,588,114,197,1974,581,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
