GEO_ID,B20005D_001E,B20005D_001M,B20005D_002E,B20005D_002M,B20005D_003E,B20005D_003M,B20005D_004E,B20005D_004M,B20005D_005E,B20005D_005M,B20005D_006E,B20005D_006M,B20005D_007E,B20005D_007M,B20005D_008E,B20005D_008M,B20005D_009E,B20005D_009M,B20005D_010E,B20005D_010M,B20005D_011E,B20005D_011M,B20005D_012E,B20005D_012M,B20005D_013E,B20005D_013M,B20005D_014E,B20005D_014M,B20005D_015E,B20005D_015M,B20005D_016E,B20005D_016M,B20005D_017E,B20005D_017M,B20005D_018E,B20005D_018M,B20005D_019E,B20005D_019M,B20005D_020E,B20005D_020M,B20005D_021E,B20005D_021M,B20005D_022E,B20005D_022M,B20005D_023E,B20005D_023M,B20005D_024E,B20005D_024M,B20005D_025E,B20005D_025M,B20005D_026E,B20005D_026M,B20005D_027E,B20005D_027M,B20005D_028E,B20005D_028M,B20005D_029E,B20005D_029M,B20005D_030E,B20005D_030M,B20005D_031E,B20005D_031M,B20005D_032E,B20005D_032M,B20005D_033E,B20005D_033M,B20005D_034E,B20005D_034M,B20005D_035E,B20005D_035M,B20005D_036E,B20005D_036M,B20005D_037E,B20005D_037M,B20005D_038E,B20005D_038M,B20005D_039E,B20005D_039M,B20005D_040E,B20005D_040M,B20005D_041E,B20005D_041M,B20005D_042E,B20005D_042M,B20005D_043E,B20005D_043M,B20005D_044E,B20005D_044M,B20005D_045E,B20005D_045M,B20005D_046E,B20005D_046M,B20005D_047E,B20005D_047M,B20005D_048E,B20005D_048M,B20005D_049E,B20005D_049M,B20005D_050E,B20005D_050M,B20005D_051E,B20005D_051M,B20005D_052E,B20005D_052M,B20005D_053E,B20005D_053M,B20005D_054E,B20005D_054M,B20005D_055E,B20005D_055M,B20005D_056E,B20005D_056M,B20005D_057E,B20005D_057M,B20005D_058E,B20005D_058M,B20005D_059E,B20005D_059M,B20005D_060E,B20005D_060M,B20005D_061E,B20005D_061M,B20005D_062E,B20005D_062M,B20005D_063E,B20005D_063M,B20005D_064E,B20005D_064M,B20005D_065E,B20005D_065M,B20005D_066E,B20005D_066M,B20005D_067E,B20005D_067M,B20005D_068E,B20005D_068M,B20005D_069E,B20005D_069M,B20005D_070E,B20005D_070M,B20005D_071E,B20005D_071M,B20005D_072E,B20005D_072M,B20005D_073E,B20005D_073M,B20005D_074E,B20005D_074M,B20005D_075E,B20005D_075M,B20005D_076E,B20005D_076M,B20005D_077E,B20005D_077M,B20005D_078E,B20005D_078M,B20005D_079E,B20005D_079M,B20005D_080E,B20005D_080M,B20005D_081E,B20005D_081M,B20005D_082E,B20005D_082M,B20005D_083E,B20005D_083M,B20005D_084E,B20005D_084M,B20005D_085E,B20005D_085M,B20005D_086E,B20005D_086M,B20005D_087E,B20005D_087M,B20005D_088E,B20005D_088M,B20005D_089E,B20005D_089M,B20005D_090E,B20005D_090M,B20005D_091E,B20005D_091M,B20005D_092E,B20005D_092M,B20005D_093E,B20005D_093M,B20005D_094E,B20005D_094M,B20005D_095E,B20005D_095M,NAME,B20005D_001MA,B20005D_001EA,B20005D_002EA,B20005D_002MA,B20005D_003EA,B20005D_003MA,B20005D_004EA,B20005D_004MA,B20005D_005MA,B20005D_005EA,B20005D_006MA,B20005D_006EA,B20005D_007EA,B20005D_007MA,B20005D_008MA,B20005D_008EA,B20005D_009MA,B20005D_009EA,B20005D_010MA,B20005D_010EA,B20005D_011MA,B20005D_011EA,B20005D_012EA,B20005D_012MA,B20005D_013EA,B20005D_013MA,B20005D_014EA,B20005D_014MA,B20005D_015MA,B20005D_015EA,B20005D_016MA,B20005D_016EA,B20005D_017MA,B20005D_017EA,B20005D_018EA,B20005D_018MA,B20005D_019MA,B20005D_019EA,B20005D_020MA,B20005D_020EA,B20005D_021MA,B20005D_021EA,B20005D_022EA,B20005D_022MA,B20005D_023EA,B20005D_023MA,B20005D_024EA,B20005D_024MA,B20005D_025EA,B20005D_025MA,B20005D_026EA,B20005D_026MA,B20005D_027MA,B20005D_027EA,B20005D_028MA,B20005D_028EA,B20005D_029MA,B20005D_029EA,B20005D_030MA,B20005D_030EA,B20005D_031MA,B20005D_031EA,B20005D_032MA,B20005D_032EA,B20005D_033MA,B20005D_033EA,B20005D_034MA,B20005D_034EA,B20005D_035EA,B20005D_035MA,B20005D_036EA,B20005D_036MA,B20005D_037MA,B20005D_037EA,B20005D_038MA,B20005D_038EA,B20005D_039MA,B20005D_039EA,B20005D_040EA,B20005D_040MA,B20005D_041MA,B20005D_041EA,B20005D_042MA,B20005D_042EA,B20005D_043MA,B20005D_043EA,B20005D_044MA,B20005D_044EA,B20005D_045EA,B20005D_045MA,B20005D_046EA,B20005D_046MA,B20005D_047MA,B20005D_047EA,B20005D_048MA,B20005D_048EA,B20005D_049MA,B20005D_049EA,B20005D_050MA,B20005D_050EA,B20005D_051MA,B20005D_051EA,B20005D_052MA,B20005D_052EA,B20005D_053MA,B20005D_053EA,B20005D_054MA,B20005D_054EA,B20005D_055MA,B20005D_055EA,B20005D_056MA,B20005D_056EA,B20005D_057EA,B20005D_057MA,B20005D_058EA,B20005D_058MA,B20005D_059EA,B20005D_059MA,B20005D_060MA,B20005D_060EA,B20005D_061MA,B20005D_061EA,B20005D_062EA,B20005D_062MA,B20005D_063MA,B20005D_063EA,B20005D_064MA,B20005D_064EA,B20005D_065MA,B20005D_065EA,B20005D_066MA,B20005D_066EA,B20005D_067EA,B20005D_067MA,B20005D_068EA,B20005D_068MA,B20005D_069EA,B20005D_069MA,B20005D_070MA,B20005D_070EA,B20005D_071MA,B20005D_071EA,B20005D_072MA,B20005D_072EA,B20005D_073EA,B20005D_073MA,B20005D_074MA,B20005D_074EA,B20005D_075MA,B20005D_075EA,B20005D_076MA,B20005D_076EA,B20005D_077EA,B20005D_077MA,B20005D_078EA,B20005D_078MA,B20005D_079EA,B20005D_079MA,B20005D_080MA,B20005D_080EA,B20005D_081MA,B20005D_081EA,B20005D_082MA,B20005D_082EA,B20005D_083MA,B20005D_083EA,B20005D_084EA,B20005D_084MA,B20005D_085MA,B20005D_085EA,B20005D_086MA,B20005D_086EA,B20005D_087EA,B20005D_087MA,B20005D_088EA,B20005D_088MA,B20005D_089EA,B20005D_089MA,B20005D_090MA,B20005D_090EA,B20005D_091MA,B20005D_091EA,B20005D_092MA,B20005D_092EA,B20005D_093MA,B20005D_093EA,B20005D_094MA,B20005D_094EA,B20005D_095MA,B20005D_095EA,state
0400000US08,147816,3641,65022,2201,38479,2539,20,33,38459,2534,0,204,0,204,965,693,207,211,1091,558,174,206,156,179,313,223,1526,661,515,377,1426,729,2140,635,1156,539,2132,917,1430,606,2131,794,3712,982,2839,969,5284,1152,11262,1545,26543,2128,12354,1212,14189,1733,2001,775,1173,476,797,373,1740,763,1171,604,139,162,640,408,362,317,904,485,419,328,464,430,567,345,161,176,294,219,216,209,487,344,657,440,459,452,852,450,686,296,82794,2383,29884,2365,0,204,29884,2365,0,204,0,204,160,177,806,530,369,286,316,324,663,396,552,415,1694,651,1040,562,1452,615,2423,771,1181,551,1850,765,1883,846,2119,755,3250,937,2425,728,3735,940,3966,980,52910,2749,28300,2082,24610,2392,3856,945,2124,654,3679,995,1300,1030,2016,712,1209,676,1375,642,832,449,620,318,407,340,952,408,1449,628,561,356,485,393,595,456,197,198,571,306,521,352,1272,572,589,448,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,124256,3977,60741,2641,28130,2561,0,198,28130,2561,0,198,0,198,162,146,0,198,339,317,191,196,763,469,293,376,1133,601,462,386,1983,794,2531,1059,1322,692,1191,546,959,523,993,424,2320,844,1707,774,5075,1115,6706,1303,32611,2526,15693,2086,16918,2056,3486,1183,1651,623,1290,616,359,296,1749,980,285,307,685,499,522,465,1173,565,658,562,733,542,512,415,329,213,655,416,131,166,294,316,286,250,155,163,883,615,1082,646,63515,2695,21968,2357,0,198,21968,2357,57,95,68,134,0,198,0,198,362,378,122,137,410,357,715,471,623,327,756,488,2627,994,1856,846,2096,841,1792,711,1007,503,1391,604,1204,570,1208,556,3092,1082,2582,888,41547,3105,23573,2347,17974,2496,3406,959,1943,929,2643,1022,1414,686,1335,583,673,468,755,536,226,213,1149,537,1302,898,1205,672,116,170,105,156,122,158,453,372,0,198,160,278,0,198,223,261,744,450,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,51171,2593,23286,1456,12707,1651,0,197,12707,1651,0,197,0,197,0,197,245,363,17,29,149,153,166,193,353,357,408,283,631,359,743,496,1371,700,695,433,877,522,351,289,530,275,774,537,1003,592,1625,579,2769,781,10579,1682,4649,1302,5930,1152,1042,466,413,263,412,344,0,197,526,406,224,161,48,88,0,197,655,433,154,176,980,523,333,317,0,197,233,281,134,225,203,246,17,28,0,197,207,241,349,297,27885,1944,9531,1179,0,197,9531,1179,0,197,162,265,54,76,120,157,35,63,64,115,755,552,160,196,723,547,590,372,589,412,1012,504,963,454,1241,545,203,180,341,224,557,366,489,329,398,245,1075,570,18354,1936,8398,1410,9956,1445,1313,651,1746,737,590,400,1199,561,1125,702,671,475,649,331,539,360,80,125,183,231,856,577,171,223,32,52,56,68,0,197,48,82,374,278,32,52,195,173,97,148,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,63564,2508,30791,1789,12486,1561,0,217,12486,1561,0,217,0,217,0,217,0,217,522,461,226,252,294,302,693,514,397,382,954,562,31,55,955,485,636,373,761,401,633,439,989,591,1255,574,1403,738,1404,544,1333,623,18305,2012,9458,1677,8847,1452,961,447,631,380,353,278,382,330,1125,702,254,197,913,561,410,374,523,251,121,204,588,533,392,281,156,185,350,327,340,331,210,223,280,348,0,217,632,395,226,244,32773,1583,13024,1451,0,217,13024,1451,0,217,0,217,250,223,301,275,576,492,136,136,951,661,487,445,224,215,728,498,1616,627,1343,620,433,317,709,355,1027,609,829,505,672,333,772,476,1082,519,888,329,19749,1567,11649,1451,8100,1414,651,418,1073,496,1038,501,452,316,1398,628,583,486,821,419,190,181,610,322,41,61,237,218,239,196,295,288,0,217,227,262,31,56,195,214,0,217,19,38,0,217,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,594083,4882,282002,3092,154253,4328,0,190,154253,4328,54,90,156,150,617,335,802,449,1545,646,1052,600,2304,858,1839,691,5015,1268,4209,1165,7000,1449,7734,1629,6044,1089,7032,1713,4839,1124,7159,1216,9958,1582,10416,1707,25676,2231,50802,3692,127749,4326,65278,3696,62471,3468,9134,1589,5225,1204,5267,1240,3931,1042,6794,1452,1747,734,3097,878,1412,621,3865,999,1266,427,2660,816,2434,780,2443,1004,888,524,878,340,1250,495,2015,919,1346,550,2410,665,4409,1202,312081,3242,114520,4477,0,190,114520,4477,198,240,145,171,685,378,266,203,1666,550,522,320,1719,551,1432,631,6801,1604,2232,1129,6328,1273,7600,1555,7101,1552,5978,1193,4830,1455,7181,1582,8874,1531,8429,1314,16997,1964,25536,2601,197561,4511,116320,4342,81241,4636,11127,1850,8412,1600,8980,1661,5220,1157,8834,1595,1613,698,4213,1017,2591,896,5434,1204,2131,776,2527,642,2441,713,2071,706,2609,761,2268,918,1453,612,1920,646,1747,834,2962,821,2688,757,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,65262,2548,30574,1904,16719,1487,0,163,16719,1487,77,129,8,13,0,163,0,163,674,563,0,163,27,49,146,175,533,379,274,226,957,685,2069,866,912,590,2000,727,738,404,1412,652,1173,753,655,424,2391,755,2673,810,13855,1562,5312,1076,8543,1566,2088,823,803,425,598,333,396,508,1119,591,117,104,250,238,376,263,573,444,239,275,890,505,163,179,113,140,36,58,260,260,0,163,113,200,0,163,271,297,138,225,34688,1620,13583,1788,0,163,13583,1788,47,90,0,163,85,146,171,160,581,519,26,40,223,254,384,264,1385,743,718,605,1068,500,559,297,1220,714,1513,798,684,379,222,245,761,456,1231,774,1198,552,1507,690,21105,1967,12343,1749,8762,1344,1701,609,1368,756,1054,441,716,477,647,491,114,105,626,458,335,232,617,499,402,340,486,414,108,173,138,121,0,163,106,147,0,163,83,115,165,207,96,169,0,163,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,208274,3252,100850,2442,56640,2693,17,32,56623,2693,0,147,190,166,290,212,203,171,188,166,291,235,765,392,390,300,2042,661,1205,567,4634,928,5101,1038,3386,969,4371,1068,2382,756,3410,982,4652,940,4744,1121,5205,1064,13174,1727,44210,2804,22136,2281,22074,2111,3383,855,3145,625,1865,580,815,371,1709,731,893,408,838,328,802,484,1274,477,918,584,1660,979,920,459,486,323,594,377,129,132,271,169,463,320,526,344,429,315,954,435,107424,2058,45500,2433,0,147,45500,2433,18,52,100,164,139,201,199,205,800,423,247,216,747,318,354,243,1884,713,1107,432,4165,1017,5570,1267,5200,1348,3668,884,2615,700,3210,1008,3139,796,2901,826,4381,1028,5056,1180,61924,2434,31353,2296,30571,2301,4840,937,3738,893,2532,692,1531,478,2745,615,1094,511,1803,568,753,443,2513,781,835,399,1789,580,1449,633,668,432,1051,507,321,247,788,436,522,333,472,312,820,452,307,201,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
