GEO_ID,B08006_001E,B08006_001M,B08006_002E,B08006_002M,B08006_003E,B08006_003M,B08006_004E,B08006_004M,B08006_005E,B08006_005M,B08006_006E,B08006_006M,B08006_007E,B08006_007M,B08006_008E,B08006_008M,B08006_009E,B08006_009M,B08006_010E,B08006_010M,B08006_011E,B08006_011M,B08006_012E,B08006_012M,B08006_013E,B08006_013M,B08006_014E,B08006_014M,B08006_015E,B08006_015M,B08006_016E,B08006_016M,B08006_017E,B08006_017M,B08006_018E,B08006_018M,B08006_019E,B08006_019M,B08006_020E,B08006_020M,B08006_021E,B08006_021M,B08006_022E,B08006_022M,B08006_023E,B08006_023M,B08006_024E,B08006_024M,B08006_025E,B08006_025M,B08006_026E,B08006_026M,B08006_027E,B08006_027M,B08006_028E,B08006_028M,B08006_029E,B08006_029M,B08006_030E,B08006_030M,B08006_031E,B08006_031M,B08006_032E,B08006_032M,B08006_033E,B08006_033M,B08006_034E,B08006_034M,B08006_035E,B08006_035M,B08006_036E,B08006_036M,B08006_037E,B08006_037M,B08006_038E,B08006_038M,B08006_039E,B08006_039M,B08006_040E,B08006_040M,B08006_041E,B08006_041M,B08006_042E,B08006_042M,B08006_043E,B08006_043M,B08006_044E,B08006_044M,B08006_045E,B08006_045M,B08006_046E,B08006_046M,B08006_047E,B08006_047M,B08006_048E,B08006_048M,B08006_049E,B08006_049M,B08006_050E,B08006_050M,B08006_051E,B08006_051M,NAME,B08006_001EA,B08006_001MA,B08006_002EA,B08006_002MA,B08006_003MA,B08006_003EA,B08006_004MA,B08006_004EA,B08006_005MA,B08006_005EA,B08006_006EA,B08006_006MA,B08006_007MA,B08006_007EA,B08006_008MA,B08006_008EA,B08006_009MA,B08006_009EA,B08006_010MA,B08006_010EA,B08006_011MA,B08006_011EA,B08006_012MA,B08006_012EA,B08006_013EA,B08006_013MA,B08006_014EA,B08006_014MA,B08006_015MA,B08006_015EA,B08006_016MA,B08006_016EA,B08006_017MA,B08006_017EA,B08006_018MA,B08006_018EA,B08006_019MA,B08006_019EA,B08006_020MA,B08006_020EA,B08006_021MA,B08006_021EA,B08006_022MA,B08006_022EA,B08006_023EA,B08006_023MA,B08006_024EA,B08006_024MA,B08006_025MA,B08006_025EA,B08006_026MA,B08006_026EA,B08006_027MA,B08006_027EA,B08006_028EA,B08006_028MA,B08006_029MA,B08006_029EA,B08006_030MA,B08006_030EA,B08006_031MA,B08006_031EA,B08006_032MA,B08006_032EA,B08006_033MA,B08006_033EA,B08006_034MA,B08006_034EA,B08006_035EA,B08006_035MA,B08006_036EA,B08006_036MA,B08006_037EA,B08006_037MA,B08006_038MA,B08006_038EA,B08006_039MA,B08006_039EA,B08006_040MA,B08006_040EA,B08006_041MA,B08006_041EA,B08006_042MA,B08006_042EA,B08006_043MA,B08006_043EA,B08006_044MA,B08006_044EA,B08006_045EA,B08006_045MA,B08006_046EA,B08006_046MA,B08006_047EA,B08006_047MA,B08006_048MA,B08006_048EA,B08006_049MA,B08006_049EA,B08006_050EA,B08006_050MA,B08006_051MA,B08006_051EA,state
0400000US30,514776,6490,434218,6753,385558,6378,48660,4115,35140,3545,7780,1851,5740,1209,3876,1242,3876,1242,0,172,0,172,0,172,0,172,6153,1512,28187,3274,4767,1007,37575,3236,270377,4816,225015,5204,200123,5041,24892,2441,17454,1952,3947,1136,3491,839,1844,911,1844,911,0,172,0,172,0,172,0,172,4583,1307,15553,2337,3405,837,19977,2322,244399,4862,209203,4284,185435,4395,23768,2456,17686,2242,3833,1057,2249,634,2032,819,2032,819,0,172,0,172,0,172,0,172,1570,572,12634,2031,1362,563,17598,1942,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,665930,6676,584151,7223,518327,7210,65824,4722,52952,4390,7309,1400,5563,1298,3987,1311,3373,1246,0,170,53,83,144,136,417,273,3078,1012,27056,2611,8022,1518,39636,2976,339736,5021,296208,5321,261104,5371,35104,3419,27739,2976,4185,1006,3180,931,1892,718,1595,672,0,170,15,25,144,136,138,108,2321,915,15468,2163,5416,1373,18431,2118,326194,4875,287943,4665,257223,4578,30720,2323,25213,2296,3124,867,2383,852,2095,877,1778,839,0,170,38,77,0,170,279,272,757,353,11588,1498,2606,858,21205,1843,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4858875,25677,4371040,25753,3918502,24535,452538,15187,348444,12925,59235,4587,44859,4349,47231,4231,42344,4142,849,448,2825,950,929,538,284,337,7907,1588,87368,5299,52383,4042,292946,10535,2547862,17417,2279777,18618,2035634,18767,244143,10136,183191,8815,31563,3122,29389,3734,24165,2864,20787,2770,547,378,2005,657,625,348,201,294,5923,1412,51868,4199,33928,3059,152201,7228,2311013,16120,2091263,15724,1882868,15360,208395,8412,165253,7552,27672,2819,15470,2034,23066,2814,21557,2770,302,227,820,553,304,412,83,146,1984,686,35500,3506,18455,2638,140745,6353,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4891031,25597,4342543,26546,3881953,27485,460590,15521,347125,12026,68282,5756,45183,4447,98172,7872,66198,6303,792,652,26533,3419,4143,1532,506,383,10195,2000,73027,5081,78142,6310,288952,10096,2549645,14946,2257004,16076,2006668,16627,250336,9661,184005,8083,39029,3953,27302,3503,49203,5311,31804,3739,523,493,15108,2868,1537,864,231,208,7290,1546,44395,3829,45749,4316,146004,7161,2341386,18882,2085539,18051,1875285,18495,210254,10213,163120,7996,29253,3384,17881,2830,48969,4743,34394,4273,269,287,11425,1728,2606,1196,275,251,2905,1115,28632,2993,32393,3987,142948,7059,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,355403,4860,285232,5878,241624,5673,43608,3796,30447,3254,6434,1475,6727,1874,4382,1092,4118,1085,24,40,0,157,64,119,176,156,4403,1304,27597,2403,15051,1501,18738,2140,195755,4236,153847,4181,132245,4092,21602,2429,14734,1912,3046,946,3822,1230,2397,727,2148,706,24,40,0,157,64,119,161,155,3241,1053,17760,2139,9468,1171,9042,1709,159648,3741,131385,3929,109379,3777,22006,2028,15713,1970,3388,829,2905,858,1985,838,1970,839,0,157,0,157,0,157,15,20,1162,680,9837,1198,5583,821,9696,1447,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2068020,16785,1947388,16960,1784690,15695,162698,7802,127981,6969,20465,2995,14252,2565,6983,1879,6841,1894,0,201,0,201,64,88,78,125,1451,667,22416,2732,18382,2682,71400,5949,1081726,10747,1015449,10980,932199,10041,83250,5650,65687,4905,9118,1791,8445,1788,3532,1218,3424,1239,0,201,0,201,30,52,78,125,1296,659,11907,1953,11816,2158,37726,3664,986294,11334,931939,11575,852491,10914,79448,5155,62294,4769,11347,1894,5807,1442,3451,1095,3417,1089,0,201,0,201,34,71,0,201,155,134,10509,1682,6566,1530,33674,3591,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,324340,4911,273659,5159,244457,5454,29202,2495,23424,2394,3244,928,2534,773,2776,701,2612,680,0,157,105,95,59,63,0,157,4172,1104,16920,2105,2607,647,24206,2226,161886,3355,136911,3320,123036,3494,13875,1388,11078,1303,1475,537,1322,534,1089,369,1023,359,0,157,66,59,0,157,0,157,2691,775,7930,1335,1739,556,11526,1413,162454,3024,136748,3376,121421,3377,15327,1707,12346,1523,1769,659,1212,514,1687,584,1589,565,0,157,39,50,59,63,0,157,1481,683,8990,1495,868,428,12680,1430,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1426768,11260,1266024,12822,1116771,13502,149253,6376,113482,5582,19757,2348,16014,2629,41741,3950,41143,3884,442,388,156,181,0,211,0,211,3211,869,25010,3043,31388,2850,59394,4320,765857,8044,675311,8034,602539,8300,72772,4788,53571,3889,8685,1681,10516,1851,24121,2972,23771,2949,194,229,156,181,0,211,0,211,2826,791,14000,2261,19142,2267,30457,2849,660911,8529,590713,9059,514232,8941,76481,3738,59911,3759,11072,1705,5498,1295,17620,2200,17372,2134,248,311,0,211,0,211,0,211,385,240,11010,1757,12246,1960,28937,2934,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,727427,9449,667994,10403,605626,11214,62368,5022,51908,4416,6691,1691,3769,1164,6188,1315,5724,1298,36,75,64,79,342,237,22,39,1065,717,19114,2605,8173,1474,24893,2651,383627,6471,353756,6460,320736,7236,33020,3159,26999,2848,3979,1232,2042,747,3177,1014,3031,1024,0,201,0,201,124,117,22,39,752,609,10367,1664,4879,1244,10696,1414,343800,6406,314238,6784,284890,6806,29348,2937,24909,2574,2712,865,1727,652,3011,784,2693,743,36,75,64,79,218,210,0,201,313,313,8747,1701,3294,1070,14197,1851,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1777259,10475,1635756,11855,1466424,12981,169332,6661,129360,6173,24606,2196,15366,2666,8202,1720,7399,1673,402,419,0,161,227,136,174,191,3733,868,35111,2805,20810,1998,73647,4116,949952,7358,872920,7906,785507,8682,87413,4301,67001,3707,12040,1581,8372,1911,4638,1191,4342,1203,44,78,0,161,127,104,125,177,2602,779,20060,2182,13974,1583,35758,2921,827307,7137,762836,7911,680917,8158,81919,4453,62359,4261,12566,1543,6994,1334,3564,953,3057,870,358,410,0,161,100,124,49,69,1131,467,15051,1834,6836,1020,37889,2687,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2956937,11949,2637829,13304,2415610,13007,222219,8322,171955,7307,31819,3192,18445,2032,44332,2851,42782,2869,111,102,60,66,1149,404,230,130,19461,2382,86491,4991,25943,2544,142881,4623,1539075,8370,1373776,8783,1262952,9199,110824,5385,86814,4629,15744,2013,8266,1248,21732,1980,20675,2027,0,151,12,19,891,385,154,99,14434,1963,44819,3077,15768,1864,68546,3457,1417862,10302,1264053,10615,1152658,9597,111395,4707,85141,4394,16075,1814,10179,1377,22600,2367,22107,2376,111,102,48,56,258,158,76,78,5027,1123,41672,3627,10175,1535,74335,3439,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
