GEO_ID,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M,NAME,B16004_001EA,B16004_001MA,B16004_002MA,B16004_002EA,B16004_003MA,B16004_003EA,B16004_004EA,B16004_004MA,B16004_005EA,B16004_005MA,B16004_006EA,B16004_006MA,B16004_007MA,B16004_007EA,B16004_008MA,B16004_008EA,B16004_009EA,B16004_009MA,B16004_010EA,B16004_010MA,B16004_011MA,B16004_011EA,B16004_012MA,B16004_012EA,B16004_013MA,B16004_013EA,B16004_014EA,B16004_014MA,B16004_015EA,B16004_015MA,B16004_016EA,B16004_016MA,B16004_017MA,B16004_017EA,B16004_018MA,B16004_018EA,B16004_019EA,B16004_019MA,B16004_020EA,B16004_020MA,B16004_021EA,B16004_021MA,B16004_022MA,B16004_022EA,B16004_023MA,B16004_023EA,B16004_024EA,B16004_024MA,B16004_025EA,B16004_025MA,B16004_026EA,B16004_026MA,B16004_027MA,B16004_027EA,B16004_028MA,B16004_028EA,B16004_029MA,B16004_029EA,B16004_030EA,B16004_030MA,B16004_031EA,B16004_031MA,B16004_032EA,B16004_032MA,B16004_033MA,B16004_033EA,B16004_034MA,B16004_034EA,B16004_035MA,B16004_035EA,B16004_036MA,B16004_036EA,B16004_037EA,B16004_037MA,B16004_038EA,B16004_038MA,B16004_039MA,B16004_039EA,B16004_040MA,B16004_040EA,B16004_041MA,B16004_041EA,B16004_042EA,B16004_042MA,B16004_043EA,B16004_043MA,B16004_044MA,B16004_044EA,B16004_045MA,B16004_045EA,B16004_046MA,B16004_046EA,B16004_047EA,B16004_047MA,B16004_048EA,B16004_048MA,B16004_049MA,B16004_049EA,B16004_050MA,B16004_050EA,B16004_051MA,B16004_051EA,B16004_052EA,B16004_052MA,B16004_053EA,B16004_053MA,B16004_054MA,B16004_054EA,B16004_055MA,B16004_055EA,B16004_056MA,B16004_056EA,B16004_057MA,B16004_057EA,B16004_058MA,B16004_058EA,B16004_059EA,B16004_059MA,B16004_060EA,B16004_060MA,B16004_061EA,B16004_061MA,B16004_062MA,B16004_062EA,B16004_063MA,B16004_063EA,B16004_064EA,B16004_064MA,B16004_065EA,B16004_065MA,B16004_066MA,B16004_066EA,B16004_067MA,B16004_067EA,state
0400000US08,5359922,2467,931096,3657,746037,8826,143668,7343,120908,7898,14600,2558,6543,2477,1617,840,19726,3141,16179,2552,2425,1086,1027,923,95,165,13275,1718,10729,1587,1817,750,593,368,136,164,8390,2294,7637,2202,574,383,139,140,40,65,3620971,3204,2995976,17297,427124,14061,250967,9998,82869,6148,68887,6169,24401,4311,89276,6013,68407,4932,13148,2386,6140,1684,1581,655,73104,4169,43348,3383,20085,2115,7720,1449,1951,573,35491,4282,22334,3328,8092,2075,3665,1368,1400,729,807855,1906,720725,4657,52223,2706,32752,2585,8354,1478,4597,1176,6520,1841,18301,2790,12371,2306,3272,1058,2473,896,185,209,13465,1402,4070,896,4845,994,3306,793,1244,540,3141,948,1496,671,648,443,611,402,386,406,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6274104,2647,1149283,3228,1029452,6668,74663,3947,62112,4685,8486,2510,3679,1047,386,345,25634,4078,20320,3735,3172,980,1614,691,528,313,14533,2109,9341,2305,3864,1708,931,512,397,626,5001,1651,4585,1606,312,288,0,198,104,146,4073675,3841,3679843,11756,207305,6327,118058,6287,43272,3459,37170,3319,8805,2145,93544,7456,73705,6497,16349,3012,3239,920,251,229,68208,5087,34196,3654,21332,2964,9840,1820,2840,1137,24775,4348,16486,3304,6751,2377,1452,695,86,143,1051146,2952,1006514,4252,15220,1683,7760,1427,3802,1078,2742,975,916,499,20428,2780,13028,2116,4103,1100,2360,998,937,591,7317,1347,2282,753,2455,830,1745,698,835,482,1667,796,655,316,290,326,307,301,415,433,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4194913,2663,734292,3217,684729,4635,27295,2460,21450,2650,4863,1232,789,444,193,244,10807,2694,7536,2235,2796,994,428,293,47,71,6859,1599,5025,1327,606,309,1228,904,0,197,4602,1905,3428,1786,1056,839,118,140,0,197,2729229,2851,2559673,7362,83096,3695,39930,3326,18373,2603,17840,2290,6953,1839,41064,3561,27631,2902,9277,1617,3461,1203,695,655,29616,3224,15088,2619,7324,1770,5709,1249,1495,1007,15780,3536,8905,2104,4670,1634,1531,838,674,473,731392,2338,714054,2519,6323,1240,3429,890,1675,837,765,435,454,356,6789,1680,4434,1271,1345,630,1010,741,0,197,3855,900,1665,672,963,415,678,470,549,237,371,233,248,172,123,148,0,197,0,197,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4358121,2840,795728,3119,744587,4717,32675,3453,23051,3206,5225,1870,3327,1333,1072,731,6265,1454,5605,1352,409,375,251,240,0,217,7569,1297,5974,1118,1090,667,279,242,226,242,4632,2442,4187,2436,445,450,0,217,0,217,2841783,3394,2623544,8777,109286,4799,51974,3785,19962,2627,24410,3893,12940,2536,54628,5469,45437,4731,5734,1434,3109,1193,348,298,39427,3043,19404,2198,11608,1456,6373,1256,2042,1115,14898,3824,10167,2635,3576,1422,924,828,231,350,720610,2987,657101,3741,13269,1589,7576,1289,3249,1003,1975,737,469,343,42848,2790,35398,2677,5732,1117,1718,743,0,217,6412,1326,2284,934,1338,588,2154,902,636,402,980,518,624,381,183,233,173,284,0,217,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,11981624,2046,2096346,2661,1574607,10110,367862,8533,314208,8417,38524,4186,13272,2959,1858,668,89847,5517,77351,5021,8784,2007,3383,979,329,308,41560,3411,33842,3050,5016,1074,2243,910,459,410,22470,3761,18650,3489,2718,1251,749,502,353,569,7894730,3660,5918608,17488,1147956,11069,685041,12951,221180,9006,186507,9256,55228,4934,464430,13648,318310,11805,94617,5519,43726,4683,7777,1972,266004,7203,163909,6731,66068,4556,29503,3350,6524,1860,97732,7586,70034,7065,18741,2870,7899,1623,1058,804,1990548,2970,1674372,6705,124409,3217,39772,3151,33844,2639,30550,3101,20243,2550,121007,5382,55962,4092,32016,3031,25415,2591,7614,1506,57584,3213,23792,2568,15916,2264,11868,1810,6008,1650,13176,2488,5847,1558,2953,881,2205,896,2171,1367,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,2958262,2271,535506,2395,477111,4315,34331,2886,28695,2604,4391,1436,1210,595,35,47,11318,2788,9563,2625,1117,378,322,237,316,223,7522,1676,6591,1552,829,432,102,174,0,163,5224,1965,4043,1730,262,301,919,709,0,163,1884938,2594,1697589,7049,84803,3651,47880,3476,15024,2006,15814,1998,6085,1372,41224,4677,27638,3457,8928,2096,4058,1541,600,339,41515,3148,18412,3028,13467,1970,7631,1848,2005,659,19807,3193,8935,1734,6792,1993,3480,1738,600,620,537818,2027,522264,1700,4695,1032,2946,791,377,250,778,393,594,377,6659,1037,4916,934,1089,514,234,180,420,556,3304,991,1237,628,694,411,1040,554,333,234,896,492,770,483,8,14,23,44,95,116,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1293601,978,195271,1568,181974,2484,5892,1483,5031,1287,779,591,82,129,0,192,3801,1085,2660,828,1141,758,0,192,0,192,2250,994,1679,674,571,548,0,192,0,192,1354,773,682,600,595,452,77,123,0,192,853174,1571,784304,4364,22581,1979,13505,1885,3913,1068,3697,1201,1466,834,26546,3063,19674,2446,4445,1170,1949,822,478,350,15479,2122,9153,1502,4191,1011,1614,1178,521,505,4264,1165,3075,864,490,424,218,273,481,248,245156,1267,227034,2027,2619,726,1452,584,385,300,657,406,125,169,13387,1716,10204,1352,1561,774,1033,565,589,343,1627,638,340,318,477,315,569,463,241,280,489,338,115,140,0,192,186,224,188,217,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2825733,2697,515868,3625,467517,4024,40195,3066,35067,3085,3575,1204,1100,705,453,331,1392,706,1190,655,31,51,171,220,0,201,6764,1757,3714,1435,2644,1233,239,224,167,200,0,201,0,201,0,201,0,201,0,201,1802189,3740,1646987,7432,108758,4778,51731,4431,25455,2871,24093,2801,7479,1722,13930,2871,10990,2314,2019,946,921,818,0,201,28921,2984,13275,2400,9908,1914,4735,1556,1003,673,3593,1344,2835,1113,623,397,75,124,60,97,507676,2520,494511,2174,5993,1368,2087,678,899,470,1446,734,1561,724,4296,1077,3257,891,830,582,94,84,115,188,2617,962,1124,631,250,261,739,445,504,304,259,223,199,207,60,80,0,201,0,201,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,912836,334,148815,375,123114,2655,18019,1406,14613,1521,2485,909,921,638,0,200,5123,1851,3419,1267,1651,1269,0,200,53,87,2063,787,1453,671,249,211,361,387,0,200,496,426,218,250,155,185,123,197,0,200,583265,952,501250,3985,43829,2662,24617,2710,8684,1494,7835,1605,2693,1119,17923,3379,12916,2622,3847,1407,748,443,412,521,15657,2399,8970,2039,4190,1044,1833,970,664,555,4606,1566,4161,1576,277,275,168,250,0,200,180756,919,169136,1357,3588,790,1755,660,947,541,761,455,125,146,4573,971,3159,829,1079,528,335,204,0,200,2729,722,1294,509,864,403,511,385,60,103,730,466,438,385,78,110,214,251,0,200,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5256247,1722,947115,2151,801598,6046,60102,3759,48318,3544,7891,1614,3646,1185,247,247,16107,2484,13777,2410,1966,632,288,211,76,60,32613,2920,20916,2628,9093,1636,2478,848,126,134,36695,4870,28817,4272,3951,1415,3802,1402,125,142,3420498,2828,2974036,9489,142655,4715,79088,4358,29149,2602,24757,2665,9661,2400,73806,5671,56445,4665,12934,2302,3797,1039,630,526,130876,4493,73500,3960,35534,3038,16978,2098,4864,1248,99125,6013,53542,4238,29254,3464,13808,2699,2521,1086,888634,2323,838733,2828,8814,1320,5362,1058,719,333,1969,744,764,427,18250,2178,11128,1518,2498,862,3466,1270,1158,511,13550,1563,4639,1190,2134,646,4170,930,2607,769,9287,1683,4466,947,1194,619,1253,491,2374,1090,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
