GEO_ID,B19037D_001E,B19037D_001M,B19037D_002E,B19037D_002M,B19037D_003E,B19037D_003M,B19037D_004E,B19037D_004M,B19037D_005E,B19037D_005M,B19037D_006E,B19037D_006M,B19037D_007E,B19037D_007M,B19037D_008E,B19037D_008M,B19037D_009E,B19037D_009M,B19037D_010E,B19037D_010M,B19037D_011E,B19037D_011M,B19037D_012E,B19037D_012M,B19037D_013E,B19037D_013M,B19037D_014E,B19037D_014M,B19037D_015E,B19037D_015M,B19037D_016E,B19037D_016M,B19037D_017E,B19037D_017M,B19037D_018E,B19037D_018M,B19037D_019E,B19037D_019M,B19037D_020E,B19037D_020M,B19037D_021E,B19037D_021M,B19037D_022E,B19037D_022M,B19037D_023E,B19037D_023M,B19037D_024E,B19037D_024M,B19037D_025E,B19037D_025M,B19037D_026E,B19037D_026M,B19037D_027E,B19037D_027M,B19037D_028E,B19037D_028M,B19037D_029E,B19037D_029M,B19037D_030E,B19037D_030M,B19037D_031E,B19037D_031M,B19037D_032E,B19037D_032M,B19037D_033E,B19037D_033M,B19037D_034E,B19037D_034M,B19037D_035E,B19037D_035M,B19037D_036E,B19037D_036M,B19037D_037E,B19037D_037M,B19037D_038E,B19037D_038M,B19037D_039E,B19037D_039M,B19037D_040E,B19037D_040M,B19037D_041E,B19037D_041M,B19037D_042E,B19037D_042M,B19037D_043E,B19037D_043M,B19037D_044E,B19037D_044M,B19037D_045E,B19037D_045M,B19037D_046E,B19037D_046M,B19037D_047E,B19037D_047M,B19037D_048E,B19037D_048M,B19037D_049E,B19037D_049M,B19037D_050E,B19037D_050M,B19037D_051E,B19037D_051M,B19037D_052E,B19037D_052M,B19037D_053E,B19037D_053M,B19037D_054E,B19037D_054M,B19037D_055E,B19037D_055M,B19037D_056E,B19037D_056M,B19037D_057E,B19037D_057M,B19037D_058E,B19037D_058M,B19037D_059E,B19037D_059M,B19037D_060E,B19037D_060M,B19037D_061E,B19037D_061M,B19037D_062E,B19037D_062M,B19037D_063E,B19037D_063M,B19037D_064E,B19037D_064M,B19037D_065E,B19037D_065M,B19037D_066E,B19037D_066M,B19037D_067E,B19037D_067M,B19037D_068E,B19037D_068M,B19037D_069E,B19037D_069M,NAME,B19037D_001MA,B19037D_001EA,B19037D_002MA,B19037D_002EA,B19037D_003EA,B19037D_003MA,B19037D_004MA,B19037D_004EA,B19037D_005EA,B19037D_005MA,B19037D_006EA,B19037D_006MA,B19037D_007MA,B19037D_007EA,B19037D_008EA,B19037D_008MA,B19037D_009MA,B19037D_009EA,B19037D_010EA,B19037D_010MA,B19037D_011MA,B19037D_011EA,B19037D_012EA,B19037D_012MA,B19037D_013MA,B19037D_013EA,B19037D_014MA,B19037D_014EA,B19037D_015MA,B19037D_015EA,B19037D_016EA,B19037D_016MA,B19037D_017EA,B19037D_017MA,B19037D_018MA,B19037D_018EA,B19037D_019EA,B19037D_019MA,B19037D_020MA,B19037D_020EA,B19037D_021EA,B19037D_021MA,B19037D_022MA,B19037D_022EA,B19037D_023EA,B19037D_023MA,B19037D_024EA,B19037D_024MA,B19037D_025MA,B19037D_025EA,B19037D_026EA,B19037D_026MA,B19037D_027MA,B19037D_027EA,B19037D_028EA,B19037D_028MA,B19037D_029MA,B19037D_029EA,B19037D_030EA,B19037D_030MA,B19037D_031MA,B19037D_031EA,B19037D_032MA,B19037D_032EA,B19037D_033EA,B19037D_033MA,B19037D_034EA,B19037D_034MA,B19037D_035EA,B19037D_035MA,B19037D_036MA,B19037D_036EA,B19037D_037MA,B19037D_037EA,B19037D_038MA,B19037D_038EA,B19037D_039EA,B19037D_039MA,B19037D_040EA,B19037D_040MA,B19037D_041EA,B19037D_041MA,B19037D_042MA,B19037D_042EA,B19037D_043MA,B19037D_043EA,B19037D_044EA,B19037D_044MA,B19037D_045EA,B19037D_045MA,B19037D_046EA,B19037D_046MA,B19037D_047MA,B19037D_047EA,B19037D_048MA,B19037D_048EA,B19037D_049MA,B19037D_049EA,B19037D_050EA,B19037D_050MA,B19037D_051MA,B19037D_051EA,B19037D_052EA,B19037D_052MA,B19037D_053MA,B19037D_053EA,B19037D_054MA,B19037D_054EA,B19037D_055EA,B19037D_055MA,B19037D_056MA,B19037D_056EA,B19037D_057MA,B19037D_057EA,B19037D_058MA,B19037D_058EA,B19037D_059MA,B19037D_059EA,B19037D_060MA,B19037D_060EA,B19037D_061EA,B19037D_061MA,B19037D_062MA,B19037D_062EA,B19037D_063EA,B19037D_063MA,B19037D_064MA,B19037D_064EA,B19037D_065EA,B19037D_065MA,B19037D_066MA,B19037D_066EA,B19037D_067EA,B19037D_067MA,B19037D_068MA,B19037D_068EA,B19037D_069EA,B19037D_069MA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,62971,2825,4012,886,1728,632,196,165,182,203,562,368,0,203,261,273,103,125,103,158,481,479,99,127,134,180,127,183,36,59,0,203,0,203,0,203,31558,1959,1937,782,600,391,1302,536,1144,573,1161,639,1190,645,697,436,916,429,843,470,2323,758,4368,1077,5559,1250,2940,854,1978,574,2324,646,2276,759,19957,1684,935,464,237,214,702,431,237,184,759,414,776,399,873,448,1187,538,512,315,1900,579,1856,730,2920,868,1421,534,1400,459,2446,820,1796,600,7444,1031,1031,524,633,352,634,469,781,372,441,284,561,368,817,435,156,162,128,126,102,114,572,359,503,274,207,218,184,170,365,315,329,211,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1629031,11568,54458,2922,18737,1942,3776,1097,2166,784,3461,988,2374,692,2137,727,2154,858,1831,706,2092,753,3091,889,3996,1132,3865,1014,1792,706,1420,692,703,520,863,474,650765,7850,28960,2421,12895,1776,12773,1864,16892,2257,16180,2054,17506,2210,17174,2283,21381,2872,21594,2572,37482,2983,62724,3869,85412,4940,86416,4626,54298,3579,72382,3631,86696,4859,641521,7887,28314,2967,20197,2459,16753,2178,20645,2125,20366,1894,22150,2318,20987,2387,21244,2027,19665,2223,38868,3010,57958,4161,80885,3818,70818,4459,50100,3594,69314,3682,83257,4185,282287,5007,24045,1929,39805,3182,28527,1894,17023,2073,14762,1738,11800,1677,12311,1515,9066,1238,8487,1303,15714,1737,20379,1745,24954,1652,16675,1614,12250,1361,13647,1698,12842,1548,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,48280,2623,1827,690,504,314,445,365,185,168,128,123,130,166,77,133,154,172,0,195,34,56,0,195,30,53,140,188,0,195,0,195,0,195,0,195,23723,2083,1451,588,945,401,355,259,1215,596,906,531,209,184,1147,641,659,369,749,389,1939,714,2369,691,3221,826,3318,844,1299,525,2246,592,1695,659,17305,1505,1088,534,179,189,395,305,1135,519,601,292,1042,414,355,229,718,335,595,374,859,344,751,348,2844,701,2175,810,1188,439,1803,616,1577,588,5425,862,571,382,750,481,128,144,404,270,79,83,242,164,75,96,181,165,156,136,480,270,378,275,339,203,640,387,414,305,412,289,176,140,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,47299,1934,1003,406,367,235,172,184,79,109,37,64,14,26,0,201,31,37,0,201,0,201,0,201,25,40,30,54,170,237,78,104,0,201,0,201,25450,1597,1547,561,308,236,321,272,734,412,722,436,783,443,1380,806,618,354,797,460,1722,596,1722,631,3694,820,3522,915,1471,476,2221,702,3888,925,16934,1250,844,487,224,273,813,466,544,368,246,247,128,137,448,406,693,403,581,364,932,434,1189,452,2427,614,1337,465,1287,525,2034,597,3207,865,3912,708,274,195,169,180,232,244,365,309,170,232,125,139,142,160,221,221,140,243,148,172,392,299,343,234,364,274,295,232,115,140,417,267,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,153707,4470,5143,1243,1789,644,822,500,189,270,454,427,0,218,219,223,433,269,330,357,140,131,242,210,187,193,73,92,135,115,0,218,130,158,0,218,67809,3524,4026,1221,1817,816,2122,801,2821,875,1750,714,3828,1136,2464,784,4062,1144,2816,942,5830,1240,8678,1541,8218,1888,6768,1588,3540,992,4805,1160,4264,1106,58832,3304,2396,774,2078,723,2195,942,2879,946,2979,916,2309,831,2319,649,2493,958,1683,609,4168,978,6372,1244,7694,1473,6821,1287,4434,948,3825,885,4187,952,21923,2012,2347,795,1974,727,1420,628,1192,418,1618,721,1553,638,876,461,1073,580,1250,600,1454,555,1709,575,1575,540,1118,550,980,442,331,247,1453,620,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
