GEO_ID,B19202E_001E,B19202E_001M,NAME,B19202E_001EA,B19202E_001MA,state
0400000US01,-666666666,-222222222,Alabama,-,**,01
0400000US02,44256,22914,Alaska,null,null,02
0400000US04,null,null,Arizona,null,null,04
0400000US05,-666666666,-222222222,Arkansas,-,**,05
0400000US06,35962,19531,California,null,null,06
0400000US08,null,null,Colorado,null,null,08
0400000US09,-666666666,-222222222,Connecticut,-,**,09
0400000US10,-666666666,-222222222,Delaware,-,**,10
0400000US11,-666666666,-222222222,District of Columbia,-,**,11
0400000US12,30549,9725,Florida,null,null,12
0400000US13,null,null,Georgia,null,null,13
0400000US15,34268,6890,Hawaii,null,null,15
0400000US16,60530,43004,Idaho,null,null,16
0400000US17,40682,30633,Illinois,null,null,17
0400000US18,null,null,Indiana,null,null,18
0400000US19,null,null,Iowa,null,null,19
0400000US20,-666666666,-222222222,Kansas,-,**,20
0400000US21,-666666666,-222222222,Kentucky,-,**,21
0400000US22,-666666666,-222222222,Louisiana,-,**,22
0400000US23,-666666666,-222222222,Maine,-,**,23
0400000US24,54834,48012,Maryland,null,null,24
0400000US25,-666666666,-222222222,Massachusetts,-,**,25
0400000US26,46409,17006,Michigan,null,null,26
0400000US27,18782,741,Minnesota,null,null,27
0400000US28,null,null,Mississippi,null,null,28
0400000US29,null,null,Missouri,null,null,29
0400000US30,-666666666,-222222222,Montana,-,**,30
0400000US31,41466,30611,Nebraska,null,null,31
0400000US32,26045,6336,Nevada,null,null,32
0400000US33,-666666666,-222222222,New Hampshire,-,**,33
0400000US34,-666666666,-222222222,New Jersey,-,**,34
0400000US35,null,null,New Mexico,null,null,35
0400000US36,31851,7509,New York,null,null,36
0400000US37,25668,13461,North Carolina,null,null,37
0400000US38,-666666666,-222222222,North Dakota,-,**,38
0400000US39,34508,31015,Ohio,null,null,39
0400000US40,39080,5425,Oklahoma,null,null,40
0400000US41,25794,15587,Oregon,null,null,41
0400000US42,null,null,Pennsylvania,null,null,42
0400000US44,-666666666,-222222222,Rhode Island,-,**,44
0400000US45,45126,9973,South Carolina,null,null,45
0400000US46,-666666666,-222222222,South Dakota,-,**,46
0400000US47,null,null,Tennessee,null,null,47
0400000US48,41161,37251,Texas,null,null,48
0400000US49,null,null,Utah,null,null,49
0400000US50,-666666666,-222222222,Vermont,-,**,50
0400000US51,null,null,Virginia,null,null,51
0400000US53,32810,17766,Washington,null,null,53
0400000US54,-666666666,-222222222,West Virginia,-,**,54
0400000US55,-666666666,-222222222,Wisconsin,-,**,55
0400000US56,-666666666,-222222222,Wyoming,-,**,56
0400000US72,-666666666,-222222222,Puerto Rico,-,**,72
