GEO_ID,B20005D_001E,B20005D_001M,B20005D_002E,B20005D_002M,B20005D_003E,B20005D_003M,B20005D_004E,B20005D_004M,B20005D_005E,B20005D_005M,B20005D_006E,B20005D_006M,B20005D_007E,B20005D_007M,B20005D_008E,B20005D_008M,B20005D_009E,B20005D_009M,B20005D_010E,B20005D_010M,B20005D_011E,B20005D_011M,B20005D_012E,B20005D_012M,B20005D_013E,B20005D_013M,B20005D_014E,B20005D_014M,B20005D_015E,B20005D_015M,B20005D_016E,B20005D_016M,B20005D_017E,B20005D_017M,B20005D_018E,B20005D_018M,B20005D_019E,B20005D_019M,B20005D_020E,B20005D_020M,B20005D_021E,B20005D_021M,B20005D_022E,B20005D_022M,B20005D_023E,B20005D_023M,B20005D_024E,B20005D_024M,B20005D_025E,B20005D_025M,B20005D_026E,B20005D_026M,B20005D_027E,B20005D_027M,B20005D_028E,B20005D_028M,B20005D_029E,B20005D_029M,B20005D_030E,B20005D_030M,B20005D_031E,B20005D_031M,B20005D_032E,B20005D_032M,B20005D_033E,B20005D_033M,B20005D_034E,B20005D_034M,B20005D_035E,B20005D_035M,B20005D_036E,B20005D_036M,B20005D_037E,B20005D_037M,B20005D_038E,B20005D_038M,B20005D_039E,B20005D_039M,B20005D_040E,B20005D_040M,B20005D_041E,B20005D_041M,B20005D_042E,B20005D_042M,B20005D_043E,B20005D_043M,B20005D_044E,B20005D_044M,B20005D_045E,B20005D_045M,B20005D_046E,B20005D_046M,B20005D_047E,B20005D_047M,B20005D_048E,B20005D_048M,B20005D_049E,B20005D_049M,B20005D_050E,B20005D_050M,B20005D_051E,B20005D_051M,B20005D_052E,B20005D_052M,B20005D_053E,B20005D_053M,B20005D_054E,B20005D_054M,B20005D_055E,B20005D_055M,B20005D_056E,B20005D_056M,B20005D_057E,B20005D_057M,B20005D_058E,B20005D_058M,B20005D_059E,B20005D_059M,B20005D_060E,B20005D_060M,B20005D_061E,B20005D_061M,B20005D_062E,B20005D_062M,B20005D_063E,B20005D_063M,B20005D_064E,B20005D_064M,B20005D_065E,B20005D_065M,B20005D_066E,B20005D_066M,B20005D_067E,B20005D_067M,B20005D_068E,B20005D_068M,B20005D_069E,B20005D_069M,B20005D_070E,B20005D_070M,B20005D_071E,B20005D_071M,B20005D_072E,B20005D_072M,B20005D_073E,B20005D_073M,B20005D_074E,B20005D_074M,B20005D_075E,B20005D_075M,B20005D_076E,B20005D_076M,B20005D_077E,B20005D_077M,B20005D_078E,B20005D_078M,B20005D_079E,B20005D_079M,B20005D_080E,B20005D_080M,B20005D_081E,B20005D_081M,B20005D_082E,B20005D_082M,B20005D_083E,B20005D_083M,B20005D_084E,B20005D_084M,B20005D_085E,B20005D_085M,B20005D_086E,B20005D_086M,B20005D_087E,B20005D_087M,B20005D_088E,B20005D_088M,B20005D_089E,B20005D_089M,B20005D_090E,B20005D_090M,B20005D_091E,B20005D_091M,B20005D_092E,B20005D_092M,B20005D_093E,B20005D_093M,B20005D_094E,B20005D_094M,B20005D_095E,B20005D_095M,NAME,B20005D_001MA,B20005D_001EA,B20005D_002MA,B20005D_002EA,B20005D_003EA,B20005D_003MA,B20005D_004EA,B20005D_004MA,B20005D_005EA,B20005D_005MA,B20005D_006MA,B20005D_006EA,B20005D_007EA,B20005D_007MA,B20005D_008MA,B20005D_008EA,B20005D_009EA,B20005D_009MA,B20005D_010MA,B20005D_010EA,B20005D_011EA,B20005D_011MA,B20005D_012MA,B20005D_012EA,B20005D_013EA,B20005D_013MA,B20005D_014EA,B20005D_014MA,B20005D_015EA,B20005D_015MA,B20005D_016MA,B20005D_016EA,B20005D_017EA,B20005D_017MA,B20005D_018MA,B20005D_018EA,B20005D_019EA,B20005D_019MA,B20005D_020EA,B20005D_020MA,B20005D_021EA,B20005D_021MA,B20005D_022MA,B20005D_022EA,B20005D_023MA,B20005D_023EA,B20005D_024MA,B20005D_024EA,B20005D_025EA,B20005D_025MA,B20005D_026MA,B20005D_026EA,B20005D_027EA,B20005D_027MA,B20005D_028MA,B20005D_028EA,B20005D_029MA,B20005D_029EA,B20005D_030EA,B20005D_030MA,B20005D_031EA,B20005D_031MA,B20005D_032EA,B20005D_032MA,B20005D_033EA,B20005D_033MA,B20005D_034EA,B20005D_034MA,B20005D_035MA,B20005D_035EA,B20005D_036EA,B20005D_036MA,B20005D_037MA,B20005D_037EA,B20005D_038EA,B20005D_038MA,B20005D_039EA,B20005D_039MA,B20005D_040EA,B20005D_040MA,B20005D_041MA,B20005D_041EA,B20005D_042EA,B20005D_042MA,B20005D_043MA,B20005D_043EA,B20005D_044EA,B20005D_044MA,B20005D_045MA,B20005D_045EA,B20005D_046EA,B20005D_046MA,B20005D_047MA,B20005D_047EA,B20005D_048MA,B20005D_048EA,B20005D_049EA,B20005D_049MA,B20005D_050EA,B20005D_050MA,B20005D_051MA,B20005D_051EA,B20005D_052MA,B20005D_052EA,B20005D_053MA,B20005D_053EA,B20005D_054EA,B20005D_054MA,B20005D_055MA,B20005D_055EA,B20005D_056MA,B20005D_056EA,B20005D_057EA,B20005D_057MA,B20005D_058MA,B20005D_058EA,B20005D_059MA,B20005D_059EA,B20005D_060EA,B20005D_060MA,B20005D_061EA,B20005D_061MA,B20005D_062EA,B20005D_062MA,B20005D_063MA,B20005D_063EA,B20005D_064EA,B20005D_064MA,B20005D_065EA,B20005D_065MA,B20005D_066EA,B20005D_066MA,B20005D_067MA,B20005D_067EA,B20005D_068EA,B20005D_068MA,B20005D_069EA,B20005D_069MA,B20005D_070MA,B20005D_070EA,B20005D_071EA,B20005D_071MA,B20005D_072MA,B20005D_072EA,B20005D_073MA,B20005D_073EA,B20005D_074EA,B20005D_074MA,B20005D_075EA,B20005D_075MA,B20005D_076EA,B20005D_076MA,B20005D_077MA,B20005D_077EA,B20005D_078MA,B20005D_078EA,B20005D_079MA,B20005D_079EA,B20005D_080EA,B20005D_080MA,B20005D_081EA,B20005D_081MA,B20005D_082MA,B20005D_082EA,B20005D_083EA,B20005D_083MA,B20005D_084EA,B20005D_084MA,B20005D_085MA,B20005D_085EA,B20005D_086EA,B20005D_086MA,B20005D_087MA,B20005D_087EA,B20005D_088EA,B20005D_088MA,B20005D_089MA,B20005D_089EA,B20005D_090MA,B20005D_090EA,B20005D_091MA,B20005D_091EA,B20005D_092MA,B20005D_092EA,B20005D_093EA,B20005D_093MA,B20005D_094EA,B20005D_094MA,B20005D_095MA,B20005D_095EA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,32497,1753,15258,1163,9496,1099,0,147,9496,1099,120,194,38,73,137,138,39,58,211,199,88,135,255,264,909,746,1692,716,258,177,135,111,717,425,670,412,895,499,321,319,174,104,931,432,713,319,667,438,526,354,5762,1109,2470,617,3292,801,616,394,287,212,131,132,224,230,256,176,193,207,681,382,125,206,177,238,0,147,318,259,37,59,0,147,0,147,32,40,7,16,37,64,0,147,159,181,12,23,17239,1275,8343,962,0,147,8343,962,4,10,0,147,0,147,122,97,128,144,94,140,406,292,336,316,745,399,330,236,1169,566,408,259,1050,525,1046,425,382,219,585,623,463,251,387,266,509,386,179,145,8896,1090,5113,1047,3783,793,678,437,78,126,165,141,244,150,428,310,189,178,449,436,242,241,169,191,293,272,223,177,178,131,70,185,48,65,62,105,72,127,0,147,116,139,79,126,0,147,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,156782,3704,72288,2233,36664,2253,0,203,36664,2253,44,74,0,203,169,147,47,80,1082,471,554,353,1233,580,1524,700,873,465,736,435,1266,574,1991,681,1717,695,2456,956,660,337,1934,681,3669,1047,2695,756,5692,1183,8322,1572,35624,2457,19640,1758,15984,1985,2675,865,1290,569,974,453,1750,838,1847,910,1034,557,677,393,583,359,789,541,572,451,335,224,301,224,342,203,305,231,92,110,451,327,415,253,118,142,771,432,663,358,84494,2359,29690,1820,0,203,29690,1820,0,203,0,203,0,203,415,406,1152,574,472,424,678,418,1060,496,1872,754,442,271,1559,604,2563,885,2230,705,2097,672,1195,621,2416,947,2699,689,1555,470,4357,997,2928,767,54804,2504,32942,2276,21862,2171,1928,710,3065,901,2437,1009,2019,578,2788,913,1335,538,1846,685,918,561,514,231,253,229,912,479,1058,523,432,284,126,143,171,215,409,277,502,314,644,485,265,227,240,192,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,4324921,12833,2005508,8091,968353,11229,43,72,968310,11236,1560,655,1384,551,4715,1064,5750,1146,19944,2311,9203,1483,20420,2411,15969,2145,31332,2769,23250,2740,49307,3759,55423,3901,47823,3360,56637,3229,42829,3346,56159,3674,79732,4110,60474,4237,119071,5039,267328,6800,1037155,10841,618735,9048,418420,8639,55681,3546,37649,3158,37101,3090,28938,2915,40429,3388,19752,2144,25114,2662,14487,1780,22845,2903,10702,1787,16279,1850,16423,1908,10925,1491,10567,1558,7707,1492,8932,1578,10936,1769,6917,1223,14243,1990,22793,2091,2319413,7905,801244,11338,67,79,801177,11343,1685,736,1646,569,7163,1267,6537,1072,18292,2332,11601,1556,18538,2451,18347,2316,32941,2839,24395,2529,46369,3692,58645,3976,51890,3645,52548,3514,37644,3158,53032,3663,70472,4293,55166,3922,98853,4403,135413,6377,1518169,13168,969626,13054,548543,9837,69977,4380,54378,3650,59520,4279,37696,2707,53484,3815,23777,2353,31659,3174,17880,2233,28062,2621,11608,1740,24483,2418,20059,2595,14748,1845,15299,2207,10709,1729,11379,1535,15870,2031,9680,1572,18286,2036,19989,2202,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,119363,2888,53577,1900,29044,1726,0,195,29044,1726,0,195,0,195,328,244,98,141,481,314,225,200,554,329,890,579,1744,866,625,375,1273,418,1580,663,1238,491,1581,552,1265,448,1700,601,1947,817,1922,677,4241,1043,7352,1309,24533,1875,11743,1297,12790,1706,1056,427,1091,412,1368,523,585,403,1799,599,319,266,821,499,914,519,945,513,402,360,263,227,1097,555,246,138,406,323,38,67,163,151,168,168,301,243,181,174,627,378,65786,2004,24119,1999,0,195,24119,1999,0,195,0,195,512,342,266,223,500,336,210,152,1034,517,756,472,1356,585,404,232,2496,823,2008,663,2136,619,1019,464,1784,857,1355,627,2494,750,1641,585,1692,554,2456,651,41667,2394,25680,2074,15987,1503,2924,716,1925,762,1406,442,1148,509,2167,673,504,295,1310,575,403,279,279,205,615,405,458,314,431,219,544,329,308,242,407,232,315,332,374,291,188,200,162,188,119,129,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,116165,2772,55622,1674,31188,1702,0,201,31188,1702,48,77,0,201,41,71,80,124,287,209,50,84,261,324,258,171,770,511,746,500,1394,665,1088,523,1520,578,1374,597,1107,546,1522,775,2793,989,2108,818,5312,1115,10429,1231,24434,2032,13585,1683,10849,1720,1140,437,1178,472,397,280,577,384,1196,594,331,295,683,405,245,184,383,388,103,119,801,550,555,373,503,464,431,324,261,295,191,163,465,379,146,185,470,281,793,364,60543,1453,21785,1845,0,201,21785,1845,262,302,0,201,25,46,44,70,329,277,272,257,435,344,228,232,998,431,426,432,847,371,705,316,1708,784,1401,709,1292,645,1185,442,3188,870,701,316,3233,665,4506,940,38758,1819,21519,1809,17239,1856,4311,921,1254,515,1517,619,1187,531,2090,693,599,298,1270,645,230,179,648,356,0,201,547,365,482,337,353,223,719,454,50,91,260,171,155,147,222,148,571,344,774,463,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,412463,4523,185328,3148,97130,3663,0,218,97130,3663,42,75,286,327,1032,630,1023,481,3569,1307,1434,705,2188,1068,2503,763,6030,1389,4750,1289,4478,1130,7129,1610,4311,1358,6566,1443,4046,1185,5869,1245,7724,1646,6142,1476,10804,1859,17204,2212,88198,3838,55256,3702,32942,2853,5162,1181,2500,867,3066,1028,2320,742,3257,1033,1204,468,2792,873,1488,554,2121,777,1009,587,1159,571,753,371,764,437,710,398,717,465,587,335,857,547,462,461,651,318,1363,463,227135,4161,76140,4911,0,218,76140,4911,132,135,54,92,469,365,387,247,2424,763,1861,753,3026,1017,3170,894,6455,1345,4474,989,5966,1162,5852,1346,3849,1058,6252,1627,2941,892,5224,1557,5523,1279,5101,1051,6034,1169,6946,1479,150995,5489,96871,5460,54124,3560,6096,1502,5376,1226,6433,1350,5389,1475,6988,1583,2408,968,3703,1153,2272,734,2011,777,1191,493,1474,453,2403,842,1087,541,743,510,1075,492,895,507,1251,503,908,581,1283,647,1138,648,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
