GEO_ID,B19113E_001E,B19113E_001M,NAME,B19113E_001MA,B19113E_001EA,state
0400000US01,null,null,Alabama,null,null,01
0400000US02,50172,16403,Alaska,null,null,02
0400000US04,33765,24610,Arizona,null,null,04
0400000US05,null,null,Arkansas,null,null,05
0400000US06,61084,4181,California,null,null,06
0400000US08,66887,5838,Colorado,null,null,08
0400000US09,-666666666,-222222222,Connecticut,**,-,09
0400000US10,-666666666,-222222222,Delaware,**,-,10
0400000US11,-666666666,-222222222,District of Columbia,**,-,11
0400000US12,60992,22905,Florida,null,null,12
0400000US13,null,null,Georgia,null,null,13
0400000US15,58380,7572,Hawaii,null,null,15
0400000US16,null,null,Idaho,null,null,16
0400000US17,70794,17218,Illinois,null,null,17
0400000US18,null,null,Indiana,null,null,18
0400000US19,null,null,Iowa,null,null,19
0400000US20,null,null,Kansas,null,null,20
0400000US21,null,null,Kentucky,null,null,21
0400000US22,null,null,Louisiana,null,null,22
0400000US23,8996,791,Maine,null,null,23
0400000US24,69370,19909,Maryland,null,null,24
0400000US25,null,null,Massachusetts,null,null,25
0400000US26,51085,12765,Michigan,null,null,26
0400000US27,null,null,Minnesota,null,null,27
0400000US28,-666666666,-222222222,Mississippi,**,-,28
0400000US29,48939,31896,Missouri,null,null,29
0400000US30,-666666666,-222222222,Montana,**,-,30
0400000US31,36852,24568,Nebraska,null,null,31
0400000US32,35986,21605,Nevada,null,null,32
0400000US33,-666666666,-222222222,New Hampshire,**,-,33
0400000US34,128889,84576,New Jersey,null,null,34
0400000US35,null,null,New Mexico,null,null,35
0400000US36,35561,21716,New York,null,null,36
0400000US37,65579,18056,North Carolina,null,null,37
0400000US38,-666666666,-222222222,North Dakota,**,-,38
0400000US39,47942,36219,Ohio,null,null,39
0400000US40,34391,4553,Oklahoma,null,null,40
0400000US41,34411,4949,Oregon,null,null,41
0400000US42,48802,7519,Pennsylvania,null,null,42
0400000US44,-666666666,-222222222,Rhode Island,**,-,44
0400000US45,null,null,South Carolina,null,null,45
0400000US46,85174,55718,South Dakota,null,null,46
0400000US47,42235,14410,Tennessee,null,null,47
0400000US48,69767,19987,Texas,null,null,48
0400000US49,50274,5475,Utah,null,null,49
0400000US50,-666666666,-222222222,Vermont,**,-,50
0400000US51,97375,24013,Virginia,null,null,51
0400000US53,56434,9312,Washington,null,null,53
0400000US54,-666666666,-222222222,West Virginia,**,-,54
0400000US55,62057,22733,Wisconsin,null,null,55
0400000US56,-666666666,-222222222,Wyoming,**,-,56
0400000US72,-666666666,-222222222,Puerto Rico,**,-,72
