VARIABLE,TYPE,LABEL,GROUP
B01002B_001E,int,Estimate!!Median age!!Total,B01002B
B01002B_002E,int,Estimate!!Median age!!Male,B01002B
B01002B_003E,int,Estimate!!Median age!!Female,B01002B
B01002B_001M,int,Margin of Error!!Median age!!Total,B01002B
B01002B_002M,int,Margin of Error!!Median age!!Male,B01002B
B01002B_003M,int,Margin of Error!!Median age!!Female,B01002B
B01002B_001EA,string,Annotation of Estimate!!Median age!!Total,B01002B
B01002B_001MA,string,Annotation of Margin of Error!!Median age!!Total,B01002B
B01002B_002EA,string,Annotation of Estimate!!Median age!!Male,B01002B
B01002B_002MA,string,Annotation of Margin of Error!!Median age!!Male,B01002B
B01002B_003EA,string,Annotation of Estimate!!Median age!!Female,B01002B
B01002B_003MA,string,Annotation of Margin of Error!!Median age!!Female,B01002B
