VARIABLE,TYPE,LABEL,GROUP
S0201PR_001E,int,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population,S0201PR
S0201PR_002E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!One race,S0201PR
S0201PR_003E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!Two races,S0201PR
S0201PR_004E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!Three races,S0201PR
S0201PR_005E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!Four or more races,S0201PR
S0201PR_006E,int,Estimate!!SEX AND AGE!!Total population,S0201PR
S0201PR_007E,float,Estimate!!SEX AND AGE!!Total population!!Male,S0201PR
S0201PR_008E,float,Estimate!!SEX AND AGE!!Total population!!Female,S0201PR
S0201PR_009E,float,Estimate!!SEX AND AGE!!Under 5 years,S0201PR
S0201PR_010E,float,Estimate!!SEX AND AGE!!5 to 17 years,S0201PR
S0201PR_011E,float,Estimate!!SEX AND AGE!!18 to 24 years,S0201PR
S0201PR_012E,float,Estimate!!SEX AND AGE!!25 to 34 years,S0201PR
S0201PR_013E,float,Estimate!!SEX AND AGE!!35 to 44 years,S0201PR
S0201PR_014E,float,Estimate!!SEX AND AGE!!45 to 54 years,S0201PR
S0201PR_015E,float,Estimate!!SEX AND AGE!!55 to 64 years,S0201PR
S0201PR_016E,float,Estimate!!SEX AND AGE!!65 to 74 years,S0201PR
S0201PR_017E,float,Estimate!!SEX AND AGE!!75 years and over,S0201PR
S0201PR_018E,float,Estimate!!SEX AND AGE!!Median age (years),S0201PR
S0201PR_019E,float,Estimate!!SEX AND AGE!!18 years and over,S0201PR
S0201PR_020E,float,Estimate!!SEX AND AGE!!21 years and over,S0201PR
S0201PR_021E,float,Estimate!!SEX AND AGE!!62 years and over,S0201PR
S0201PR_022E,float,Estimate!!SEX AND AGE!!65 years and over,S0201PR
S0201PR_023E,int,Estimate!!SEX AND AGE!!Under 18 years,S0201PR
S0201PR_024E,float,Estimate!!SEX AND AGE!!Under 18 years!!Male,S0201PR
