VARIABLE,TYPE,LABEL,GROUP
S0201_0001E,int,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population,S0201
S0201_0002E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!One race,S0201
S0201_0003E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!Two races,S0201
S0201_0004E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!Three races,S0201
S0201_0005E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!Four or more races,S0201
S0201_0006E,int,Estimate!!SEX AND AGE!!Total population,S0201
S0201_0007E,float,Estimate!!SEX AND AGE!!Total population!!Male,S0201
S0201_0008E,float,Estimate!!SEX AND AGE!!Total population!!Female,S0201
S0201_0009E,float,Estimate!!SEX AND AGE!!Under 5 years,S0201
S0201_0010E,float,Estimate!!SEX AND AGE!!5 to 17 years,S0201
S0201_0011E,float,Estimate!!SEX AND AGE!!18 to 24 years,S0201
S0201_0012E,float,Estimate!!SEX AND AGE!!25 to 34 years,S0201
S0201_0013E,float,Estimate!!SEX AND AGE!!35 to 44 years,S0201
S0201_0014E,float,Estimate!!SEX AND AGE!!45 to 54 years,S0201
S0201_0015E,float,Estimate!!SEX AND AGE!!55 to 64 years,S0201
S0201_0016E,float,Estimate!!SEX AND AGE!!65 to 74 years,S0201
S0201_0017E,float,Estimate!!SEX AND AGE!!75 years and over,S0201
S0201_0018E,float,Estimate!!SEX AND AGE!!Median age (years),S0201
S0201_0019E,float,Estimate!!SEX AND AGE!!18 years and over,S0201
S0201_0020E,float,Estimate!!SEX AND AGE!!21 years and over,S0201
S0201_0021E,float,Estimate!!SEX AND AGE!!62 years and over,S0201
S0201_0022E,float,Estimate!!SEX AND AGE!!65 years and over,S0201
S0201_0023E,int,Estimate!!SEX AND AGE!!Under 18 years,S0201
S0201_0024E,float,Estimate!!SEX AND AGE!!Under 18 years!!Male,S0201
S0201_0025E,float,Estimate!!SEX AND AGE!!Under 18 years!!Female,S0201
S0201_0026E,int,Estimate!!SEX AND AGE!!18 years and over,S0201
S0201_0027E,float,Estimate!!SEX AND AGE!!18 years and over!!Male,S0201
S0201_0028E,float,Estimate!!SEX AND AGE!!18 years and over!!Female,S0201
S0201_0029E,int,Estimate!!SEX AND AGE!!18 to 34 years,S0201
S0201_0030E,float,Estimate!!SEX AND AGE!!18 to 34 years!!Male,S0201
S0201_0031E,float,Estimate!!SEX AND AGE!!18 to 34 years!!Female,S0201
S0201_0032E,int,Estimate!!SEX AND AGE!!35 to 64 years,S0201
S0201_0033E,float,Estimate!!SEX AND AGE!!35 to 64 years!!Male,S0201
S0201_0034E,float,Estimate!!SEX AND AGE!!35 to 64 years!!Female,S0201
S0201_0035E,int,Estimate!!SEX AND AGE!!65 years and over,S0201
S0201_0036E,float,Estimate!!SEX AND AGE!!65 years and over!!Male,S0201
S0201_0037E,float,Estimate!!SEX AND AGE!!65 years and over!!Female,S0201
S0201_0038E,int,Estimate!!RELATIONSHIP!!Population in households,S0201
S0201_0039E,float,Estimate!!RELATIONSHIP!!Population in households!!Householder or spouse,S0201
S0201_0040E,float,Estimate!!RELATIONSHIP!!Population in households!!Child,S0201
S0201_0041E,float,Estimate!!RELATIONSHIP!!Population in households!!Other relatives,S0201
S0201_0042E,float,Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives,S0201
S0201_0043E,float,Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner,S0201
S0201_0044E,int,Estimate!!HOUSEHOLDS BY TYPE!!Households,S0201
S0201_0045E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households,S0201
S0201_0046E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households!!With own children of the householder under 18 years,S0201
S0201_0047E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households!!Married-couple family,S0201
S0201_0048E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households!!Married-couple family!!With own children of the householder under 18 years,S0201
S0201_0049E,float,"Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households!!Female householder, no husband present, family",S0201
S0201_0050E,float,"Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households!!Female householder, no husband present, family!!With own children of the householder under 18 years",S0201
S0201_0051E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Nonfamily households,S0201
S0201_0052E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Nonfamily households!!Male householder,S0201
S0201_0053E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Nonfamily households!!Male householder!!Living alone,S0201
S0201_0054E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Nonfamily households!!Male householder!!Not living alone,S0201
S0201_0055E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Nonfamily households!!Female householder,S0201
S0201_0056E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Nonfamily households!!Female householder!!Living alone,S0201
S0201_0057E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Nonfamily households!!Female householder!!Not living alone,S0201
S0201_0058E,float,Estimate!!HOUSEHOLDS BY TYPE!!Average household size,S0201
S0201_0059E,float,Estimate!!HOUSEHOLDS BY TYPE!!Average family size,S0201
S0201_0060E,int,Estimate!!MARITAL STATUS!!Population 15 years and over,S0201
S0201_0061E,float,"Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",S0201
S0201_0062E,float,Estimate!!MARITAL STATUS!!Population 15 years and over!!Widowed,S0201
S0201_0063E,float,Estimate!!MARITAL STATUS!!Population 15 years and over!!Divorced,S0201
S0201_0064E,float,Estimate!!MARITAL STATUS!!Population 15 years and over!!Separated,S0201
S0201_0065E,float,Estimate!!MARITAL STATUS!!Population 15 years and over!!Never married,S0201
S0201_0066E,int,Estimate!!MARITAL STATUS!!Male 15 years and over,S0201
S0201_0067E,float,"Estimate!!MARITAL STATUS!!Male 15 years and over!!Now married, except separated",S0201
S0201_0068E,float,Estimate!!MARITAL STATUS!!Male 15 years and over!!Widowed,S0201
S0201_0069E,float,Estimate!!MARITAL STATUS!!Male 15 years and over!!Divorced,S0201
S0201_0070E,float,Estimate!!MARITAL STATUS!!Male 15 years and over!!Separated,S0201
S0201_0071E,float,Estimate!!MARITAL STATUS!!Male 15 years and over!!Never married,S0201
S0201_0072E,int,Estimate!!MARITAL STATUS!!Female 15 years and over,S0201
S0201_0073E,float,"Estimate!!MARITAL STATUS!!Female 15 years and over!!Now married, except separated",S0201
S0201_0074E,float,Estimate!!MARITAL STATUS!!Female 15 years and over!!Widowed,S0201
S0201_0075E,float,Estimate!!MARITAL STATUS!!Female 15 years and over!!Divorced,S0201
S0201_0076E,float,Estimate!!MARITAL STATUS!!Female 15 years and over!!Separated,S0201
S0201_0077E,float,Estimate!!MARITAL STATUS!!Female 15 years and over!!Never married,S0201
S0201_0078E,int,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,S0201
S0201_0079E,float,"Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",S0201
S0201_0080E,float,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,S0201
S0201_0081E,float,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),S0201
S0201_0082E,float,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),S0201
S0201_0083E,float,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,S0201
S0201_0084E,int,Estimate!!SCHOOL ENROLLMENT!!Male 3 years and over enrolled in school,S0201
S0201_0085E,float,Estimate!!SCHOOL ENROLLMENT!!Male 3 years and over enrolled in school!!Percent enrolled in kindergarten to grade 12,S0201
S0201_0086E,float,Estimate!!SCHOOL ENROLLMENT!!Male 3 years and over enrolled in school!!Percent enrolled in college or graduate school,S0201
S0201_0087E,int,Estimate!!SCHOOL ENROLLMENT!!Female 3 years and over enrolled in school,S0201
S0201_0088E,float,Estimate!!SCHOOL ENROLLMENT!!Female 3 years and over enrolled in school!!Percent enrolled in kindergarten to grade 12,S0201
S0201_0089E,float,Estimate!!SCHOOL ENROLLMENT!!Female 3 years and over enrolled in school!!Percent enrolled in college or graduate school,S0201
S0201_0090E,int,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,S0201
S0201_0091E,float,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school diploma,S0201
S0201_0092E,float,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),S0201
S0201_0093E,float,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,S0201
S0201_0094E,float,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,S0201
S0201_0095E,float,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,S0201
S0201_0096E,float,Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate or higher,S0201
S0201_0097E,float,"Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate or higher!!Male, high school graduate or higher",S0201
S0201_0098E,float,"Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate or higher!!Female, high school graduate or higher",S0201
S0201_0099E,float,Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher,S0201
S0201_0100E,float,"Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher!!Male, bachelor's degree or higher",S0201
S0201_0101E,float,"Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher!!Female, bachelor's degree or higher",S0201
S0201_0102E,int,Estimate!!FERTILITY!!Women 15 to 50 years,S0201
S0201_0103E,int,Estimate!!FERTILITY!!Women 15 to 50 years!!Women 15 to 50 years who had a birth in the past 12 months,S0201
S0201_0104E,int,Estimate!!FERTILITY!!Women 15 to 50 years!!Women 15 to 50 years who had a birth in the past 12 months!!Unmarried women 15 to 50 years who had a birth in the past 12 months,S0201
S0201_0105E,float,Estimate!!FERTILITY!!Women 15 to 50 years!!Women 15 to 50 years who had a birth in the past 12 months!!Unmarried women 15 to 50 years who had a birth in the past 12 months!!As a percent of all women with a birth in the past 12 months,S0201
