series_id,year,period,value,footnote_codes,series_id,lfst_code,fips_code,series_title,tdata_code,pcts_code,earn_code,cert_code,class_code,unin_code,indy_code,occupation_code,education_code,ages_code,race_code,orig_code,sexs_code,born_code,seasonal,footnote_codes,begin_year,begin_period,end_year,end_period
LES1252881500,2020,Q01,949,,LES1252881500,25,00,"(Seas)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers",00,00,01,00,16,0,0000,0000,00,00,00,00,0,00,S,,1979,Q01,2020,Q01
LES1252881600,2020,Q01,367,,LES1252881600,25,00,"(Seas)- Constant (1982-84) dollar adjusted to CPI-U- Median usual weekly earnings, Employed full time, Wage and salary workers",00,00,02,00,16,0,0000,0000,00,00,00,00,0,00,S,,1979,Q01,2020,Q01
LES1252881800,2020,Q01,1054,,LES1252881800,25,00,"(Seas)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Men",00,00,01,00,16,0,0000,0000,00,00,00,00,1,00,S,,1979,Q01,2020,Q01
LES1252881900,2020,Q01,408,,LES1252881900,25,00,"(Seas)- Constant (1982-84) dollar adjusted to CPI-U- Median usual weekly earnings, Employed full time, Wage and salary workers, Men",00,00,02,00,16,0,0000,0000,00,00,00,00,1,00,S,,1979,Q01,2020,Q01
LES1252882700,2020,Q01,852,,LES1252882700,25,00,"(Seas)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Women",00,00,01,00,16,0,0000,0000,00,00,00,00,2,00,S,,1979,Q01,2020,Q01
LES1252882800,2020,Q01,329,,LES1252882800,25,00,"(Seas)- Constant (1982-84) dollar adjusted to CPI-U- Median usual weekly earnings, Employed full time, Wage and salary workers, Women",00,00,02,00,16,0,0000,0000,00,00,00,00,2,00,S,,1979,Q01,2020,Q01
LES1254466800,2020,Q01,117188,,LES1254466800,25,00,"(Seas)- Employed full time, Wage and salary workers",00,00,00,00,16,0,0000,0000,00,00,00,00,0,00,S,,1979,Q01,2020,Q01
LES1254466900,2020,Q01,64473,,LES1254466900,25,00,"(Seas)- Employed full time, Wage and salary workers, Men",00,00,00,00,16,0,0000,0000,00,00,00,00,1,00,S,,1979,Q01,2020,Q01
LES1254467000,2020,Q01,52715,,LES1254467000,25,00,"(Seas)- Employed full time, Wage and salary workers, Women",00,00,00,00,16,0,0000,0000,00,00,00,00,2,00,S,,1979,Q01,2020,Q01
LEU0252881500,2020,Q01,957,,LEU0252881500,25,00,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers",00,00,01,00,16,0,0000,0000,00,00,00,00,0,00,U,,1979,Q01,2020,Q01
LEU0252881600,2020,Q01,370,,LEU0252881600,25,00,"(unadj)- Constant (1982-84) dollar adjusted to CPI-U- Median usual weekly earnings, Employed full time, Wage and salary workers",00,00,02,00,16,0,0000,0000,00,00,00,00,0,00,U,,1979,Q01,2020,Q01
LEU0252881800,2020,Q01,1066,,LEU0252881800,25,00,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Men",00,00,01,00,16,0,0000,0000,00,00,00,00,1,00,U,,1979,Q01,2020,Q01
LEU0252881900,2020,Q01,413,,LEU0252881900,25,00,"(unadj)- Constant (1982-84) dollar adjusted to CPI-U- Median usual weekly earnings, Employed full time, Wage and salary workers, Men",00,00,02,00,16,0,0000,0000,00,00,00,00,1,00,U,,1979,Q01,2020,Q01
LEU0252882000,2020,Q01,5251,,LEU0252882000,25,00,"(unadj)- Employed full time, Wage and salary workers, 16 to 24 years, Men",00,00,00,00,16,0,0000,0000,00,10,00,00,1,00,U,,2000,Q01,2020,Q01
LEU0252882100,2020,Q01,593,,LEU0252882100,25,00,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, 16 to 24 years, Men",00,00,01,00,16,0,0000,0000,00,10,00,00,1,00,U,,1979,Q05,2020,Q01
