VARIABLE,TYPE,LABEL,GROUP
B18020B_001E,int,Estimate!!Total,B18020B
B18020B_002E,int,Estimate!!Total!!With any disability,B18020B
B18020B_003E,int,Estimate!!Total!!With any disability!!Male,B18020B
B18020B_004E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years,B18020B
B18020B_005E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years!!Employed,B18020B
B18020B_006E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years!!Not employed,B18020B
B18020B_007E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years,B18020B
B18020B_008E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years!!Employed,B18020B
B18020B_009E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years!!Not employed,B18020B
B18020B_010E,int,Estimate!!Total!!With any disability!!Female,B18020B
B18020B_011E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years,B18020B
B18020B_012E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years!!Employed,B18020B
B18020B_013E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years!!Not employed,B18020B
B18020B_014E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years,B18020B
B18020B_015E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years!!Employed,B18020B
B18020B_016E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years!!Not employed,B18020B
B18020B_017E,int,Estimate!!Total!!No disability,B18020B
B18020B_018E,int,Estimate!!Total!!No disability!!Male,B18020B
B18020B_019E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years,B18020B
B18020B_020E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years!!Employed,B18020B
B18020B_021E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years!!Not employed,B18020B
B18020B_022E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years,B18020B
B18020B_023E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years!!Employed,B18020B
B18020B_024E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years!!Not employed,B18020B
B18020B_025E,int,Estimate!!Total!!No disability!!Female,B18020B
B18020B_026E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years,B18020B
B18020B_027E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years!!Employed,B18020B
B18020B_028E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years!!Not employed,B18020B
B18020B_029E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years,B18020B
B18020B_030E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years!!Employed,B18020B
B18020B_031E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years!!Not employed,B18020B
B18020B_001M,int,Margin of Error!!Total,B18020B
B18020B_002M,int,Margin of Error!!Total!!With any disability,B18020B
B18020B_003M,int,Margin of Error!!Total!!With any disability!!Male,B18020B
B18020B_004M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years,B18020B
B18020B_005M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years!!Employed,B18020B
B18020B_006M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years!!Not employed,B18020B
B18020B_007M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years,B18020B
B18020B_008M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years!!Employed,B18020B
B18020B_009M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years!!Not employed,B18020B
B18020B_010M,int,Margin of Error!!Total!!With any disability!!Female,B18020B
