VARIABLE,TYPE,LABEL,GROUP
C14006_001E,int,Estimate!!Total,C14006
C14006_002E,int,Estimate!!Total!!Income in the past 12 months below the poverty level,C14006
C14006_003E,int,Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school,C14006
C14006_004E,int,"Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in nursery school, preschool, kindergarten",C14006
C14006_005E,int,Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4,C14006
C14006_006E,int,Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8,C14006
C14006_007E,int,Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12,C14006
C14006_008E,int,Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in college or graduate school,C14006
C14006_009E,int,Estimate!!Total!!Income in the past 12 months below the poverty level!!Not enrolled in school,C14006
C14006_010E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level,C14006
C14006_011E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school,C14006
C14006_012E,int,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in nursery school, preschool, kindergarten",C14006
C14006_013E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4,C14006
C14006_014E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8,C14006
C14006_015E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12,C14006
C14006_016E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in college or graduate school,C14006
C14006_017E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Not enrolled in school,C14006
C14006_001M,int,Margin of Error!!Total,C14006
C14006_002M,int,Margin of Error!!Total!!Income in the past 12 months below the poverty level,C14006
C14006_003M,int,Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school,C14006
C14006_004M,int,"Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in nursery school, preschool, kindergarten",C14006
C14006_005M,int,Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4,C14006
C14006_006M,int,Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8,C14006
C14006_007M,int,Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12,C14006
C14006_008M,int,Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in college or graduate school,C14006
C14006_009M,int,Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Not enrolled in school,C14006
C14006_010M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level,C14006
C14006_011M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school,C14006
C14006_012M,int,"Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in nursery school, preschool, kindergarten",C14006
C14006_013M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4,C14006
C14006_014M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8,C14006
C14006_015M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12,C14006
C14006_016M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in college or graduate school,C14006
C14006_017M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Not enrolled in school,C14006
C14006_001EA,string,Annotation of Estimate!!Total,C14006
C14006_001MA,string,Annotation of Margin of Error!!Total,C14006
C14006_002EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below the poverty level,C14006
C14006_002MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below the poverty level,C14006
C14006_003EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school,C14006
C14006_003MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school,C14006
C14006_004EA,string,"Annotation of Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in nursery school, preschool, kindergarten",C14006
C14006_004MA,string,"Annotation of Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in nursery school, preschool, kindergarten",C14006
C14006_005EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4,C14006
C14006_005MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4,C14006
C14006_006EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8,C14006
C14006_006MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8,C14006
C14006_007EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12,C14006
C14006_007MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12,C14006
C14006_008EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in college or graduate school,C14006
C14006_008MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in college or graduate school,C14006
C14006_009EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below the poverty level!!Not enrolled in school,C14006
C14006_009MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Not enrolled in school,C14006
C14006_010EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level,C14006
C14006_010MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level,C14006
C14006_011EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school,C14006
C14006_011MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school,C14006
C14006_012EA,string,"Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in nursery school, preschool, kindergarten",C14006
C14006_012MA,string,"Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in nursery school, preschool, kindergarten",C14006
C14006_013EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4,C14006
C14006_013MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4,C14006
C14006_014EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8,C14006
C14006_014MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8,C14006
C14006_015EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12,C14006
C14006_015MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12,C14006
C14006_016EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in college or graduate school,C14006
C14006_016MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Enrolled in school!!Enrolled in college or graduate school,C14006
C14006_017EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Not enrolled in school,C14006
C14006_017MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Not enrolled in school,C14006
