VARIABLE,TYPE,LABEL,GROUP
B18020I_001E,int,Estimate!!Total,B18020I
B18020I_002E,int,Estimate!!Total!!With any disability,B18020I
B18020I_003E,int,Estimate!!Total!!With any disability!!Male,B18020I
B18020I_004E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years,B18020I
B18020I_005E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years!!Employed,B18020I
B18020I_006E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years!!Not employed,B18020I
B18020I_007E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years,B18020I
B18020I_008E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years!!Employed,B18020I
B18020I_009E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years!!Not employed,B18020I
B18020I_010E,int,Estimate!!Total!!With any disability!!Female,B18020I
B18020I_011E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years,B18020I
B18020I_012E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years!!Employed,B18020I
B18020I_013E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years!!Not employed,B18020I
B18020I_014E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years,B18020I
B18020I_015E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years!!Employed,B18020I
B18020I_016E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years!!Not employed,B18020I
B18020I_017E,int,Estimate!!Total!!No disability,B18020I
B18020I_018E,int,Estimate!!Total!!No disability!!Male,B18020I
B18020I_019E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years,B18020I
B18020I_020E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years!!Employed,B18020I
B18020I_021E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years!!Not employed,B18020I
B18020I_022E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years,B18020I
B18020I_023E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years!!Employed,B18020I
B18020I_024E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years!!Not employed,B18020I
B18020I_025E,int,Estimate!!Total!!No disability!!Female,B18020I
B18020I_026E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years,B18020I
B18020I_027E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years!!Employed,B18020I
B18020I_028E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years!!Not employed,B18020I
B18020I_029E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years,B18020I
B18020I_030E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years!!Employed,B18020I
B18020I_031E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years!!Not employed,B18020I
B18020I_001M,int,Margin of Error!!Total,B18020I
B18020I_002M,int,Margin of Error!!Total!!With any disability,B18020I
B18020I_003M,int,Margin of Error!!Total!!With any disability!!Male,B18020I
B18020I_004M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years,B18020I
B18020I_005M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years!!Employed,B18020I
B18020I_006M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years!!Not employed,B18020I
B18020I_007M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years,B18020I
B18020I_008M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years!!Employed,B18020I
B18020I_009M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years!!Not employed,B18020I
B18020I_010M,int,Margin of Error!!Total!!With any disability!!Female,B18020I
B18020I_011M,int,Margin of Error!!Total!!With any disability!!Female!!16 to 34 years,B18020I
B18020I_012M,int,Margin of Error!!Total!!With any disability!!Female!!16 to 34 years!!Employed,B18020I
B18020I_013M,int,Margin of Error!!Total!!With any disability!!Female!!16 to 34 years!!Not employed,B18020I
B18020I_014M,int,Margin of Error!!Total!!With any disability!!Female!!35 to 64 years,B18020I
B18020I_015M,int,Margin of Error!!Total!!With any disability!!Female!!35 to 64 years!!Employed,B18020I
B18020I_016M,int,Margin of Error!!Total!!With any disability!!Female!!35 to 64 years!!Not employed,B18020I
B18020I_017M,int,Margin of Error!!Total!!No disability,B18020I
B18020I_018M,int,Margin of Error!!Total!!No disability!!Male,B18020I
B18020I_019M,int,Margin of Error!!Total!!No disability!!Male!!16 to 34 years,B18020I
B18020I_020M,int,Margin of Error!!Total!!No disability!!Male!!16 to 34 years!!Employed,B18020I
B18020I_021M,int,Margin of Error!!Total!!No disability!!Male!!16 to 34 years!!Not employed,B18020I
B18020I_022M,int,Margin of Error!!Total!!No disability!!Male!!35 to 64 years,B18020I
B18020I_023M,int,Margin of Error!!Total!!No disability!!Male!!35 to 64 years!!Employed,B18020I
B18020I_024M,int,Margin of Error!!Total!!No disability!!Male!!35 to 64 years!!Not employed,B18020I
B18020I_025M,int,Margin of Error!!Total!!No disability!!Female,B18020I
B18020I_026M,int,Margin of Error!!Total!!No disability!!Female!!16 to 34 years,B18020I
B18020I_027M,int,Margin of Error!!Total!!No disability!!Female!!16 to 34 years!!Employed,B18020I
B18020I_028M,int,Margin of Error!!Total!!No disability!!Female!!16 to 34 years!!Not employed,B18020I
B18020I_029M,int,Margin of Error!!Total!!No disability!!Female!!35 to 64 years,B18020I
B18020I_030M,int,Margin of Error!!Total!!No disability!!Female!!35 to 64 years!!Employed,B18020I
B18020I_031M,int,Margin of Error!!Total!!No disability!!Female!!35 to 64 years!!Not employed,B18020I
B18020I_001EA,string,Annotation of Estimate!!Total,B18020I
B18020I_001MA,string,Annotation of Margin of Error!!Total,B18020I
B18020I_002EA,string,Annotation of Estimate!!Total!!With any disability,B18020I
B18020I_002MA,string,Annotation of Margin of Error!!Total!!With any disability,B18020I
B18020I_003EA,string,Annotation of Estimate!!Total!!With any disability!!Male,B18020I
B18020I_003MA,string,Annotation of Margin of Error!!Total!!With any disability!!Male,B18020I
B18020I_004EA,string,Annotation of Estimate!!Total!!With any disability!!Male!!16 to 34 years,B18020I
