VARIABLE,TYPE,LABEL,GROUP
CP03_2013to2009_001SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over,CP03
CP03_2013to2009_002SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,CP03
CP03_2013to2009_003SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,CP03
CP03_2013to2009_004SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,CP03
CP03_2013to2009_005SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,CP03
CP03_2013to2009_006SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,CP03
CP03_2013to2009_007SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,CP03
CP03_2013to2009_008SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Civilian labor force,CP03
CP03_2013to2009_009SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Civilian labor force!!Percent Unemployed,CP03
CP03_2013to2009_010SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over,CP03
CP03_2013to2009_011SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,CP03
CP03_2013to2009_012SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,CP03
CP03_2013to2009_013SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,CP03
CP03_2013to2009_014SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Own children under 6 years,CP03
CP03_2013to2009_015SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Own children under 6 years!!All parents in family in labor force,CP03
CP03_2013to2009_016SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Own children 6 to 17 years,CP03
CP03_2013to2009_017SS,string,2013 - 2009 Statistical Significance!!EMPLOYMENT STATUS!!Own children 6 to 17 years!!All parents in family in labor force,CP03
CP03_2013to2009_018SS,string,2013 - 2009 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over,CP03
CP03_2013to2009_019SS,string,"2013 - 2009 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",CP03
CP03_2013to2009_020SS,string,"2013 - 2009 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",CP03
CP03_2013to2009_021SS,string,2013 - 2009 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),CP03
CP03_2013to2009_022SS,string,2013 - 2009 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,CP03
CP03_2013to2009_023SS,string,2013 - 2009 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,CP03
CP03_2013to2009_024SS,string,2013 - 2009 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Worked at home,CP03
CP03_2013to2009_025SS,string,2013 - 2009 Statistical Significance!!COMMUTING TO WORK!!Mean travel time to work (minutes),CP03
CP03_2013to2009_026SS,string,2013 - 2009 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over,CP03
CP03_2013to2009_027SS,string,"2013 - 2009 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",CP03
CP03_2013to2009_028SS,string,2013 - 2009 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,CP03
CP03_2013to2009_029SS,string,2013 - 2009 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,CP03
