GEO_ID,S2502_C01_001E,S2502_C01_001M,S2502_C01_002E,S2502_C01_003E,S2502_C01_003M,S2502_C01_004E,S2502_C01_004M,S2502_C01_005E,S2502_C01_005M,S2502_C01_002M,S2502_C01_006E,S2502_C01_006M,S2502_C01_007E,S2502_C01_007M,S2502_C01_008E,S2502_C01_009E,S2502_C01_009M,S2502_C01_010E,S2502_C01_010M,S2502_C01_011E,S2502_C01_011M,S2502_C01_012E,S2502_C01_012M,S2502_C01_013E,S2502_C01_013M,S2502_C01_014E,S2502_C01_014M,S2502_C01_015M,S2502_C01_016E,S2502_C01_016M,S2502_C01_017E,S2502_C01_017M,S2502_C01_018E,S2502_C01_018M,S2502_C01_019E,S2502_C01_019M,S2502_C01_020E,S2502_C01_020M,S2502_C01_021E,S2502_C01_021M,S2502_C01_022E,S2502_C01_022M,S2502_C01_023E,S2502_C01_023M,S2502_C01_024E,S2502_C01_024M,S2502_C01_025E,S2502_C01_025M,S2502_C01_026E,S2502_C01_026M,S2502_C01_027E,S2502_C01_027M,S2502_C02_001M,S2502_C02_002E,S2502_C02_002M,S2502_C02_003E,S2502_C02_003M,S2502_C02_004M,S2502_C02_005M,S2502_C02_006E,S2502_C02_006M,S2502_C02_007E,S2502_C02_007M,S2502_C02_008E,S2502_C02_008M,S2502_C02_009E,S2502_C02_009M,S2502_C02_010E,S2502_C02_010M,S2502_C02_011E,S2502_C02_011M,S2502_C02_012E,S2502_C02_012M,S2502_C01_008M,S2502_C01_015E,S2502_C02_001E,S2502_C02_004E,S2502_C02_005E,S2502_C02_013E,S2502_C02_013M,S2502_C02_014E,S2502_C02_014M,S2502_C02_015E,S2502_C02_015M,S2502_C02_016E,S2502_C02_016M,S2502_C02_017E,S2502_C02_017M,S2502_C02_018E,S2502_C02_018M,S2502_C02_019E,S2502_C02_019M,S2502_C02_020E,S2502_C02_020M,S2502_C02_021E,S2502_C02_021M,S2502_C02_022E,S2502_C02_022M,S2502_C02_023E,S2502_C02_023M,S2502_C02_024E,S2502_C02_024M,S2502_C02_025E,S2502_C02_025M,S2502_C02_026E,S2502_C02_026M,S2502_C02_027E,S2502_C02_027M,S2502_C03_001E,S2502_C03_001M,S2502_C03_002E,S2502_C03_002M,S2502_C03_003E,S2502_C03_003M,S2502_C03_004E,S2502_C03_004M,S2502_C03_005E,S2502_C03_005M,S2502_C03_006E,S2502_C03_006M,S2502_C03_007E,S2502_C03_007M,S2502_C03_008E,S2502_C03_008M,S2502_C03_009E,S2502_C03_009M,S2502_C03_010E,S2502_C03_010M,S2502_C03_011E,S2502_C03_011M,S2502_C03_012E,S2502_C03_012M,S2502_C03_013E,S2502_C03_013M,S2502_C03_014E,S2502_C03_014M,S2502_C03_015E,S2502_C03_015M,S2502_C03_016E,S2502_C03_016M,S2502_C03_017E,S2502_C03_017M,S2502_C03_018E,S2502_C03_018M,S2502_C03_019E,S2502_C03_019M,S2502_C03_020E,S2502_C03_020M,S2502_C03_021E,S2502_C03_021M,S2502_C03_022E,S2502_C03_022M,S2502_C03_023E,S2502_C03_023M,S2502_C03_024E,S2502_C03_024M,S2502_C03_025E,S2502_C03_025M,S2502_C03_026E,S2502_C03_026M,S2502_C03_027E,S2502_C03_027M,NAME,S2502_C01_001MA,S2502_C01_001EA,S2502_C01_002MA,S2502_C01_002EA,S2502_C01_003MA,S2502_C01_003EA,S2502_C01_004EA,S2502_C01_004MA,S2502_C01_005EA,S2502_C01_005MA,S2502_C01_006MA,S2502_C01_006EA,S2502_C01_007MA,S2502_C01_007EA,S2502_C01_008MA,S2502_C01_008EA,S2502_C01_009MA,S2502_C01_009EA,S2502_C01_010EA,S2502_C01_010MA,S2502_C01_011MA,S2502_C01_011EA,S2502_C01_012MA,S2502_C01_012EA,S2502_C01_013MA,S2502_C01_013EA,S2502_C01_014MA,S2502_C01_014EA,S2502_C01_015MA,S2502_C01_016EA,S2502_C01_016MA,S2502_C01_017MA,S2502_C01_017EA,S2502_C01_018EA,S2502_C01_018MA,S2502_C01_019MA,S2502_C01_019EA,S2502_C01_020MA,S2502_C01_020EA,S2502_C01_021EA,S2502_C01_021MA,S2502_C01_022MA,S2502_C01_022EA,S2502_C01_023EA,S2502_C01_023MA,S2502_C01_024MA,S2502_C01_024EA,S2502_C01_025MA,S2502_C01_025EA,S2502_C01_026EA,S2502_C01_026MA,S2502_C01_027EA,S2502_C01_027MA,S2502_C02_001MA,S2502_C02_002MA,S2502_C02_002EA,S2502_C02_003MA,S2502_C02_003EA,S2502_C02_004MA,S2502_C02_005MA,S2502_C02_006EA,S2502_C02_006MA,S2502_C02_007MA,S2502_C02_007EA,S2502_C02_008MA,S2502_C02_008EA,S2502_C02_009MA,S2502_C02_009EA,S2502_C02_010EA,S2502_C02_010MA,S2502_C02_011EA,S2502_C02_011MA,S2502_C02_012EA,S2502_C02_012MA,S2502_C01_015EA,S2502_C02_001EA,S2502_C02_004EA,S2502_C02_005EA,S2502_C02_013MA,S2502_C02_013EA,S2502_C02_014MA,S2502_C02_014EA,S2502_C02_015MA,S2502_C02_015EA,S2502_C02_016EA,S2502_C02_016MA,S2502_C02_017EA,S2502_C02_017MA,S2502_C02_018MA,S2502_C02_018EA,S2502_C02_019MA,S2502_C02_019EA,S2502_C02_020MA,S2502_C02_020EA,S2502_C02_021EA,S2502_C02_021MA,S2502_C02_022EA,S2502_C02_022MA,S2502_C02_023EA,S2502_C02_023MA,S2502_C02_024MA,S2502_C02_024EA,S2502_C02_025MA,S2502_C02_025EA,S2502_C02_026MA,S2502_C02_026EA,S2502_C02_027EA,S2502_C02_027MA,S2502_C03_001MA,S2502_C03_001EA,S2502_C03_002MA,S2502_C03_002EA,S2502_C03_003MA,S2502_C03_003EA,S2502_C03_004MA,S2502_C03_004EA,S2502_C03_005EA,S2502_C03_005MA,S2502_C03_006EA,S2502_C03_006MA,S2502_C03_007MA,S2502_C03_007EA,S2502_C03_008MA,S2502_C03_008EA,S2502_C03_009MA,S2502_C03_009EA,S2502_C03_010MA,S2502_C03_010EA,S2502_C03_011EA,S2502_C03_011MA,S2502_C03_012MA,S2502_C03_012EA,S2502_C03_013MA,S2502_C03_013EA,S2502_C03_014MA,S2502_C03_014EA,S2502_C03_015MA,S2502_C03_015EA,S2502_C03_016EA,S2502_C03_016MA,S2502_C03_017EA,S2502_C03_017MA,S2502_C03_018MA,S2502_C03_018EA,S2502_C03_019EA,S2502_C03_019MA,S2502_C03_020MA,S2502_C03_020EA,S2502_C03_021MA,S2502_C03_021EA,S2502_C03_022EA,S2502_C03_022MA,S2502_C03_023MA,S2502_C03_023EA,S2502_C03_024MA,S2502_C03_024EA,S2502_C03_025MA,S2502_C03_025EA,S2502_C03_026MA,S2502_C03_026EA,S2502_C03_027EA,S2502_C03_027MA,state
0400000US01,1822439,11200,70.9,25.8,0.3,0.5,0.1,1.0,0.1,0.3,0.0,0.1,0.7,0.1,1.1,2.6,0.2,69.2,0.3,18.4,0.4,16.9,0.3,19.8,0.3,19.8,0.3,0.2,7.9,0.2,2.9,0.2,13.8,0.3,28.2,0.5,32.4,0.6,25.6,0.5,30.9,0.5,34.1,0.5,16.9,0.5,7.7,0.3,5.9,0.2,4.5,0.2,12974,77.9,0.4,19.4,0.4,0.1,0.1,-999999999.0,-999999999.0,0.5,0.1,1.0,0.2,1.7,0.2,76.7,0.5,10.2,0.3,14.9,0.5,0.1,14.3,1240017,0.5,0.7,21.4,0.4,22.5,0.4,17.7,0.3,10.0,0.3,3.3,0.2,11.8,0.4,27.7,0.6,31.4,0.6,29.1,0.6,14.6,0.5,37.9,0.7,22.5,0.6,10.5,0.4,8.4,0.3,6.1,0.3,582422,10924,56.0,0.9,39.5,0.8,0.5,0.2,1.5,0.2,-999999999.0,-999999999.0,1.3,0.3,1.2,0.2,4.4,0.4,53.2,0.8,36.0,1.1,21.2,1.0,16.5,0.8,14.1,0.8,7.0,0.5,3.5,0.3,1.9,0.3,18.1,0.8,29.3,1.1,34.4,1.1,18.1,1.0,65.5,1.0,26.0,0.9,5.1,0.5,1.7,0.2,0.7,0.2,1.0,0.2,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,246015,2720,74.8,3.1,0.5,11.6,0.6,3.8,0.4,0.9,0.7,0.2,1.0,0.3,5.0,5.3,0.5,71.5,0.9,23.1,0.9,17.5,0.8,22.1,0.9,21.2,0.7,0.5,4.2,0.5,1.4,0.3,7.5,0.7,24.3,1.3,38.6,1.4,29.6,1.4,36.5,1.4,35.4,1.2,14.8,0.9,8.0,0.6,3.7,0.5,1.6,0.4,3268,80.6,1.0,1.6,0.4,0.6,0.5,0.3,0.2,0.7,0.2,3.4,0.6,3.8,0.6,77.8,1.1,12.3,1.0,15.6,1.2,0.8,10.6,156107,10.1,3.4,24.8,1.1,26.2,1.1,13.6,0.8,5.6,0.8,1.8,0.5,6.5,0.7,23.5,1.5,36.0,1.9,34.0,2.0,16.8,1.5,41.8,1.5,21.3,1.3,12.0,1.0,5.5,0.7,2.6,0.7,89908,3375,64.7,2.1,5.7,1.4,14.3,1.5,4.6,0.9,1.5,0.7,1.4,0.6,7.8,1.8,7.8,1.3,60.5,2.1,41.8,1.9,20.8,1.7,17.2,1.7,12.4,1.4,5.3,1.3,1.9,0.6,0.7,0.3,9.2,1.4,25.6,2.3,43.2,2.6,22.0,1.9,70.6,2.4,24.3,2.2,3.4,0.8,1.0,0.4,0.6,0.3,0.0,0.1,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2400809,11557,83.6,4.0,0.2,3.2,0.1,2.6,0.1,0.3,0.1,0.1,4.5,0.2,1.9,21.9,0.3,67.2,0.3,20.3,0.3,17.7,0.3,18.7,0.2,18.0,0.2,0.2,8.1,0.2,2.8,0.1,11.4,0.3,21.3,0.4,36.7,0.5,30.5,0.4,42.2,0.5,35.9,0.4,13.4,0.3,4.7,0.2,2.6,0.1,1.2,0.1,12319,87.6,0.3,2.0,0.2,0.1,0.2,0.1,0.1,3.3,0.2,1.6,0.2,17.0,0.4,74.5,0.4,10.1,0.3,14.6,0.3,0.2,14.4,1490031,2.9,2.5,19.8,0.4,21.7,0.4,19.4,0.3,11.1,0.3,3.2,0.2,9.0,0.3,20.0,0.5,36.0,0.6,35.0,0.6,21.8,0.5,45.3,0.6,19.9,0.5,7.2,0.3,4.0,0.2,1.8,0.2,910778,13688,77.0,0.7,7.2,0.4,3.7,0.3,2.8,0.3,0.2,0.1,6.5,0.4,2.4,0.3,29.8,0.7,55.2,0.8,36.8,0.8,22.7,0.7,16.9,0.7,12.0,0.6,6.2,0.4,3.2,0.3,2.2,0.2,15.4,0.6,23.4,0.8,38.0,0.9,23.2,0.7,75.5,0.6,20.6,0.6,2.7,0.2,0.7,0.1,0.3,0.1,0.2,0.1,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1125899,6925,80.6,15.0,0.3,0.6,0.1,1.0,0.1,0.3,0.0,0.1,1.3,0.2,1.4,4.2,0.2,77.8,0.4,20.5,0.5,16.5,0.4,19.1,0.4,18.9,0.3,0.3,8.0,0.3,2.9,0.2,14.3,0.5,32.3,0.7,31.2,0.8,22.2,0.6,34.3,0.7,35.2,0.8,15.4,0.5,7.0,0.3,5.0,0.3,3.1,0.2,8706,86.7,0.5,9.8,0.4,0.1,0.1,-999999999.0,-999999999.0,0.9,0.2,1.3,0.2,3.0,0.3,84.6,0.5,11.0,0.5,15.2,0.5,0.1,14.2,739987,0.6,0.7,20.4,0.5,22.2,0.5,17.9,0.4,10.0,0.4,3.3,0.2,12.5,0.5,32.3,0.8,29.8,0.9,25.4,0.8,16.4,0.7,40.3,0.9,21.7,0.8,10.0,0.4,7.2,0.4,4.4,0.3,385912,7213,68.8,1.0,25.0,0.8,0.6,0.2,1.6,0.3,-999999999.0,-999999999.0,2.2,0.4,1.6,0.3,6.4,0.6,64.8,1.1,38.7,1.2,19.2,1.0,16.6,0.9,12.5,0.7,7.1,0.5,3.9,0.5,2.0,0.4,17.8,1.1,32.3,1.5,33.8,1.5,16.1,1.0,68.7,1.4,25.5,1.2,3.4,0.4,1.1,0.2,0.7,0.2,0.6,0.2,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12650592,16944,67.2,6.4,0.1,0.7,0.1,12.9,0.1,0.1,0.3,0.1,9.5,0.1,3.0,28.1,0.1,50.0,0.1,19.2,0.1,19.5,0.1,21.1,0.1,18.6,0.1,0.1,6.6,0.1,3.1,0.1,14.6,0.1,17.9,0.2,32.5,0.2,35.0,0.2,36.7,0.2,33.8,0.2,14.9,0.2,7.2,0.1,4.5,0.1,2.8,0.1,28833,72.5,0.2,4.0,0.1,0.1,0.1,0.2,0.1,6.6,0.1,2.4,0.1,21.9,0.2,58.3,0.2,8.1,0.1,15.8,0.2,0.1,11.9,6804639,0.6,13.7,23.4,0.2,23.4,0.2,16.4,0.1,9.0,0.1,3.9,0.1,10.2,0.2,16.0,0.2,32.3,0.3,41.5,0.3,16.8,0.2,37.0,0.3,21.8,0.2,11.8,0.2,7.7,0.1,5.0,0.1,5845953,25919,61.0,0.3,9.3,0.1,0.9,0.1,11.9,0.2,0.4,0.1,12.8,0.2,3.7,0.1,35.3,0.3,40.3,0.3,32.2,0.2,23.9,0.3,18.4,0.2,12.9,0.2,6.8,0.2,3.8,0.1,2.1,0.1,19.8,0.3,20.0,0.3,32.7,0.3,27.5,0.3,59.9,0.3,30.1,0.3,6.9,0.2,1.9,0.1,0.8,0.1,0.3,0.1,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2002800,8550,87.1,3.6,0.1,0.8,0.1,2.4,0.1,0.3,0.1,0.1,3.6,0.2,2.5,15.4,0.3,76.3,0.3,22.3,0.3,18.9,0.3,19.7,0.3,19.2,0.2,0.2,5.9,0.1,2.3,0.1,7.8,0.3,18.5,0.4,33.2,0.5,40.5,0.4,39.0,0.5,35.8,0.5,14.3,0.4,5.5,0.2,3.4,0.2,2.0,0.1,10661,90.8,0.3,2.2,0.2,0.1,0.2,0.1,0.1,2.3,0.2,1.8,0.2,11.4,0.4,82.4,0.4,11.4,0.4,18.3,0.4,0.2,11.7,1291945,0.5,2.3,22.2,0.3,23.2,0.3,14.9,0.3,7.4,0.2,2.4,0.2,5.5,0.3,16.8,0.5,31.1,0.6,46.7,0.5,19.3,0.5,43.9,0.6,20.7,0.5,8.1,0.3,5.1,0.2,3.0,0.2,710855,11436,80.5,0.7,6.1,0.4,1.1,0.2,2.6,0.3,0.1,0.1,5.9,0.5,3.7,0.3,22.8,0.7,65.2,0.7,41.9,0.8,19.9,0.6,15.1,0.6,12.0,0.5,5.7,0.4,3.2,0.3,2.2,0.2,11.9,0.7,21.6,0.7,37.1,1.0,29.4,0.9,74.8,0.8,21.1,0.8,2.7,0.2,0.9,0.2,0.3,0.1,0.2,0.1,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1339860,7005,81.2,9.4,0.3,0.2,0.1,3.5,0.1,0.4,0.0,0.1,4.1,0.3,1.5,11.3,0.3,74.9,0.3,15.5,0.4,16.8,0.3,22.4,0.3,20.5,0.3,0.3,7.3,0.3,4.1,0.2,9.4,0.4,24.6,0.6,26.6,0.6,39.4,0.6,27.6,0.5,34.9,0.6,16.6,0.5,9.0,0.3,5.9,0.2,5.9,0.3,8542,89.3,0.4,5.0,0.3,0.1,0.2,-999999999.0,-999999999.0,1.5,0.2,1.0,0.1,5.5,0.4,85.6,0.5,7.7,0.4,15.9,0.5,0.1,13.3,888478,0.2,3.0,24.5,0.5,23.8,0.4,15.6,0.3,8.4,0.3,4.0,0.2,5.6,0.4,22.1,0.6,25.8,0.7,46.5,0.7,12.4,0.5,36.8,0.7,21.5,0.6,12.5,0.5,8.5,0.4,8.3,0.4,451382,9182,65.3,1.0,18.2,0.8,0.2,0.1,4.5,0.4,-999999999.0,-999999999.0,9.2,0.7,2.6,0.5,22.8,0.9,53.8,1.0,30.8,1.1,18.6,0.9,18.4,1.0,14.0,0.8,8.8,0.6,5.2,0.5,4.2,0.5,16.8,0.9,29.6,1.1,28.1,1.2,25.5,1.1,57.5,1.2,31.1,1.0,7.1,0.6,2.3,0.3,0.9,0.2,1.1,0.2,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,339071,3144,72.8,19.5,0.7,0.4,0.2,3.5,0.3,0.7,0.0,0.1,2.1,0.4,1.6,6.2,0.4,69.5,0.7,17.4,0.8,16.3,0.6,20.4,0.7,19.7,0.6,0.5,8.0,0.5,2.9,0.3,10.4,1.0,27.8,1.1,29.5,1.2,32.4,1.2,28.7,1.1,37.7,1.3,15.6,0.8,9.0,0.7,4.6,0.5,4.4,0.4,3975,79.2,0.9,15.2,0.8,0.2,0.4,-999999999.0,-999999999.0,1.1,0.3,1.0,0.3,4.1,0.5,76.7,0.9,9.8,0.9,15.2,0.8,0.4,15.3,243047,0.4,3.1,21.5,0.9,22.5,0.9,18.4,0.7,9.5,0.6,3.1,0.4,7.8,0.8,26.9,1.2,29.6,1.4,35.7,1.2,14.1,1.1,42.3,1.5,19.8,1.1,11.5,0.9,6.3,0.7,5.9,0.5,96024,4093,56.6,2.2,30.5,2.3,0.4,0.3,4.5,0.9,-999999999.0,-999999999.0,4.8,1.2,3.2,1.1,11.6,1.4,51.2,2.2,36.6,2.4,19.0,1.9,17.5,1.8,12.6,1.6,7.5,1.3,4.3,0.9,2.5,0.8,17.0,2.5,29.9,2.3,29.4,2.7,23.8,2.3,65.4,2.7,26.0,2.3,4.9,1.1,2.6,0.8,0.5,0.3,0.7,0.5,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,271651,3228,45.1,45.5,1.2,0.2,0.1,3.7,0.4,1.1,0.0,0.1,2.7,0.6,2.7,8.4,0.6,40.5,0.8,29.6,1.0,19.9,0.7,16.5,0.7,15.7,0.6,0.5,5.4,0.6,2.7,0.4,9.0,1.0,16.3,1.0,17.2,1.0,57.5,1.3,42.1,1.4,33.5,1.4,11.2,0.9,5.6,0.6,3.9,0.4,3.7,0.5,3814,53.3,1.6,39.7,1.6,0.2,0.6,-999999999.0,-999999999.0,1.6,0.7,2.2,0.7,6.4,1.3,49.1,1.6,12.5,1.4,19.7,1.8,0.6,10.2,110513,0.2,2.9,20.0,1.3,20.3,1.4,15.3,1.1,7.8,0.9,4.4,0.7,4.6,0.8,10.6,1.3,13.6,1.3,71.2,1.7,18.8,1.4,38.3,2.3,17.7,1.8,9.5,1.0,7.7,1.0,8.1,1.1,161138,4370,39.5,1.8,49.4,1.6,0.2,0.2,4.2,0.8,-999999999.0,-999999999.0,3.5,0.9,3.1,0.7,9.8,1.1,34.6,1.4,41.4,1.8,20.1,1.3,14.2,1.1,12.5,1.1,6.6,0.7,3.7,0.8,1.5,0.4,11.9,1.5,20.2,1.6,19.7,1.4,48.1,1.6,58.1,2.0,30.3,1.8,6.7,0.9,2.9,0.7,1.3,0.4,0.7,0.3,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7211584,26752,80.5,13.8,0.1,0.2,0.1,2.1,0.1,0.2,0.0,0.1,1.8,0.1,1.5,18.8,0.2,64.3,0.2,15.5,0.2,16.3,0.2,19.4,0.2,18.9,0.1,0.1,9.7,0.1,4.0,0.1,10.7,0.2,26.1,0.2,32.5,0.3,30.6,0.3,36.8,0.3,36.5,0.3,15.6,0.2,6.6,0.1,3.0,0.1,1.5,0.1,24352,85.5,0.2,9.5,0.2,0.1,0.1,0.0,0.1,1.3,0.1,1.2,0.1,14.8,0.2,72.4,0.3,6.7,0.2,13.3,0.2,0.1,16.1,4672482,0.2,2.3,20.0,0.2,22.0,0.2,20.7,0.2,12.6,0.2,4.8,0.1,8.7,0.2,24.8,0.3,31.7,0.3,34.8,0.3,17.7,0.3,43.7,0.4,22.3,0.3,9.7,0.2,4.3,0.1,2.3,0.1,2539102,20898,71.4,0.5,21.6,0.4,0.3,0.1,1.8,0.1,0.1,0.1,2.9,0.3,1.9,0.1,26.3,0.4,49.4,0.5,31.8,0.5,21.8,0.4,18.3,0.4,13.2,0.3,7.7,0.3,4.5,0.2,2.7,0.1,14.4,0.4,28.6,0.5,34.0,0.5,23.0,0.4,71.8,0.5,23.4,0.5,3.2,0.2,1.0,0.1,0.4,0.1,0.2,0.1,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
