VARIABLE,TYPE,LABEL,GROUP
B17005_001E,int,Estimate!!Total,B17005
B17005_002E,int,Estimate!!Total!!Income in the past 12 months below poverty level,B17005
B17005_003E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male,B17005
B17005_004E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force,B17005
B17005_005E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force!!Employed,B17005
B17005_006E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force!!Unemployed,B17005
B17005_007E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!Not in labor force,B17005
B17005_008E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female,B17005
B17005_009E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force,B17005
B17005_010E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force!!Employed,B17005
B17005_011E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force!!Unemployed,B17005
B17005_012E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!Not in labor force,B17005
B17005_013E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level,B17005
B17005_014E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male,B17005
B17005_015E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force,B17005
B17005_016E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force!!Employed,B17005
B17005_017E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force!!Unemployed,B17005
B17005_018E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!Not in labor force,B17005
B17005_019E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female,B17005
B17005_020E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female!!In labor force,B17005
B17005_021E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female!!In labor force!!Employed,B17005
B17005_022E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female!!In labor force!!Unemployed,B17005
B17005_023E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female!!Not in labor force,B17005
B17005_001M,int,Margin of Error!!Total,B17005
B17005_002M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level,B17005
B17005_003M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male,B17005
B17005_004M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force,B17005
B17005_005M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force!!Employed,B17005
B17005_006M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force!!Unemployed,B17005
B17005_007M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!Not in labor force,B17005
B17005_008M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female,B17005
B17005_009M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force,B17005
B17005_010M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force!!Employed,B17005
B17005_011M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force!!Unemployed,B17005
B17005_012M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!Not in labor force,B17005
B17005_013M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level,B17005
B17005_014M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male,B17005
B17005_015M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force,B17005
B17005_016M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force!!Employed,B17005
B17005_017M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force!!Unemployed,B17005
B17005_018M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!Not in labor force,B17005
B17005_019M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female,B17005
B17005_020M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female!!In labor force,B17005
B17005_021M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female!!In labor force!!Employed,B17005
B17005_022M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female!!In labor force!!Unemployed,B17005
B17005_023M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female!!Not in labor force,B17005
B17005_001EA,string,Annotation of Estimate!!Total,B17005
B17005_001MA,string,Annotation of Margin of Error!!Total,B17005
B17005_002EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level,B17005
B17005_002MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level,B17005
B17005_003EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Male,B17005
B17005_003MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male,B17005
B17005_004EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force,B17005
B17005_004MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force,B17005
B17005_005EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force!!Employed,B17005
B17005_005MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force!!Employed,B17005
B17005_006EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force!!Unemployed,B17005
B17005_006MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!In labor force!!Unemployed,B17005
B17005_007EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!Not in labor force,B17005
B17005_007MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!Not in labor force,B17005
B17005_008EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Female,B17005
B17005_008MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female,B17005
B17005_009EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force,B17005
B17005_009MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force,B17005
B17005_010EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force!!Employed,B17005
B17005_010MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force!!Employed,B17005
B17005_011EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force!!Unemployed,B17005
B17005_011MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!In labor force!!Unemployed,B17005
B17005_012EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!Not in labor force,B17005
B17005_012MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!Not in labor force,B17005
B17005_013EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level,B17005
B17005_013MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level,B17005
B17005_014EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male,B17005
B17005_014MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male,B17005
B17005_015EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force,B17005
B17005_015MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force,B17005
B17005_016EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force!!Employed,B17005
B17005_016MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force!!Employed,B17005
B17005_017EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force!!Unemployed,B17005
B17005_017MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!In labor force!!Unemployed,B17005
B17005_018EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!Not in labor force,B17005
B17005_018MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!Not in labor force,B17005
B17005_019EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female,B17005
B17005_019MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female,B17005
B17005_020EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female!!In labor force,B17005
B17005_020MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female!!In labor force,B17005
