VARIABLE,TYPE,LABEL,GROUP
C27001B_001E,int,Estimate!!Total,C27001B
C27001B_002E,int,Estimate!!Total!!Under 19 years,C27001B
C27001B_003E,int,Estimate!!Total!!Under 19 years!!With health insurance coverage,C27001B
C27001B_004E,int,Estimate!!Total!!Under 19 years!!No health insurance coverage,C27001B
C27001B_005E,int,Estimate!!Total!!19 to 64 years,C27001B
C27001B_006E,int,Estimate!!Total!!19 to 64 years!!With health insurance coverage,C27001B
C27001B_007E,int,Estimate!!Total!!19 to 64 years!!No health insurance coverage,C27001B
C27001B_008E,int,Estimate!!Total!!65 years and over,C27001B
C27001B_009E,int,Estimate!!Total!!65 years and over!!With health insurance coverage,C27001B
C27001B_010E,int,Estimate!!Total!!65 years and over!!No health insurance coverage,C27001B
C27001B_001M,int,Margin of Error!!Total,C27001B
C27001B_002M,int,Margin of Error!!Total!!Under 19 years,C27001B
C27001B_003M,int,Margin of Error!!Total!!Under 19 years!!With health insurance coverage,C27001B
C27001B_004M,int,Margin of Error!!Total!!Under 19 years!!No health insurance coverage,C27001B
C27001B_005M,int,Margin of Error!!Total!!19 to 64 years,C27001B
C27001B_006M,int,Margin of Error!!Total!!19 to 64 years!!With health insurance coverage,C27001B
C27001B_007M,int,Margin of Error!!Total!!19 to 64 years!!No health insurance coverage,C27001B
C27001B_008M,int,Margin of Error!!Total!!65 years and over,C27001B
C27001B_009M,int,Margin of Error!!Total!!65 years and over!!With health insurance coverage,C27001B
C27001B_010M,int,Margin of Error!!Total!!65 years and over!!No health insurance coverage,C27001B
C27001B_001EA,string,Annotation of Estimate!!Total,C27001B
C27001B_001MA,string,Annotation of Margin of Error!!Total,C27001B
C27001B_002EA,string,Annotation of Estimate!!Total!!Under 19 years,C27001B
C27001B_002MA,string,Annotation of Margin of Error!!Total!!Under 19 years,C27001B
C27001B_003EA,string,Annotation of Estimate!!Total!!Under 19 years!!With health insurance coverage,C27001B
C27001B_003MA,string,Annotation of Margin of Error!!Total!!Under 19 years!!With health insurance coverage,C27001B
C27001B_004EA,string,Annotation of Estimate!!Total!!Under 19 years!!No health insurance coverage,C27001B
C27001B_004MA,string,Annotation of Margin of Error!!Total!!Under 19 years!!No health insurance coverage,C27001B
C27001B_005EA,string,Annotation of Estimate!!Total!!19 to 64 years,C27001B
C27001B_005MA,string,Annotation of Margin of Error!!Total!!19 to 64 years,C27001B
C27001B_006EA,string,Annotation of Estimate!!Total!!19 to 64 years!!With health insurance coverage,C27001B
C27001B_006MA,string,Annotation of Margin of Error!!Total!!19 to 64 years!!With health insurance coverage,C27001B
C27001B_007EA,string,Annotation of Estimate!!Total!!19 to 64 years!!No health insurance coverage,C27001B
C27001B_007MA,string,Annotation of Margin of Error!!Total!!19 to 64 years!!No health insurance coverage,C27001B
C27001B_008EA,string,Annotation of Estimate!!Total!!65 years and over,C27001B
C27001B_008MA,string,Annotation of Margin of Error!!Total!!65 years and over,C27001B
C27001B_009EA,string,Annotation of Estimate!!Total!!65 years and over!!With health insurance coverage,C27001B
C27001B_009MA,string,Annotation of Margin of Error!!Total!!65 years and over!!With health insurance coverage,C27001B
C27001B_010EA,string,Annotation of Estimate!!Total!!65 years and over!!No health insurance coverage,C27001B
C27001B_010MA,string,Annotation of Margin of Error!!Total!!65 years and over!!No health insurance coverage,C27001B
