B17001B_001E,B17001B_001EA,B17001B_001M,B17001B_001MA,B17001B_002E,B17001B_002EA,B17001B_002M,B17001B_002MA,B17001B_003E,B17001B_003EA,B17001B_003M,B17001B_003MA,B17001B_004E,B17001B_004EA,B17001B_004M,B17001B_004MA,B17001B_005E,B17001B_005EA,B17001B_005M,B17001B_005MA,B17001B_006E,B17001B_006EA,B17001B_006M,B17001B_006MA,B17001B_007E,B17001B_007EA,B17001B_007M,B17001B_007MA,B17001B_008E,B17001B_008EA,B17001B_008M,B17001B_008MA,B17001B_009E,B17001B_009EA,B17001B_009M,B17001B_009MA,B17001B_010E,B17001B_010EA,B17001B_010M,B17001B_010MA,B17001B_011E,B17001B_011EA,B17001B_011M,B17001B_011MA,B17001B_012E,B17001B_012EA,B17001B_012M,B17001B_012MA,B17001B_013E,B17001B_013EA,B17001B_013M,B17001B_013MA,B17001B_014E,B17001B_014EA,B17001B_014M,B17001B_014MA,B17001B_015E,B17001B_015EA,B17001B_015M,B17001B_015MA,B17001B_016E,B17001B_016EA,B17001B_016M,B17001B_016MA,B17001B_017E,B17001B_017EA,B17001B_017M,B17001B_017MA,B17001B_018E,B17001B_018EA,B17001B_018M,B17001B_018MA,B17001B_019E,B17001B_019EA,B17001B_019M,B17001B_019MA,B17001B_020E,B17001B_020EA,B17001B_020M,B17001B_020MA,B17001B_021E,B17001B_021EA,B17001B_021M,B17001B_021MA,B17001B_022E,B17001B_022EA,B17001B_022M,B17001B_022MA,B17001B_023E,B17001B_023EA,B17001B_023M,B17001B_023MA,B17001B_024E,B17001B_024EA,B17001B_024M,B17001B_024MA,B17001B_025E,B17001B_025EA,B17001B_025M,B17001B_025MA,B17001B_026E,B17001B_026EA,B17001B_026M,B17001B_026MA,B17001B_027E,B17001B_027EA,B17001B_027M,B17001B_027MA,B17001B_028E,B17001B_028EA,B17001B_028M,B17001B_028MA,B17001B_029E,B17001B_029EA,B17001B_029M,B17001B_029MA,B17001B_030E,B17001B_030EA,B17001B_030M,B17001B_030MA,B17001B_031E,B17001B_031EA,B17001B_031M,B17001B_031MA,B17001B_032E,B17001B_032EA,B17001B_032M,B17001B_032MA,B17001B_033E,B17001B_033EA,B17001B_033M,B17001B_033MA,B17001B_034E,B17001B_034EA,B17001B_034M,B17001B_034MA,B17001B_035E,B17001B_035EA,B17001B_035M,B17001B_035MA,B17001B_036E,B17001B_036EA,B17001B_036M,B17001B_036MA,B17001B_037E,B17001B_037EA,B17001B_037M,B17001B_037MA,B17001B_038E,B17001B_038EA,B17001B_038M,B17001B_038MA,B17001B_039E,B17001B_039EA,B17001B_039M,B17001B_039MA,B17001B_040E,B17001B_040EA,B17001B_040M,B17001B_040MA,B17001B_041E,B17001B_041EA,B17001B_041M,B17001B_041MA,B17001B_042E,B17001B_042EA,B17001B_042M,B17001B_042MA,B17001B_043E,B17001B_043EA,B17001B_043M,B17001B_043MA,B17001B_044E,B17001B_044EA,B17001B_044M,B17001B_044MA,B17001B_045E,B17001B_045EA,B17001B_045M,B17001B_045MA,B17001B_046E,B17001B_046EA,B17001B_046M,B17001B_046MA,B17001B_047E,B17001B_047EA,B17001B_047M,B17001B_047MA,B17001B_048E,B17001B_048EA,B17001B_048M,B17001B_048MA,B17001B_049E,B17001B_049EA,B17001B_049M,B17001B_049MA,B17001B_050E,B17001B_050EA,B17001B_050M,B17001B_050MA,B17001B_051E,B17001B_051EA,B17001B_051M,B17001B_051MA,B17001B_052E,B17001B_052EA,B17001B_052M,B17001B_052MA,B17001B_053E,B17001B_053EA,B17001B_053M,B17001B_053MA,B17001B_054E,B17001B_054EA,B17001B_054M,B17001B_054MA,B17001B_055E,B17001B_055EA,B17001B_055M,B17001B_055MA,B17001B_056E,B17001B_056EA,B17001B_056M,B17001B_056MA,B17001B_057E,B17001B_057EA,B17001B_057M,B17001B_057MA,B17001B_058E,B17001B_058EA,B17001B_058M,B17001B_058MA,B17001B_059E,B17001B_059EA,B17001B_059M,B17001B_059MA,GEO_ID,NAME,state
1180985,null,7141,null,363181,null,15032,null,155822,null,7824,null,24179,null,2389,null,3101,null,963,null,23555,null,2645,null,11653,null,1933,null,4126,null,876,null,7481,null,1260,null,22418,null,3001,null,17912,null,3077,null,9965,null,1689,null,14407,null,2099,null,9898,null,1500,null,4666,null,980,null,2461,null,830,null,207359,null,9436,null,19852,null,2313,null,2783,null,1011,null,23179,null,2722,null,12517,null,2081,null,3131,null,941,null,6042,null,1292,null,27648,null,2915,null,32292,null,2711,null,23778,null,2193,null,21247,null,2248,null,15469,null,1841,null,9269,null,1227,null,10152,null,1280,null,817804,null,15048,null,385639,null,9113,null,23145,null,2558,null,4734,null,1266,null,31718,null,3084,null,16307,null,2092,null,7095,null,1207,null,11517,null,1518,null,40177,null,3373,null,61414,null,3412,null,57038,null,2768,null,56117,null,2542,null,42628,null,1786,null,20789,null,1783,null,12960,null,1152,null,432165,null,8785,null,23497,null,2243,null,5280,null,1368,null,33817,null,2680,null,16687,null,1812,null,5991,null,1233,null,13211,null,1506,null,39495,null,3513,null,59678,null,2725,null,63219,null,2435,null,70082,null,2759,null,51670,null,2082,null,27885,null,1565,null,21653,null,1473,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
243432,null,7432,null,54458,null,7241,null,26922,null,3714,null,4343,null,1485,null,1158,null,698,null,3657,null,1213,null,1552,null,712,null,313,null,320,null,1063,null,491,null,3580,null,1347,null,3265,null,1062,null,3457,null,1086,null,2237,null,689,null,1400,null,681,null,455,null,359,null,442,null,448,null,27536,null,4364,null,3302,null,1260,null,881,null,569,null,3647,null,1125,null,1737,null,908,null,1133,null,632,null,1167,null,660,null,2837,null,952,null,3236,null,1008,null,3689,null,940,null,2709,null,894,null,1967,null,638,null,664,null,329,null,567,null,412,null,188974,null,7864,null,98326,null,4629,null,8833,null,1867,null,1714,null,917,null,9011,null,1706,null,4785,null,1232,null,1449,null,736,null,3052,null,771,null,11620,null,1881,null,17398,null,1608,null,13084,null,1340,null,13380,null,950,null,7510,null,841,null,4212,null,466,null,2278,null,475,null,90648,null,4488,null,7517,null,1434,null,869,null,523,null,9389,null,1771,null,4395,null,1219,null,1339,null,695,null,2345,null,903,null,9408,null,1619,null,15363,null,1691,null,13523,null,1171,null,11337,null,1008,null,7731,null,773,null,4078,null,495,null,3354,null,550,null,0400000US04,Arizona,04
428240,null,5493,null,156028,null,9990,null,66379,null,5990,null,8931,null,1910,null,1823,null,695,null,12369,null,1893,null,4441,null,1169,null,384,null,265,null,3998,null,1200,null,10318,null,2219,null,7326,null,1450,null,5309,null,1356,null,5894,null,1439,null,2651,null,643,null,2347,null,684,null,588,null,301,null,89649,null,6069,null,8727,null,1547,null,1888,null,771,null,11530,null,1583,null,5891,null,1309,null,826,null,376,null,2895,null,809,null,12327,null,2092,null,13688,null,2041,null,8879,null,1612,null,9749,null,1927,null,5686,null,1171,null,3771,null,753,null,3792,null,767,null,272212,null,10250,null,130957,null,5817,null,9664,null,1917,null,1593,null,766,null,11587,null,1593,null,4477,null,1106,null,2457,null,1018,null,4104,null,912,null,13196,null,2127,null,19016,null,2225,null,20544,null,1914,null,18497,null,1945,null,15171,null,1026,null,6652,null,869,null,3999,null,788,null,141255,null,6839,null,8070,null,1714,null,1790,null,833,null,10245,null,1923,null,5901,null,1397,null,2962,null,863,null,3528,null,1167,null,12211,null,1885,null,20451,null,2383,null,20560,null,1784,null,23800,null,2064,null,17841,null,1159,null,8165,null,1192,null,5731,null,921,null,0400000US05,Arkansas,05
2141147,null,14564,null,446332,null,21837,null,202256,null,11338,null,25994,null,3407,null,6267,null,1644,null,25987,null,3217,null,12200,null,2086,null,4991,null,1351,null,9551,null,1796,null,25560,null,3158,null,25777,null,3035,null,20154,null,3040,null,23625,null,2627,null,15846,null,2411,null,3658,null,978,null,2646,null,706,null,244076,null,13153,null,24306,null,3244,null,4666,null,1273,null,25841,null,3594,null,12289,null,1868,null,4331,null,1332,null,9218,null,1592,null,31680,null,2791,null,41458,null,3988,null,28879,null,3211,null,28436,null,2988,null,17965,null,2014,null,7729,null,1192,null,7278,null,1248,null,1694815,null,20534,null,824084,null,11716,null,48663,null,3411,null,9871,null,1721,null,66983,null,4744,null,33373,null,2921,null,13369,null,1824,null,29630,null,2500,null,97853,null,3926,null,115557,null,4342,null,122734,null,3995,null,126289,null,3680,null,81838,null,2606,null,50600,null,1525,null,27324,null,1259,null,870731,null,12655,null,45379,null,3145,null,9118,null,1930,null,61067,null,4473,null,38470,null,3321,null,12161,null,1879,null,30028,null,2577,null,88080,null,4098,null,113977,null,4043,null,128973,null,3593,null,141426,null,3593,null,98878,null,2303,null,59252,null,1531,null,43922,null,1954,null,0400000US06,California,06
183102,null,5143,null,46604,null,5440,null,21998,null,2875,null,4460,null,1240,null,385,null,309,null,2538,null,830,null,1337,null,665,null,595,null,619,null,858,null,535,null,3105,null,1005,null,3019,null,925,null,2369,null,1001,null,2032,null,852,null,547,null,275,null,614,null,311,null,139,null,152,null,24606,null,3730,null,2686,null,1189,null,1238,null,711,null,2591,null,885,null,993,null,553,null,338,null,343,null,1462,null,735,null,2862,null,1028,null,3577,null,1170,null,2949,null,888,null,2485,null,845,null,1495,null,541,null,1129,null,474,null,801,null,424,null,136498,null,5091,null,69314,null,3129,null,3573,null,956,null,1206,null,657,null,5758,null,1320,null,2846,null,1007,null,885,null,483,null,2293,null,748,null,6788,null,1523,null,12882,null,1551,null,11226,null,1129,null,10680,null,1224,null,6481,null,590,null,3031,null,453,null,1665,null,415,null,67184,null,3532,null,5289,null,1198,null,533,null,394,null,5525,null,1369,null,3530,null,835,null,1138,null,572,null,2111,null,690,null,6639,null,1166,null,9311,null,1423,null,9595,null,954,null,11612,null,1007,null,6152,null,648,null,3165,null,503,null,2584,null,635,null,0400000US08,Colorado,08
320004,null,5356,null,63651,null,7573,null,27229,null,3725,null,3642,null,1031,null,930,null,506,null,4134,null,1154,null,1430,null,656,null,246,null,190,null,738,null,390,null,4898,null,1364,null,2931,null,1131,null,2115,null,890,null,2918,null,1027,null,2223,null,738,null,574,null,306,null,450,null,242,null,36422,null,4600,null,3165,null,1154,null,525,null,322,null,3978,null,1102,null,2243,null,897,null,545,null,368,null,1154,null,455,null,4133,null,1153,null,6575,null,1613,null,4285,null,897,null,3524,null,946,null,3072,null,761,null,1765,null,701,null,1458,null,592,null,256353,null,8758,null,122600,null,3990,null,8607,null,1177,null,1150,null,604,null,10517,null,1636,null,6051,null,1236,null,2566,null,680,null,5373,null,810,null,10557,null,1426,null,20231,null,1629,null,20430,null,1178,null,17502,null,1316,null,9892,null,780,null,6541,null,674,null,3183,null,451,null,133753,null,5628,null,8295,null,1342,null,1624,null,616,null,9974,null,1325,null,6188,null,1176,null,2576,null,789,null,3654,null,721,null,12310,null,1628,null,19423,null,1672,null,21250,null,1345,null,21227,null,1215,null,14343,null,979,null,7730,null,844,null,5159,null,648,null,0400000US09,Connecticut,09
176757,null,3626,null,31743,null,5389,null,12182,null,2594,null,1900,null,775,null,173,null,216,null,2489,null,1175,null,1259,null,683,null,0,null,263,null,447,null,477,null,1040,null,550,null,1043,null,540,null,1123,null,476,null,1210,null,661,null,992,null,469,null,405,null,353,null,101,null,122,null,19561,null,3685,null,2141,null,987,null,492,null,330,null,2346,null,914,null,509,null,323,null,252,null,298,null,761,null,526,null,2538,null,921,null,3516,null,1056,null,1700,null,670,null,1970,null,644,null,1644,null,652,null,1161,null,454,null,531,null,358,null,145014,null,4944,null,68864,null,2637,null,4682,null,823,null,956,null,492,null,5729,null,1257,null,2855,null,806,null,1056,null,492,null,2490,null,605,null,8330,null,1031,null,9746,null,1452,null,11235,null,1267,null,9651,null,966,null,6531,null,543,null,3463,null,548,null,2140,null,401,null,76150,null,3495,null,5027,null,954,null,667,null,349,null,5159,null,992,null,3862,null,1013,null,1438,null,545,null,2260,null,651,null,6944,null,982,null,10378,null,1064,null,13629,null,841,null,11805,null,792,null,7829,null,707,null,4072,null,569,null,3080,null,421,null,0400000US10,Delaware,10
309466,null,2650,null,83020,null,8460,null,32802,null,4041,null,4611,null,1352,null,684,null,430,null,4916,null,1324,null,2177,null,907,null,713,null,389,null,1630,null,691,null,3434,null,1451,null,2420,null,1051,null,1549,null,775,null,4818,null,1068,null,3471,null,815,null,1423,null,586,null,956,null,431,null,50218,null,5369,null,3727,null,959,null,588,null,461,null,5766,null,1377,null,2710,null,806,null,1252,null,724,null,1626,null,598,null,6168,null,1594,null,5388,null,1060,null,6268,null,1392,null,6260,null,1195,null,4487,null,905,null,3125,null,813,null,2853,null,797,null,226446,null,8673,null,105863,null,3811,null,4512,null,1102,null,736,null,490,null,6517,null,1205,null,4611,null,990,null,1558,null,651,null,3299,null,744,null,11056,null,1543,null,15948,null,1103,null,15445,null,887,null,16891,null,1105,null,12910,null,1004,null,7359,null,659,null,5021,null,549,null,120583,null,5672,null,5455,null,1039,null,523,null,357,null,6082,null,1266,null,3226,null,867,null,835,null,409,null,3221,null,719,null,10863,null,1779,null,17719,null,1131,null,14754,null,1543,null,20079,null,1213,null,17967,null,908,null,10279,null,849,null,9580,null,896,null,0400000US11,District of Columbia,11
2774440,null,17843,null,744524,null,29227,null,323511,null,14372,null,51130,null,3818,null,7439,null,1542,null,51658,null,5622,null,21177,null,2587,null,6376,null,1628,null,14524,null,2521,null,43250,null,4618,null,33369,null,3808,null,25707,null,3068,null,31411,null,3261,null,19302,null,2660,null,11473,null,1587,null,6695,null,1446,null,421013,null,19010,null,48681,null,4768,null,7572,null,1542,null,56031,null,4812,null,23024,null,2977,null,8753,null,1561,null,14891,null,1906,null,58311,null,4825,null,61652,null,5153,null,47165,null,3709,null,37797,null,3755,null,24444,null,2796,null,16095,null,1988,null,16597,null,2144,null,2029916,null,29745,null,974226,null,16153,null,68395,null,4346,null,10929,null,2031,null,84210,null,5290,null,46916,null,4454,null,18478,null,2262,null,35533,null,3012,null,116575,null,5085,null,158697,null,5101,null,136169,null,5267,null,133588,null,4288,null,88604,null,2864,null,47956,null,2078,null,28176,null,2250,null,1055690,null,19510,null,66977,null,4460,null,11013,null,2076,null,79668,null,5141,null,39661,null,3391,null,14060,null,1874,null,32626,null,2472,null,113736,null,5437,null,157453,null,6040,null,158112,null,4069,null,166713,null,3804,null,110053,null,2813,null,61476,null,2399,null,44142,null,2946,null,0400000US12,Florida,12
