B19301E_001E,B19301E_001EA,B19301E_001M,B19301E_001MA,GEO_ID,NAME,state
15586,null,6654,null,0400000US01,Alabama,01
15470,null,2360,null,0400000US02,Alaska,02
17961,null,4877,null,0400000US04,Arizona,04
11142,null,4771,null,0400000US05,Arkansas,05
21241,null,1283,null,0400000US06,California,06
24479,null,6070,null,0400000US08,Colorado,08
23457,null,9650,null,0400000US09,Connecticut,09
null,null,null,null,0400000US10,Delaware,10
null,null,null,null,0400000US11,District of Columbia,11
15854,null,3565,null,0400000US12,Florida,12
28144,null,10119,null,0400000US13,Georgia,13
17917,null,975,null,0400000US15,Hawaii,15
15980,null,10935,null,0400000US16,Idaho,16
null,null,null,null,0400000US17,Illinois,17
16252,null,7924,null,0400000US18,Indiana,18
24567,null,12398,null,0400000US19,Iowa,19
11665,null,6095,null,0400000US20,Kansas,20
15391,null,5710,null,0400000US21,Kentucky,21
15780,null,15504,null,0400000US22,Louisiana,22
null,null,null,null,0400000US23,Maine,23
27075,null,12093,null,0400000US24,Maryland,24
10322,null,4289,null,0400000US25,Massachusetts,25
12250,null,5712,null,0400000US26,Michigan,26
17187,null,6246,null,0400000US27,Minnesota,27
null,null,null,null,0400000US28,Mississippi,28
15589,null,3469,null,0400000US29,Missouri,29
null,null,null,null,0400000US30,Montana,30
null,null,null,null,0400000US31,Nebraska,31
23991,null,5902,null,0400000US32,Nevada,32
null,null,null,null,0400000US33,New Hampshire,33
32606,null,24488,null,0400000US34,New Jersey,34
24669,null,9624,null,0400000US35,New Mexico,35
15184,null,3954,null,0400000US36,New York,36
24143,null,6612,null,0400000US37,North Carolina,37
null,null,null,null,0400000US38,North Dakota,38
25804,null,8484,null,0400000US39,Ohio,39
13286,null,5942,null,0400000US40,Oklahoma,40
14211,null,2953,null,0400000US41,Oregon,41
16831,null,8291,null,0400000US42,Pennsylvania,42
null,null,null,null,0400000US44,Rhode Island,44
14485,null,7954,null,0400000US45,South Carolina,45
null,null,null,null,0400000US46,South Dakota,46
18194,null,11397,null,0400000US47,Tennessee,47
19329,null,3208,null,0400000US48,Texas,48
14122,null,2972,null,0400000US49,Utah,49
null,null,null,null,0400000US50,Vermont,50
25106,null,7611,null,0400000US51,Virginia,51
20471,null,1972,null,0400000US53,Washington,53
null,null,null,null,0400000US54,West Virginia,54
25787,null,9309,null,0400000US55,Wisconsin,55
null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,0400000US72,Puerto Rico,72
