B19013E_001E,B19013E_001EA,B19013E_001M,B19013E_001MA,GEO_ID,NAME,state
30480,null,28178,null,0400000US01,Alabama,01
73868,null,24041,null,0400000US02,Alaska,02
49730,null,9363,null,0400000US04,Arizona,04
45806,null,30342,null,0400000US05,Arkansas,05
62032,null,4599,null,0400000US06,California,06
56288,null,19104,null,0400000US08,Colorado,08
40833,null,374,null,0400000US09,Connecticut,09
-666666666,-,0,**,0400000US10,Delaware,10
null,null,null,null,0400000US11,District of Columbia,11
51516,null,13007,null,0400000US12,Florida,12
72033,null,56114,null,0400000US13,Georgia,13
48397,null,4119,null,0400000US15,Hawaii,15
53381,null,8003,null,0400000US16,Idaho,16
50761,null,18673,null,0400000US17,Illinois,17
null,null,null,null,0400000US18,Indiana,18
82935,null,35509,null,0400000US19,Iowa,19
34378,null,20921,null,0400000US20,Kansas,20
23221,null,18641,null,0400000US21,Kentucky,21
42437,null,36934,null,0400000US22,Louisiana,22
-666666666,-,0,**,0400000US23,Maine,23
59949,null,31092,null,0400000US24,Maryland,24
28863,null,21133,null,0400000US25,Massachusetts,25
null,null,null,null,0400000US26,Michigan,26
null,null,null,null,0400000US27,Minnesota,27
-666666666,-,0,**,0400000US28,Mississippi,28
39418,null,17749,null,0400000US29,Missouri,29
-666666666,-,0,**,0400000US30,Montana,30
null,null,null,null,0400000US31,Nebraska,31
65694,null,18717,null,0400000US32,Nevada,32
-666666666,-,0,**,0400000US33,New Hampshire,33
null,null,null,null,0400000US34,New Jersey,34
null,null,null,null,0400000US35,New Mexico,35
49204,null,19265,null,0400000US36,New York,36
58204,null,19799,null,0400000US37,North Carolina,37
-666666666,-,0,**,0400000US38,North Dakota,38
60057,null,39039,null,0400000US39,Ohio,39
null,null,null,null,0400000US40,Oklahoma,40
44216,null,10558,null,0400000US41,Oregon,41
67847,null,59185,null,0400000US42,Pennsylvania,42
-666666666,-,0,**,0400000US44,Rhode Island,44
34022,null,25003,null,0400000US45,South Carolina,45
-666666666,-,0,**,0400000US46,South Dakota,46
null,null,null,null,0400000US47,Tennessee,47
56002,null,13912,null,0400000US48,Texas,48
47695,null,9980,null,0400000US49,Utah,49
-666666666,-,0,**,0400000US50,Vermont,50
54053,null,35992,null,0400000US51,Virginia,51
59354,null,5800,null,0400000US53,Washington,53
-666666666,-,0,**,0400000US54,West Virginia,54
null,null,null,null,0400000US55,Wisconsin,55
27770,null,11272,null,0400000US56,Wyoming,56
-666666666,-,0,**,0400000US72,Puerto Rico,72
