B08528_001E,B08528_001EA,B08528_001M,B08528_001MA,B08528_002E,B08528_002EA,B08528_002M,B08528_002MA,B08528_003E,B08528_003EA,B08528_003M,B08528_003MA,B08528_004E,B08528_004EA,B08528_004M,B08528_004MA,B08528_005E,B08528_005EA,B08528_005M,B08528_005MA,B08528_006E,B08528_006EA,B08528_006M,B08528_006MA,B08528_007E,B08528_007EA,B08528_007M,B08528_007MA,B08528_008E,B08528_008EA,B08528_008M,B08528_008MA,B08528_009E,B08528_009EA,B08528_009M,B08528_009MA,B08528_010E,B08528_010EA,B08528_010M,B08528_010MA,B08528_011E,B08528_011EA,B08528_011M,B08528_011MA,B08528_012E,B08528_012EA,B08528_012M,B08528_012MA,B08528_013E,B08528_013EA,B08528_013M,B08528_013MA,B08528_014E,B08528_014EA,B08528_014M,B08528_014MA,B08528_015E,B08528_015EA,B08528_015M,B08528_015MA,B08528_016E,B08528_016EA,B08528_016M,B08528_016MA,B08528_017E,B08528_017EA,B08528_017M,B08528_017MA,B08528_018E,B08528_018EA,B08528_018M,B08528_018MA,B08528_019E,B08528_019EA,B08528_019M,B08528_019MA,B08528_020E,B08528_020EA,B08528_020M,B08528_020MA,B08528_021E,B08528_021EA,B08528_021M,B08528_021MA,B08528_022E,B08528_022EA,B08528_022M,B08528_022MA,B08528_023E,B08528_023EA,B08528_023M,B08528_023MA,B08528_024E,B08528_024EA,B08528_024M,B08528_024MA,B08528_025E,B08528_025EA,B08528_025M,B08528_025MA,B08528_026E,B08528_026EA,B08528_026M,B08528_026MA,B08528_027E,B08528_027EA,B08528_027M,B08528_027MA,B08528_028E,B08528_028EA,B08528_028M,B08528_028MA,B08528_029E,B08528_029EA,B08528_029M,B08528_029MA,B08528_030E,B08528_030EA,B08528_030M,B08528_030MA,B08528_031E,B08528_031EA,B08528_031M,B08528_031MA,B08528_032E,B08528_032EA,B08528_032M,B08528_032MA,B08528_033E,B08528_033EA,B08528_033M,B08528_033MA,B08528_034E,B08528_034EA,B08528_034M,B08528_034MA,B08528_035E,B08528_035EA,B08528_035M,B08528_035MA,B08528_036E,B08528_036EA,B08528_036M,B08528_036MA,B08528_037E,B08528_037EA,B08528_037M,B08528_037MA,B08528_038E,B08528_038EA,B08528_038M,B08528_038MA,B08528_039E,B08528_039EA,B08528_039M,B08528_039MA,B08528_040E,B08528_040EA,B08528_040M,B08528_040MA,B08528_041E,B08528_041EA,B08528_041M,B08528_041MA,B08528_042E,B08528_042EA,B08528_042M,B08528_042MA,B08528_043E,B08528_043EA,B08528_043M,B08528_043MA,B08528_044E,B08528_044EA,B08528_044M,B08528_044MA,B08528_045E,B08528_045EA,B08528_045M,B08528_045MA,B08528_046E,B08528_046EA,B08528_046M,B08528_046MA,B08528_047E,B08528_047EA,B08528_047M,B08528_047MA,B08528_048E,B08528_048EA,B08528_048M,B08528_048MA,B08528_049E,B08528_049EA,B08528_049M,B08528_049MA,B08528_050E,B08528_050EA,B08528_050M,B08528_050MA,B08528_051E,B08528_051EA,B08528_051M,B08528_051MA,B08528_052E,B08528_052EA,B08528_052M,B08528_052MA,B08528_053E,B08528_053EA,B08528_053M,B08528_053MA,B08528_054E,B08528_054EA,B08528_054M,B08528_054MA,B08528_055E,B08528_055EA,B08528_055M,B08528_055MA,B08528_056E,B08528_056EA,B08528_056M,B08528_056MA,B08528_057E,B08528_057EA,B08528_057M,B08528_057MA,B08528_058E,B08528_058EA,B08528_058M,B08528_058MA,B08528_059E,B08528_059EA,B08528_059M,B08528_059MA,B08528_060E,B08528_060EA,B08528_060M,B08528_060MA,B08528_061E,B08528_061EA,B08528_061M,B08528_061MA,B08528_062E,B08528_062EA,B08528_062M,B08528_062MA,B08528_063E,B08528_063EA,B08528_063M,B08528_063MA,B08528_064E,B08528_064EA,B08528_064M,B08528_064MA,B08528_065E,B08528_065EA,B08528_065M,B08528_065MA,B08528_066E,B08528_066EA,B08528_066M,B08528_066MA,B08528_067E,B08528_067EA,B08528_067M,B08528_067MA,B08528_068E,B08528_068EA,B08528_068M,B08528_068MA,B08528_069E,B08528_069EA,B08528_069M,B08528_069MA,B08528_070E,B08528_070EA,B08528_070M,B08528_070MA,GEO_ID,NAME,state
1919778,null,14797,null,1342962,null,17341,null,1283058,null,17453,null,59904,null,4028,null,124486,null,4869,null,143224,null,6146,null,111342,null,4704,null,84381,null,5336,null,110981,null,5273,null,2402,null,771,null,1621511,null,16572,null,1151231,null,17411,null,1102602,null,17538,null,48629,null,3649,null,103158,null,4504,null,125738,null,5890,null,96699,null,4459,null,73173,null,4845,null,69706,null,3491,null,1806,null,621,null,197367,null,6981,null,133792,null,5996,null,129217,null,6076,null,4575,null,1064,null,14545,null,1842,null,13990,null,2245,null,9682,null,1281,null,7014,null,1298,null,18108,null,2381,null,236,null,281,null,8172,null,1778,null,5267,null,1410,null,5255,null,1408,null,12,null,19,null,1014,null,492,null,651,null,348,null,686,null,460,null,178,null,231,null,376,null,307,null,0,null,271,null,25155,null,2368,null,13634,null,1867,null,12790,null,1897,null,844,null,396,null,2859,null,779,null,993,null,501,null,2362,null,831,null,1659,null,666,null,3648,null,1044,null,0,null,271,null,19147,null,2640,null,13133,null,2044,null,12816,null,2011,null,317,null,347,null,1022,null,518,null,1019,null,443,null,975,null,521,null,1299,null,559,null,1699,null,680,null,0,null,271,null,48426,null,3670,null,25905,null,2942,null,20378,null,2449,null,5527,null,1169,null,1888,null,733,null,833,null,391,null,938,null,329,null,1058,null,630,null,17444,null,2148,null,360,null,312,null,0400000US01,Alabama,01
342551,null,6394,null,193448,null,6212,null,183717,null,6263,null,9731,null,1677,null,33627,null,2396,null,29376,null,2335,null,28045,null,2424,null,34837,null,3482,null,22194,null,2237,null,1024,null,700,null,230130,null,6492,null,132158,null,5815,null,126767,null,5807,null,5391,null,992,null,22927,null,2166,null,18533,null,1948,null,18771,null,1942,null,26798,null,2803,null,10701,null,1366,null,242,null,213,null,45078,null,3523,null,26970,null,2928,null,26455,null,2874,null,515,null,288,null,3973,null,1044,null,3844,null,1040,null,3706,null,837,null,4278,null,993,null,1770,null,794,null,537,null,526,null,4707,null,1325,null,3142,null,1114,null,3142,null,1114,null,0,null,271,null,448,null,305,null,285,null,289,null,531,null,320,null,137,null,131,null,164,null,261,null,0,null,271,null,28020,null,2370,null,14083,null,2192,null,12947,null,2048,null,1136,null,956,null,3477,null,900,null,4607,null,932,null,3082,null,727,null,1873,null,823,null,884,null,432,null,14,null,23,null,19218,null,2048,null,12003,null,1648,null,11641,null,1603,null,362,null,244,null,2012,null,720,null,1891,null,457,null,1050,null,403,null,1434,null,716,null,828,null,325,null,0,null,271,null,15398,null,2206,null,5092,null,1213,null,2765,null,959,null,2327,null,704,null,790,null,402,null,216,null,129,null,905,null,579,null,317,null,262,null,7847,null,1492,null,231,null,214,null,0400000US02,Alaska,02
2729757,null,21363,null,1958225,null,23198,null,1858749,null,22179,null,99476,null,6256,null,170016,null,8908,null,203150,null,9291,null,131775,null,6669,null,90860,null,5559,null,172893,null,9264,null,2838,null,838,null,2070957,null,22259,null,1517552,null,22411,null,1454616,null,21970,null,62936,null,4794,null,128187,null,7612,null,162793,null,8302,null,96800,null,5564,null,70422,null,5053,null,93533,null,6866,null,1670,null,645,null,323352,null,13342,null,227173,null,11114,null,216755,null,11060,null,10418,null,1834,null,20989,null,3017,null,25335,null,3250,null,18753,null,2480,null,12167,null,1823,null,18479,null,2588,null,456,null,338,null,55861,null,4907,null,41181,null,4601,null,40893,null,4575,null,288,null,254,null,3386,null,1263,null,4205,null,1277,null,3408,null,1024,null,1517,null,710,null,2164,null,794,null,0,null,271,null,65173,null,7222,null,44349,null,5422,null,42920,null,5370,null,1429,null,592,null,5049,null,2011,null,4645,null,1690,null,3812,null,1297,null,4353,null,1028,null,2965,null,852,null,0,null,271,null,72352,null,6325,null,50511,null,5020,null,48767,null,4939,null,1744,null,758,null,5506,null,1721,null,3368,null,852,null,5982,null,1287,null,1602,null,609,null,5249,null,2155,null,134,null,244,null,142062,null,7340,null,77459,null,5389,null,54798,null,4407,null,22661,null,2562,null,6899,null,1834,null,2804,null,803,null,3020,null,763,null,799,null,519,null,50503,null,4516,null,578,null,325,null,0400000US04,Arizona,04
1224374,null,14588,null,859121,null,15429,null,820298,null,15694,null,38823,null,2930,null,85989,null,4745,null,69087,null,4245,null,94037,null,5081,null,32289,null,2777,null,81908,null,4441,null,1943,null,787,null,991971,null,14852,null,710147,null,15133,null,681079,null,15132,null,29068,null,2614,null,68828,null,4379,null,56310,null,3370,null,76155,null,4284,null,27532,null,2436,null,52125,null,3702,null,874,null,523,null,144175,null,7103,null,100749,null,6488,null,97562,null,6278,null,3187,null,911,null,10216,null,1698,null,10898,null,1888,null,11176,null,2131,null,2965,null,844,null,8020,null,1534,null,151,null,180,null,5105,null,1496,null,2518,null,894,null,2518,null,894,null,0,null,271,null,747,null,845,null,203,null,174,null,978,null,634,null,337,null,414,null,322,null,275,null,0,null,271,null,22228,null,3276,null,12855,null,2144,null,11899,null,2144,null,956,null,516,null,2062,null,782,null,615,null,314,null,3652,null,1763,null,348,null,319,null,2263,null,896,null,433,null,321,null,18487,null,2572,null,13024,null,2132,null,12778,null,2129,null,246,null,168,null,1423,null,1060,null,676,null,449,null,994,null,530,null,621,null,457,null,1749,null,905,null,0,null,271,null,42408,null,3585,null,19828,null,2506,null,14462,null,2397,null,5366,null,1056,null,2713,null,873,null,385,null,221,null,1082,null,464,null,486,null,350,null,17429,null,2110,null,485,null,447,null,0400000US05,Arkansas,05
16139699,null,40928,null,11220878,null,43097,null,10697662,null,42862,null,523216,null,11524,null,1049534,null,16246,null,1319790,null,19240,null,663505,null,13080,null,477486,null,11817,null,1382955,null,19901,null,25551,null,3255,null,11783251,null,46402,null,8351621,null,40181,null,8001747,null,40604,null,349874,null,9971,null,768564,null,12978,null,1051070,null,16836,null,458736,null,12022,null,348640,null,10638,null,793745,null,14043,null,10875,null,1874,null,1870263,null,25078,null,1323311,null,21752,null,1267746,null,21232,null,55565,null,4362,null,117136,null,5865,null,140739,null,7027,null,74477,null,4794,null,55915,null,4195,null,151090,null,8236,null,7595,null,1745,null,838055,null,18386,null,614189,null,16226,null,606131,null,16226,null,8058,null,1283,null,64603,null,4678,null,47332,null,3837,null,46224,null,4303,null,18312,null,2189,null,46711,null,4499,null,684,null,392,null,446576,null,11846,null,296653,null,10510,null,287417,null,10504,null,9236,null,1457,null,38520,null,3907,null,24685,null,2596,null,26392,null,3486,null,22915,null,3443,null,37076,null,3324,null,335,null,249,null,369408,null,11995,null,256616,null,10145,null,249403,null,10040,null,7213,null,1342,null,25480,null,2685,null,23097,null,2013,null,22626,null,2921,null,12374,null,2137,null,28699,null,3326,null,516,null,241,null,832146,null,16574,null,378488,null,10604,null,285218,null,8553,null,93270,null,5514,null,35231,null,3626,null,32867,null,3204,null,35050,null,3440,null,19330,null,2853,null,325634,null,10050,null,5546,null,1685,null,0400000US06,California,06
2453377,null,15718,null,1732230,null,18738,null,1606702,null,19805,null,125528,null,5715,null,180015,null,6242,null,178787,null,7031,null,98054,null,5439,null,95233,null,5641,null,165346,null,6000,null,3712,null,958,null,1826923,null,16239,null,1311583,null,17654,null,1236008,null,17498,null,75575,null,3946,null,136863,null,5416,null,148888,null,6468,null,69594,null,4636,null,70016,null,4709,null,88197,null,4426,null,1782,null,599,null,246331,null,9296,null,176396,null,8952,null,163557,null,8708,null,12839,null,2224,null,20375,null,2125,null,15989,null,2028,null,10253,null,1665,null,8197,null,1407,null,14325,null,2059,null,796,null,576,null,81687,null,4896,null,61562,null,4417,null,60632,null,4469,null,930,null,435,null,3933,null,1058,null,3829,null,1164,null,6426,null,1266,null,4061,null,939,null,1876,null,671,null,0,null,271,null,72303,null,4895,null,41771,null,4029,null,38393,null,4106,null,3378,null,819,null,7430,null,1678,null,3516,null,739,null,5426,null,1751,null,8679,null,1447,null,5287,null,1305,null,194,null,177,null,60040,null,5083,null,42449,null,4352,null,40140,null,4321,null,2309,null,670,null,4044,null,917,null,3287,null,827,null,4344,null,1205,null,3088,null,1240,null,2784,null,780,null,44,null,75,null,166093,null,6611,null,98469,null,5062,null,67972,null,3966,null,30497,null,3270,null,7370,null,1420,null,3278,null,864,null,2011,null,788,null,1192,null,465,null,52877,null,3538,null,896,null,409,null,0400000US08,Colorado,08
1694719,null,12924,null,1195641,null,15005,null,1136868,null,14278,null,58773,null,4047,null,162263,null,6727,null,128162,null,6057,null,70010,null,3924,null,29612,null,2600,null,107272,null,4799,null,1759,null,711,null,1356814,null,14404,null,963423,null,15301,null,920207,null,14343,null,43216,null,3375,null,126703,null,5815,null,110831,null,5503,null,59389,null,3535,null,24279,null,2158,null,71039,null,3747,null,1150,null,586,null,145095,null,7150,null,106453,null,6077,null,102745,null,6007,null,3708,null,1065,null,13689,null,1851,null,9278,null,1470,null,4232,null,958,null,3257,null,1216,null,7958,null,1695,null,228,null,221,null,54408,null,4545,null,41000,null,3575,null,40344,null,3477,null,656,null,375,null,6304,null,1656,null,2673,null,964,null,1739,null,682,null,633,null,464,null,2059,null,1001,null,0,null,271,null,49594,null,4461,null,30206,null,3320,null,28967,null,3307,null,1239,null,545,null,9784,null,1991,null,3521,null,1040,null,2941,null,904,null,700,null,349,null,2442,null,808,null,0,null,271,null,18914,null,2839,null,15237,null,2570,null,14736,null,2539,null,501,null,419,null,1823,null,625,null,557,null,335,null,323,null,183,null,218,null,177,null,756,null,421,null,0,null,271,null,69894,null,4619,null,39322,null,3297,null,29869,null,2771,null,9453,null,1571,null,3960,null,929,null,1302,null,529,null,1386,null,561,null,525,null,370,null,23018,null,2180,null,381,null,328,null,0400000US09,Connecticut,09
416661,null,8712,null,298986,null,7573,null,282594,null,7343,null,16392,null,2057,null,40302,null,3394,null,12127,null,1781,null,36982,null,3125,null,11057,null,1665,null,16995,null,1983,null,212,null,176,null,337594,null,8077,null,244117,null,7097,null,232441,null,6631,null,11676,null,1840,null,31803,null,2892,null,10573,null,1584,null,30620,null,2939,null,9627,null,1582,null,10780,null,1560,null,74,null,87,null,37204,null,4139,null,27322,null,3466,null,25696,null,3425,null,1626,null,576,null,3455,null,870,null,773,null,436,null,3250,null,981,null,791,null,334,null,1613,null,504,null,0,null,271,null,13826,null,2495,null,9538,null,2036,null,9538,null,2036,null,0,null,271,null,2204,null,802,null,572,null,387,null,945,null,374,null,443,null,373,null,124,null,154,null,0,null,271,null,9395,null,1662,null,6276,null,1562,null,5934,null,1521,null,342,null,337,null,1459,null,643,null,90,null,125,null,1470,null,563,null,0,null,271,null,64,null,78,null,36,null,61,null,5208,null,1200,null,4040,null,1073,null,4011,null,1083,null,29,null,49,null,390,null,274,null,66,null,109,null,286,null,335,null,71,null,117,null,355,null,292,null,0,null,271,null,13434,null,1820,null,7693,null,1246,null,4974,null,1027,null,2719,null,813,null,991,null,616,null,53,null,88,null,411,null,325,null,125,null,221,null,4059,null,992,null,102,null,124,null,0400000US10,Delaware,10
758689,null,11963,null,329520,null,9914,null,311052,null,9816,null,18468,null,2526,null,119031,null,5685,null,36931,null,3547,null,13056,null,1786,null,232978,null,8426,null,26597,null,2133,null,576,null,410,null,324665,null,8094,null,144338,null,7262,null,134185,null,7422,null,10153,null,1733,null,47322,null,3087,null,22488,null,2715,null,6819,null,1197,null,91020,null,5194,null,12678,null,1636,null,0,null,271,null,85945,null,4905,null,37265,null,3447,null,34637,null,3384,null,2628,null,1063,null,11271,null,1955,null,4472,null,1147,null,1471,null,640,null,29468,null,3046,null,1925,null,686,null,73,null,101,null,282845,null,10150,null,116097,null,6181,null,113448,null,6060,null,2649,null,796,null,49450,null,3708,null,8719,null,1507,null,4022,null,1010,null,99495,null,5625,null,4821,null,1082,null,241,null,314,null,33220,null,2951,null,17416,null,2390,null,16753,null,2312,null,663,null,403,null,6416,null,1174,null,782,null,411,null,330,null,256,null,6718,null,1264,null,1558,null,638,null,0,null,271,null,16973,null,2320,null,7874,null,1650,null,7589,null,1681,null,285,null,204,null,3306,null,1082,null,302,null,232,null,160,null,202,null,4690,null,1124,null,641,null,347,null,0,null,271,null,15041,null,1984,null,6530,null,1284,null,4440,null,1045,null,2090,null,765,null,1266,null,457,null,168,null,209,null,254,null,206,null,1587,null,815,null,4974,null,1048,null,262,null,256,null,0400000US11,District of Columbia,11
7851983,null,36622,null,5795228,null,35554,null,5332455,null,33714,null,462773,null,14623,null,473455,null,11427,null,639679,null,14252,null,240729,null,9234,null,214459,null,7523,null,477315,null,12627,null,11118,null,2147,null,6229212,null,33057,null,4624270,null,33702,null,4312862,null,33841,null,311408,null,10951,null,383989,null,9922,null,554056,null,13321,null,199077,null,7685,null,174944,null,6774,null,287448,null,9290,null,5428,null,1437,null,816433,null,19773,null,609715,null,16764,null,559611,null,15376,null,50104,null,5283,null,49329,null,4043,null,60056,null,4570,null,24428,null,3117,null,16672,null,2243,null,54517,null,5405,null,1716,null,720,null,146595,null,9206,null,110500,null,8271,null,108449,null,8202,null,2051,null,847,null,9950,null,2786,null,9069,null,1770,null,3257,null,864,null,2675,null,716,null,11086,null,2457,null,58,null,97,null,116256,null,8564,null,86143,null,6548,null,80346,null,6020,null,5797,null,1475,null,9536,null,1968,null,3380,null,1085,null,3676,null,1365,null,3616,null,2871,null,9666,null,1924,null,239,null,201,null,168336,null,9515,null,133145,null,9083,null,126865,null,8835,null,6280,null,1502,null,6864,null,1548,null,7634,null,1617,null,5661,null,1603,null,4180,null,1228,null,10797,null,1958,null,55,null,98,null,375151,null,11634,null,231455,null,9438,null,144322,null,7309,null,87133,null,5782,null,13787,null,2160,null,5484,null,1202,null,4630,null,1326,null,12372,null,3119,null,103801,null,5560,null,3622,null,1178,null,0400000US12,Florida,12
