B17010E_001E,B17010E_001EA,B17010E_001M,B17010E_001MA,B17010E_002E,B17010E_002EA,B17010E_002M,B17010E_002MA,B17010E_003E,B17010E_003EA,B17010E_003M,B17010E_003MA,B17010E_004E,B17010E_004EA,B17010E_004M,B17010E_004MA,B17010E_005E,B17010E_005EA,B17010E_005M,B17010E_005MA,B17010E_006E,B17010E_006EA,B17010E_006M,B17010E_006MA,B17010E_007E,B17010E_007EA,B17010E_007M,B17010E_007MA,B17010E_008E,B17010E_008EA,B17010E_008M,B17010E_008MA,B17010E_009E,B17010E_009EA,B17010E_009M,B17010E_009MA,B17010E_010E,B17010E_010EA,B17010E_010M,B17010E_010MA,B17010E_011E,B17010E_011EA,B17010E_011M,B17010E_011MA,B17010E_012E,B17010E_012EA,B17010E_012M,B17010E_012MA,B17010E_013E,B17010E_013EA,B17010E_013M,B17010E_013MA,B17010E_014E,B17010E_014EA,B17010E_014M,B17010E_014MA,B17010E_015E,B17010E_015EA,B17010E_015M,B17010E_015MA,B17010E_016E,B17010E_016EA,B17010E_016M,B17010E_016MA,B17010E_017E,B17010E_017EA,B17010E_017M,B17010E_017MA,B17010E_018E,B17010E_018EA,B17010E_018M,B17010E_018MA,B17010E_019E,B17010E_019EA,B17010E_019M,B17010E_019MA,B17010E_020E,B17010E_020EA,B17010E_020M,B17010E_020MA,B17010E_021E,B17010E_021EA,B17010E_021M,B17010E_021MA,B17010E_022E,B17010E_022EA,B17010E_022M,B17010E_022MA,B17010E_023E,B17010E_023EA,B17010E_023M,B17010E_023MA,B17010E_024E,B17010E_024EA,B17010E_024M,B17010E_024MA,B17010E_025E,B17010E_025EA,B17010E_025M,B17010E_025MA,B17010E_026E,B17010E_026EA,B17010E_026M,B17010E_026MA,B17010E_027E,B17010E_027EA,B17010E_027M,B17010E_027MA,B17010E_028E,B17010E_028EA,B17010E_028M,B17010E_028MA,B17010E_029E,B17010E_029EA,B17010E_029M,B17010E_029MA,B17010E_030E,B17010E_030EA,B17010E_030M,B17010E_030MA,B17010E_031E,B17010E_031EA,B17010E_031M,B17010E_031MA,B17010E_032E,B17010E_032EA,B17010E_032M,B17010E_032MA,B17010E_033E,B17010E_033EA,B17010E_033M,B17010E_033MA,B17010E_034E,B17010E_034EA,B17010E_034M,B17010E_034MA,B17010E_035E,B17010E_035EA,B17010E_035M,B17010E_035MA,B17010E_036E,B17010E_036EA,B17010E_036M,B17010E_036MA,B17010E_037E,B17010E_037EA,B17010E_037M,B17010E_037MA,B17010E_038E,B17010E_038EA,B17010E_038M,B17010E_038MA,B17010E_039E,B17010E_039EA,B17010E_039M,B17010E_039MA,B17010E_040E,B17010E_040EA,B17010E_040M,B17010E_040MA,B17010E_041E,B17010E_041EA,B17010E_041M,B17010E_041MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
30698,null,2287,null,2830,null,829,null,922,null,509,null,690,null,415,null,0,null,294,null,426,null,325,null,264,null,236,null,232,null,270,null,1908,null,590,null,237,null,227,null,142,null,178,null,27,null,57,null,0,null,294,null,115,null,174,null,95,null,128,null,1671,null,556,null,1441,null,580,null,139,null,149,null,385,null,412,null,917,null,444,null,230,null,180,null,27868,null,2211,null,19298,null,1793,null,10787,null,1670,null,1964,null,875,null,1728,null,694,null,7095,null,1410,null,8511,null,1332,null,8570,null,1373,null,2748,null,969,null,1257,null,579,null,80,null,100,null,218,null,260,null,959,null,534,null,1491,null,703,null,5822,null,1095,null,4096,null,1002,null,256,null,213,null,801,null,463,null,3039,null,924,null,1726,null,703,null,0400000US06,California,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US12,Florida,12
