B19025E_001E,B19025E_001EA,B19025E_001M,B19025E_001MA,GEO_ID,NAME,state
28025600,null,21470002,null,0400000US01,Alabama,01
61532100,null,14362084,null,0400000US02,Alaska,02
136966500,null,50046718,null,0400000US04,Arizona,04
24234100,null,13555108,null,0400000US05,Arkansas,05
2712840000,null,221222910,null,0400000US06,California,06
117408800,null,49251956,null,0400000US08,Colorado,08
null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,0400000US10,Delaware,10
null,null,null,null,0400000US11,District of Columbia,11
108282200,null,43111867,null,0400000US12,Florida,12
170740700,null,109425996,null,0400000US13,Georgia,13
2055974000,null,147361291,null,0400000US15,Hawaii,15
null,null,null,null,0400000US16,Idaho,16
null,null,null,null,0400000US17,Illinois,17
12525100,null,11840607,null,0400000US18,Indiana,18
9533500,null,9215430,null,0400000US19,Iowa,19
null,null,null,null,0400000US20,Kansas,20
null,null,null,null,0400000US21,Kentucky,21
37178200,null,21431196,null,0400000US22,Louisiana,22
null,null,null,null,0400000US23,Maine,23
46648700,null,28473258,null,0400000US24,Maryland,24
18907500,null,16987276,null,0400000US25,Massachusetts,25
26526900,null,24383733,null,0400000US26,Michigan,26
38269500,null,21893579,null,0400000US27,Minnesota,27
null,null,null,null,0400000US28,Mississippi,28
52855100,null,22092821,null,0400000US29,Missouri,29
null,null,null,null,0400000US30,Montana,30
null,null,null,null,0400000US31,Nebraska,31
302271700,null,72675897,null,0400000US32,Nevada,32
null,null,null,null,0400000US33,New Hampshire,33
87750500,null,54327893,null,0400000US34,New Jersey,34
32746200,null,23349653,null,0400000US35,New Mexico,35
81958800,null,34101739,null,0400000US36,New York,36
58097800,null,29475837,null,0400000US37,North Carolina,37
null,null,null,null,0400000US38,North Dakota,38
64541600,null,40435451,null,0400000US39,Ohio,39
35497100,null,21388049,null,0400000US40,Oklahoma,40
207422000,null,56075042,null,0400000US41,Oregon,41
64376500,null,54989778,null,0400000US42,Pennsylvania,42
null,null,null,null,0400000US44,Rhode Island,44
35214200,null,25988822,null,0400000US45,South Carolina,45
null,null,null,null,0400000US46,South Dakota,46
38030500,null,33527439,null,0400000US47,Tennessee,47
332226600,null,104230104,null,0400000US48,Texas,48
309565300,null,95267050,null,0400000US49,Utah,49
null,null,null,null,0400000US50,Vermont,50
122705400,null,39910611,null,0400000US51,Virginia,51
553269500,null,69136833,null,0400000US53,Washington,53
null,null,null,null,0400000US54,West Virginia,54
null,null,null,null,0400000US55,Wisconsin,55
null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,0400000US72,Puerto Rico,72
