B13002D_001E,B13002D_001EA,B13002D_001M,B13002D_001MA,B13002D_002E,B13002D_002EA,B13002D_002M,B13002D_002MA,B13002D_003E,B13002D_003EA,B13002D_003M,B13002D_003MA,B13002D_004E,B13002D_004EA,B13002D_004M,B13002D_004MA,B13002D_005E,B13002D_005EA,B13002D_005M,B13002D_005MA,B13002D_006E,B13002D_006EA,B13002D_006M,B13002D_006MA,B13002D_007E,B13002D_007EA,B13002D_007M,B13002D_007MA,GEO_ID,NAME,state
15417,null,1413,null,1304,null,539,null,1256,null,563,null,48,null,81,null,14113,null,1509,null,8538,null,1111,null,5575,null,1419,null,0400000US01,Alabama,01
9929,null,1025,null,1062,null,601,null,741,null,537,null,321,null,304,null,8867,null,1082,null,5024,null,802,null,3843,null,909,null,0400000US02,Alaska,02
49543,null,1477,null,3427,null,998,null,3225,null,980,null,202,null,337,null,46116,null,1558,null,28531,null,1856,null,17585,null,1692,null,0400000US04,Arizona,04
9726,null,1233,null,602,null,446,null,539,null,387,null,63,null,108,null,9124,null,1231,null,5284,null,1078,null,3840,null,1200,null,0400000US05,Arkansas,05
1293978,null,6676,null,68990,null,4565,null,59689,null,4181,null,9301,null,1639,null,1224988,null,7948,null,653279,null,8986,null,571709,null,8969,null,0400000US06,California,06
40987,null,1912,null,2665,null,712,null,1959,null,603,null,706,null,458,null,38322,null,1843,null,22351,null,1428,null,15971,null,1852,null,0400000US08,Colorado,08
38131,null,1236,null,2374,null,718,null,2234,null,697,null,140,null,154,null,35757,null,1469,null,22694,null,1362,null,13063,null,1386,null,0400000US09,Connecticut,09
7455,null,395,null,317,null,247,null,236,null,212,null,81,null,132,null,7138,null,469,null,5618,null,503,null,1520,null,432,null,0400000US10,Delaware,10
6666,null,647,null,166,null,154,null,55,null,91,null,111,null,131,null,6500,null,666,null,2261,null,586,null,4239,null,715,null,0400000US11,District of Columbia,11
129477,null,3123,null,9012,null,1424,null,8314,null,1340,null,698,null,390,null,120465,null,3523,null,73661,null,3183,null,46804,null,3328,null,0400000US12,Florida,12
86204,null,2626,null,4498,null,1034,null,4136,null,882,null,362,null,374,null,81706,null,2733,null,49698,null,2503,null,32008,null,2654,null,0400000US13,Georgia,13
108992,null,3598,null,5309,null,1028,null,3934,null,993,null,1375,null,614,null,103683,null,3689,null,57700,null,3289,null,45983,null,3653,null,0400000US15,Hawaii,15
5148,null,860,null,751,null,483,null,751,null,483,null,0,null,263,null,4397,null,837,null,3088,null,719,null,1309,null,618,null,0400000US16,Idaho,16
158668,null,2653,null,9981,null,1203,null,9390,null,1200,null,591,null,302,null,148687,null,2751,null,85646,null,3353,null,63041,null,3163,null,0400000US17,Illinois,17
30071,null,1627,null,2041,null,797,null,1927,null,771,null,114,null,123,null,28030,null,1760,null,16928,null,1425,null,11102,null,1431,null,0400000US18,Indiana,18
16279,null,1307,null,946,null,502,null,946,null,502,null,0,null,228,null,15333,null,1385,null,8754,null,992,null,6579,null,1174,null,0400000US19,Iowa,19
19639,null,982,null,1240,null,411,null,1192,null,392,null,48,null,81,null,18399,null,1076,null,9997,null,1039,null,8402,null,1190,null,0400000US20,Kansas,20
13032,null,1319,null,841,null,444,null,806,null,435,null,35,null,66,null,12191,null,1333,null,9117,null,1264,null,3074,null,1028,null,0400000US21,Kentucky,21
19700,null,1174,null,1304,null,523,null,1186,null,556,null,118,null,119,null,18396,null,1181,null,11277,null,1264,null,7119,null,1055,null,0400000US22,Louisiana,22
4302,null,676,null,440,null,347,null,440,null,347,null,0,null,230,null,3862,null,718,null,2516,null,605,null,1346,null,548,null,0400000US23,Maine,23
82818,null,1668,null,5133,null,1113,null,4961,null,1055,null,172,null,232,null,77685,null,1922,null,46468,null,2129,null,31217,null,2007,null,0400000US24,Maryland,24
102895,null,1632,null,5586,null,1168,null,4905,null,1148,null,681,null,503,null,97309,null,2060,null,52263,null,2493,null,45046,null,2318,null,0400000US25,Massachusetts,25
72706,null,1840,null,3875,null,975,null,3875,null,975,null,0,null,244,null,68831,null,1981,null,42523,null,1988,null,26308,null,1649,null,0400000US26,Michigan,26
60252,null,1684,null,4014,null,836,null,3494,null,838,null,520,null,334,null,56238,null,1742,null,31074,null,1736,null,25164,null,1617,null,0400000US27,Minnesota,27
7298,null,1458,null,134,null,157,null,134,null,157,null,0,null,291,null,7164,null,1443,null,4225,null,994,null,2939,null,1109,null,0400000US28,Mississippi,28
25811,null,1412,null,1763,null,580,null,1643,null,563,null,120,null,143,null,24048,null,1459,null,13773,null,1228,null,10275,null,1276,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
8282,null,787,null,644,null,438,null,638,null,439,null,6,null,16,null,7638,null,831,null,4679,null,755,null,2959,null,589,null,0400000US31,Nebraska,31
50649,null,1515,null,2919,null,988,null,2465,null,936,null,454,null,421,null,47730,null,1863,null,25390,null,2135,null,22340,null,2088,null,0400000US32,Nevada,32
7215,null,611,null,441,null,300,null,356,null,256,null,85,null,147,null,6774,null,661,null,3783,null,578,null,2991,null,712,null,0400000US33,New Hampshire,33
188388,null,1963,null,14083,null,2055,null,13427,null,2068,null,656,null,396,null,174305,null,2295,null,112533,null,3050,null,61772,null,2568,null,0400000US34,New Jersey,34
8566,null,1236,null,259,null,264,null,259,null,264,null,0,null,283,null,8307,null,1313,null,4504,null,902,null,3803,null,1075,null,0400000US35,New Mexico,35
394034,null,3855,null,19296,null,2042,null,17463,null,2005,null,1833,null,658,null,374738,null,4281,null,196950,null,5281,null,177788,null,5112,null,0400000US36,New York,36
57203,null,2154,null,3394,null,885,null,2924,null,840,null,470,null,381,null,53809,null,2198,null,33902,null,2333,null,19907,null,2042,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
53918,null,2122,null,3605,null,907,null,3033,null,762,null,572,null,520,null,50313,null,2449,null,31268,null,2045,null,19045,null,2108,null,0400000US39,Ohio,39
18278,null,1290,null,1110,null,586,null,1009,null,556,null,101,null,174,null,17168,null,1295,null,10781,null,1314,null,6387,null,1026,null,0400000US40,Oklahoma,40
42970,null,1674,null,2039,null,536,null,1734,null,489,null,305,null,284,null,40931,null,1776,null,21886,null,1479,null,19045,null,1795,null,0400000US41,Oregon,41
89969,null,1921,null,5131,null,864,null,4696,null,838,null,435,null,326,null,84838,null,1906,null,48886,null,2484,null,35952,null,2566,null,0400000US42,Pennsylvania,42
8490,null,868,null,562,null,477,null,509,null,454,null,53,null,92,null,7928,null,984,null,3301,null,927,null,4627,null,1023,null,0400000US44,Rhode Island,44
18189,null,1559,null,621,null,317,null,457,null,279,null,164,null,188,null,17568,null,1604,null,10849,null,1569,null,6719,null,1114,null,0400000US45,South Carolina,45
3016,null,607,null,463,null,313,null,262,null,248,null,201,null,271,null,2553,null,626,null,1354,null,557,null,1199,null,592,null,0400000US46,South Dakota,46
25824,null,1677,null,2230,null,657,null,2141,null,634,null,89,null,149,null,23594,null,1778,null,15304,null,1621,null,8290,null,1444,null,0400000US47,Tennessee,47
253313,null,3179,null,19840,null,2188,null,17899,null,1990,null,1941,null,819,null,233473,null,3636,null,145013,null,4071,null,88460,null,3741,null,0400000US48,Texas,48
17843,null,1113,null,1100,null,521,null,799,null,430,null,301,null,308,null,16743,null,1047,null,9810,null,1057,null,6933,null,1278,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
120252,null,2610,null,6938,null,1229,null,6651,null,1186,null,287,null,241,null,113314,null,2718,null,71615,null,2671,null,41699,null,2527,null,0400000US51,Virginia,51
133563,null,2749,null,8207,null,1449,null,7445,null,1359,null,762,null,420,null,125356,null,3192,null,72369,null,3150,null,52987,null,2939,null,0400000US53,Washington,53
3134,null,643,null,268,null,260,null,268,null,260,null,0,null,269,null,2866,null,621,null,1925,null,492,null,941,null,361,null,0400000US54,West Virginia,54
35716,null,1730,null,3167,null,813,null,2862,null,764,null,305,null,328,null,32549,null,1738,null,17665,null,1734,null,14884,null,1560,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
4525,null,1178,null,132,null,119,null,0,null,289,null,132,null,119,null,4393,null,1198,null,1196,null,537,null,3197,null,1062,null,0400000US72,Puerto Rico,72
