GEO_ID,C06008PR_001E,C06008PR_001M,C06008PR_002E,C06008PR_002M,C06008PR_003E,C06008PR_003M,C06008PR_004E,C06008PR_004M,C06008PR_005E,C06008PR_005M,C06008PR_006E,C06008PR_006M,C06008PR_007E,C06008PR_007M,C06008PR_008E,C06008PR_008M,C06008PR_009E,C06008PR_009M,C06008PR_010E,C06008PR_010M,C06008PR_011E,C06008PR_011M,C06008PR_012E,C06008PR_012M,C06008PR_013E,C06008PR_013M,C06008PR_014E,C06008PR_014M,C06008PR_015E,C06008PR_015M,C06008PR_016E,C06008PR_016M,C06008PR_017E,C06008PR_017M,C06008PR_018E,C06008PR_018M,C06008PR_019E,C06008PR_019M,C06008PR_020E,C06008PR_020M,C06008PR_021E,C06008PR_021M,C06008PR_022E,C06008PR_022M,C06008PR_023E,C06008PR_023M,C06008PR_024E,C06008PR_024M,C06008PR_025E,C06008PR_025M,NAME,C06008PR_001EA,C06008PR_001MA,C06008PR_002EA,C06008PR_002MA,C06008PR_003MA,C06008PR_003EA,C06008PR_004MA,C06008PR_004EA,C06008PR_005EA,C06008PR_005MA,C06008PR_006EA,C06008PR_006MA,C06008PR_007EA,C06008PR_007MA,C06008PR_008MA,C06008PR_008EA,C06008PR_009MA,C06008PR_009EA,C06008PR_010EA,C06008PR_010MA,C06008PR_011MA,C06008PR_011EA,C06008PR_012EA,C06008PR_012MA,C06008PR_013EA,C06008PR_013MA,C06008PR_014MA,C06008PR_014EA,C06008PR_015EA,C06008PR_015MA,C06008PR_016EA,C06008PR_016MA,C06008PR_017EA,C06008PR_017MA,C06008PR_018EA,C06008PR_018MA,C06008PR_019MA,C06008PR_019EA,C06008PR_020MA,C06008PR_020EA,C06008PR_021EA,C06008PR_021MA,C06008PR_022EA,C06008PR_022MA,C06008PR_023EA,C06008PR_023MA,C06008PR_024EA,C06008PR_024MA,C06008PR_025MA,C06008PR_025EA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
