GEO_ID,B14001E_001E,B14001E_001M,B14001E_002E,B14001E_002M,B14001E_003E,B14001E_003M,B14001E_004E,B14001E_004M,B14001E_005E,B14001E_005M,B14001E_006E,B14001E_006M,B14001E_007E,B14001E_007M,NAME,B14001E_001MA,B14001E_001EA,B14001E_002MA,B14001E_002EA,B14001E_003MA,B14001E_003EA,B14001E_004EA,B14001E_004MA,B14001E_005EA,B14001E_005MA,B14001E_006MA,B14001E_006EA,B14001E_007MA,B14001E_007EA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6993,1854,1963,1148,50,81,497,403,692,723,724,586,5030,1514,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,3776,1280,909,364,343,274,482,187,84,131,0,260,2867,1116,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,120586,4426,35915,3423,3035,984,11679,1404,10111,2015,11090,1824,84671,3587,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4300,922,1535,534,225,211,496,506,184,115,630,327,2765,724,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7430,1391,2083,708,227,229,437,290,238,152,1181,614,5347,1422,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,4332,1601,967,658,171,205,330,271,91,70,375,492,3365,1248,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,100567,4920,33479,2716,3499,1002,15436,1518,8322,1049,6222,1283,67088,3383,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2876,1576,939,555,110,154,497,385,48,18,284,301,1937,1228,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
