GEO_ID,B17001C_001E,B17001C_001M,B17001C_002E,B17001C_002M,B17001C_003E,B17001C_003M,B17001C_004E,B17001C_004M,B17001C_005E,B17001C_005M,B17001C_006E,B17001C_006M,B17001C_007E,B17001C_007M,B17001C_008E,B17001C_008M,B17001C_009E,B17001C_009M,B17001C_010E,B17001C_010M,B17001C_011E,B17001C_011M,B17001C_012E,B17001C_012M,B17001C_013E,B17001C_013M,B17001C_014E,B17001C_014M,B17001C_015E,B17001C_015M,B17001C_016E,B17001C_016M,B17001C_017E,B17001C_017M,B17001C_018E,B17001C_018M,B17001C_019E,B17001C_019M,B17001C_020E,B17001C_020M,B17001C_021E,B17001C_021M,B17001C_022E,B17001C_022M,B17001C_023E,B17001C_023M,B17001C_024E,B17001C_024M,B17001C_025E,B17001C_025M,B17001C_026E,B17001C_026M,B17001C_027E,B17001C_027M,B17001C_028E,B17001C_028M,B17001C_029E,B17001C_029M,B17001C_030E,B17001C_030M,B17001C_031E,B17001C_031M,B17001C_032E,B17001C_032M,B17001C_033E,B17001C_033M,B17001C_034E,B17001C_034M,B17001C_035E,B17001C_035M,B17001C_036E,B17001C_036M,B17001C_037E,B17001C_037M,B17001C_038E,B17001C_038M,B17001C_039E,B17001C_039M,B17001C_040E,B17001C_040M,B17001C_041E,B17001C_041M,B17001C_042E,B17001C_042M,B17001C_043E,B17001C_043M,B17001C_044E,B17001C_044M,B17001C_045E,B17001C_045M,B17001C_046E,B17001C_046M,B17001C_047E,B17001C_047M,B17001C_048E,B17001C_048M,B17001C_049E,B17001C_049M,B17001C_050E,B17001C_050M,B17001C_051E,B17001C_051M,B17001C_052E,B17001C_052M,B17001C_053E,B17001C_053M,B17001C_054E,B17001C_054M,B17001C_055E,B17001C_055M,B17001C_056E,B17001C_056M,B17001C_057E,B17001C_057M,B17001C_058E,B17001C_058M,B17001C_059E,B17001C_059M,NAME,B17001C_001EA,B17001C_001MA,B17001C_002MA,B17001C_002EA,B17001C_003MA,B17001C_003EA,B17001C_004MA,B17001C_004EA,B17001C_005EA,B17001C_005MA,B17001C_006EA,B17001C_006MA,B17001C_007MA,B17001C_007EA,B17001C_008MA,B17001C_008EA,B17001C_009MA,B17001C_009EA,B17001C_010EA,B17001C_010MA,B17001C_011EA,B17001C_011MA,B17001C_012MA,B17001C_012EA,B17001C_013MA,B17001C_013EA,B17001C_014MA,B17001C_014EA,B17001C_015MA,B17001C_015EA,B17001C_016MA,B17001C_016EA,B17001C_017MA,B17001C_017EA,B17001C_018EA,B17001C_018MA,B17001C_019MA,B17001C_019EA,B17001C_020MA,B17001C_020EA,B17001C_021MA,B17001C_021EA,B17001C_022MA,B17001C_022EA,B17001C_023MA,B17001C_023EA,B17001C_024EA,B17001C_024MA,B17001C_025MA,B17001C_025EA,B17001C_026MA,B17001C_026EA,B17001C_027EA,B17001C_027MA,B17001C_028MA,B17001C_028EA,B17001C_029EA,B17001C_029MA,B17001C_030MA,B17001C_030EA,B17001C_031MA,B17001C_031EA,B17001C_032MA,B17001C_032EA,B17001C_033MA,B17001C_033EA,B17001C_034MA,B17001C_034EA,B17001C_035MA,B17001C_035EA,B17001C_036MA,B17001C_036EA,B17001C_037MA,B17001C_037EA,B17001C_038EA,B17001C_038MA,B17001C_039MA,B17001C_039EA,B17001C_040MA,B17001C_040EA,B17001C_041MA,B17001C_041EA,B17001C_042EA,B17001C_042MA,B17001C_043MA,B17001C_043EA,B17001C_044MA,B17001C_044EA,B17001C_045MA,B17001C_045EA,B17001C_046MA,B17001C_046EA,B17001C_047EA,B17001C_047MA,B17001C_048MA,B17001C_048EA,B17001C_049EA,B17001C_049MA,B17001C_050MA,B17001C_050EA,B17001C_051MA,B17001C_051EA,B17001C_052MA,B17001C_052EA,B17001C_053EA,B17001C_053MA,B17001C_054MA,B17001C_054EA,B17001C_055MA,B17001C_055EA,B17001C_056MA,B17001C_056EA,B17001C_057MA,B17001C_057EA,B17001C_058MA,B17001C_058EA,B17001C_059MA,B17001C_059EA,state
0400000US01,22664,1689,5164,1145,2163,611,65,81,0,270,111,109,43,59,0,270,121,116,278,209,420,261,340,225,448,211,95,106,74,73,168,188,3001,963,425,169,116,174,185,210,45,64,11,18,0,270,317,224,708,637,536,326,150,183,268,205,192,243,48,64,17500,1766,9368,1273,204,201,66,90,662,360,570,153,163,162,4,8,645,376,1746,743,2085,862,1234,506,1298,564,542,402,149,189,8132,1262,522,283,46,64,651,418,384,276,39,54,140,157,508,327,1086,489,1045,435,2069,680,1056,447,322,332,264,268,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,90358,2981,22875,2943,11411,1442,1729,478,444,305,1444,491,618,289,507,285,675,237,940,301,1084,395,1328,370,1516,517,866,297,227,134,33,41,11464,1841,1361,548,86,60,1399,522,812,448,357,212,337,162,1771,510,1612,541,1501,457,1314,335,444,146,150,93,320,170,67483,3317,34041,1829,3049,651,277,151,4097,892,2048,444,641,320,1434,312,4138,706,3917,648,4503,659,4764,752,2742,458,1784,325,647,149,33442,2035,2726,526,376,198,3575,641,1995,409,853,449,1649,531,3361,551,3143,532,4998,645,4636,448,3136,506,2013,397,981,252,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,273087,5803,101710,8880,48174,4462,7584,1434,1379,879,6403,1275,3197,912,1612,627,2937,742,6771,1637,4643,1329,5384,1139,3915,1201,2465,737,896,464,988,519,53536,5209,6848,1407,1173,636,7464,1857,3179,865,722,390,2573,805,7247,1537,7744,1610,5547,1025,3681,801,3004,800,2747,891,1607,631,171377,9636,85670,5369,8012,1460,1409,566,9516,1629,5124,1237,1615,754,3224,818,10890,1880,13329,1711,12048,1315,9263,1352,5846,901,3392,761,2002,680,85707,5291,6770,1421,1159,528,6931,1358,6313,1379,1192,498,3938,839,10039,1449,11764,1512,12520,1406,13002,1081,7029,924,3017,770,2033,667,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,18472,1657,4248,1380,1778,804,152,201,0,260,129,136,181,152,0,260,0,260,255,290,311,396,357,370,147,167,112,115,134,123,0,260,2470,906,106,170,168,221,258,292,184,207,16,28,33,54,81,135,537,414,195,160,401,308,267,313,167,169,57,70,14224,1678,6140,966,400,226,0,260,388,257,129,116,260,218,174,129,355,258,1533,447,692,313,739,322,709,348,582,383,179,155,8084,1399,557,307,308,251,766,370,225,155,138,164,75,70,529,327,1107,497,1561,630,1375,577,811,442,474,272,158,140,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,251802,11392,40179,4628,18977,2605,2137,1002,245,198,3169,1136,1563,522,599,362,422,264,1774,723,1360,657,3029,854,2614,807,1059,428,951,497,55,91,21202,2880,1668,666,496,403,1986,826,1467,652,95,117,725,362,1887,735,4180,1251,2446,746,2771,891,2419,793,793,374,269,223,211623,10914,106129,6740,4287,852,1110,477,8131,1485,7572,1845,977,487,2975,1183,12154,2056,14490,1858,15708,2357,18482,2061,11453,1565,6352,1267,2438,700,105494,6041,5403,1265,1050,474,8552,1615,4277,1063,2325,755,3295,1119,10113,1905,12759,1710,17667,2080,18397,2041,11782,1709,5319,1147,4555,997,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,39874,3929,7431,1761,3064,1128,407,394,175,200,217,222,277,272,152,176,114,133,200,153,440,343,380,295,253,207,384,256,65,109,0,274,4367,1088,761,458,24,48,129,117,172,161,41,61,0,274,1107,646,574,343,510,310,423,288,327,234,111,143,188,272,32443,3773,14603,1782,645,336,166,165,894,398,411,260,94,118,227,161,1996,767,2089,673,3497,897,2953,822,822,373,479,259,330,239,17840,2930,631,376,115,158,1135,453,1389,541,430,330,1132,930,842,640,2758,810,3797,1120,2262,663,1857,923,1101,458,391,366,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,58932,4571,11875,2976,5584,1713,695,422,193,201,484,471,0,301,101,180,187,148,646,394,1029,744,643,419,883,501,535,330,0,301,188,305,6291,1735,306,210,0,301,258,255,132,137,65,109,282,277,544,473,695,567,913,585,1016,639,1391,848,541,304,148,174,47057,4135,22767,2396,1142,532,259,216,1957,732,771,388,392,306,708,441,1778,770,3613,1062,4018,892,4582,1209,2130,664,867,436,550,379,24290,2825,1411,712,369,340,1555,599,987,405,432,243,813,393,2805,968,2437,905,4509,1055,4473,1085,2764,842,1249,585,486,252,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
