GEO_ID,B22005E_001E,B22005E_001M,B22005E_002E,B22005E_002M,B22005E_003E,B22005E_003M,NAME,B22005E_001MA,B22005E_001EA,B22005E_002MA,B22005E_002EA,B22005E_003EA,B22005E_003MA,state
0400000US01,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,01
0400000US02,758,228,337,213,421,208,Alaska,null,null,null,null,null,null,02
0400000US04,2099,669,191,297,1908,592,Arizona,null,null,null,null,null,null,04
0400000US05,753,329,115,68,638,345,Arkansas,null,null,null,null,null,null,05
0400000US06,36454,2287,2527,1083,33927,2352,California,null,null,null,null,null,null,06
0400000US08,1327,597,333,347,994,474,Colorado,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,11
0400000US12,2983,999,78,95,2905,1001,Florida,null,null,null,null,null,null,12
0400000US13,1546,622,181,159,1365,609,Georgia,null,null,null,null,null,null,13
0400000US15,28625,1877,5616,1298,23009,1746,Hawaii,null,null,null,null,null,null,15
0400000US16,379,260,240,213,139,141,Idaho,null,null,null,null,null,null,16
0400000US17,986,494,124,147,862,515,Illinois,null,null,null,null,null,null,17
0400000US18,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,19
0400000US20,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,Maine,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,25
0400000US26,1163,669,78,77,1085,655,Michigan,null,null,null,null,null,null,26
0400000US27,null,null,null,null,null,null,Minnesota,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,28
0400000US29,542,244,72,81,470,233,Missouri,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,Montana,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,31
0400000US32,3305,676,281,373,3024,629,Nevada,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,33
0400000US34,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,35
0400000US36,1979,805,116,138,1863,814,New York,null,null,null,null,null,null,36
0400000US37,1644,524,240,212,1404,469,North Carolina,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,38
0400000US39,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,39
0400000US40,1197,534,149,167,1048,508,Oklahoma,null,null,null,null,null,null,40
0400000US41,1659,538,368,411,1291,503,Oregon,null,null,null,null,null,null,41
0400000US42,898,528,114,143,784,493,Pennsylvania,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,47
0400000US48,3384,1107,73,110,3311,1088,Texas,null,null,null,null,null,null,48
0400000US49,3256,612,279,221,2977,638,Utah,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,50
0400000US51,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,51
0400000US53,8137,1047,1602,654,6535,1173,Washington,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,54
0400000US55,null,null,null,null,null,null,Wisconsin,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,72
