GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001MA,B23002B_001EA,B23002B_002MA,B23002B_002EA,B23002B_003EA,B23002B_003MA,B23002B_004MA,B23002B_004EA,B23002B_005MA,B23002B_005EA,B23002B_006MA,B23002B_006EA,B23002B_007EA,B23002B_007MA,B23002B_008EA,B23002B_008MA,B23002B_009MA,B23002B_009EA,B23002B_010MA,B23002B_010EA,B23002B_011MA,B23002B_011EA,B23002B_012MA,B23002B_012EA,B23002B_013MA,B23002B_013EA,B23002B_014EA,B23002B_014MA,B23002B_015MA,B23002B_015EA,B23002B_016EA,B23002B_016MA,B23002B_017MA,B23002B_017EA,B23002B_018EA,B23002B_018MA,B23002B_019EA,B23002B_019MA,B23002B_020MA,B23002B_020EA,B23002B_021MA,B23002B_021EA,B23002B_022MA,B23002B_022EA,B23002B_023MA,B23002B_023EA,B23002B_024EA,B23002B_024MA,B23002B_025EA,B23002B_025MA,B23002B_026MA,B23002B_026EA,B23002B_027MA,B23002B_027EA,B23002B_028MA,B23002B_028EA,B23002B_029MA,B23002B_029EA,B23002B_030EA,B23002B_030MA,B23002B_031EA,B23002B_031MA,B23002B_032MA,B23002B_032EA,B23002B_033EA,B23002B_033MA,B23002B_034MA,B23002B_034EA,B23002B_035MA,B23002B_035EA,B23002B_036EA,B23002B_036MA,B23002B_037MA,B23002B_037EA,B23002B_038MA,B23002B_038EA,B23002B_039MA,B23002B_039EA,B23002B_040MA,B23002B_040EA,B23002B_041EA,B23002B_041MA,B23002B_042EA,B23002B_042MA,B23002B_043MA,B23002B_043EA,B23002B_044MA,B23002B_044EA,B23002B_045MA,B23002B_045EA,B23002B_046MA,B23002B_046EA,B23002B_047EA,B23002B_047MA,B23002B_048MA,B23002B_048EA,B23002B_049MA,B23002B_049EA,B23002B_050MA,B23002B_050EA,B23002B_051EA,B23002B_051MA,B23002B_052EA,B23002B_052MA,B23002B_053EA,B23002B_053MA,B23002B_054MA,B23002B_054EA,B23002B_055MA,B23002B_055EA,B23002B_056MA,B23002B_056EA,B23002B_057MA,B23002B_057EA,B23002B_058EA,B23002B_058MA,B23002B_059MA,B23002B_059EA,B23002B_060MA,B23002B_060EA,B23002B_061MA,B23002B_061EA,B23002B_062EA,B23002B_062MA,B23002B_063EA,B23002B_063MA,B23002B_064MA,B23002B_064EA,B23002B_065MA,B23002B_065EA,B23002B_066MA,B23002B_066EA,B23002B_067MA,B23002B_067EA,B23002B_068MA,B23002B_068EA,B23002B_069EA,B23002B_069MA,B23002B_070MA,B23002B_070EA,B23002B_071MA,B23002B_071EA,B23002B_072MA,B23002B_072EA,B23002B_073MA,B23002B_073EA,B23002B_074EA,B23002B_074MA,B23002B_075EA,B23002B_075MA,B23002B_076MA,B23002B_076EA,B23002B_077MA,B23002B_077EA,B23002B_078MA,B23002B_078EA,B23002B_079EA,B23002B_079MA,state
0400000US01,841108,3635,368186,2639,36655,2135,15540,2099,0,270,15540,2099,10386,1774,5154,1230,21115,2244,43357,1859,33393,2165,20,36,33373,2172,25421,2525,7952,1891,9964,1414,206783,2633,162175,4110,633,352,161542,4098,146156,4666,15386,2270,44608,3566,42921,1404,23263,1776,0,270,23263,1776,22411,1640,852,495,19658,1862,13843,1477,3372,904,3197,865,175,218,10471,1529,24627,1509,1937,637,1729,620,208,169,22690,1527,472922,2496,36330,2183,13914,1782,0,270,13914,1782,7436,1344,6478,1469,22416,2071,46868,1904,34450,2195,0,270,34450,2195,25865,2230,8585,1306,12418,1888,269098,2981,197793,4870,490,320,197303,4985,178412,5271,18891,2504,71305,4087,54302,1367,23174,1696,0,270,23174,1696,21890,1723,1284,428,31128,1836,20112,1384,3400,969,3168,907,232,172,16712,1448,46212,1605,1959,611,1725,567,234,190,44253,1735,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,131034,3178,67266,1910,5643,1079,2988,1010,0,291,2988,1010,2469,1019,519,349,2655,866,7534,724,6770,789,204,201,6566,845,6335,924,231,224,764,455,42072,1087,36543,1694,668,358,35875,1737,33503,2030,2372,1057,5529,1280,6433,710,3979,869,0,291,3979,869,3836,881,143,169,2454,820,2718,571,672,385,485,321,187,261,2046,558,2866,539,311,249,311,249,0,291,2555,509,63768,2192,5654,1201,2449,818,0,291,2449,818,2126,769,323,287,3205,977,6833,1083,4674,1170,184,283,4490,1177,4064,1129,426,342,2159,909,37536,1334,27124,1902,124,199,27000,1910,23553,2149,3447,1312,10412,1808,6696,519,3357,664,0,291,3357,664,3155,657,202,197,3339,705,2426,574,957,406,801,419,156,174,1469,473,4623,602,40,74,40,74,0,291,4583,609,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,297041,3647,130557,2229,16136,1952,6492,1370,0,260,6492,1370,4077,1000,2415,916,9644,1656,13143,1256,10030,1397,54,97,9976,1385,7278,1455,2698,977,3113,1037,75008,1875,58834,2542,470,341,58364,2596,52174,2406,6190,1210,16174,2333,13746,895,6560,1037,0,260,6560,1037,5853,1027,707,383,7186,1165,4542,684,877,352,860,352,17,28,3665,676,7982,994,976,352,871,342,105,126,7006,973,166484,2508,15017,1606,7094,1336,93,105,7001,1329,4521,1061,2480,725,7923,1368,17601,2127,13329,1946,46,83,13283,1956,9923,1889,3360,1154,4272,1240,95311,2393,70641,2398,282,339,70359,2409,62427,2330,7932,1486,24670,2568,16521,764,8067,1138,0,260,8067,1138,7805,1099,262,173,8454,1006,6313,899,1301,473,1294,472,7,13,5012,830,15721,1194,882,360,882,360,0,260,14839,1155,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1575115,8666,730258,5997,75879,3214,25115,2851,258,369,24857,2820,13691,2372,11166,2109,50764,4071,70583,2359,50919,3028,927,518,49992,3049,38739,3560,11253,2001,19664,2935,421006,4263,344739,6546,5360,1401,339379,6492,304845,7444,34534,4608,76267,5484,84941,1673,48450,3043,0,293,48450,3043,45998,3037,2452,718,36491,2898,28184,2228,8115,1455,7904,1451,211,226,20069,1793,49665,2471,5928,1612,5778,1620,150,188,43737,2483,844857,5461,72641,3373,27496,2491,183,345,27313,2462,16202,2456,11111,1980,45145,3568,75262,2002,56315,3080,694,562,55621,3141,42629,3095,12992,2470,18947,2537,480879,4459,357574,6685,1229,724,356345,6688,322494,7900,33851,4124,123305,6352,104930,1625,58491,2898,0,293,58491,2898,55982,3035,2509,701,46439,2767,35658,2347,8357,1841,7672,1723,685,432,27301,2314,75487,2335,6242,1100,5822,1090,420,282,69245,2296,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,121710,2067,61003,1756,5542,1120,2755,733,0,274,2755,733,1496,589,1259,618,2787,1011,5738,929,4538,997,277,307,4261,959,3762,939,499,396,1200,681,37823,1445,33367,1516,684,460,32683,1472,29728,1723,2955,1148,4456,1143,6411,641,3833,657,0,274,3833,657,3166,673,667,513,2578,614,2509,519,1145,389,903,361,242,193,1364,457,2980,596,708,384,708,384,0,274,2272,562,60707,1661,4010,987,2061,772,0,274,2061,772,1314,742,747,392,1949,687,6272,1024,5124,933,0,274,5124,933,4287,895,837,519,1148,595,37940,1593,28765,2016,402,264,28363,2022,25200,2184,3163,869,9175,1941,6144,574,3926,628,0,274,3926,628,3723,676,203,229,2218,742,2500,829,532,260,532,260,0,274,1968,801,3841,785,943,540,943,540,0,274,2898,777,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,225891,3931,100342,2774,10181,1429,3886,1021,0,274,3886,1021,2332,695,1554,674,6295,1539,10534,1100,8724,1118,95,162,8629,1130,6455,1273,2174,849,1810,778,59303,1594,52064,2058,53,95,52011,2061,46133,2524,5878,1866,7239,1464,11043,436,7264,819,0,274,7264,819,6855,813,409,275,3779,724,2931,563,1130,438,1130,438,0,274,1801,471,6350,592,1383,539,1117,478,266,259,4967,768,125549,2129,10064,1341,4630,982,0,274,4630,982,3603,873,1027,502,5434,1307,11440,640,9908,817,0,274,9908,817,6666,1487,3242,1328,1532,635,74124,1642,62000,2394,49,84,61951,2407,54961,2553,6990,1459,12124,1882,15812,484,10634,935,0,274,10634,935,9981,977,653,327,5178,899,5240,742,1628,669,1628,669,0,274,3612,699,8869,857,433,253,433,253,0,274,8436,848,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,119258,1441,53365,1116,5636,893,2359,928,0,262,2359,928,1246,587,1113,626,3277,802,5767,814,4796,958,0,262,4796,958,4316,1025,480,402,971,537,30690,631,26633,1110,299,258,26334,1095,24110,1224,2224,780,4057,1059,6073,158,3831,630,0,262,3831,630,3771,627,60,102,2242,651,1741,406,576,291,576,291,0,262,1165,409,3458,400,278,241,278,241,0,262,3180,452,65893,824,4792,1102,2237,768,0,262,2237,768,2023,754,214,176,2555,785,6544,463,5251,829,106,169,5145,848,4420,907,725,519,1293,690,39663,621,32766,1349,17,33,32749,1351,30155,1646,2594,1242,6897,1273,7512,109,3886,623,0,262,3886,623,3602,633,284,169,3626,628,2313,480,404,270,404,270,0,262,1909,515,5069,470,557,308,557,308,0,262,4512,519,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,221241,2195,95771,1623,6688,1045,2142,716,0,286,2142,716,966,501,1176,557,4546,855,4903,651,3306,563,0,286,3306,563,2074,625,1232,462,1597,477,54770,690,43715,1896,178,204,43537,1901,37200,2088,6337,1440,11055,1862,13802,518,8763,931,0,286,8763,931,7823,1038,940,557,5039,809,4978,584,1283,441,1283,441,0,286,3695,549,10630,572,1744,581,1595,584,149,145,8886,773,125470,1061,5077,665,1337,461,0,286,1337,461,757,339,580,333,3740,583,5023,409,3498,505,0,286,3498,505,2651,464,847,362,1525,442,71053,808,54098,2221,130,125,53968,2230,46616,2209,7352,1564,16955,2139,18110,342,9817,993,0,286,9817,993,9089,1009,728,380,8293,963,6895,849,1427,617,1223,618,204,198,5468,834,19312,849,1647,692,1647,692,0,286,17665,985,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,1854977,9516,842952,6376,92271,3046,34491,3267,0,301,34491,3267,23711,2768,10780,1724,57780,3559,102010,2600,78505,3819,1381,680,77124,3852,58313,4394,18811,2678,23505,3059,476607,4555,407684,5603,4584,1221,403100,5544,373199,7246,29901,3862,68923,4657,88233,1945,54629,2450,0,301,54629,2450,50417,2380,4212,1183,33604,2744,32000,2117,12084,1898,11630,1873,454,311,19916,1827,51831,2435,7379,1101,6557,952,822,454,44452,2505,1012025,6526,91930,3865,40295,3105,0,301,40295,3105,26801,2837,13494,2164,51635,3727,110293,2897,78489,4580,77,132,78412,4574,65623,4458,12789,2191,31804,4457,577349,4297,454219,6533,905,404,453314,6559,410844,6863,42470,3952,123130,6608,112896,1931,62776,3948,0,301,62776,3948,58418,3789,4358,1185,50120,3588,39519,2558,8791,1542,7802,1378,989,631,30728,2460,80038,2810,5668,1372,4702,1208,966,646,74370,2865,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
