GEO_ID,B20005B_001E,B20005B_001M,B20005B_002E,B20005B_002M,B20005B_003E,B20005B_003M,B20005B_004E,B20005B_004M,B20005B_005E,B20005B_005M,B20005B_006E,B20005B_006M,B20005B_007E,B20005B_007M,B20005B_008E,B20005B_008M,B20005B_009E,B20005B_009M,B20005B_010E,B20005B_010M,B20005B_011E,B20005B_011M,B20005B_012E,B20005B_012M,B20005B_013E,B20005B_013M,B20005B_014E,B20005B_014M,B20005B_015E,B20005B_015M,B20005B_016E,B20005B_016M,B20005B_017E,B20005B_017M,B20005B_018E,B20005B_018M,B20005B_019E,B20005B_019M,B20005B_020E,B20005B_020M,B20005B_021E,B20005B_021M,B20005B_022E,B20005B_022M,B20005B_023E,B20005B_023M,B20005B_024E,B20005B_024M,B20005B_025E,B20005B_025M,B20005B_026E,B20005B_026M,B20005B_027E,B20005B_027M,B20005B_028E,B20005B_028M,B20005B_029E,B20005B_029M,B20005B_030E,B20005B_030M,B20005B_031E,B20005B_031M,B20005B_032E,B20005B_032M,B20005B_033E,B20005B_033M,B20005B_034E,B20005B_034M,B20005B_035E,B20005B_035M,B20005B_036E,B20005B_036M,B20005B_037E,B20005B_037M,B20005B_038E,B20005B_038M,B20005B_039E,B20005B_039M,B20005B_040E,B20005B_040M,B20005B_041E,B20005B_041M,B20005B_042E,B20005B_042M,B20005B_043E,B20005B_043M,B20005B_044E,B20005B_044M,B20005B_045E,B20005B_045M,B20005B_046E,B20005B_046M,B20005B_047E,B20005B_047M,B20005B_048E,B20005B_048M,B20005B_049E,B20005B_049M,B20005B_050E,B20005B_050M,B20005B_051E,B20005B_051M,B20005B_052E,B20005B_052M,B20005B_053E,B20005B_053M,B20005B_054E,B20005B_054M,B20005B_055E,B20005B_055M,B20005B_056E,B20005B_056M,B20005B_057E,B20005B_057M,B20005B_058E,B20005B_058M,B20005B_059E,B20005B_059M,B20005B_060E,B20005B_060M,B20005B_061E,B20005B_061M,B20005B_062E,B20005B_062M,B20005B_063E,B20005B_063M,B20005B_064E,B20005B_064M,B20005B_065E,B20005B_065M,B20005B_066E,B20005B_066M,B20005B_067E,B20005B_067M,B20005B_068E,B20005B_068M,B20005B_069E,B20005B_069M,B20005B_070E,B20005B_070M,B20005B_071E,B20005B_071M,B20005B_072E,B20005B_072M,B20005B_073E,B20005B_073M,B20005B_074E,B20005B_074M,B20005B_075E,B20005B_075M,B20005B_076E,B20005B_076M,B20005B_077E,B20005B_077M,B20005B_078E,B20005B_078M,B20005B_079E,B20005B_079M,B20005B_080E,B20005B_080M,B20005B_081E,B20005B_081M,B20005B_082E,B20005B_082M,B20005B_083E,B20005B_083M,B20005B_084E,B20005B_084M,B20005B_085E,B20005B_085M,B20005B_086E,B20005B_086M,B20005B_087E,B20005B_087M,B20005B_088E,B20005B_088M,B20005B_089E,B20005B_089M,B20005B_090E,B20005B_090M,B20005B_091E,B20005B_091M,B20005B_092E,B20005B_092M,B20005B_093E,B20005B_093M,B20005B_094E,B20005B_094M,B20005B_095E,B20005B_095M,NAME,B20005B_001MA,B20005B_001EA,B20005B_002MA,B20005B_002EA,B20005B_003EA,B20005B_003MA,B20005B_004EA,B20005B_004MA,B20005B_005MA,B20005B_005EA,B20005B_006MA,B20005B_006EA,B20005B_007MA,B20005B_007EA,B20005B_008EA,B20005B_008MA,B20005B_009EA,B20005B_009MA,B20005B_010MA,B20005B_010EA,B20005B_011MA,B20005B_011EA,B20005B_012MA,B20005B_012EA,B20005B_013MA,B20005B_013EA,B20005B_014EA,B20005B_014MA,B20005B_015EA,B20005B_015MA,B20005B_016MA,B20005B_016EA,B20005B_017MA,B20005B_017EA,B20005B_018MA,B20005B_018EA,B20005B_019EA,B20005B_019MA,B20005B_020EA,B20005B_020MA,B20005B_021MA,B20005B_021EA,B20005B_022MA,B20005B_022EA,B20005B_023MA,B20005B_023EA,B20005B_024MA,B20005B_024EA,B20005B_025EA,B20005B_025MA,B20005B_026EA,B20005B_026MA,B20005B_027MA,B20005B_027EA,B20005B_028MA,B20005B_028EA,B20005B_029MA,B20005B_029EA,B20005B_030EA,B20005B_030MA,B20005B_031EA,B20005B_031MA,B20005B_032MA,B20005B_032EA,B20005B_033MA,B20005B_033EA,B20005B_034MA,B20005B_034EA,B20005B_035MA,B20005B_035EA,B20005B_036EA,B20005B_036MA,B20005B_037EA,B20005B_037MA,B20005B_038EA,B20005B_038MA,B20005B_039MA,B20005B_039EA,B20005B_040MA,B20005B_040EA,B20005B_041EA,B20005B_041MA,B20005B_042EA,B20005B_042MA,B20005B_043EA,B20005B_043MA,B20005B_044MA,B20005B_044EA,B20005B_045MA,B20005B_045EA,B20005B_046MA,B20005B_046EA,B20005B_047EA,B20005B_047MA,B20005B_048EA,B20005B_048MA,B20005B_049MA,B20005B_049EA,B20005B_050MA,B20005B_050EA,B20005B_051MA,B20005B_051EA,B20005B_052EA,B20005B_052MA,B20005B_053EA,B20005B_053MA,B20005B_054MA,B20005B_054EA,B20005B_055MA,B20005B_055EA,B20005B_056MA,B20005B_056EA,B20005B_057MA,B20005B_057EA,B20005B_058EA,B20005B_058MA,B20005B_059EA,B20005B_059MA,B20005B_060MA,B20005B_060EA,B20005B_061MA,B20005B_061EA,B20005B_062MA,B20005B_062EA,B20005B_063EA,B20005B_063MA,B20005B_064EA,B20005B_064MA,B20005B_065MA,B20005B_065EA,B20005B_066MA,B20005B_066EA,B20005B_067MA,B20005B_067EA,B20005B_068MA,B20005B_068EA,B20005B_069EA,B20005B_069MA,B20005B_070EA,B20005B_070MA,B20005B_071MA,B20005B_071EA,B20005B_072MA,B20005B_072EA,B20005B_073MA,B20005B_073EA,B20005B_074EA,B20005B_074MA,B20005B_075EA,B20005B_075MA,B20005B_076MA,B20005B_076EA,B20005B_077MA,B20005B_077EA,B20005B_078MA,B20005B_078EA,B20005B_079MA,B20005B_079EA,B20005B_080MA,B20005B_080EA,B20005B_081EA,B20005B_081MA,B20005B_082MA,B20005B_082EA,B20005B_083MA,B20005B_083EA,B20005B_084MA,B20005B_084EA,B20005B_085MA,B20005B_085EA,B20005B_086EA,B20005B_086MA,B20005B_087EA,B20005B_087MA,B20005B_088EA,B20005B_088MA,B20005B_089MA,B20005B_089EA,B20005B_090MA,B20005B_090EA,B20005B_091EA,B20005B_091MA,B20005B_092EA,B20005B_092MA,B20005B_093EA,B20005B_093MA,B20005B_094MA,B20005B_094EA,B20005B_095MA,B20005B_095EA,state
0400000US01,841108,3635,368186,2639,151995,5727,0,270,151995,5727,61,102,514,352,1466,791,2075,807,7582,2069,5455,1644,11881,2412,9276,2486,13880,2440,7670,1534,17855,2879,15381,2219,14952,2520,11603,1827,5773,1475,7793,2006,6439,1359,5051,1578,4967,1140,2321,799,216191,6052,121682,5190,94509,4674,22795,2910,12526,1794,10017,1834,7960,2160,7276,1424,3178,1033,3252,839,3363,1287,4818,1118,2122,784,5047,1396,3715,1358,1655,576,1405,610,1526,618,1143,626,725,428,373,293,1021,532,592,498,472922,2496,156928,5571,0,270,156928,5571,61,99,711,478,3474,1424,5207,1662,15357,2385,11917,2107,18034,2763,11962,2021,15211,2072,9448,1881,17666,2355,13270,2593,10357,1712,6963,1379,4553,1453,3923,987,3552,850,2003,666,2503,872,756,385,315994,5547,182284,5749,133710,5135,32076,2903,16693,2360,15875,2187,13322,2433,16749,2620,5792,1102,6173,1510,4563,1057,4262,939,2454,962,5409,1397,3171,625,2321,728,1954,719,1069,552,673,319,846,497,105,120,132,150,71,129,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,131034,3178,67266,1910,33325,2549,0,291,33325,2549,67,78,0,291,52,93,216,257,1316,605,605,475,1148,582,780,543,1529,670,2530,942,4991,1781,4170,1460,3159,1005,3384,971,2001,873,1930,699,1738,838,1112,508,1252,478,1345,588,33941,2248,14240,1707,19701,2331,3007,1047,1629,686,1171,589,1870,974,1616,681,866,517,1807,952,432,352,1526,910,742,501,1258,556,550,337,1019,685,266,195,252,265,391,278,556,301,272,244,211,275,260,311,63768,2192,22860,2103,0,291,22860,2103,0,291,0,291,390,369,385,328,1138,589,496,291,519,348,940,469,1403,598,1811,842,4060,1225,3648,1147,2365,1245,1819,793,666,555,1026,632,712,560,411,259,743,464,328,401,40908,2328,22639,2219,18269,1957,3176,991,1684,694,2019,801,1561,1154,1278,552,604,454,1815,1027,326,354,630,350,733,490,1856,959,563,534,173,222,615,501,108,126,534,464,198,199,265,239,0,291,131,154,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,297041,3647,130557,2229,47942,2934,0,260,47942,2934,123,172,0,260,952,703,750,457,2727,983,2006,880,3513,857,3468,1406,4415,1294,3149,1171,4739,1378,7165,1470,3181,963,3514,997,1097,615,1852,801,1526,553,1161,541,1711,749,893,523,82615,3430,41500,3157,41115,2882,10220,1918,8774,1647,4108,1166,2587,770,3100,1078,1529,515,1492,577,1837,867,1124,471,638,404,1817,794,1039,532,805,504,430,313,282,219,236,195,517,297,303,265,207,204,70,120,166484,2508,52459,2906,0,260,52459,2906,0,260,273,293,1787,896,1649,754,3504,979,3974,1152,6415,1398,3802,1155,4294,1023,4436,1104,8003,1600,5172,1032,2386,872,1913,603,947,466,1232,567,1180,505,173,149,680,517,639,533,114025,3569,58854,3781,55171,3935,11912,1965,8546,1328,7854,1375,5184,1336,5564,1743,2705,818,1996,595,2296,751,1081,529,1094,470,1923,1142,1592,624,831,523,1261,623,484,289,212,225,409,273,0,260,132,201,95,165,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1575115,8666,730258,5997,302693,9769,0,293,302693,9769,138,175,427,274,534,310,1793,1666,8212,1682,4492,1455,8162,1762,7650,2020,12867,2929,8353,2122,20768,4015,29344,3605,25949,3341,27036,3433,19063,2677,21719,3075,38586,4873,19821,2992,24646,3326,23133,2883,427565,9323,235794,7533,191771,7952,33379,3668,16968,2667,15041,2366,12290,2571,17712,3071,7731,2048,13793,2651,5382,1325,6510,1778,6538,2216,7670,1726,8857,1619,6479,1579,6109,1455,2331,771,3789,987,6537,1883,4060,1140,5219,1691,5376,2156,844857,5461,284043,9581,0,293,284043,9581,351,246,756,547,1778,711,1620,721,8565,1862,5250,1343,9465,2385,6795,1443,17526,3314,11338,2188,29348,3580,31011,2930,28582,3691,27965,3778,20549,2838,17693,2582,20670,3016,14769,2374,17492,2918,12520,2318,560814,10529,311434,10773,249380,8529,46693,4108,25730,2993,27590,3406,17225,2602,20393,2902,8399,1629,13096,2436,7852,1518,12059,2296,5772,1291,10350,1592,12037,1891,8165,1525,5953,1202,4854,1301,3774,939,6445,1329,4619,1088,5726,1684,2648,892,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,121710,2067,61003,1756,29762,2328,0,274,29762,2328,0,274,0,274,0,274,0,274,667,524,470,420,809,502,837,608,1608,809,1935,1048,2717,976,3488,1549,2890,1020,2831,1286,2703,1163,2005,844,2205,855,2000,819,1645,775,952,493,31241,2533,12545,1707,18696,2396,2756,1024,2070,761,3195,1137,1572,733,1263,665,299,313,1331,719,942,636,1092,666,380,319,391,383,672,409,823,335,368,294,159,190,366,284,160,166,306,272,207,262,344,303,60707,1661,21331,2493,0,274,21331,2493,0,274,59,102,0,274,430,470,431,341,73,133,1231,773,376,521,2686,1223,1563,824,3406,1188,2611,888,1839,940,1451,785,1264,643,951,549,1628,844,561,363,611,358,160,166,39376,2892,16299,2188,23077,2597,3299,848,1655,661,2133,812,1731,831,2257,884,1803,1440,1874,815,919,614,1686,681,939,468,1710,1381,1130,564,466,361,177,168,237,255,484,357,273,246,241,333,63,102,0,274,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,225891,3931,100342,2774,42987,3615,0,274,42987,3615,0,274,45,77,204,239,44,78,1190,696,180,187,1642,675,722,525,2659,1005,1966,950,3182,1218,5869,1510,4077,1226,2994,844,3250,1107,3390,999,3822,1136,2849,929,2615,878,2287,784,57355,3664,24822,2379,32533,2880,6115,1349,3200,1004,2146,885,1858,733,2773,957,368,215,1129,567,1634,1226,2592,875,1050,700,3069,1173,1819,811,1688,1088,722,424,519,348,756,873,242,200,257,213,381,256,215,189,125549,2129,50794,3738,0,274,50794,3738,0,274,358,394,962,984,0,274,1228,653,611,484,2978,1234,3533,1416,2481,810,2518,887,4573,942,6341,1636,5823,1543,3469,1105,4883,1292,2981,1245,3915,1096,1665,643,2009,851,466,285,74755,3768,35103,3010,39652,3128,4672,1252,4496,1253,3939,1174,3207,1055,4663,1407,3024,1182,2635,1217,1077,533,1539,622,1062,470,2632,1311,1486,618,1163,1201,1019,537,299,212,924,457,390,253,1091,526,192,186,142,144,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,119258,1441,53365,1116,25139,2016,0,262,25139,2016,0,262,0,262,675,702,28,48,521,422,514,367,639,476,626,313,1408,807,1320,847,2460,957,2366,866,2115,932,3341,844,1589,771,1657,737,2991,939,537,293,1038,525,1314,630,28226,2102,13270,1655,14956,1772,2407,750,1911,704,1776,735,1608,751,535,460,293,258,673,489,533,304,589,342,893,621,1138,686,651,450,497,437,352,299,291,223,205,187,121,133,164,166,191,189,128,153,65893,824,27562,2409,0,262,27562,2409,95,116,0,262,149,148,297,466,480,391,930,498,1590,784,1671,739,1079,499,2021,756,4442,1294,2262,753,2953,1073,2635,911,1486,678,1183,646,2151,700,594,358,1100,508,444,309,38331,2616,17148,1700,21183,2132,3762,1161,1867,663,3087,983,1306,548,2911,899,729,573,881,593,1306,677,1135,478,55,76,821,431,704,337,497,549,685,354,583,366,237,215,304,252,51,86,136,135,126,143,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,221241,2195,95771,1623,36809,2739,0,286,36809,2739,0,286,132,161,419,382,39,64,905,555,494,392,285,263,2158,741,2303,843,1028,467,4173,1171,3718,1014,4655,1333,2493,839,1943,727,2178,861,3419,988,1485,617,2845,917,2137,762,58962,3012,32179,2602,26783,2375,5850,1302,1500,539,2266,759,1528,745,2108,683,674,470,2189,826,630,391,1498,653,869,586,2573,902,675,415,718,420,1026,672,443,373,254,259,405,225,489,382,884,378,204,171,125470,1061,46751,2640,0,286,46751,2640,279,239,0,286,169,273,615,446,573,365,1089,567,2252,860,1987,702,2166,854,1677,690,5285,1074,5543,1400,4626,1125,2319,777,3043,945,3205,788,3966,1013,2698,719,3273,790,1986,533,78719,2707,50022,2355,28697,2713,6187,1185,2605,766,1937,667,1435,528,2453,838,1761,682,1168,458,875,425,1865,766,770,413,1227,691,717,379,1151,514,1172,804,551,400,859,491,412,259,498,291,665,374,389,318,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,1854977,9516,842952,6376,389790,10312,0,301,389790,10312,207,274,359,334,3531,1305,5449,1892,17263,2985,14354,1916,25241,4323,24261,3126,34634,4220,21091,3584,48744,4396,51308,4909,31727,4206,25490,3560,19895,3478,17514,2646,19440,3119,10048,1667,11401,2331,7833,1774,453162,9487,229082,7154,224080,8737,38573,3710,29248,3789,23305,3194,19152,2676,21766,3281,10042,1858,14962,2946,6977,1363,8553,1650,6839,1733,11535,1913,8757,1750,6104,1687,4471,1153,2627,927,2949,989,2943,939,2129,852,1327,558,1821,639,1012025,6526,367254,8856,0,301,367254,8856,315,261,1013,595,4464,1269,7996,1923,21105,2801,19756,2805,32718,3135,25688,3131,31834,3513,27288,3911,49123,4216,42990,4014,30961,4048,19894,2620,13409,1902,11617,2629,11522,1906,6581,1293,5890,1236,3090,917,644771,9404,329969,10232,314802,8847,60304,4434,34793,3681,33871,3557,30885,3646,32953,4779,20957,2897,19803,2549,10491,2032,11339,1795,8814,1904,11439,1798,10713,1705,7197,1600,6731,1296,4115,1380,3129,810,2911,850,1441,534,2223,843,693,387,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
