GEO_ID,B16005G_001E,B16005G_001M,B16005G_002E,B16005G_002M,B16005G_003E,B16005G_003M,B16005G_004E,B16005G_004M,B16005G_005E,B16005G_005M,B16005G_006E,B16005G_006M,B16005G_007E,B16005G_007M,B16005G_008E,B16005G_008M,B16005G_009E,B16005G_009M,B16005G_010E,B16005G_010M,B16005G_011E,B16005G_011M,B16005G_012E,B16005G_012M,B16005G_013E,B16005G_013M,B16005G_014E,B16005G_014M,B16005G_015E,B16005G_015M,B16005G_016E,B16005G_016M,B16005G_017E,B16005G_017M,B16005G_018E,B16005G_018M,B16005G_019E,B16005G_019M,B16005G_020E,B16005G_020M,B16005G_021E,B16005G_021M,B16005G_022E,B16005G_022M,B16005G_023E,B16005G_023M,B16005G_024E,B16005G_024M,B16005G_025E,B16005G_025M,B16005G_026E,B16005G_026M,B16005G_027E,B16005G_027M,B16005G_028E,B16005G_028M,B16005G_029E,B16005G_029M,B16005G_030E,B16005G_030M,B16005G_031E,B16005G_031M,B16005G_032E,B16005G_032M,B16005G_033E,B16005G_033M,B16005G_034E,B16005G_034M,B16005G_035E,B16005G_035M,B16005G_036E,B16005G_036M,B16005G_037E,B16005G_037M,B16005G_038E,B16005G_038M,B16005G_039E,B16005G_039M,B16005G_040E,B16005G_040M,B16005G_041E,B16005G_041M,B16005G_042E,B16005G_042M,B16005G_043E,B16005G_043M,B16005G_044E,B16005G_044M,B16005G_045E,B16005G_045M,NAME,B16005G_001EA,B16005G_001MA,B16005G_002MA,B16005G_002EA,B16005G_003MA,B16005G_003EA,B16005G_004MA,B16005G_004EA,B16005G_005MA,B16005G_005EA,B16005G_006EA,B16005G_006MA,B16005G_007EA,B16005G_007MA,B16005G_008MA,B16005G_008EA,B16005G_009MA,B16005G_009EA,B16005G_010MA,B16005G_010EA,B16005G_011MA,B16005G_011EA,B16005G_012EA,B16005G_012MA,B16005G_013EA,B16005G_013MA,B16005G_014MA,B16005G_014EA,B16005G_015EA,B16005G_015MA,B16005G_016MA,B16005G_016EA,B16005G_017MA,B16005G_017EA,B16005G_018EA,B16005G_018MA,B16005G_019EA,B16005G_019MA,B16005G_020MA,B16005G_020EA,B16005G_021MA,B16005G_021EA,B16005G_022MA,B16005G_022EA,B16005G_023EA,B16005G_023MA,B16005G_024EA,B16005G_024MA,B16005G_025MA,B16005G_025EA,B16005G_026MA,B16005G_026EA,B16005G_027MA,B16005G_027EA,B16005G_028EA,B16005G_028MA,B16005G_029EA,B16005G_029MA,B16005G_030EA,B16005G_030MA,B16005G_031MA,B16005G_031EA,B16005G_032MA,B16005G_032EA,B16005G_033EA,B16005G_033MA,B16005G_034EA,B16005G_034MA,B16005G_035EA,B16005G_035MA,B16005G_036MA,B16005G_036EA,B16005G_037MA,B16005G_037EA,B16005G_038MA,B16005G_038EA,B16005G_039EA,B16005G_039MA,B16005G_040EA,B16005G_040MA,B16005G_041MA,B16005G_041EA,B16005G_042MA,B16005G_042EA,B16005G_043MA,B16005G_043EA,B16005G_044EA,B16005G_044MA,B16005G_045EA,B16005G_045MA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,911586,19572,823648,19422,692969,17260,94899,7176,78286,6615,11633,1779,4094,961,886,542,10923,2325,9865,2177,973,426,85,145,0,293,22414,2653,19119,2447,2186,613,1007,550,102,121,2443,950,2131,865,257,267,55,100,0,293,87938,5269,14998,2000,51001,4895,18488,2310,14936,2164,11548,1724,6029,1494,11067,2385,7171,1821,2597,735,1098,543,201,209,9982,1531,5533,1260,2639,812,1541,574,269,197,890,583,473,360,260,309,157,199,0,293,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,238700,13467,177580,9452,140287,7809,31731,4859,23887,4025,4450,1240,2745,943,649,563,2826,968,2377,834,355,309,94,125,0,301,2265,726,1712,638,355,335,198,218,0,301,471,449,397,428,74,122,0,301,0,301,61120,7642,14547,2557,35025,6155,11260,2218,11356,2253,9092,3195,3317,1904,7955,2161,4768,1460,1929,610,1007,662,251,338,3120,1071,1414,600,1071,530,535,416,100,162,473,394,213,213,206,225,0,301,54,95,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
