GEO_ID,B19101C_001E,B19101C_001M,B19101C_002E,B19101C_002M,B19101C_003E,B19101C_003M,B19101C_004E,B19101C_004M,B19101C_005E,B19101C_005M,B19101C_006E,B19101C_006M,B19101C_007E,B19101C_007M,B19101C_008E,B19101C_008M,B19101C_009E,B19101C_009M,B19101C_010E,B19101C_010M,B19101C_011E,B19101C_011M,B19101C_012E,B19101C_012M,B19101C_013E,B19101C_013M,B19101C_014E,B19101C_014M,B19101C_015E,B19101C_015M,B19101C_016E,B19101C_016M,B19101C_017E,B19101C_017M,NAME,B19101C_001EA,B19101C_001MA,B19101C_002MA,B19101C_002EA,B19101C_003MA,B19101C_003EA,B19101C_004MA,B19101C_004EA,B19101C_005EA,B19101C_005MA,B19101C_006EA,B19101C_006MA,B19101C_007MA,B19101C_007EA,B19101C_008MA,B19101C_008EA,B19101C_009MA,B19101C_009EA,B19101C_010EA,B19101C_010MA,B19101C_011EA,B19101C_011MA,B19101C_012MA,B19101C_012EA,B19101C_013MA,B19101C_013EA,B19101C_014MA,B19101C_014EA,B19101C_015MA,B19101C_015EA,B19101C_016EA,B19101C_016MA,B19101C_017EA,B19101C_017MA,state
0400000US01,7688,1211,853,501,373,213,588,331,503,337,557,311,464,309,565,406,120,146,157,156,559,350,381,257,1568,700,630,502,183,211,23,40,164,180,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,18478,1341,1582,538,929,277,1918,550,1294,468,1094,309,1154,340,987,286,785,230,1115,475,1795,439,1381,325,1977,499,1342,557,661,343,210,161,254,194,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,56040,2513,10915,1641,4257,957,4943,1493,3589,1107,3973,1056,4676,1107,3562,929,3129,927,1936,628,3288,871,4894,1123,3942,877,1675,746,957,623,304,223,0,291,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,5982,1146,482,395,453,292,299,240,437,269,290,222,498,350,159,168,337,233,523,330,828,480,1089,590,108,131,269,250,116,150,94,150,0,260,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,60309,4079,3619,925,2288,840,4212,1076,3896,1034,3468,1038,2865,888,3167,1103,3025,909,2472,798,5201,1237,6751,1535,9299,1656,4801,1247,1911,622,1542,666,1792,741,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,12444,1907,1180,500,506,250,496,397,461,244,202,185,958,930,1243,635,389,275,651,408,859,479,1398,640,1756,574,1162,749,392,361,487,359,304,399,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14362,1565,1060,608,884,449,681,349,873,565,1417,632,981,572,893,477,610,356,953,543,1483,698,1092,479,1698,525,1151,468,217,179,111,121,258,218,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,5374,1058,545,349,450,370,121,129,595,441,149,169,257,208,740,432,470,294,409,330,235,232,607,375,236,151,240,243,130,157,143,153,47,84,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,3716,807,598,360,0,256,384,276,326,366,333,315,356,205,163,108,429,275,229,203,362,265,197,141,250,204,24,42,0,256,20,35,45,59,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5233,981,304,231,279,204,295,240,68,88,323,274,121,96,194,187,334,280,382,360,257,198,938,461,793,468,269,176,196,173,236,185,244,278,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5005,1238,256,194,436,297,87,97,467,315,220,172,189,197,388,242,304,330,90,120,362,220,601,275,550,359,847,971,31,50,117,186,60,102,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,6354,1263,216,164,1208,960,83,68,426,287,558,349,291,188,530,253,53,92,261,212,939,454,573,369,732,412,252,220,76,87,43,71,113,112,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,6666,1036,726,421,506,313,253,180,141,164,703,417,383,336,246,173,344,215,770,418,582,316,721,355,664,353,365,205,139,117,90,105,33,55,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,14843,1551,1550,586,827,394,1180,538,1164,491,726,322,903,387,945,342,556,281,766,383,1184,417,1620,486,1630,552,661,343,400,306,501,390,230,180,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,12211,1123,1185,393,596,285,1280,447,940,433,1261,565,819,437,676,333,553,282,795,456,502,244,1176,461,843,455,876,406,330,217,131,129,248,208,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6701,1010,522,340,767,316,281,260,241,151,432,220,550,323,283,255,508,337,472,443,811,445,452,257,662,412,375,252,345,294,0,256,0,256,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,12420,1134,2014,660,1377,481,1189,488,1011,447,670,278,787,408,716,380,402,215,677,404,1048,437,1217,451,721,343,272,212,128,161,121,131,70,114,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,3318,757,410,240,120,124,172,162,299,156,456,267,312,263,197,169,71,84,44,55,653,456,382,292,107,130,17,31,78,106,0,216,0,216,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,7235,1148,555,341,358,305,663,438,734,438,860,830,520,353,390,323,516,420,396,271,495,316,389,234,546,308,504,378,213,256,53,89,43,73,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,36428,2334,5674,1230,3500,1074,2914,1053,3004,942,3387,1178,3187,974,1870,724,1669,910,1436,489,2189,757,2815,720,2939,1092,849,434,397,344,403,304,195,177,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16030,1909,1561,817,931,423,535,315,688,357,1068,614,585,439,824,365,579,295,420,304,2202,741,1409,709,2913,1057,1704,706,277,226,334,355,0,274,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,28232,2027,1466,665,3124,1152,2653,935,2294,800,1774,544,1317,616,2398,880,1904,613,1583,673,2305,872,3134,1092,2958,927,638,376,282,226,261,198,141,129,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6603,789,1067,439,458,228,477,226,507,307,408,259,411,251,404,251,442,225,463,302,428,272,387,244,437,276,479,351,84,84,151,157,0,203,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5401,1242,315,228,278,224,622,465,512,336,383,307,155,147,133,128,94,104,1101,892,400,238,256,168,452,266,386,331,195,188,51,86,68,122,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,65462,3388,5700,1054,5412,1080,4446,768,6139,1138,5904,1221,4308,997,4583,1251,3530,904,2891,753,6428,1292,6739,1178,5569,1092,1716,539,1028,419,609,300,460,284,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,11426,1643,1068,381,1264,632,886,493,774,432,581,319,572,369,631,310,355,234,884,851,1111,639,1103,543,1703,641,289,216,150,134,0,270,55,90,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4446,1053,451,285,339,337,420,348,117,130,581,366,59,73,205,176,181,165,443,345,174,146,543,306,303,219,342,354,15,27,209,194,64,107,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,14283,1250,3083,911,1859,598,1684,830,795,362,1167,457,899,373,843,369,479,291,328,213,1119,472,836,339,716,339,298,304,177,238,0,219,0,219,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4447,833,692,413,364,313,77,103,427,364,343,245,88,116,297,248,229,183,332,258,529,309,526,321,491,397,0,282,52,99,0,282,0,282,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,30845,2839,3234,1362,1647,591,2858,877,2333,757,1343,577,1773,564,1603,723,1014,457,2090,863,2153,765,3535,970,2748,933,2474,877,397,251,647,379,996,465,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,7263,1094,771,348,488,280,1342,795,427,280,526,295,564,577,203,255,0,258,383,268,452,265,650,427,1156,542,301,248,0,258,0,258,0,258,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6378,1087,157,168,0,284,307,316,461,300,155,139,220,168,299,280,499,384,42,60,819,287,693,296,1186,542,373,289,747,505,81,100,339,216,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,21128,1918,2982,855,1644,762,1307,581,729,408,1981,962,1470,610,894,382,1655,765,1020,527,1858,528,2209,701,1778,500,726,300,552,335,180,161,143,129,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,11000,1009,1365,555,701,283,509,340,652,297,1122,564,657,311,567,282,743,361,129,76,1275,411,1533,468,1023,336,231,209,232,193,261,252,0,211,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
