GEO_ID,B19037I_001E,B19037I_001M,B19037I_002E,B19037I_002M,B19037I_003E,B19037I_003M,B19037I_004E,B19037I_004M,B19037I_005E,B19037I_005M,B19037I_006E,B19037I_006M,B19037I_007E,B19037I_007M,B19037I_008E,B19037I_008M,B19037I_009E,B19037I_009M,B19037I_010E,B19037I_010M,B19037I_011E,B19037I_011M,B19037I_012E,B19037I_012M,B19037I_013E,B19037I_013M,B19037I_014E,B19037I_014M,B19037I_015E,B19037I_015M,B19037I_016E,B19037I_016M,B19037I_017E,B19037I_017M,B19037I_018E,B19037I_018M,B19037I_019E,B19037I_019M,B19037I_020E,B19037I_020M,B19037I_021E,B19037I_021M,B19037I_022E,B19037I_022M,B19037I_023E,B19037I_023M,B19037I_024E,B19037I_024M,B19037I_025E,B19037I_025M,B19037I_026E,B19037I_026M,B19037I_027E,B19037I_027M,B19037I_028E,B19037I_028M,B19037I_029E,B19037I_029M,B19037I_030E,B19037I_030M,B19037I_031E,B19037I_031M,B19037I_032E,B19037I_032M,B19037I_033E,B19037I_033M,B19037I_034E,B19037I_034M,B19037I_035E,B19037I_035M,B19037I_036E,B19037I_036M,B19037I_037E,B19037I_037M,B19037I_038E,B19037I_038M,B19037I_039E,B19037I_039M,B19037I_040E,B19037I_040M,B19037I_041E,B19037I_041M,B19037I_042E,B19037I_042M,B19037I_043E,B19037I_043M,B19037I_044E,B19037I_044M,B19037I_045E,B19037I_045M,B19037I_046E,B19037I_046M,B19037I_047E,B19037I_047M,B19037I_048E,B19037I_048M,B19037I_049E,B19037I_049M,B19037I_050E,B19037I_050M,B19037I_051E,B19037I_051M,B19037I_052E,B19037I_052M,B19037I_053E,B19037I_053M,B19037I_054E,B19037I_054M,B19037I_055E,B19037I_055M,B19037I_056E,B19037I_056M,B19037I_057E,B19037I_057M,B19037I_058E,B19037I_058M,B19037I_059E,B19037I_059M,B19037I_060E,B19037I_060M,B19037I_061E,B19037I_061M,B19037I_062E,B19037I_062M,B19037I_063E,B19037I_063M,B19037I_064E,B19037I_064M,B19037I_065E,B19037I_065M,B19037I_066E,B19037I_066M,B19037I_067E,B19037I_067M,B19037I_068E,B19037I_068M,B19037I_069E,B19037I_069M,NAME,B19037I_001EA,B19037I_001MA,B19037I_002EA,B19037I_002MA,B19037I_003MA,B19037I_003EA,B19037I_004MA,B19037I_004EA,B19037I_005MA,B19037I_005EA,B19037I_006EA,B19037I_006MA,B19037I_007EA,B19037I_007MA,B19037I_008MA,B19037I_008EA,B19037I_009MA,B19037I_009EA,B19037I_010MA,B19037I_010EA,B19037I_011EA,B19037I_011MA,B19037I_012EA,B19037I_012MA,B19037I_013MA,B19037I_013EA,B19037I_014MA,B19037I_014EA,B19037I_015MA,B19037I_015EA,B19037I_016MA,B19037I_016EA,B19037I_017EA,B19037I_017MA,B19037I_018EA,B19037I_018MA,B19037I_019MA,B19037I_019EA,B19037I_020MA,B19037I_020EA,B19037I_021MA,B19037I_021EA,B19037I_022EA,B19037I_022MA,B19037I_023EA,B19037I_023MA,B19037I_024MA,B19037I_024EA,B19037I_025MA,B19037I_025EA,B19037I_026MA,B19037I_026EA,B19037I_027MA,B19037I_027EA,B19037I_028EA,B19037I_028MA,B19037I_029EA,B19037I_029MA,B19037I_030EA,B19037I_030MA,B19037I_031MA,B19037I_031EA,B19037I_032MA,B19037I_032EA,B19037I_033EA,B19037I_033MA,B19037I_034EA,B19037I_034MA,B19037I_035MA,B19037I_035EA,B19037I_036EA,B19037I_036MA,B19037I_037MA,B19037I_037EA,B19037I_038MA,B19037I_038EA,B19037I_039EA,B19037I_039MA,B19037I_040MA,B19037I_040EA,B19037I_041EA,B19037I_041MA,B19037I_042MA,B19037I_042EA,B19037I_043MA,B19037I_043EA,B19037I_044EA,B19037I_044MA,B19037I_045EA,B19037I_045MA,B19037I_046MA,B19037I_046EA,B19037I_047EA,B19037I_047MA,B19037I_048MA,B19037I_048EA,B19037I_049MA,B19037I_049EA,B19037I_050EA,B19037I_050MA,B19037I_051MA,B19037I_051EA,B19037I_052EA,B19037I_052MA,B19037I_053MA,B19037I_053EA,B19037I_054MA,B19037I_054EA,B19037I_055MA,B19037I_055EA,B19037I_056EA,B19037I_056MA,B19037I_057MA,B19037I_057EA,B19037I_058MA,B19037I_058EA,B19037I_059MA,B19037I_059EA,B19037I_060MA,B19037I_060EA,B19037I_061EA,B19037I_061MA,B19037I_062MA,B19037I_062EA,B19037I_063MA,B19037I_063EA,B19037I_064MA,B19037I_064EA,B19037I_065EA,B19037I_065MA,B19037I_066MA,B19037I_066EA,B19037I_067EA,B19037I_067MA,B19037I_068MA,B19037I_068EA,B19037I_069MA,B19037I_069EA,state
0400000US13,165865,5369,19819,2562,1748,877,1874,1178,2300,917,2011,993,1654,979,1514,639,2600,965,1149,817,714,489,1456,937,920,493,1146,647,555,458,120,93,0,297,58,108,111123,4756,6734,1749,4954,1411,9091,1965,10145,2325,10818,2045,9764,2022,8825,1886,8094,1877,6345,1401,8408,1685,11182,1986,7889,1707,4828,1620,2402,962,1146,449,498,319,30126,2723,2446,1015,1279,617,2454,1003,1727,610,1311,516,1647,751,1740,827,2318,1220,1777,744,1612,536,3623,1091,4338,1393,1901,781,720,389,627,395,606,350,4797,1204,1248,611,420,433,92,151,496,480,381,293,153,160,196,190,142,178,145,204,333,316,309,258,461,387,368,433,53,79,0,297,0,297,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,24751,1817,1813,667,241,255,46,76,205,234,258,307,88,107,220,262,385,485,0,264,56,90,109,134,119,120,86,115,0,264,0,264,0,264,0,264,12342,1459,519,364,938,543,542,411,237,224,383,254,681,449,467,287,890,588,611,366,1305,630,2423,849,1234,662,996,551,617,480,181,238,318,415,8308,1293,366,208,445,364,328,269,269,217,341,228,451,317,713,515,522,407,184,154,538,271,1034,405,1597,586,628,455,258,214,480,345,154,160,2288,451,295,192,316,200,167,127,123,119,0,264,77,105,140,161,45,78,79,95,492,326,238,146,99,98,140,127,77,93,0,264,0,264,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,463127,5948,32148,3210,6072,1504,3441,1296,2878,1159,3490,1652,3213,1430,2366,970,1727,830,1419,697,939,499,1840,735,2559,1037,1476,704,485,391,195,300,48,80,0,266,274555,5741,14652,2574,15103,2551,17652,2296,21178,2861,19083,2841,19494,3174,18299,2700,20494,3487,16479,2435,26117,2779,34188,3802,29077,3592,11787,2160,6323,1881,3326,899,1303,588,123350,4057,10617,2359,4236,1279,5006,1188,6841,1476,7131,2034,8989,2143,6320,1501,8106,1518,5328,1203,12637,1849,14812,2091,15967,2025,8854,1484,5062,1141,2134,608,1310,562,33074,2227,5100,1266,4331,1160,3217,1076,3291,879,1858,613,2331,794,1834,599,1752,895,1145,586,2276,903,2652,796,1585,531,664,384,587,361,404,293,47,77,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,80543,3409,7183,1328,890,465,1802,758,804,440,1105,523,420,341,624,415,262,223,153,162,163,165,274,179,448,308,238,242,0,264,0,264,0,264,0,264,46509,3016,5262,1419,2106,907,3015,1034,4289,1119,4923,1184,3318,1066,3559,960,3055,1297,2856,816,3426,949,4137,813,3813,1323,2172,738,182,155,343,319,53,88,20777,1817,2634,834,625,332,1221,465,1070,501,428,241,1199,507,827,402,879,542,1419,653,2148,739,2756,851,2712,911,1326,642,623,346,529,325,381,456,6074,1023,782,542,807,350,532,341,569,312,793,509,503,332,528,316,79,92,185,231,472,325,285,205,345,217,84,101,52,83,0,264,58,94,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30961,1911,5133,1155,1661,809,241,231,627,331,891,464,344,246,291,312,197,189,79,107,0,221,429,349,38,68,335,277,0,221,0,221,0,221,0,221,17109,1451,1187,684,679,375,2000,856,2225,655,1353,578,1282,631,1134,558,1095,639,1204,636,1734,659,1373,590,954,563,408,336,132,150,31,55,318,464,6362,1106,555,396,213,196,988,674,300,204,603,411,138,117,461,269,587,439,241,170,605,377,500,296,444,255,458,323,122,122,30,47,117,142,2357,716,387,326,532,323,186,144,538,377,245,256,105,116,0,221,85,88,107,113,0,221,117,131,27,44,28,53,0,221,0,221,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,64857,2069,9025,1515,1572,739,476,248,1340,683,1343,724,981,504,751,434,858,481,479,448,313,310,251,167,326,305,335,292,0,240,0,240,0,240,0,240,35024,2339,2795,953,1491,744,4443,1319,3529,1028,2719,952,2693,876,3597,1140,1635,733,2647,912,2322,823,3415,953,2206,715,861,435,209,263,367,298,95,157,15869,1713,1449,658,627,392,1079,444,1275,712,1455,574,413,232,1595,735,714,413,1285,601,1902,734,819,344,1843,676,869,430,251,216,113,132,180,172,4939,926,1531,658,342,241,410,312,548,271,397,281,169,161,842,438,170,169,69,117,217,199,87,135,37,58,87,135,0,240,33,59,0,240,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,21801,1623,3302,984,343,382,84,104,931,654,226,190,131,137,188,223,124,101,663,578,0,270,281,256,292,346,39,70,0,270,0,270,0,270,0,270,12941,1196,1396,606,1226,734,981,468,905,524,986,411,1496,696,551,287,693,570,923,439,1165,755,1023,510,379,271,519,353,46,66,236,254,416,290,4197,835,373,308,200,190,216,174,670,478,43,76,84,102,282,277,199,137,135,164,518,332,333,257,560,334,300,226,200,196,0,270,84,88,1361,464,182,180,368,237,106,126,317,284,170,135,0,270,13,27,67,112,36,59,0,270,0,270,40,72,62,99,0,270,0,270,0,270,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41960,2332,5048,1206,897,547,232,215,1690,1037,249,158,226,254,463,408,716,387,211,268,87,174,79,159,0,278,198,252,0,278,0,278,0,278,0,278,17901,1793,972,559,1871,833,1380,739,1399,613,319,227,915,583,1536,755,1304,600,685,429,1850,789,1719,617,1874,693,1318,665,210,222,319,341,230,236,12485,1574,911,527,314,262,708,486,784,426,714,369,635,367,613,470,764,416,913,594,1255,612,1213,569,1410,543,483,332,485,314,725,508,558,403,6526,952,1303,582,680,371,924,434,293,251,576,324,646,332,420,458,395,269,527,252,359,256,123,149,154,162,0,278,44,89,37,65,45,76,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,84198,3058,5870,1104,482,367,209,208,214,208,384,410,520,437,612,581,201,204,853,484,405,281,641,425,278,191,772,546,0,282,203,243,96,183,0,282,50383,2788,1331,691,2744,1590,1208,609,1105,622,3728,1623,2537,986,3112,954,2510,783,3048,995,5382,1338,5860,1033,6841,1588,5828,1548,2691,1087,1388,445,1070,423,22273,1599,853,563,335,243,704,479,727,483,962,612,1314,755,1206,579,673,341,1128,724,2047,596,2709,1022,3790,831,2128,713,1145,481,1269,492,1283,685,5672,1043,709,439,591,338,751,576,480,348,157,176,297,258,80,96,304,422,337,265,322,245,432,283,380,295,372,299,48,82,123,146,289,235,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,156044,4755,13712,2093,4312,1431,1109,678,1300,881,1078,610,1075,579,1077,510,898,546,993,809,452,468,315,320,603,461,441,373,0,282,59,107,0,282,0,282,87476,3864,11546,2414,9632,1976,6964,1488,4380,1214,5789,1538,5564,1521,4119,1179,3893,1168,4072,1427,7605,1549,8110,1444,8917,2351,4280,1262,1629,936,616,360,360,264,44410,2447,8744,1761,5501,1638,3799,1533,2586,829,2069,695,1116,573,1588,1018,2107,861,1770,706,3410,1368,3420,1134,3104,831,2240,775,1217,764,1176,597,563,231,10446,1323,5210,1239,1587,636,840,422,594,371,316,246,317,236,338,220,102,119,39,71,225,212,237,177,278,187,111,151,63,105,50,85,139,174,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,109410,3450,11915,2024,2134,848,1726,1190,1758,754,1629,812,701,493,352,287,1283,686,338,292,701,439,761,442,194,232,39,63,195,201,0,238,104,159,0,238,59798,2468,3293,904,4114,1080,3107,858,4769,1297,4867,1282,4688,1027,3632,950,3565,953,3169,965,6683,1413,7275,1365,6112,1096,2690,858,1322,827,260,210,252,231,29217,1932,2573,841,1335,551,1401,548,2077,777,1941,729,2275,895,995,461,990,319,1011,403,3030,752,3315,851,3820,939,1807,530,1045,447,753,405,849,373,8480,914,1533,525,772,308,975,488,798,364,399,222,430,298,753,378,432,346,852,349,500,236,298,211,332,228,47,77,187,215,126,138,46,77,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,49164,2419,4807,1059,727,492,646,455,596,434,585,438,186,177,268,206,239,291,411,329,78,102,495,318,190,237,161,144,53,59,172,277,0,209,0,209,32967,2301,2522,961,1406,669,2743,1018,3110,897,2466,992,3395,1412,1795,674,1537,583,1412,631,2682,807,3569,1136,2768,934,1662,558,907,456,513,393,480,319,9006,1187,941,468,776,623,220,178,434,268,569,341,989,573,446,346,261,288,578,411,682,400,1034,445,695,310,837,418,235,216,11,18,298,216,2384,686,173,149,393,324,324,341,210,224,311,240,321,252,0,209,23,52,138,136,110,165,35,39,193,208,0,209,153,237,0,209,0,209,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,44045,2212,4783,1229,617,381,759,544,330,270,697,455,161,200,557,491,122,124,221,285,418,292,460,426,134,149,295,276,0,256,0,256,12,24,0,256,24937,2134,2561,1054,1249,544,1806,755,2086,660,1758,787,1885,807,1659,619,1225,482,1076,714,2574,1158,3462,1255,1970,583,786,441,279,196,243,171,318,305,10382,1350,878,528,121,148,433,293,761,521,415,289,482,293,1050,522,696,429,278,246,1185,536,1141,472,1534,601,716,391,197,157,364,254,131,91,3943,651,479,351,459,282,235,217,714,419,357,257,465,270,126,167,256,227,170,178,251,227,159,153,194,210,78,98,0,256,0,256,0,256,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,35187,1667,4227,1071,681,483,512,358,328,319,575,426,527,374,414,308,515,388,70,89,31,51,472,383,102,104,0,216,0,216,0,216,0,216,0,216,19456,1345,1224,527,1031,508,1556,509,1868,656,1760,731,1628,555,1271,568,1380,601,1394,596,3123,852,1509,482,992,407,338,289,337,264,45,74,0,216,8536,1129,504,302,413,288,660,420,628,420,374,289,275,292,1516,907,515,315,506,337,737,382,818,378,1042,429,260,202,198,215,90,110,0,216,2968,751,491,398,397,345,468,296,277,211,328,280,116,116,96,108,244,225,39,65,145,137,50,82,113,183,204,236,0,216,0,216,0,216,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,153235,3825,13125,2198,716,469,1442,918,896,825,1111,698,1203,886,1633,901,971,487,581,394,567,430,1041,611,1498,718,1193,725,55,93,55,92,163,266,0,297,95490,3270,4716,1886,4992,1690,4933,1572,10241,2579,7824,1988,6760,1303,4762,1194,7223,1572,5937,1416,8468,1635,12360,2111,10063,1696,4463,1452,1295,708,1083,550,370,382,34250,2010,1012,604,251,231,1596,862,2350,820,2477,834,3031,1274,2615,958,3573,1186,1844,645,3324,800,4127,953,3364,1055,2182,758,1626,958,597,288,281,240,10370,1316,1493,707,1551,1055,1203,727,683,483,604,339,1107,448,566,336,140,150,514,281,956,480,782,362,350,262,286,209,84,136,51,83,0,297,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
