GEO_ID,B19037B_001E,B19037B_001M,B19037B_002E,B19037B_002M,B19037B_003E,B19037B_003M,B19037B_004E,B19037B_004M,B19037B_005E,B19037B_005M,B19037B_006E,B19037B_006M,B19037B_007E,B19037B_007M,B19037B_008E,B19037B_008M,B19037B_009E,B19037B_009M,B19037B_010E,B19037B_010M,B19037B_011E,B19037B_011M,B19037B_012E,B19037B_012M,B19037B_013E,B19037B_013M,B19037B_014E,B19037B_014M,B19037B_015E,B19037B_015M,B19037B_016E,B19037B_016M,B19037B_017E,B19037B_017M,B19037B_018E,B19037B_018M,B19037B_019E,B19037B_019M,B19037B_020E,B19037B_020M,B19037B_021E,B19037B_021M,B19037B_022E,B19037B_022M,B19037B_023E,B19037B_023M,B19037B_024E,B19037B_024M,B19037B_025E,B19037B_025M,B19037B_026E,B19037B_026M,B19037B_027E,B19037B_027M,B19037B_028E,B19037B_028M,B19037B_029E,B19037B_029M,B19037B_030E,B19037B_030M,B19037B_031E,B19037B_031M,B19037B_032E,B19037B_032M,B19037B_033E,B19037B_033M,B19037B_034E,B19037B_034M,B19037B_035E,B19037B_035M,B19037B_036E,B19037B_036M,B19037B_037E,B19037B_037M,B19037B_038E,B19037B_038M,B19037B_039E,B19037B_039M,B19037B_040E,B19037B_040M,B19037B_041E,B19037B_041M,B19037B_042E,B19037B_042M,B19037B_043E,B19037B_043M,B19037B_044E,B19037B_044M,B19037B_045E,B19037B_045M,B19037B_046E,B19037B_046M,B19037B_047E,B19037B_047M,B19037B_048E,B19037B_048M,B19037B_049E,B19037B_049M,B19037B_050E,B19037B_050M,B19037B_051E,B19037B_051M,B19037B_052E,B19037B_052M,B19037B_053E,B19037B_053M,B19037B_054E,B19037B_054M,B19037B_055E,B19037B_055M,B19037B_056E,B19037B_056M,B19037B_057E,B19037B_057M,B19037B_058E,B19037B_058M,B19037B_059E,B19037B_059M,B19037B_060E,B19037B_060M,B19037B_061E,B19037B_061M,B19037B_062E,B19037B_062M,B19037B_063E,B19037B_063M,B19037B_064E,B19037B_064M,B19037B_065E,B19037B_065M,B19037B_066E,B19037B_066M,B19037B_067E,B19037B_067M,B19037B_068E,B19037B_068M,B19037B_069E,B19037B_069M,NAME,B19037B_001MA,B19037B_001EA,B19037B_002MA,B19037B_002EA,B19037B_003MA,B19037B_003EA,B19037B_004MA,B19037B_004EA,B19037B_005EA,B19037B_005MA,B19037B_006EA,B19037B_006MA,B19037B_007MA,B19037B_007EA,B19037B_008MA,B19037B_008EA,B19037B_009MA,B19037B_009EA,B19037B_010EA,B19037B_010MA,B19037B_011EA,B19037B_011MA,B19037B_012EA,B19037B_012MA,B19037B_013EA,B19037B_013MA,B19037B_014EA,B19037B_014MA,B19037B_015MA,B19037B_015EA,B19037B_016EA,B19037B_016MA,B19037B_017EA,B19037B_017MA,B19037B_018EA,B19037B_018MA,B19037B_019MA,B19037B_019EA,B19037B_020MA,B19037B_020EA,B19037B_021EA,B19037B_021MA,B19037B_022EA,B19037B_022MA,B19037B_023EA,B19037B_023MA,B19037B_024EA,B19037B_024MA,B19037B_025EA,B19037B_025MA,B19037B_026MA,B19037B_026EA,B19037B_027EA,B19037B_027MA,B19037B_028MA,B19037B_028EA,B19037B_029EA,B19037B_029MA,B19037B_030MA,B19037B_030EA,B19037B_031MA,B19037B_031EA,B19037B_032EA,B19037B_032MA,B19037B_033EA,B19037B_033MA,B19037B_034EA,B19037B_034MA,B19037B_035EA,B19037B_035MA,B19037B_036MA,B19037B_036EA,B19037B_037MA,B19037B_037EA,B19037B_038EA,B19037B_038MA,B19037B_039MA,B19037B_039EA,B19037B_040EA,B19037B_040MA,B19037B_041MA,B19037B_041EA,B19037B_042MA,B19037B_042EA,B19037B_043EA,B19037B_043MA,B19037B_044EA,B19037B_044MA,B19037B_045EA,B19037B_045MA,B19037B_046MA,B19037B_046EA,B19037B_047MA,B19037B_047EA,B19037B_048MA,B19037B_048EA,B19037B_049EA,B19037B_049MA,B19037B_050MA,B19037B_050EA,B19037B_051MA,B19037B_051EA,B19037B_052MA,B19037B_052EA,B19037B_053MA,B19037B_053EA,B19037B_054EA,B19037B_054MA,B19037B_055EA,B19037B_055MA,B19037B_056MA,B19037B_056EA,B19037B_057MA,B19037B_057EA,B19037B_058MA,B19037B_058EA,B19037B_059MA,B19037B_059EA,B19037B_060EA,B19037B_060MA,B19037B_061EA,B19037B_061MA,B19037B_062EA,B19037B_062MA,B19037B_063MA,B19037B_063EA,B19037B_064MA,B19037B_064EA,B19037B_065MA,B19037B_065EA,B19037B_066EA,B19037B_066MA,B19037B_067EA,B19037B_067MA,B19037B_068EA,B19037B_068MA,B19037B_069EA,B19037B_069MA,state
0400000US01,447615,5128,30321,2978,13482,2279,6078,2147,3662,1160,1774,816,1780,771,1163,677,568,452,315,337,980,707,353,275,83,154,0,270,0,270,83,137,0,270,0,270,176867,5357,34388,3863,18396,2503,17128,2591,15920,2504,13404,2207,11349,2087,10018,1852,9347,2074,7999,1688,12802,2015,12131,2042,8895,1569,2290,781,1369,677,1199,695,232,306,163987,3715,30612,2378,14535,2148,14832,1908,11483,1658,11321,1794,11464,1761,9152,1372,9681,1657,6159,1329,12171,1838,11942,1698,11341,1860,4963,1167,2623,844,882,425,826,426,76440,3159,22678,2152,13641,2020,8891,1491,7206,1206,5004,951,3356,796,3161,881,2403,793,2071,590,2832,964,2402,666,1707,592,620,357,248,205,220,178,0,270,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,73619,3045,8346,1386,1524,787,906,570,521,488,464,395,991,638,733,614,323,314,189,290,119,185,552,464,1059,1003,602,773,203,327,0,291,0,291,160,270,32970,2318,4602,1179,1137,524,2331,830,2194,823,4322,1948,2368,1052,2540,1135,2310,934,1017,507,2020,804,2592,675,2483,845,1593,660,809,531,492,347,160,156,23781,1655,3034,945,1821,832,2053,868,1008,567,1348,673,1093,639,1498,770,1215,605,519,514,2819,1088,2140,740,2069,655,1097,633,942,550,626,413,499,442,8522,923,1492,596,888,413,1241,552,744,363,702,324,246,218,406,300,553,366,205,177,410,286,828,470,443,312,201,172,107,180,0,291,56,88,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,161781,3454,13902,2344,7032,1586,2903,1299,1372,835,657,406,429,392,327,316,567,532,192,278,99,184,290,416,34,58,0,260,0,260,0,260,0,260,0,260,68284,2850,13610,1996,7432,1895,8975,1860,4919,1324,5320,1261,5631,1430,4427,1258,2509,717,2450,868,3916,1114,4572,1506,2607,707,863,410,415,524,549,417,89,151,53809,2486,11292,2025,5170,1397,3669,876,4491,1377,3921,1005,3796,821,2782,809,4279,1318,2129,739,3494,736,3763,837,2637,565,1414,598,548,445,43,71,381,555,25786,1311,8352,1205,5149,1057,3426,830,2207,591,1478,417,1131,391,861,407,845,395,309,259,641,307,649,326,353,266,163,168,68,112,0,260,154,211,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,791864,9592,46769,3593,11261,2845,4779,1404,3797,1111,6133,1987,3822,1412,3888,1125,2883,1698,1751,695,1287,677,2491,814,2405,1029,1019,554,589,422,540,581,0,293,124,212,322554,8481,37298,4110,18612,2733,17839,2812,21345,3548,18856,3344,20738,2549,17254,2921,17068,2558,15345,3086,26171,3459,32036,3280,37455,3523,18159,2799,10135,2169,9122,2501,5121,1504,291689,5795,36719,3831,18310,2500,14486,2029,18208,2859,13262,2551,13012,2414,14328,2359,14978,2349,13993,2443,21408,3049,29243,2916,32945,2953,22226,2722,10530,1563,10711,1941,7330,1713,130852,3953,22412,2653,17324,1908,11333,1740,10084,1659,8660,1267,7999,1232,6136,1108,4200,975,4640,936,8951,2178,8787,1302,9795,1498,5952,1175,2074,491,1849,765,656,388,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,68796,2311,4856,1207,1601,813,1125,649,114,192,180,205,356,359,288,382,454,431,0,274,0,274,605,516,58,94,75,119,0,274,0,274,0,274,0,274,32600,2083,3706,1170,1252,655,1929,750,4178,1374,3397,1499,1144,580,1530,671,3381,1706,1359,813,3299,1575,4205,1234,1877,946,809,543,204,242,131,218,199,329,22982,1674,2608,792,1044,553,1449,643,1771,734,1513,590,1660,932,1024,503,672,325,1169,553,2349,816,1870,691,2500,811,2199,775,438,376,340,210,376,276,8358,935,1302,554,769,415,1473,911,517,344,361,247,432,267,270,239,196,177,345,256,628,401,787,512,626,354,335,228,151,179,166,196,0,274,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,112156,4014,6607,1434,2267,1154,1047,606,656,469,154,201,395,415,268,313,186,222,46,81,340,378,524,448,547,553,146,234,31,60,0,274,0,274,0,274,50645,2595,6191,1609,3199,1227,3470,1286,3261,1094,3645,1407,4090,1389,2558,893,1729,743,2687,1127,4459,1412,6111,1594,4886,1229,2267,1060,879,471,377,260,836,545,39695,2050,4657,1148,1425,659,1708,638,2120,724,2017,752,2084,847,2270,818,1494,1067,1971,780,4377,1103,4749,1221,5051,1251,2819,760,1432,604,908,470,613,419,15209,1138,2942,650,2693,947,1429,581,739,451,713,331,986,494,598,322,527,302,669,414,649,346,1354,653,1093,328,342,226,219,212,135,106,121,149,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,58654,2231,4407,1088,817,520,1224,735,574,558,0,262,636,556,63,101,374,400,49,85,111,141,0,262,206,241,353,469,0,262,0,262,0,262,0,262,26294,1451,1054,579,1015,585,2112,857,1514,790,2303,927,1915,910,1173,680,2195,823,1384,789,2414,1079,3129,771,3163,990,1471,634,632,418,540,487,280,203,18873,1278,2061,707,971,533,889,438,960,428,1069,509,1320,624,1014,460,587,334,644,341,1579,666,2345,673,2990,797,1213,549,672,326,421,259,138,127,9080,703,1687,567,1254,539,869,379,681,321,537,255,485,313,390,269,599,408,207,137,407,216,216,164,948,566,413,273,253,201,134,132,0,262,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,131970,2522,3234,628,1019,381,407,288,134,139,209,182,485,347,178,168,217,174,130,142,36,61,127,125,205,216,87,105,0,286,0,286,0,286,0,286,48402,1889,8531,1654,1777,734,2798,1109,3678,1079,3163,1140,4436,1208,3518,1028,2134,973,2715,1032,5247,1464,2392,655,3919,1108,1674,820,829,377,747,389,844,454,48122,1664,7977,1129,3488,939,3245,795,1833,752,2838,983,1972,741,2976,833,3153,783,1387,535,4834,1012,3974,885,4846,1059,1810,646,1078,510,1881,613,830,376,32212,1117,7898,1102,4138,956,2323,717,2494,684,2172,662,2098,685,974,363,1634,608,1195,450,1784,600,1570,512,2001,558,914,408,295,241,323,227,399,237,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,928296,8641,73683,4849,20127,2650,10384,2126,8082,2121,6694,2022,7157,2226,4844,1727,4463,1565,2369,1113,2480,1066,2771,992,1645,909,1894,918,482,331,291,479,0,301,0,301,387599,7936,44845,4364,28599,3306,27075,3162,35656,3586,34295,3428,36115,4303,28118,3800,21144,3087,22724,4093,33398,4220,30950,3054,26145,3646,10386,1819,3608,918,3475,1062,1066,473,329406,6305,45479,4375,21458,2333,26364,3474,26395,3096,24584,2700,21692,2992,21259,2654,18088,2414,15558,2188,25636,2865,30984,2814,26952,2824,13124,2002,5452,1162,4554,1356,1827,685,137608,3654,33132,3568,17795,2290,13534,1820,12887,1860,8797,1625,7608,1451,7027,1179,6025,1583,4959,1120,7938,1362,7200,1372,5528,1559,2511,784,1092,372,857,579,718,399,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
