GEO_ID,B16005B_001E,B16005B_001M,B16005B_002E,B16005B_002M,B16005B_003E,B16005B_003M,B16005B_004E,B16005B_004M,B16005B_005E,B16005B_005M,B16005B_006E,B16005B_006M,B16005B_007E,B16005B_007M,B16005B_008E,B16005B_008M,B16005B_009E,B16005B_009M,B16005B_010E,B16005B_010M,B16005B_011E,B16005B_011M,B16005B_012E,B16005B_012M,B16005B_013E,B16005B_013M,B16005B_014E,B16005B_014M,B16005B_015E,B16005B_015M,B16005B_016E,B16005B_016M,B16005B_017E,B16005B_017M,B16005B_018E,B16005B_018M,B16005B_019E,B16005B_019M,B16005B_020E,B16005B_020M,B16005B_021E,B16005B_021M,B16005B_022E,B16005B_022M,B16005B_023E,B16005B_023M,B16005B_024E,B16005B_024M,B16005B_025E,B16005B_025M,B16005B_026E,B16005B_026M,B16005B_027E,B16005B_027M,B16005B_028E,B16005B_028M,B16005B_029E,B16005B_029M,B16005B_030E,B16005B_030M,B16005B_031E,B16005B_031M,B16005B_032E,B16005B_032M,B16005B_033E,B16005B_033M,B16005B_034E,B16005B_034M,B16005B_035E,B16005B_035M,B16005B_036E,B16005B_036M,B16005B_037E,B16005B_037M,B16005B_038E,B16005B_038M,B16005B_039E,B16005B_039M,B16005B_040E,B16005B_040M,B16005B_041E,B16005B_041M,B16005B_042E,B16005B_042M,B16005B_043E,B16005B_043M,B16005B_044E,B16005B_044M,B16005B_045E,B16005B_045M,NAME,B16005B_001EA,B16005B_001MA,B16005B_002EA,B16005B_002MA,B16005B_003MA,B16005B_003EA,B16005B_004MA,B16005B_004EA,B16005B_005MA,B16005B_005EA,B16005B_006EA,B16005B_006MA,B16005B_007EA,B16005B_007MA,B16005B_008MA,B16005B_008EA,B16005B_009MA,B16005B_009EA,B16005B_010MA,B16005B_010EA,B16005B_011EA,B16005B_011MA,B16005B_012EA,B16005B_012MA,B16005B_013MA,B16005B_013EA,B16005B_014MA,B16005B_014EA,B16005B_015MA,B16005B_015EA,B16005B_016EA,B16005B_016MA,B16005B_017EA,B16005B_017MA,B16005B_018MA,B16005B_018EA,B16005B_019MA,B16005B_019EA,B16005B_020MA,B16005B_020EA,B16005B_021EA,B16005B_021MA,B16005B_022EA,B16005B_022MA,B16005B_023EA,B16005B_023MA,B16005B_024MA,B16005B_024EA,B16005B_025MA,B16005B_025EA,B16005B_026EA,B16005B_026MA,B16005B_027EA,B16005B_027MA,B16005B_028EA,B16005B_028MA,B16005B_029EA,B16005B_029MA,B16005B_030EA,B16005B_030MA,B16005B_031EA,B16005B_031MA,B16005B_032EA,B16005B_032MA,B16005B_033EA,B16005B_033MA,B16005B_034EA,B16005B_034MA,B16005B_035EA,B16005B_035MA,B16005B_036EA,B16005B_036MA,B16005B_037MA,B16005B_037EA,B16005B_038MA,B16005B_038EA,B16005B_039EA,B16005B_039MA,B16005B_040EA,B16005B_040MA,B16005B_041EA,B16005B_041MA,B16005B_042EA,B16005B_042MA,B16005B_043MA,B16005B_043EA,B16005B_044MA,B16005B_044EA,B16005B_045EA,B16005B_045MA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1996223,14295,1871326,17491,1803893,17430,46535,4863,39667,4533,4295,1127,2477,774,96,115,9409,2339,8647,2286,313,206,449,326,0,293,3654,1591,3038,1541,328,258,288,188,0,293,7835,2010,6769,1900,888,626,178,174,0,293,124897,10640,47045,6303,17710,3403,8499,2300,2823,899,3350,923,3038,1277,13411,3153,9707,2264,2262,1073,1302,1453,140,171,2363,1046,966,682,843,478,503,426,51,84,44368,5794,34921,5039,6471,1867,2406,855,570,342,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2368408,11249,1848382,17498,1725171,19300,38605,5425,31070,4710,3519,984,3660,1238,356,285,80945,8489,64574,6317,13456,4858,2775,1044,140,176,964,487,849,460,115,132,0,301,0,301,2697,1472,2433,1475,98,125,166,133,0,301,520026,16127,237152,12252,41167,5291,15191,2939,9340,2442,11375,2948,5261,1624,229160,12907,101102,7870,73203,7640,43674,4869,11181,2342,2757,3258,2682,3256,75,126,0,301,0,301,9790,2526,7936,2393,735,492,862,699,257,183,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
