GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001MA,B21001F_001EA,B21001F_002EA,B21001F_002MA,B21001F_003EA,B21001F_003MA,B21001F_004EA,B21001F_004MA,B21001F_005EA,B21001F_005MA,B21001F_006MA,B21001F_006EA,B21001F_007MA,B21001F_007EA,B21001F_008EA,B21001F_008MA,B21001F_009EA,B21001F_009MA,B21001F_010EA,B21001F_010MA,B21001F_011MA,B21001F_011EA,B21001F_012MA,B21001F_012EA,B21001F_013EA,B21001F_013MA,B21001F_014EA,B21001F_014MA,B21001F_015EA,B21001F_015MA,B21001F_016MA,B21001F_016EA,B21001F_017MA,B21001F_017EA,B21001F_018MA,B21001F_018EA,B21001F_019EA,B21001F_019MA,B21001F_020EA,B21001F_020MA,B21001F_021MA,B21001F_021EA,B21001F_022MA,B21001F_022EA,B21001F_023MA,B21001F_023EA,B21001F_024EA,B21001F_024MA,B21001F_025EA,B21001F_025MA,B21001F_026MA,B21001F_026EA,B21001F_027MA,B21001F_027EA,B21001F_028MA,B21001F_028EA,B21001F_029EA,B21001F_029MA,B21001F_030EA,B21001F_030MA,B21001F_031MA,B21001F_031EA,B21001F_032MA,B21001F_032EA,B21001F_033MA,B21001F_033EA,state
0400000US17,608961,17975,325848,11150,166832,7789,3407,1094,163425,8057,121446,5163,4329,1573,117117,5303,23718,2083,1638,630,22080,2198,9518,1364,858,553,8660,1366,4334,829,1294,614,3040,727,283113,8469,140437,5082,1646,1839,138791,4916,104687,4433,199,189,104488,4410,21886,2113,50,84,21836,2100,10111,1335,0,266,10111,1335,5992,1089,0,266,5992,1089,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,91365,5106,51328,3198,28188,2753,582,440,27606,2693,18732,1905,1232,534,17500,1819,2219,581,582,287,1637,537,1212,302,656,408,556,330,977,399,184,268,793,399,40037,2659,21754,1888,103,104,21651,1869,14524,1841,135,222,14389,1861,2271,620,0,264,2271,620,734,325,0,264,734,325,754,340,0,264,754,340,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,72109,4024,38872,2519,21318,1950,504,381,20814,1908,13634,1505,1305,586,12329,1435,2443,884,535,344,1908,764,1018,524,360,263,658,510,459,356,261,244,198,232,33237,2458,18330,2277,129,149,18201,2283,10415,1532,31,51,10384,1532,2892,837,0,240,2892,837,1168,458,0,240,1168,458,432,280,0,240,432,280,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,27484,3002,14587,2032,6641,1419,242,195,6399,1407,5129,1168,766,506,4363,1078,1763,812,741,533,1022,586,542,291,40,60,502,310,512,413,291,342,221,227,12897,1681,5700,1176,126,115,5574,1176,4725,1014,96,135,4629,998,862,451,0,278,862,451,1260,537,131,215,1129,508,350,297,0,278,350,297,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,113179,7478,62990,4579,37343,3596,935,583,36408,3686,21901,2029,547,328,21354,2034,2610,744,127,155,2483,744,692,390,305,222,387,328,444,383,47,79,397,373,50189,4059,24473,2652,195,217,24278,2650,19644,2417,156,159,19488,2401,3612,1023,278,386,3334,886,1435,657,0,282,1435,657,1025,629,0,282,1025,629,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,183063,13256,89246,6638,44705,4364,1496,1164,43209,4341,35308,4104,1975,952,33333,4029,5885,1038,1388,667,4497,1144,2402,656,353,230,2049,669,946,504,138,166,808,482,93817,7728,39293,4067,146,174,39147,4054,39657,4397,0,282,39657,4397,7962,1246,0,282,7962,1246,4118,1065,73,120,4045,1070,2787,774,0,282,2787,774,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,100890,5645,53679,3670,25568,2578,217,175,25351,2555,22185,2090,1760,618,20425,2124,3789,790,1325,478,2464,682,1618,609,439,292,1179,470,519,272,345,223,174,130,47211,3171,22917,2182,153,246,22764,2201,17831,1764,164,197,17667,1711,3636,769,45,73,3591,780,1753,609,0,238,1753,609,1074,404,0,238,1074,404,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,58738,5510,33289,3766,20875,3140,261,342,20614,3075,10911,1971,588,377,10323,2049,1158,472,192,166,966,474,126,122,0,209,126,122,219,185,124,116,95,141,25449,2619,14475,2002,0,209,14475,2002,9287,1369,123,158,9164,1382,883,488,0,209,883,488,518,373,0,209,518,373,286,267,0,209,286,267,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,37589,4023,21704,2456,11383,1778,207,224,11176,1769,7912,1424,434,378,7478,1380,1762,664,372,317,1390,630,284,195,14,23,270,194,363,296,92,102,271,286,15885,2108,8141,1494,0,256,8141,1494,5944,1193,0,256,5944,1193,1164,390,0,256,1164,390,313,246,0,256,313,246,323,247,84,139,239,210,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,30207,2624,17186,1860,9033,1344,129,146,8904,1358,6306,1053,493,322,5813,1040,1145,566,433,347,712,479,265,262,135,207,130,143,437,314,285,240,152,175,13021,1354,6302,1077,48,83,6254,1082,5303,833,65,94,5238,820,847,442,0,216,847,442,259,272,0,216,259,272,310,209,0,216,310,209,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,92762,6944,47765,4305,23362,3185,302,263,23060,3157,19693,2570,1700,654,17993,2477,2818,662,784,379,2034,573,1124,438,245,242,879,431,768,396,429,365,339,264,44997,3543,20711,2541,27,46,20684,2540,18438,2111,133,130,18305,2082,2863,764,46,75,2817,763,1375,471,0,297,1375,471,1610,575,0,297,1610,575,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,453154,14942,230551,10203,105571,6353,2435,1285,103136,6481,97811,5132,5406,1384,92405,5042,18001,2177,1237,525,16764,2168,6872,1300,224,263,6648,1288,2296,689,296,246,2000,629,222603,7494,93489,4397,662,425,92827,4469,94592,4534,405,300,94187,4558,18977,1922,0,278,18977,1922,10043,2321,0,278,10043,2321,5502,1864,0,278,5502,1864,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,196716,8186,100384,4738,41211,3106,1457,609,39754,3083,39977,2442,6522,1321,33455,2552,11266,1283,3702,917,7564,1111,4866,706,2525,624,2341,569,3064,806,1173,413,1891,694,96332,4878,34065,3226,357,398,33708,3146,40033,2436,522,432,39511,2501,11857,1304,104,119,11753,1303,6339,974,53,88,6286,978,4038,765,0,282,4038,765,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1170884,25558,561203,14747,250885,8928,5414,1614,245471,9241,225947,7407,9628,1782,216319,7494,49799,3033,4115,1106,45684,3202,23371,1939,1390,530,21981,1958,11201,1693,2144,732,9057,1762,609681,13478,238737,6901,963,585,237774,6833,249991,7376,338,275,249653,7400,64966,3334,209,258,64757,3320,31743,2403,217,347,31526,2410,24244,2391,0,274,24244,2391,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,165644,8323,99150,6125,60535,5024,792,400,59743,5040,34426,3417,1045,599,33381,3336,3236,1389,1273,999,1963,936,731,460,234,299,497,349,222,319,0,284,222,319,66494,3609,38099,2612,58,75,38041,2596,24947,2683,300,320,24647,2690,2125,697,0,284,2125,697,950,387,93,121,857,365,373,528,0,284,373,528,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,74139,4579,38913,2888,20134,2020,1187,863,18947,2022,15709,1718,2124,705,13585,1682,1794,704,589,339,1205,588,857,367,203,188,654,315,419,273,89,104,330,269,35226,2469,16257,1800,121,189,16136,1789,14499,1636,416,310,14083,1608,2409,685,0,262,2409,685,1321,436,0,262,1321,436,740,353,0,262,740,353,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,63737,4622,35489,2745,18942,2249,762,501,18180,2144,13616,1672,1160,446,12456,1586,1942,593,853,436,1089,491,857,354,408,253,449,277,132,128,52,85,80,100,28248,2515,15047,1777,102,117,14945,1749,10431,1575,298,377,10133,1619,1513,544,88,167,1425,501,977,457,0,247,977,457,280,301,0,247,280,301,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,82164,6662,48533,4188,27908,3243,558,469,27350,3209,17308,2160,514,430,16794,2074,2529,822,339,265,2190,816,702,380,230,233,472,300,86,96,86,96,0,270,33631,3183,17528,2106,96,166,17432,2116,12611,2041,0,270,12611,2041,2263,813,51,85,2212,802,921,414,0,270,921,414,308,212,0,270,308,212,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
