VARIABLE,TYPE,LABEL,GROUP
DP02PR_0001E,int,Estimate!!HOUSEHOLDS BY TYPE!!Total households,DP02PR
DP02PR_0001PE,int,Percent!!HOUSEHOLDS BY TYPE!!Total households,DP02PR
DP02PR_0002E,int,Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families),DP02PR
DP02PR_0002PE,float,Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families),DP02PR
DP02PR_0003E,int,Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children under 18 years,DP02PR
DP02PR_0003PE,float,Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children under 18 years,DP02PR
DP02PR_0004E,int,Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family,DP02PR
DP02PR_0004PE,float,Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family,DP02PR
DP02PR_0005E,int,Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children under 18 years,DP02PR
DP02PR_0005PE,float,Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children under 18 years,DP02PR
DP02PR_0006E,int,"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family",DP02PR
DP02PR_0006PE,float,"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family",DP02PR
DP02PR_0007E,int,"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years",DP02PR
DP02PR_0007PE,float,"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years",DP02PR
DP02PR_0008E,int,"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family",DP02PR
DP02PR_0008PE,float,"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family",DP02PR
DP02PR_0009E,int,"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years",DP02PR
DP02PR_0009PE,float,"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years",DP02PR
DP02PR_0010E,int,Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households,DP02PR
DP02PR_0010PE,float,Percent!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households,DP02PR
DP02PR_0011E,int,Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone,DP02PR
DP02PR_0011PE,float,Percent!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone,DP02PR
DP02PR_0012E,int,Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over,DP02PR
DP02PR_0012PE,float,Percent!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over,DP02PR
DP02PR_0013E,int,Estimate!!HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years,DP02PR
DP02PR_0013PE,float,Percent!!HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years,DP02PR
DP02PR_0014E,int,Estimate!!HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over,DP02PR
DP02PR_0014PE,float,Percent!!HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over,DP02PR
DP02PR_0015E,float,Estimate!!HOUSEHOLDS BY TYPE!!Average household size,DP02PR
DP02PR_0015PE,int,Percent!!HOUSEHOLDS BY TYPE!!Average household size,DP02PR
DP02PR_0016E,float,Estimate!!HOUSEHOLDS BY TYPE!!Average family size,DP02PR
DP02PR_0016PE,int,Percent!!HOUSEHOLDS BY TYPE!!Average family size,DP02PR
DP02PR_0017E,int,Estimate!!RELATIONSHIP!!Population in households,DP02PR
DP02PR_0017PE,int,Percent!!RELATIONSHIP!!Population in households,DP02PR
DP02PR_0018E,int,Estimate!!RELATIONSHIP!!Population in households!!Householder,DP02PR
DP02PR_0018PE,float,Percent!!RELATIONSHIP!!Population in households!!Householder,DP02PR
