GEO_ID,B19202E_001E,B19202E_001M,NAME,B19202E_001EA,B19202E_001MA,state
0400000US01,-666666666,-222222222,Alabama,-,**,01
0400000US02,46574,17605,Alaska,null,null,02
0400000US04,54938,47217,Arizona,null,null,04
0400000US05,-666666666,-222222222,Arkansas,-,**,05
0400000US06,43968,32077,California,null,null,06
0400000US08,-666666666,-222222222,Colorado,-,**,08
0400000US09,-666666666,-222222222,Connecticut,-,**,09
0400000US10,-666666666,-222222222,Delaware,-,**,10
0400000US11,-666666666,-222222222,District of Columbia,-,**,11
0400000US12,null,null,Florida,null,null,12
0400000US13,null,null,Georgia,null,null,13
0400000US15,39397,7388,Hawaii,null,null,15
0400000US16,null,null,Idaho,null,null,16
0400000US17,51648,39853,Illinois,null,null,17
0400000US18,-666666666,-222222222,Indiana,-,**,18
0400000US19,null,null,Iowa,null,null,19
0400000US20,13542,1954,Kansas,null,null,20
0400000US21,null,null,Kentucky,null,null,21
0400000US22,43672,390,Louisiana,null,null,22
0400000US23,-666666666,-222222222,Maine,-,**,23
0400000US24,133476,115711,Maryland,null,null,24
0400000US25,-666666666,-222222222,Massachusetts,-,**,25
0400000US26,null,null,Michigan,null,null,26
0400000US27,null,null,Minnesota,null,null,27
0400000US28,-666666666,-222222222,Mississippi,-,**,28
0400000US29,11469,8818,Missouri,null,null,29
0400000US30,15775,2234,Montana,null,null,30
0400000US31,-666666666,-222222222,Nebraska,-,**,31
0400000US32,31776,10893,Nevada,null,null,32
0400000US33,-666666666,-222222222,New Hampshire,-,**,33
0400000US34,13514,6029,New Jersey,null,null,34
0400000US35,null,null,New Mexico,null,null,35
0400000US36,null,null,New York,null,null,36
0400000US37,null,null,North Carolina,null,null,37
0400000US38,-666666666,-222222222,North Dakota,-,**,38
0400000US39,null,null,Ohio,null,null,39
0400000US40,null,null,Oklahoma,null,null,40
0400000US41,27783,11890,Oregon,null,null,41
0400000US42,13459,12574,Pennsylvania,null,null,42
0400000US44,-666666666,-222222222,Rhode Island,-,**,44
0400000US45,-666666666,-222222222,South Carolina,-,**,45
0400000US46,-666666666,-222222222,South Dakota,-,**,46
0400000US47,65700,40611,Tennessee,null,null,47
0400000US48,25044,9467,Texas,null,null,48
0400000US49,null,null,Utah,null,null,49
0400000US50,-666666666,-222222222,Vermont,-,**,50
0400000US51,null,null,Virginia,null,null,51
0400000US53,66915,15477,Washington,null,null,53
0400000US54,-666666666,-222222222,West Virginia,-,**,54
0400000US55,2499,-333333333,Wisconsin,"2,500-",***,55
0400000US56,-666666666,-222222222,Wyoming,-,**,56
0400000US72,-666666666,-222222222,Puerto Rico,-,**,72
