GEO_ID,B20005B_001E,B20005B_001M,B20005B_002E,B20005B_002M,B20005B_003E,B20005B_003M,B20005B_004E,B20005B_004M,B20005B_005E,B20005B_005M,B20005B_006E,B20005B_006M,B20005B_007E,B20005B_007M,B20005B_008E,B20005B_008M,B20005B_009E,B20005B_009M,B20005B_010E,B20005B_010M,B20005B_011E,B20005B_011M,B20005B_012E,B20005B_012M,B20005B_013E,B20005B_013M,B20005B_014E,B20005B_014M,B20005B_015E,B20005B_015M,B20005B_016E,B20005B_016M,B20005B_017E,B20005B_017M,B20005B_018E,B20005B_018M,B20005B_019E,B20005B_019M,B20005B_020E,B20005B_020M,B20005B_021E,B20005B_021M,B20005B_022E,B20005B_022M,B20005B_023E,B20005B_023M,B20005B_024E,B20005B_024M,B20005B_025E,B20005B_025M,B20005B_026E,B20005B_026M,B20005B_027E,B20005B_027M,B20005B_028E,B20005B_028M,B20005B_029E,B20005B_029M,B20005B_030E,B20005B_030M,B20005B_031E,B20005B_031M,B20005B_032E,B20005B_032M,B20005B_033E,B20005B_033M,B20005B_034E,B20005B_034M,B20005B_035E,B20005B_035M,B20005B_036E,B20005B_036M,B20005B_037E,B20005B_037M,B20005B_038E,B20005B_038M,B20005B_039E,B20005B_039M,B20005B_040E,B20005B_040M,B20005B_041E,B20005B_041M,B20005B_042E,B20005B_042M,B20005B_043E,B20005B_043M,B20005B_044E,B20005B_044M,B20005B_045E,B20005B_045M,B20005B_046E,B20005B_046M,B20005B_047E,B20005B_047M,B20005B_048E,B20005B_048M,B20005B_049E,B20005B_049M,B20005B_050E,B20005B_050M,B20005B_051E,B20005B_051M,B20005B_052E,B20005B_052M,B20005B_053E,B20005B_053M,B20005B_054E,B20005B_054M,B20005B_055E,B20005B_055M,B20005B_056E,B20005B_056M,B20005B_057E,B20005B_057M,B20005B_058E,B20005B_058M,B20005B_059E,B20005B_059M,B20005B_060E,B20005B_060M,B20005B_061E,B20005B_061M,B20005B_062E,B20005B_062M,B20005B_063E,B20005B_063M,B20005B_064E,B20005B_064M,B20005B_065E,B20005B_065M,B20005B_066E,B20005B_066M,B20005B_067E,B20005B_067M,B20005B_068E,B20005B_068M,B20005B_069E,B20005B_069M,B20005B_070E,B20005B_070M,B20005B_071E,B20005B_071M,B20005B_072E,B20005B_072M,B20005B_073E,B20005B_073M,B20005B_074E,B20005B_074M,B20005B_075E,B20005B_075M,B20005B_076E,B20005B_076M,B20005B_077E,B20005B_077M,B20005B_078E,B20005B_078M,B20005B_079E,B20005B_079M,B20005B_080E,B20005B_080M,B20005B_081E,B20005B_081M,B20005B_082E,B20005B_082M,B20005B_083E,B20005B_083M,B20005B_084E,B20005B_084M,B20005B_085E,B20005B_085M,B20005B_086E,B20005B_086M,B20005B_087E,B20005B_087M,B20005B_088E,B20005B_088M,B20005B_089E,B20005B_089M,B20005B_090E,B20005B_090M,B20005B_091E,B20005B_091M,B20005B_092E,B20005B_092M,B20005B_093E,B20005B_093M,B20005B_094E,B20005B_094M,B20005B_095E,B20005B_095M,NAME,B20005B_001MA,B20005B_001EA,B20005B_002EA,B20005B_002MA,B20005B_003EA,B20005B_003MA,B20005B_004MA,B20005B_004EA,B20005B_005MA,B20005B_005EA,B20005B_006EA,B20005B_006MA,B20005B_007MA,B20005B_007EA,B20005B_008EA,B20005B_008MA,B20005B_009EA,B20005B_009MA,B20005B_010MA,B20005B_010EA,B20005B_011MA,B20005B_011EA,B20005B_012MA,B20005B_012EA,B20005B_013EA,B20005B_013MA,B20005B_014EA,B20005B_014MA,B20005B_015MA,B20005B_015EA,B20005B_016MA,B20005B_016EA,B20005B_017MA,B20005B_017EA,B20005B_018MA,B20005B_018EA,B20005B_019EA,B20005B_019MA,B20005B_020EA,B20005B_020MA,B20005B_021MA,B20005B_021EA,B20005B_022MA,B20005B_022EA,B20005B_023MA,B20005B_023EA,B20005B_024EA,B20005B_024MA,B20005B_025EA,B20005B_025MA,B20005B_026MA,B20005B_026EA,B20005B_027MA,B20005B_027EA,B20005B_028EA,B20005B_028MA,B20005B_029MA,B20005B_029EA,B20005B_030EA,B20005B_030MA,B20005B_031EA,B20005B_031MA,B20005B_032MA,B20005B_032EA,B20005B_033MA,B20005B_033EA,B20005B_034MA,B20005B_034EA,B20005B_035EA,B20005B_035MA,B20005B_036EA,B20005B_036MA,B20005B_037MA,B20005B_037EA,B20005B_038MA,B20005B_038EA,B20005B_039MA,B20005B_039EA,B20005B_040MA,B20005B_040EA,B20005B_041EA,B20005B_041MA,B20005B_042EA,B20005B_042MA,B20005B_043MA,B20005B_043EA,B20005B_044MA,B20005B_044EA,B20005B_045MA,B20005B_045EA,B20005B_046EA,B20005B_046MA,B20005B_047EA,B20005B_047MA,B20005B_048MA,B20005B_048EA,B20005B_049MA,B20005B_049EA,B20005B_050EA,B20005B_050MA,B20005B_051MA,B20005B_051EA,B20005B_052EA,B20005B_052MA,B20005B_053EA,B20005B_053MA,B20005B_054MA,B20005B_054EA,B20005B_055MA,B20005B_055EA,B20005B_056MA,B20005B_056EA,B20005B_057EA,B20005B_057MA,B20005B_058EA,B20005B_058MA,B20005B_059MA,B20005B_059EA,B20005B_060MA,B20005B_060EA,B20005B_061EA,B20005B_061MA,B20005B_062MA,B20005B_062EA,B20005B_063EA,B20005B_063MA,B20005B_064EA,B20005B_064MA,B20005B_065MA,B20005B_065EA,B20005B_066MA,B20005B_066EA,B20005B_067MA,B20005B_067EA,B20005B_068EA,B20005B_068MA,B20005B_069EA,B20005B_069MA,B20005B_070MA,B20005B_070EA,B20005B_071MA,B20005B_071EA,B20005B_072MA,B20005B_072EA,B20005B_073MA,B20005B_073EA,B20005B_074EA,B20005B_074MA,B20005B_075EA,B20005B_075MA,B20005B_076MA,B20005B_076EA,B20005B_077MA,B20005B_077EA,B20005B_078MA,B20005B_078EA,B20005B_079EA,B20005B_079MA,B20005B_080EA,B20005B_080MA,B20005B_081MA,B20005B_081EA,B20005B_082MA,B20005B_082EA,B20005B_083EA,B20005B_083MA,B20005B_084MA,B20005B_084EA,B20005B_085EA,B20005B_085MA,B20005B_086EA,B20005B_086MA,B20005B_087MA,B20005B_087EA,B20005B_088MA,B20005B_088EA,B20005B_089MA,B20005B_089EA,B20005B_090EA,B20005B_090MA,B20005B_091EA,B20005B_091MA,B20005B_092MA,B20005B_092EA,B20005B_093MA,B20005B_093EA,B20005B_094EA,B20005B_094MA,B20005B_095EA,B20005B_095MA,state
0400000US01,1020520,5434,464061,3323,168084,5346,0,200,168084,5346,351,217,326,249,1872,730,2458,949,3729,1145,3463,1045,9378,2179,5244,1296,13581,2537,8561,1908,14351,2284,19848,2398,10176,1891,11953,2385,8025,1833,13532,1909,12769,2054,10725,1965,9110,1556,8632,1790,295977,6614,203427,6248,92550,5165,19770,2518,13720,2385,9656,1811,5959,1451,9000,1893,5217,1650,5621,1404,3109,1153,4974,1214,1166,666,3722,1115,2737,937,2455,919,1015,462,717,432,1199,689,575,338,905,685,477,350,556,345,556459,3820,195501,7087,0,200,195501,7087,164,136,0,200,2380,669,2960,1199,8633,1941,7478,1723,13184,2163,12022,2277,16494,3052,10053,1610,24397,3369,25380,3333,17615,2549,10222,1845,6653,1301,9778,1902,10086,1782,6277,1404,6534,1252,5191,1362,360958,7832,236190,6398,124768,6521,20147,2462,14309,2207,15493,2339,13725,2204,15752,2955,10239,2138,7932,1534,3914,1015,5296,1759,2128,878,3950,992,2917,830,1646,703,2086,850,593,405,961,749,1476,704,170,130,208,276,1826,1359,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,237427,4362,125936,2912,57171,3387,0,208,57171,3387,120,118,0,208,713,410,123,197,2085,754,534,497,1996,927,1079,532,3917,1440,2016,841,5090,1250,5955,1509,4829,1276,5275,1197,3197,1215,2504,976,6685,1399,1791,792,3887,935,5375,1327,68765,3695,38603,3073,30162,3223,5847,1483,5039,1489,3522,1179,2106,779,2308,1034,1197,664,2333,923,602,410,1947,1138,473,416,659,425,690,594,265,289,1035,822,236,250,789,508,101,122,126,133,235,220,652,526,111491,3141,45805,2922,0,208,45805,2922,26,52,0,208,139,143,1065,719,1745,658,932,591,1418,1161,927,442,2378,1025,1242,634,5449,1283,4202,1120,5243,1463,4532,1306,3752,1295,2640,1025,2539,787,3158,1092,3204,1024,1214,528,65686,3986,38842,3249,26844,3205,4762,1061,3110,1033,2382,942,1976,724,3690,1325,1553,818,2071,1019,749,439,1667,823,249,241,1202,738,1382,631,693,463,472,280,127,149,475,329,32,53,41,68,111,131,100,116,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,347655,3475,162931,2151,60576,3498,0,201,60576,3498,119,145,25,42,272,286,1386,700,1819,911,1262,836,2149,796,2638,976,4932,1360,2138,789,6300,1543,5739,1173,5613,1470,5756,1539,3832,1167,3453,1050,4402,1254,3122,1277,2683,1048,2936,951,102355,3646,72038,3711,30317,2926,7112,1626,3941,1113,2330,860,1934,886,5184,1430,1591,838,1710,904,708,487,2466,925,188,153,279,174,1336,638,164,148,424,334,194,222,386,357,150,131,79,97,37,54,104,127,184724,2601,76989,3719,0,201,76989,3719,63,113,622,643,1600,778,643,517,3748,995,1957,827,4365,1121,3801,921,5572,1390,3793,1373,10687,2164,9769,1917,7267,1842,5624,1428,3470,850,3433,1285,3750,1136,2488,875,3074,1154,1263,743,107735,3805,71264,3386,36471,2945,5783,1223,3168,982,5896,1406,4467,1510,3419,1022,2334,870,3034,1048,1574,702,2134,834,658,409,1036,749,604,467,311,238,202,158,756,551,348,303,305,284,349,238,8,14,85,139,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1850821,12896,905719,8698,364307,9529,0,210,364307,9529,1492,661,769,421,3084,1129,3411,962,5541,1336,6104,1674,10161,2353,7664,1961,17079,2230,10849,2183,22720,3240,30939,2908,25581,2947,30498,3441,17529,2553,24764,3068,34121,3366,22480,2629,41301,3843,48220,3807,541412,10976,348402,8303,193010,8402,27905,3404,18497,2533,20391,3368,12748,2208,19246,2279,9782,1868,12423,1935,4262,1293,12953,2259,4563,1185,10366,2016,10247,1843,3523,1249,4759,1356,3029,1162,2810,1139,2779,877,2385,826,4846,1294,5496,1215,945102,6346,334883,8042,0,210,334883,8042,209,198,271,219,2925,1076,3080,954,5997,1733,4606,1256,7702,1687,5245,1439,14839,2330,10171,1967,24803,2973,31133,3007,29495,3127,24179,2470,19669,2900,23755,3014,33860,3952,23006,2562,36695,3600,33243,3573,610219,8554,380262,8421,229957,7335,37512,3290,23977,3361,20305,2420,15983,2470,24649,3040,12059,1818,13999,2373,6767,1583,13997,2109,5471,1246,12451,2028,10131,1889,4858,1235,6024,1286,3026,893,3832,1163,2748,985,2281,988,4465,930,5422,1359,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,178153,4263,95115,2986,51825,3049,0,200,51825,3049,120,145,118,145,181,169,333,308,1473,671,377,337,1781,736,553,512,2038,912,1608,826,3034,940,5056,1673,6189,1777,4036,1250,4311,1184,3997,1449,5734,1463,1987,798,3836,1038,5063,1128,43290,3380,22381,2407,20909,2649,3128,1015,2274,1011,1394,605,2505,1217,2204,900,370,328,1034,746,219,242,1855,959,802,432,1221,554,153,189,1122,697,366,431,922,679,291,349,49,81,404,421,147,147,449,345,83038,2524,33519,2197,0,200,33519,2197,87,143,37,66,1169,939,123,161,1528,784,833,465,681,560,923,522,2157,930,1109,572,2535,859,2471,714,3373,1167,2528,958,2979,1165,2885,996,1224,551,2529,1117,2974,784,1374,658,49519,2752,26408,1947,23111,2327,2619,697,2714,994,2801,985,1338,585,2603,911,894,605,1824,777,767,399,1405,708,711,414,1026,606,623,406,1152,690,792,497,581,502,502,438,435,307,0,200,38,64,286,224,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,300117,5547,140642,3427,58768,3153,0,207,58768,3153,178,217,569,552,0,207,318,267,687,410,451,504,901,539,1578,616,2102,895,1099,439,2743,1017,7174,1619,5312,1539,6110,1419,4730,1398,5166,1293,4159,1185,3587,1161,5726,1461,6178,1450,81874,3682,47561,3057,34313,3148,4860,1096,3912,1222,4226,1337,2639,1045,4541,1169,854,463,3150,1300,1322,738,1540,573,607,468,2227,768,971,548,792,462,794,588,161,159,134,154,197,152,382,347,514,357,490,372,159475,3440,62199,3866,0,207,62199,3866,0,207,272,281,238,210,104,122,521,369,466,371,957,558,1001,644,2176,786,1692,647,7663,1723,7928,1666,5276,1348,4849,1303,5745,1544,3576,1093,7119,1661,3401,1077,5455,1226,3760,999,97276,3687,49249,3008,48027,3238,6877,1266,6636,1571,4249,1222,2686,927,4690,1335,3097,966,3974,1240,2248,934,2260,848,1126,475,1860,707,2261,900,1240,580,1550,782,708,469,806,631,1046,792,43,72,427,372,243,242,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,166887,2704,76292,2035,29236,2509,0,198,29236,2509,0,198,502,527,257,282,94,115,325,253,534,356,346,274,1013,564,1386,537,782,531,2500,1198,3115,1022,2177,877,1991,794,1548,720,1949,762,2693,727,2344,970,2199,950,3481,1043,47056,3063,30790,2388,16266,2002,2117,936,2261,935,1880,792,1474,968,1379,577,922,736,1112,582,832,641,679,525,275,268,961,512,794,534,148,188,435,508,110,189,132,219,140,165,360,494,96,127,159,177,90595,1383,35094,2840,0,198,35094,2840,0,198,49,88,26,46,282,302,832,642,217,179,614,373,582,449,2929,1051,1118,668,2244,839,3232,1041,2855,1078,2926,990,2485,881,1437,672,4258,1492,1560,597,4146,1377,3302,940,55501,2918,36098,2788,19403,2581,3490,1051,1515,766,2653,1045,2622,988,1273,384,621,457,1322,794,927,564,1225,813,546,542,1209,564,246,228,502,424,379,319,69,112,266,250,164,231,0,198,281,217,93,117,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,257338,1925,112453,1054,42722,2909,0,208,42722,2909,0,208,0,208,134,245,44,73,715,417,165,197,464,354,739,628,861,508,1732,963,2321,780,4259,1018,2478,1007,3897,1082,3069,1560,2727,1198,4277,1301,3940,1331,4696,1272,6204,1158,69731,3077,45177,3062,24554,3129,3829,978,1920,945,2858,1085,1691,933,2899,1360,754,488,973,521,1900,1001,1293,597,733,667,953,566,612,397,391,357,545,423,455,361,800,406,550,454,205,206,874,586,319,283,144885,1463,51840,3151,0,208,51840,3151,35,59,0,208,475,317,192,208,866,557,291,287,1451,609,522,434,1899,930,1052,768,3506,919,3923,1300,3012,1098,3512,904,2215,668,3584,1188,7102,1616,6074,1390,4715,1008,7414,1361,93045,3414,59800,3781,33245,3115,5794,1521,4099,967,3035,946,1347,648,2585,847,1833,690,1804,833,738,321,2805,1587,897,554,1840,662,1920,901,653,396,1057,560,266,221,764,460,368,246,343,277,562,478,535,344,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2623191,15090,1238133,8235,519637,11159,0,226,519637,11159,983,615,511,334,4609,1442,3656,1087,17750,3125,9743,2474,22256,3266,18070,2435,44100,5183,19966,2965,57583,5077,62312,5776,41327,3582,47012,4597,29562,3869,30240,3391,40886,3688,20272,2915,25090,3751,23709,3254,718496,11814,463629,10879,254867,9417,41641,4460,24409,3698,23826,3487,18218,2680,27856,3190,15374,2658,19752,2728,11404,2121,16796,3275,9472,2198,13753,3070,9034,1921,4854,1147,4404,1202,1797,645,3394,1182,2616,934,1668,685,2060,867,2539,952,1385058,10029,542733,11771,0,226,542733,11771,461,393,1246,566,4061,1151,4841,1614,17267,3249,11046,2095,33777,4602,23466,3417,50133,4298,36465,4223,72793,5546,61210,4874,46196,4406,42356,4025,27388,3430,26098,3434,28370,3052,19689,3175,22821,3195,13049,2127,842325,13227,510840,12112,331485,11851,48812,4529,37527,4467,36618,4262,27136,3003,35624,4128,18901,3158,31665,3292,13087,2652,17844,2633,7500,2135,17211,2562,10581,2191,9478,1975,6702,1611,2279,1027,2263,1432,3374,1121,1562,700,1730,779,1591,898,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
