GEO_ID,B13002B_001E,B13002B_001M,B13002B_002E,B13002B_002M,B13002B_003E,B13002B_003M,B13002B_004E,B13002B_004M,B13002B_005E,B13002B_005M,B13002B_006E,B13002B_006M,B13002B_007E,B13002B_007M,NAME,B13002B_001MA,B13002B_001EA,B13002B_002MA,B13002B_002EA,B13002B_003EA,B13002B_003MA,B13002B_004EA,B13002B_004MA,B13002B_005EA,B13002B_005MA,B13002B_006EA,B13002B_006MA,B13002B_007MA,B13002B_007EA,state
0400000US01,347175,3685,21058,2790,5442,1484,15616,2438,326117,4403,79282,4121,246835,5935,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,4679,909,766,595,703,576,63,95,3913,745,1424,610,2489,754,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,76118,2913,4077,941,2136,826,1941,763,72041,2945,19413,2311,52628,3074,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,117895,2395,8289,1892,2432,1145,5857,1485,109606,2778,29257,2741,80349,3574,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,573711,6269,23754,2798,10250,1748,13504,1995,549957,6421,133888,5789,416069,7327,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,57411,2579,4229,1321,2031,977,2198,955,53182,2650,17582,2007,35600,2973,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,102094,3265,4465,1302,2446,955,2019,757,97629,3399,24758,2786,72871,3637,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,56273,1401,1735,817,604,492,1131,697,54538,1510,13233,1858,41305,1977,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,83587,1121,4007,1195,978,566,3029,1085,79580,1650,13269,1893,66311,2151,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,904939,9020,51154,4658,22295,3554,28859,3547,853785,11228,224380,8894,629405,12360,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,911746,6300,52362,5611,18307,2890,34055,4723,859384,8525,232385,8322,626999,9438,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,5206,888,867,484,571,348,296,402,4339,900,2255,927,2084,694,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,472746,4260,27150,2910,8525,1562,18625,2241,445596,5453,87968,5165,357628,6047,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,163563,2990,7263,1317,1919,680,5344,1267,156300,3007,38441,3353,117859,4056,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,27456,2070,2339,933,864,538,1475,720,25117,2462,6324,1494,18793,2308,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,38860,2056,3281,1047,1546,639,1735,866,35579,2126,9259,1620,26320,2146,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,92185,2428,4786,1099,1728,850,3058,891,87399,2577,20020,2236,67379,3009,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,392803,3796,19585,3008,4062,1197,15523,2555,373218,5142,81879,4863,291339,6652,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,3420,484,147,173,147,173,0,175,3273,512,642,345,2631,588,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,472596,5945,22329,2529,9618,2026,12711,1965,450267,6404,124126,5509,326141,7797,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,146907,3929,7849,1891,4084,1401,3765,1088,139058,3818,38997,3608,100061,4232,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,356371,3894,20790,2975,6720,1613,14070,2561,335581,4552,68179,4102,267402,4971,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,93763,2416,7385,1500,4987,1305,2398,866,86378,2620,29268,2551,57110,3222,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,299097,4204,18635,2970,4921,1517,13714,2489,280462,5270,74652,4007,205810,6297,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,180725,4045,11522,2006,3338,1253,8184,1772,169203,4110,41139,3851,128064,4604,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,22318,1011,1847,634,496,350,1351,608,20471,1175,6263,1276,14208,1438,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,72368,2206,5402,1245,1166,534,4236,1105,66966,2669,16790,2196,50176,2977,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,5186,1267,533,442,395,371,138,220,4653,1308,1117,595,3536,1227,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,319448,4514,15260,2607,7365,1808,7895,1954,304188,4615,81114,5540,223074,6647,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,8926,1460,850,627,460,422,390,386,8076,1293,2705,738,5371,1056,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,818608,8709,33290,3619,15123,2393,18167,2705,785318,9894,189166,6392,596152,10947,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,585775,6107,31953,3303,11127,2041,20826,3085,553822,6436,147411,6669,406411,8488,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,5421,745,214,236,63,105,151,231,5207,834,2527,979,2680,964,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,364621,4663,23305,3288,6512,1969,16793,2513,341316,5600,70592,4899,270724,6228,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,70983,2188,5404,1147,965,518,4439,1101,65579,2474,15168,1741,50411,2552,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,18245,1654,832,507,383,367,449,387,17413,1799,5069,1358,12344,1851,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,365469,4829,17850,2536,6959,1566,10891,2279,347619,4945,73529,4756,274090,5874,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,19425,2215,675,331,147,166,528,307,18750,2272,4072,1241,14678,2193,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,346424,3989,24724,3401,7833,1640,16891,2854,321700,4594,78555,4774,243145,5355,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,3499,802,727,692,97,152,630,702,2772,871,1171,675,1601,668,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,300132,4193,15082,2259,4501,1440,10581,1957,285050,4680,67793,4440,217257,5057,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,916268,8430,51671,4583,23004,3277,28667,3743,864597,9349,260955,8180,603642,11508,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,7689,1221,541,374,377,273,164,215,7148,1259,2248,827,4900,1274,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,415710,5715,19536,2976,8288,1687,11248,2205,396174,6412,111703,5425,284471,6209,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,67883,3618,5478,1651,3288,1267,2190,1253,62405,3588,21928,2434,40477,2994,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,14915,1765,1554,834,536,431,1018,708,13361,1809,2485,1180,10876,1611,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,99280,2474,6096,1301,1237,702,4859,1206,93184,2778,16622,1986,76562,3287,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,96309,7448,2489,1033,941,633,1548,802,93820,7476,27065,3262,66755,6141,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
