GEO_ID,B20005G_001E,B20005G_001M,B20005G_002E,B20005G_002M,B20005G_003E,B20005G_003M,B20005G_004E,B20005G_004M,B20005G_005E,B20005G_005M,B20005G_006E,B20005G_006M,B20005G_007E,B20005G_007M,B20005G_008E,B20005G_008M,B20005G_009E,B20005G_009M,B20005G_010E,B20005G_010M,B20005G_011E,B20005G_011M,B20005G_012E,B20005G_012M,B20005G_013E,B20005G_013M,B20005G_014E,B20005G_014M,B20005G_015E,B20005G_015M,B20005G_016E,B20005G_016M,B20005G_017E,B20005G_017M,B20005G_018E,B20005G_018M,B20005G_019E,B20005G_019M,B20005G_020E,B20005G_020M,B20005G_021E,B20005G_021M,B20005G_022E,B20005G_022M,B20005G_023E,B20005G_023M,B20005G_024E,B20005G_024M,B20005G_025E,B20005G_025M,B20005G_026E,B20005G_026M,B20005G_027E,B20005G_027M,B20005G_028E,B20005G_028M,B20005G_029E,B20005G_029M,B20005G_030E,B20005G_030M,B20005G_031E,B20005G_031M,B20005G_032E,B20005G_032M,B20005G_033E,B20005G_033M,B20005G_034E,B20005G_034M,B20005G_035E,B20005G_035M,B20005G_036E,B20005G_036M,B20005G_037E,B20005G_037M,B20005G_038E,B20005G_038M,B20005G_039E,B20005G_039M,B20005G_040E,B20005G_040M,B20005G_041E,B20005G_041M,B20005G_042E,B20005G_042M,B20005G_043E,B20005G_043M,B20005G_044E,B20005G_044M,B20005G_045E,B20005G_045M,B20005G_046E,B20005G_046M,B20005G_047E,B20005G_047M,B20005G_048E,B20005G_048M,B20005G_049E,B20005G_049M,B20005G_050E,B20005G_050M,B20005G_051E,B20005G_051M,B20005G_052E,B20005G_052M,B20005G_053E,B20005G_053M,B20005G_054E,B20005G_054M,B20005G_055E,B20005G_055M,B20005G_056E,B20005G_056M,B20005G_057E,B20005G_057M,B20005G_058E,B20005G_058M,B20005G_059E,B20005G_059M,B20005G_060E,B20005G_060M,B20005G_061E,B20005G_061M,B20005G_062E,B20005G_062M,B20005G_063E,B20005G_063M,B20005G_064E,B20005G_064M,B20005G_065E,B20005G_065M,B20005G_066E,B20005G_066M,B20005G_067E,B20005G_067M,B20005G_068E,B20005G_068M,B20005G_069E,B20005G_069M,B20005G_070E,B20005G_070M,B20005G_071E,B20005G_071M,B20005G_072E,B20005G_072M,B20005G_073E,B20005G_073M,B20005G_074E,B20005G_074M,B20005G_075E,B20005G_075M,B20005G_076E,B20005G_076M,B20005G_077E,B20005G_077M,B20005G_078E,B20005G_078M,B20005G_079E,B20005G_079M,B20005G_080E,B20005G_080M,B20005G_081E,B20005G_081M,B20005G_082E,B20005G_082M,B20005G_083E,B20005G_083M,B20005G_084E,B20005G_084M,B20005G_085E,B20005G_085M,B20005G_086E,B20005G_086M,B20005G_087E,B20005G_087M,B20005G_088E,B20005G_088M,B20005G_089E,B20005G_089M,B20005G_090E,B20005G_090M,B20005G_091E,B20005G_091M,B20005G_092E,B20005G_092M,B20005G_093E,B20005G_093M,B20005G_094E,B20005G_094M,B20005G_095E,B20005G_095M,NAME,B20005G_001EA,B20005G_001MA,B20005G_002MA,B20005G_002EA,B20005G_003MA,B20005G_003EA,B20005G_004EA,B20005G_004MA,B20005G_005EA,B20005G_005MA,B20005G_006EA,B20005G_006MA,B20005G_007EA,B20005G_007MA,B20005G_008MA,B20005G_008EA,B20005G_009MA,B20005G_009EA,B20005G_010MA,B20005G_010EA,B20005G_011EA,B20005G_011MA,B20005G_012EA,B20005G_012MA,B20005G_013MA,B20005G_013EA,B20005G_014MA,B20005G_014EA,B20005G_015EA,B20005G_015MA,B20005G_016MA,B20005G_016EA,B20005G_017EA,B20005G_017MA,B20005G_018EA,B20005G_018MA,B20005G_019MA,B20005G_019EA,B20005G_020MA,B20005G_020EA,B20005G_021MA,B20005G_021EA,B20005G_022EA,B20005G_022MA,B20005G_023EA,B20005G_023MA,B20005G_024MA,B20005G_024EA,B20005G_025MA,B20005G_025EA,B20005G_026EA,B20005G_026MA,B20005G_027MA,B20005G_027EA,B20005G_028EA,B20005G_028MA,B20005G_029EA,B20005G_029MA,B20005G_030MA,B20005G_030EA,B20005G_031MA,B20005G_031EA,B20005G_032MA,B20005G_032EA,B20005G_033EA,B20005G_033MA,B20005G_034EA,B20005G_034MA,B20005G_035MA,B20005G_035EA,B20005G_036MA,B20005G_036EA,B20005G_037EA,B20005G_037MA,B20005G_038EA,B20005G_038MA,B20005G_039EA,B20005G_039MA,B20005G_040EA,B20005G_040MA,B20005G_041MA,B20005G_041EA,B20005G_042MA,B20005G_042EA,B20005G_043EA,B20005G_043MA,B20005G_044EA,B20005G_044MA,B20005G_045EA,B20005G_045MA,B20005G_046MA,B20005G_046EA,B20005G_047MA,B20005G_047EA,B20005G_048EA,B20005G_048MA,B20005G_049MA,B20005G_049EA,B20005G_050EA,B20005G_050MA,B20005G_051EA,B20005G_051MA,B20005G_052MA,B20005G_052EA,B20005G_053MA,B20005G_053EA,B20005G_054EA,B20005G_054MA,B20005G_055EA,B20005G_055MA,B20005G_056EA,B20005G_056MA,B20005G_057MA,B20005G_057EA,B20005G_058MA,B20005G_058EA,B20005G_059MA,B20005G_059EA,B20005G_060MA,B20005G_060EA,B20005G_061EA,B20005G_061MA,B20005G_062EA,B20005G_062MA,B20005G_063MA,B20005G_063EA,B20005G_064MA,B20005G_064EA,B20005G_065MA,B20005G_065EA,B20005G_066EA,B20005G_066MA,B20005G_067EA,B20005G_067MA,B20005G_068MA,B20005G_068EA,B20005G_069MA,B20005G_069EA,B20005G_070EA,B20005G_070MA,B20005G_071MA,B20005G_071EA,B20005G_072EA,B20005G_072MA,B20005G_073EA,B20005G_073MA,B20005G_074MA,B20005G_074EA,B20005G_075MA,B20005G_075EA,B20005G_076MA,B20005G_076EA,B20005G_077EA,B20005G_077MA,B20005G_078EA,B20005G_078MA,B20005G_079MA,B20005G_079EA,B20005G_080MA,B20005G_080EA,B20005G_081EA,B20005G_081MA,B20005G_082MA,B20005G_082EA,B20005G_083EA,B20005G_083MA,B20005G_084EA,B20005G_084MA,B20005G_085MA,B20005G_085EA,B20005G_086MA,B20005G_086EA,B20005G_087MA,B20005G_087EA,B20005G_088EA,B20005G_088MA,B20005G_089EA,B20005G_089MA,B20005G_090MA,B20005G_090EA,B20005G_091MA,B20005G_091EA,B20005G_092MA,B20005G_092EA,B20005G_093MA,B20005G_093EA,B20005G_094EA,B20005G_094MA,B20005G_095EA,B20005G_095MA,state
0400000US01,55034,4878,24831,2920,9294,1683,0,200,9294,1683,0,200,0,200,68,111,0,200,375,267,164,212,298,299,696,540,318,228,327,275,794,590,749,501,447,320,1488,901,434,361,395,315,787,368,530,491,557,285,867,456,15537,2518,7637,1526,7900,1951,1553,707,1584,733,1010,781,548,554,688,500,205,217,690,405,163,203,366,385,46,91,320,455,86,165,224,359,179,274,0,200,0,200,63,102,67,98,98,126,10,19,30203,3130,8780,1699,0,200,8780,1699,12,22,0,200,23,41,309,300,768,754,221,238,690,489,183,196,303,226,658,488,916,566,606,392,604,376,540,474,290,300,121,146,967,520,399,328,486,338,684,631,21423,2496,12614,1875,8809,1729,1832,681,1109,490,849,525,880,634,310,301,1134,923,1286,776,411,357,165,143,174,193,77,109,379,341,12,22,164,182,0,200,0,200,0,200,0,200,27,44,0,200,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,37004,3825,20606,2357,7913,1452,0,153,7913,1452,19,25,0,153,162,176,112,198,55,59,31,47,723,340,0,153,556,394,362,313,688,482,588,463,331,247,655,578,421,335,321,217,288,226,1032,553,866,552,703,387,12693,1666,5287,1197,7406,1329,795,328,271,152,948,644,828,657,496,344,24,41,362,275,135,206,175,156,145,119,629,475,745,513,44,80,122,121,33,26,170,176,170,193,185,164,298,227,831,510,16398,2134,5944,1246,0,153,5944,1246,0,153,0,153,261,339,5,10,0,153,0,153,186,222,202,248,341,274,139,209,464,313,358,238,383,252,314,229,674,596,241,243,1223,767,513,338,294,194,346,227,10454,1685,5680,1220,4774,1067,541,276,418,262,961,424,86,58,171,136,79,65,660,407,122,137,759,538,13,23,141,95,156,183,0,153,17,30,50,54,135,174,210,302,43,36,78,85,134,219,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,155059,8431,77377,5469,33241,3359,0,208,33241,3359,46,77,64,118,310,331,235,311,1184,623,702,570,764,379,857,594,1515,746,1003,593,2813,884,3947,1121,2604,961,2974,1050,2813,962,1258,501,3032,897,1567,767,2372,782,3181,968,44136,3919,23274,2683,20862,2468,4383,1071,3333,1219,2622,997,1101,493,1334,477,1148,628,1195,599,261,203,923,434,343,305,1214,737,774,431,365,326,137,104,170,174,54,97,214,304,251,223,301,295,739,548,77682,4696,24729,2593,0,208,24729,2593,0,208,0,208,228,212,352,306,721,295,381,357,1071,448,703,451,1522,661,1850,785,1639,631,4084,1031,2071,811,1665,596,1133,447,1494,548,1996,688,1035,600,1426,582,1358,559,52953,3661,28472,2748,24481,2524,5943,1162,3442,1030,2070,661,1377,584,2790,965,1158,560,1038,519,404,297,1185,639,105,127,1141,772,924,622,603,353,370,229,192,204,754,606,362,275,25,41,259,225,339,320,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,49542,3649,26724,2605,11496,1649,0,201,11496,1649,195,225,0,201,0,201,0,201,63,91,141,170,490,377,524,332,773,474,482,404,1052,509,957,462,1060,771,928,541,1064,656,1022,466,347,230,1082,504,782,543,534,350,15228,1953,9414,1605,5814,1235,1053,551,588,423,375,281,640,520,474,288,153,145,915,504,123,181,404,399,0,201,331,264,225,165,189,228,79,129,0,201,8,15,0,201,0,201,257,222,0,201,22818,2141,7734,1578,0,201,7734,1578,0,201,0,201,227,201,91,139,98,102,0,201,242,209,518,354,996,730,281,270,536,352,1380,763,858,441,579,419,401,359,368,325,412,286,199,221,396,273,152,163,15084,1854,10144,1481,4940,1137,552,406,827,420,572,400,544,337,797,511,461,411,31,50,147,193,259,230,0,201,125,145,189,224,0,201,21,37,35,61,35,70,238,385,0,201,0,201,107,182,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1188127,25599,597201,16162,261806,8869,0,210,261806,8869,381,266,549,365,904,527,1813,616,5645,1343,1885,744,4342,1218,5499,1365,10291,1562,6527,1316,13536,2157,19013,1953,14871,2536,16878,2049,10023,1590,16896,2282,25046,2736,18050,2453,33494,3574,56163,3836,335395,11666,169177,8178,166218,6757,26600,2949,16932,2302,18641,2140,12424,1903,16795,2534,5189,1024,12123,2143,5465,1186,11686,2446,3043,986,6415,1361,6005,1325,3027,922,3862,1207,1112,515,2736,1186,2629,836,2236,800,3973,1112,5325,1141,590926,14218,201604,7481,0,210,201604,7481,725,365,421,273,1226,727,1678,701,3291,880,2008,663,4345,1142,4174,1150,10289,2104,6724,1439,14680,2636,16418,2190,14998,2110,13264,1943,8883,1561,11296,1473,17114,2476,16608,2127,24942,2806,28520,2644,389322,11500,196258,7179,193064,7947,34611,2695,23247,2380,21248,2560,10432,1433,19538,2397,7197,1214,13519,2400,5495,1235,8470,1541,3460,959,7653,1479,6655,1538,6434,1571,4283,877,2243,718,3870,1224,3201,1046,2726,831,4130,982,4652,1065,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,118594,7381,59101,4798,30398,3063,0,200,30398,3063,0,200,29,58,348,257,536,656,716,462,269,300,441,340,1044,588,1110,492,734,483,2783,1101,2142,718,1484,727,2148,1006,2090,865,2894,1086,2516,755,1703,699,3492,893,3919,1073,28703,3367,13179,2127,15524,2543,2997,808,1844,749,1314,591,872,534,2319,1009,125,148,804,476,334,334,694,472,717,480,431,371,975,562,271,241,375,306,0,200,276,244,344,243,343,321,286,235,203,177,59493,4191,23865,2509,0,200,23865,2509,0,200,0,200,208,179,305,349,304,245,388,315,1257,693,662,410,1809,703,697,394,1663,504,1802,793,2222,703,2316,621,1644,729,1184,535,1458,538,1769,631,2131,750,2046,601,35628,3599,16795,2436,18833,2394,3534,1153,2753,776,1488,688,1400,569,2185,774,995,483,1435,676,836,458,567,290,620,330,575,381,550,374,403,325,201,212,252,230,203,194,316,259,38,61,203,174,279,289,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,67742,5786,32881,3499,15271,2167,0,207,15271,2167,0,207,84,110,75,160,62,106,23,45,97,160,116,150,1137,664,1251,681,467,388,1613,853,891,583,476,285,1142,685,384,343,1173,641,768,457,1041,611,2248,1011,2223,727,17610,2704,7951,1725,9659,2030,2251,782,1736,769,1003,581,538,359,1407,714,495,418,137,170,254,252,141,170,469,516,491,395,92,115,27,48,100,123,153,244,73,122,0,207,0,207,0,207,292,432,34861,3752,10170,1844,0,207,10170,1844,0,207,0,207,13,28,0,207,74,122,88,155,171,180,157,164,572,398,203,188,659,451,1629,931,810,458,561,455,324,221,789,635,1029,533,821,407,1196,480,1074,623,24691,2966,10587,1701,14104,2334,3318,1382,1372,636,770,506,863,447,1899,881,1180,781,489,282,600,445,1119,670,742,527,359,338,241,202,273,243,47,80,113,184,71,88,189,222,131,157,112,191,216,204,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,337406,14917,166938,9890,74050,5805,0,226,74050,5805,0,226,196,383,722,431,717,645,1683,1054,1058,615,2789,1372,2483,1232,6764,1877,3212,1170,5763,1556,6057,1403,6180,2236,5155,1382,3425,971,3552,896,5842,1599,4315,1145,6490,1576,7647,1764,92888,6812,49957,3813,42931,5070,8167,1956,4512,1592,3911,1029,4653,1515,3612,1110,2425,1101,2143,855,1176,774,2943,1564,425,347,2729,1258,512,341,1118,700,718,458,809,521,995,494,431,313,416,507,448,409,788,395,170468,9262,60431,4506,0,226,60431,4506,0,226,267,211,448,355,773,603,2641,949,976,515,2356,1028,2522,904,3153,1100,3425,1150,6137,1498,4352,1125,6012,1390,5180,1625,2941,800,3076,1057,4558,1604,3268,1181,3900,1116,4446,1445,110037,7491,62033,4896,48004,5019,8840,1882,5136,1204,6169,1588,3135,887,6310,1494,2288,905,2694,859,1431,890,3483,1582,767,508,1889,909,1063,530,1139,1011,1791,830,280,265,426,335,398,330,179,174,318,215,268,284,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
