GEO_ID,B10051C_001E,B10051C_001M,B10051C_002E,B10051C_002M,B10051C_003E,B10051C_003M,B10051C_004E,B10051C_004M,B10051C_005E,B10051C_005M,B10051C_006E,B10051C_006M,B10051C_007E,B10051C_007M,NAME,B10051C_001EA,B10051C_001MA,B10051C_002EA,B10051C_002MA,B10051C_003MA,B10051C_003EA,B10051C_004MA,B10051C_004EA,B10051C_005MA,B10051C_005EA,B10051C_006EA,B10051C_006MA,B10051C_007EA,B10051C_007MA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,5268,746,3066,648,1256,261,1810,577,2202,455,1001,284,1201,355,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,16338,1830,7378,1172,3992,826,3386,817,8960,1367,4667,959,4293,923,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12021,2083,4742,1177,2974,824,1768,705,7279,1467,3648,1101,3631,1080,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2084,895,1563,818,944,675,619,438,521,389,175,171,346,316,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1810,985,1101,837,531,470,570,522,709,511,234,251,475,382,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1140,465,783,340,492,298,291,213,357,257,74,78,283,226,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1833,1046,289,188,152,143,137,118,1544,992,207,252,1337,982,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,978,477,410,254,334,230,76,92,568,401,540,394,28,52,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1390,477,1011,469,438,296,573,363,379,200,225,175,154,124,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2105,593,1385,431,931,395,454,196,720,326,344,210,376,184,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,4535,888,3216,801,1514,500,1702,630,1319,395,449,250,870,315,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,606,244,241,94,148,72,93,64,365,231,300,215,65,53,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,773,348,359,219,261,189,98,91,414,292,300,280,114,97,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,10531,1318,5063,809,2979,692,2084,486,5468,1027,2244,698,3224,780,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2369,935,669,449,285,234,384,386,1700,851,1002,707,698,475,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5546,1315,2643,805,1541,705,1102,442,2903,870,1521,816,1382,557,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,2207,732,1688,714,1359,713,329,195,519,242,299,212,220,127,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,8811,1223,5806,991,3136,613,2670,748,3005,622,1644,448,1361,381,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1584,608,706,528,276,276,430,418,878,428,403,376,475,364,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,5316,844,3311,714,1698,719,1613,390,2005,528,853,374,1152,434,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1343,658,554,389,421,335,133,216,789,544,345,315,444,387,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4841,1186,1762,770,778,469,984,535,3079,1019,2027,909,1052,417,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1759,566,914,380,524,249,390,282,845,476,333,342,512,326,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,833,482,115,55,3,6,112,55,718,477,269,321,449,317,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2701,648,1377,446,785,331,592,272,1324,452,638,290,686,338,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1760,621,960,450,472,350,488,296,800,418,379,270,421,306,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,911,283,573,283,431,273,142,98,338,143,301,133,37,63,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
