GEO_ID,B19013E_001E,B19013E_001M,NAME,B19013E_001EA,B19013E_001MA,state
0400000US01,null,null,Alabama,null,null,01
0400000US02,null,null,Alaska,null,null,02
0400000US04,43871,7642,Arizona,null,null,04
0400000US05,41815,35725,Arkansas,null,null,05
0400000US06,63267,6376,California,null,null,06
0400000US08,50455,20773,Colorado,null,null,08
0400000US09,null,null,Connecticut,null,null,09
0400000US10,35442,28169,Delaware,null,null,10
0400000US11,-666666666,-222222222,District of Columbia,-,**,11
0400000US12,49558,20316,Florida,null,null,12
0400000US13,57843,21955,Georgia,null,null,13
0400000US15,58119,8221,Hawaii,null,null,15
0400000US16,null,null,Idaho,null,null,16
0400000US17,80441,64091,Illinois,null,null,17
0400000US18,30588,7097,Indiana,null,null,18
0400000US19,74304,38073,Iowa,null,null,19
0400000US20,46648,46767,Kansas,null,null,20
0400000US21,61692,32606,Kentucky,null,null,21
0400000US22,null,null,Louisiana,null,null,22
0400000US23,null,null,Maine,null,null,23
0400000US24,72840,21366,Maryland,null,null,24
0400000US25,41065,34407,Massachusetts,null,null,25
0400000US26,null,null,Michigan,null,null,26
0400000US27,55707,8602,Minnesota,null,null,27
0400000US28,-666666666,-222222222,Mississippi,-,**,28
0400000US29,21215,14349,Missouri,null,null,29
0400000US30,18589,17617,Montana,null,null,30
0400000US31,26418,6578,Nebraska,null,null,31
0400000US32,52686,13982,Nevada,null,null,32
0400000US33,-666666666,-222222222,New Hampshire,-,**,33
0400000US34,75690,9753,New Jersey,null,null,34
0400000US35,72029,28738,New Mexico,null,null,35
0400000US36,50865,21704,New York,null,null,36
0400000US37,75598,27532,North Carolina,null,null,37
0400000US38,25946,3438,North Dakota,null,null,38
0400000US39,60366,19443,Ohio,null,null,39
0400000US40,25033,1890,Oklahoma,null,null,40
0400000US41,51347,9154,Oregon,null,null,41
0400000US42,41113,30442,Pennsylvania,null,null,42
0400000US44,23372,4745,Rhode Island,null,null,44
0400000US45,25446,14623,South Carolina,null,null,45
0400000US46,-666666666,-222222222,South Dakota,-,**,46
0400000US47,45579,5380,Tennessee,null,null,47
0400000US48,50334,12686,Texas,null,null,48
0400000US49,42895,8580,Utah,null,null,49
0400000US50,-666666666,-222222222,Vermont,-,**,50
0400000US51,145471,99888,Virginia,null,null,51
0400000US53,51526,6866,Washington,null,null,53
0400000US54,-666666666,-222222222,West Virginia,-,**,54
0400000US55,34307,3431,Wisconsin,null,null,55
0400000US56,null,null,Wyoming,null,null,56
0400000US72,-666666666,-222222222,Puerto Rico,-,**,72
