GEO_ID,B20005B_001E,B20005B_001M,B20005B_002E,B20005B_002M,B20005B_003E,B20005B_003M,B20005B_004E,B20005B_004M,B20005B_005E,B20005B_005M,B20005B_006E,B20005B_006M,B20005B_007E,B20005B_007M,B20005B_008E,B20005B_008M,B20005B_009E,B20005B_009M,B20005B_010E,B20005B_010M,B20005B_011E,B20005B_011M,B20005B_012E,B20005B_012M,B20005B_013E,B20005B_013M,B20005B_014E,B20005B_014M,B20005B_015E,B20005B_015M,B20005B_016E,B20005B_016M,B20005B_017E,B20005B_017M,B20005B_018E,B20005B_018M,B20005B_019E,B20005B_019M,B20005B_020E,B20005B_020M,B20005B_021E,B20005B_021M,B20005B_022E,B20005B_022M,B20005B_023E,B20005B_023M,B20005B_024E,B20005B_024M,B20005B_025E,B20005B_025M,B20005B_026E,B20005B_026M,B20005B_027E,B20005B_027M,B20005B_028E,B20005B_028M,B20005B_029E,B20005B_029M,B20005B_030E,B20005B_030M,B20005B_031E,B20005B_031M,B20005B_032E,B20005B_032M,B20005B_033E,B20005B_033M,B20005B_034E,B20005B_034M,B20005B_035E,B20005B_035M,B20005B_036E,B20005B_036M,B20005B_037E,B20005B_037M,B20005B_038E,B20005B_038M,B20005B_039E,B20005B_039M,B20005B_040E,B20005B_040M,B20005B_041E,B20005B_041M,B20005B_042E,B20005B_042M,B20005B_043E,B20005B_043M,B20005B_044E,B20005B_044M,B20005B_045E,B20005B_045M,B20005B_046E,B20005B_046M,B20005B_047E,B20005B_047M,B20005B_048E,B20005B_048M,B20005B_049E,B20005B_049M,B20005B_050E,B20005B_050M,B20005B_051E,B20005B_051M,B20005B_052E,B20005B_052M,B20005B_053E,B20005B_053M,B20005B_054E,B20005B_054M,B20005B_055E,B20005B_055M,B20005B_056E,B20005B_056M,B20005B_057E,B20005B_057M,B20005B_058E,B20005B_058M,B20005B_059E,B20005B_059M,B20005B_060E,B20005B_060M,B20005B_061E,B20005B_061M,B20005B_062E,B20005B_062M,B20005B_063E,B20005B_063M,B20005B_064E,B20005B_064M,B20005B_065E,B20005B_065M,B20005B_066E,B20005B_066M,B20005B_067E,B20005B_067M,B20005B_068E,B20005B_068M,B20005B_069E,B20005B_069M,B20005B_070E,B20005B_070M,B20005B_071E,B20005B_071M,B20005B_072E,B20005B_072M,B20005B_073E,B20005B_073M,B20005B_074E,B20005B_074M,B20005B_075E,B20005B_075M,B20005B_076E,B20005B_076M,B20005B_077E,B20005B_077M,B20005B_078E,B20005B_078M,B20005B_079E,B20005B_079M,B20005B_080E,B20005B_080M,B20005B_081E,B20005B_081M,B20005B_082E,B20005B_082M,B20005B_083E,B20005B_083M,B20005B_084E,B20005B_084M,B20005B_085E,B20005B_085M,B20005B_086E,B20005B_086M,B20005B_087E,B20005B_087M,B20005B_088E,B20005B_088M,B20005B_089E,B20005B_089M,B20005B_090E,B20005B_090M,B20005B_091E,B20005B_091M,B20005B_092E,B20005B_092M,B20005B_093E,B20005B_093M,B20005B_094E,B20005B_094M,B20005B_095E,B20005B_095M,NAME,B20005B_001EA,B20005B_001MA,B20005B_002EA,B20005B_002MA,B20005B_003MA,B20005B_003EA,B20005B_004EA,B20005B_004MA,B20005B_005MA,B20005B_005EA,B20005B_006EA,B20005B_006MA,B20005B_007EA,B20005B_007MA,B20005B_008EA,B20005B_008MA,B20005B_009EA,B20005B_009MA,B20005B_010MA,B20005B_010EA,B20005B_011MA,B20005B_011EA,B20005B_012EA,B20005B_012MA,B20005B_013MA,B20005B_013EA,B20005B_014EA,B20005B_014MA,B20005B_015MA,B20005B_015EA,B20005B_016MA,B20005B_016EA,B20005B_017EA,B20005B_017MA,B20005B_018MA,B20005B_018EA,B20005B_019EA,B20005B_019MA,B20005B_020EA,B20005B_020MA,B20005B_021MA,B20005B_021EA,B20005B_022MA,B20005B_022EA,B20005B_023EA,B20005B_023MA,B20005B_024MA,B20005B_024EA,B20005B_025EA,B20005B_025MA,B20005B_026MA,B20005B_026EA,B20005B_027EA,B20005B_027MA,B20005B_028EA,B20005B_028MA,B20005B_029MA,B20005B_029EA,B20005B_030EA,B20005B_030MA,B20005B_031MA,B20005B_031EA,B20005B_032EA,B20005B_032MA,B20005B_033EA,B20005B_033MA,B20005B_034EA,B20005B_034MA,B20005B_035MA,B20005B_035EA,B20005B_036EA,B20005B_036MA,B20005B_037EA,B20005B_037MA,B20005B_038MA,B20005B_038EA,B20005B_039EA,B20005B_039MA,B20005B_040MA,B20005B_040EA,B20005B_041MA,B20005B_041EA,B20005B_042EA,B20005B_042MA,B20005B_043MA,B20005B_043EA,B20005B_044EA,B20005B_044MA,B20005B_045EA,B20005B_045MA,B20005B_046MA,B20005B_046EA,B20005B_047EA,B20005B_047MA,B20005B_048MA,B20005B_048EA,B20005B_049EA,B20005B_049MA,B20005B_050MA,B20005B_050EA,B20005B_051EA,B20005B_051MA,B20005B_052MA,B20005B_052EA,B20005B_053EA,B20005B_053MA,B20005B_054EA,B20005B_054MA,B20005B_055EA,B20005B_055MA,B20005B_056MA,B20005B_056EA,B20005B_057MA,B20005B_057EA,B20005B_058MA,B20005B_058EA,B20005B_059EA,B20005B_059MA,B20005B_060EA,B20005B_060MA,B20005B_061MA,B20005B_061EA,B20005B_062EA,B20005B_062MA,B20005B_063EA,B20005B_063MA,B20005B_064MA,B20005B_064EA,B20005B_065EA,B20005B_065MA,B20005B_066MA,B20005B_066EA,B20005B_067EA,B20005B_067MA,B20005B_068EA,B20005B_068MA,B20005B_069EA,B20005B_069MA,B20005B_070EA,B20005B_070MA,B20005B_071EA,B20005B_071MA,B20005B_072MA,B20005B_072EA,B20005B_073EA,B20005B_073MA,B20005B_074EA,B20005B_074MA,B20005B_075MA,B20005B_075EA,B20005B_076EA,B20005B_076MA,B20005B_077MA,B20005B_077EA,B20005B_078EA,B20005B_078MA,B20005B_079EA,B20005B_079MA,B20005B_080EA,B20005B_080MA,B20005B_081EA,B20005B_081MA,B20005B_082EA,B20005B_082MA,B20005B_083MA,B20005B_083EA,B20005B_084MA,B20005B_084EA,B20005B_085MA,B20005B_085EA,B20005B_086EA,B20005B_086MA,B20005B_087MA,B20005B_087EA,B20005B_088MA,B20005B_088EA,B20005B_089EA,B20005B_089MA,B20005B_090EA,B20005B_090MA,B20005B_091MA,B20005B_091EA,B20005B_092EA,B20005B_092MA,B20005B_093MA,B20005B_093EA,B20005B_094MA,B20005B_094EA,B20005B_095EA,B20005B_095MA,state
0400000US01,959840,4595,433860,3064,145626,5687,0,273,145626,5687,770,518,296,231,1642,665,1206,507,5770,1421,3248,1009,10639,1687,6686,1600,8702,1627,5517,1439,18344,2483,16290,2274,11052,1766,10636,1880,8539,1646,6925,1434,8379,1413,6693,1213,8477,1804,5815,1367,288234,6272,192479,6337,95755,4251,25124,2786,11997,1851,11780,1788,11187,2385,8537,1750,4479,1134,4819,1037,1549,778,2893,1099,1443,547,4080,1240,2189,847,1279,563,1041,446,592,366,501,399,924,461,294,233,284,269,763,493,525980,2936,171571,4646,0,273,171571,4646,238,237,644,404,2833,949,4021,1067,5977,1324,9673,1641,13088,1639,12827,1720,14594,2178,10576,1680,19197,2225,19782,2283,10831,1479,9163,1680,8832,1523,9869,1571,8363,1711,4568,1280,4491,1081,2004,695,354409,5282,225587,5362,128822,4902,29787,2574,18075,2511,17837,2506,10551,1736,15780,1973,6942,1494,8670,1795,2818,964,3518,970,3174,934,3509,1111,1481,617,1811,852,1024,646,656,394,1155,600,868,531,570,413,126,152,470,280,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,193926,3123,100624,2381,35987,2636,0,305,35987,2636,0,305,0,305,79,93,84,119,1156,544,183,178,1634,719,1184,633,2833,1089,1348,683,2512,990,3751,951,2843,936,2009,737,2576,893,2778,975,2561,796,3272,971,3446,1216,1738,619,64637,3381,40031,2833,24606,2273,4743,1198,1887,766,3243,984,2219,740,3475,939,496,334,1177,668,693,523,412,215,340,379,1834,702,1723,800,442,375,378,251,244,217,297,311,714,564,90,146,55,91,144,142,93302,2041,34822,2577,0,305,34822,2577,128,149,93,153,204,196,652,866,1481,676,114,137,732,536,1090,629,1033,627,2290,846,5001,1289,4421,1206,1761,748,4596,1334,1567,699,2098,802,2576,955,1850,798,2131,814,1004,624,58480,3050,35604,2622,22876,2281,5125,1376,1699,766,3032,850,2749,1045,1894,862,913,538,2281,840,1069,718,603,313,474,444,706,320,428,419,283,221,332,285,109,178,192,189,536,373,105,172,153,152,193,228,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,341417,2809,158347,2389,53142,3886,0,273,53142,3886,225,215,199,144,1447,585,1071,754,1449,634,2336,975,3010,946,3638,1108,5018,1278,1600,667,4594,938,4666,1004,4023,1145,4294,885,2700,908,2737,1003,2764,966,3068,895,2424,881,1879,883,105205,4435,67903,3983,37302,3541,9328,1728,5806,1300,5312,1324,3141,1030,3933,1444,1746,831,1195,501,1446,658,822,464,682,417,1097,631,1019,553,714,458,427,369,179,158,44,72,224,188,0,273,105,133,82,102,183070,2368,65615,3901,0,273,65615,3901,79,141,337,391,1308,644,1321,584,3517,1047,3286,988,5850,1139,4841,1185,5282,1314,4206,909,8174,1742,6059,1475,4304,1305,4758,1178,3262,1050,2308,842,3587,1058,1202,644,971,437,963,531,117455,4312,72605,3440,44850,3282,8039,1759,5927,1425,6266,1475,4822,1272,6405,1361,2880,821,2071,667,1704,693,1121,669,711,486,1979,648,932,520,305,268,498,391,294,257,47,84,384,309,402,341,0,273,63,105,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1768297,9181,862886,6209,306899,7718,0,294,306899,7718,757,457,414,294,3355,1252,2577,863,6433,1461,4202,1429,7315,1484,6444,1495,12474,2091,7814,1480,19684,2629,24986,3026,16624,2235,26660,2880,20756,2934,23693,2798,30360,3081,22870,2902,34777,3354,34704,3731,555987,8703,368700,8181,187287,6902,37304,3274,21617,2656,17084,2178,13616,2060,17508,2424,6243,1573,11313,2147,5490,1492,8503,1569,4289,1093,7572,1627,8410,1698,6313,1518,5006,1472,2254,875,3836,1083,3216,775,2402,996,2770,1042,2541,791,905411,6195,297528,8427,0,294,297528,8427,261,293,1242,743,2325,916,2285,953,5528,1257,5525,1497,9710,1901,10479,1943,14078,2150,7950,1655,26098,2865,26637,2775,23270,2611,26209,2922,22607,2531,21010,2457,26420,2905,21053,2397,25584,2715,19257,2577,607883,9194,391115,8046,216768,7710,40038,3193,25052,2697,22972,3042,18332,2229,17289,2349,10228,1674,9662,1749,7345,1589,9866,2100,5508,1425,12099,1776,7786,1435,7056,1479,4441,1115,2364,897,3513,843,4412,1111,1908,654,4447,1197,2450,714,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,151413,3337,80392,2997,32890,2770,0,279,32890,2770,378,328,0,279,501,393,203,210,1661,691,258,226,1010,490,1020,581,2726,991,1798,787,2794,1259,1909,736,1986,745,2153,887,3041,901,1783,610,2819,769,2200,828,2366,793,2284,822,47502,3020,28235,2486,19267,2033,3841,903,2798,930,1934,865,918,455,1425,695,941,506,1994,710,551,303,882,522,550,340,866,461,521,329,484,339,203,173,218,185,603,495,202,185,77,135,215,208,44,70,71021,2352,23524,2104,0,279,23524,2104,40,73,204,203,260,336,434,312,754,498,680,652,1061,554,601,441,2117,783,1227,628,2349,862,2143,761,1946,818,2193,902,813,421,663,390,2573,948,920,391,1569,640,977,656,47497,3138,25727,2476,21770,2277,4423,1068,3362,981,1729,665,1369,643,3058,1133,832,529,1402,702,885,602,1310,559,370,308,639,444,719,478,279,222,195,269,304,235,129,158,440,294,183,181,46,82,96,153,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,273425,3545,127504,2559,47755,2927,0,281,47755,2927,0,281,79,131,351,226,545,348,1016,466,599,630,795,444,2052,782,2085,838,2085,837,3706,1164,4598,1272,3186,794,4241,1206,3669,1028,3481,1079,4478,1262,3018,834,4799,1374,2972,1073,79749,3663,43012,2882,36737,2875,9379,1727,3392,1016,3758,1049,3043,832,3335,1203,1652,856,1256,550,1480,696,2155,906,492,327,1669,570,1158,468,347,295,497,378,938,513,746,453,291,254,468,334,372,223,309,261,145921,2564,55737,3357,0,281,55737,3357,0,281,320,299,730,482,934,592,739,440,642,359,1575,797,1507,699,1699,704,3154,1178,4856,1220,6669,1366,5767,1184,3824,1036,4062,1269,5545,1260,4894,1253,2333,839,4219,1130,2268,925,90184,3550,48871,3003,41313,3349,8407,1497,6123,1338,4860,1283,2833,890,2350,685,1793,761,3009,798,1932,893,1893,807,1136,550,2155,910,1408,628,510,377,587,407,537,387,670,411,230,212,288,236,521,356,71,116,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,143302,1769,65490,1150,24882,2134,0,265,24882,2134,20,33,0,265,55,90,20,34,1358,749,165,177,1050,602,748,434,924,541,1179,694,2597,873,2964,984,1968,761,1687,747,633,430,1688,920,1979,815,2023,870,2118,840,1706,608,40608,2233,25122,2125,15486,2023,2841,816,3030,916,2591,994,527,352,1679,614,655,311,401,294,407,318,428,368,406,387,472,424,150,140,188,204,43,69,367,333,209,183,680,602,0,265,143,174,269,235,77812,1390,29891,2482,0,265,29891,2482,17,28,0,265,105,129,238,243,612,429,172,184,1243,576,1170,584,1978,955,1559,801,2978,892,4457,1024,2804,947,3166,792,1523,638,1529,566,2489,768,1117,523,1670,811,1064,492,47921,2580,27730,2111,20191,2197,4679,1279,3791,1261,1694,749,1355,624,1471,577,1277,641,1454,659,772,677,895,615,414,330,741,503,401,305,42,74,61,100,185,160,358,396,268,244,44,72,217,244,72,125,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,251224,2481,111231,1449,37070,2916,0,292,37070,2916,119,166,52,87,426,384,131,163,770,514,698,475,890,495,673,374,1865,657,1660,732,3044,888,4528,1392,1682,792,3265,856,2772,1036,2264,909,2716,908,2089,702,3315,926,4111,1055,74161,2981,48413,2857,25748,2480,5687,1341,2218,755,2739,908,1238,506,2466,862,1555,756,1564,716,1019,535,786,452,789,471,804,409,734,540,808,542,776,496,621,415,730,530,509,394,72,117,299,229,334,317,139993,1497,48526,2741,0,292,48526,2741,57,96,0,292,0,292,416,304,1461,675,558,365,1000,496,560,378,1952,878,1052,465,3712,984,4378,851,4169,1176,3505,975,3435,975,3629,1077,5017,1049,3714,850,5603,1200,4308,936,91467,2620,63626,3047,27841,2490,6068,1213,3422,842,3753,950,2146,835,2969,1043,1131,547,2297,877,234,209,957,451,532,336,783,515,1291,602,209,149,644,383,426,276,0,292,167,160,239,204,438,331,135,168,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2245199,12330,1054715,6731,368521,8044,0,310,368521,8044,990,552,1311,740,3358,1082,3141,1206,13607,2413,8991,2023,21479,2800,16932,2828,34796,3499,15314,2362,41659,3579,36415,3884,30873,3203,33876,3584,18947,2978,21920,2234,22245,3108,11703,1938,18439,2410,12525,2078,686194,10015,456483,8677,229711,7408,40724,3949,32143,3602,25917,3164,19828,2629,24628,3005,15109,2563,17398,2731,9590,1906,9191,1827,3976,1131,8994,1534,5231,1366,3790,1184,3641,1090,1943,906,2756,1119,1749,715,977,584,1357,662,769,386,1190484,8473,425336,8425,0,310,425336,8425,211,184,1323,672,4629,1153,5091,1245,16491,2182,13210,1952,30519,3056,21405,2640,45246,4380,20494,2465,62554,4793,47847,3626,35176,3080,28778,2581,22421,2724,19862,2491,18623,2415,12886,2167,12433,2047,6137,1245,765148,11918,481534,9862,283614,9716,50424,3584,30307,3069,33574,3285,29144,3209,34002,3404,16713,2596,21297,2924,10718,2103,12729,2151,6412,1440,9121,1495,8953,1678,4817,1110,6456,1637,2032,655,2822,963,1488,618,975,435,1152,626,478,287,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
