GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001MA,B23002G_001EA,B23002G_002MA,B23002G_002EA,B23002G_003MA,B23002G_003EA,B23002G_004MA,B23002G_004EA,B23002G_005EA,B23002G_005MA,B23002G_006EA,B23002G_006MA,B23002G_007MA,B23002G_007EA,B23002G_008EA,B23002G_008MA,B23002G_009EA,B23002G_009MA,B23002G_010EA,B23002G_010MA,B23002G_011EA,B23002G_011MA,B23002G_012EA,B23002G_012MA,B23002G_013MA,B23002G_013EA,B23002G_014MA,B23002G_014EA,B23002G_015EA,B23002G_015MA,B23002G_016EA,B23002G_016MA,B23002G_017EA,B23002G_017MA,B23002G_018EA,B23002G_018MA,B23002G_019MA,B23002G_019EA,B23002G_020MA,B23002G_020EA,B23002G_021EA,B23002G_021MA,B23002G_022EA,B23002G_022MA,B23002G_023MA,B23002G_023EA,B23002G_024EA,B23002G_024MA,B23002G_025MA,B23002G_025EA,B23002G_026MA,B23002G_026EA,B23002G_027EA,B23002G_027MA,B23002G_028EA,B23002G_028MA,B23002G_029MA,B23002G_029EA,B23002G_030MA,B23002G_030EA,B23002G_031EA,B23002G_031MA,B23002G_032MA,B23002G_032EA,B23002G_033EA,B23002G_033MA,B23002G_034EA,B23002G_034MA,B23002G_035MA,B23002G_035EA,B23002G_036MA,B23002G_036EA,B23002G_037EA,B23002G_037MA,B23002G_038EA,B23002G_038MA,B23002G_039MA,B23002G_039EA,B23002G_040EA,B23002G_040MA,B23002G_041MA,B23002G_041EA,B23002G_042MA,B23002G_042EA,B23002G_043EA,B23002G_043MA,B23002G_044MA,B23002G_044EA,B23002G_045EA,B23002G_045MA,B23002G_046EA,B23002G_046MA,B23002G_047MA,B23002G_047EA,B23002G_048MA,B23002G_048EA,B23002G_049EA,B23002G_049MA,B23002G_050MA,B23002G_050EA,B23002G_051EA,B23002G_051MA,B23002G_052EA,B23002G_052MA,B23002G_053MA,B23002G_053EA,B23002G_054MA,B23002G_054EA,B23002G_055EA,B23002G_055MA,B23002G_056MA,B23002G_056EA,B23002G_057MA,B23002G_057EA,B23002G_058MA,B23002G_058EA,B23002G_059EA,B23002G_059MA,B23002G_060MA,B23002G_060EA,B23002G_061EA,B23002G_061MA,B23002G_062EA,B23002G_062MA,B23002G_063MA,B23002G_063EA,B23002G_064MA,B23002G_064EA,B23002G_065EA,B23002G_065MA,B23002G_066MA,B23002G_066EA,B23002G_067EA,B23002G_067MA,B23002G_068EA,B23002G_068MA,B23002G_069MA,B23002G_069EA,B23002G_070MA,B23002G_070EA,B23002G_071EA,B23002G_071MA,B23002G_072EA,B23002G_072MA,B23002G_073EA,B23002G_073MA,B23002G_074MA,B23002G_074EA,B23002G_075MA,B23002G_075EA,B23002G_076EA,B23002G_076MA,B23002G_077EA,B23002G_077MA,B23002G_078MA,B23002G_078EA,B23002G_079EA,B23002G_079MA,state
0400000US01,36377,3393,18611,2302,2284,815,1001,419,122,121,879,406,661,366,218,191,1283,703,2961,956,2213,790,0,273,2213,790,1759,701,454,301,748,558,9753,1751,7127,1356,129,118,6998,1346,6222,1260,776,446,2626,942,1573,572,968,495,0,273,968,495,819,463,149,153,605,312,829,449,271,292,171,205,100,188,558,323,1211,521,103,150,103,150,0,273,1108,486,17766,2298,3883,1161,1110,636,0,273,1110,636,978,555,132,233,2773,905,2073,782,1177,507,123,121,1054,495,949,496,105,98,896,613,7233,1386,4872,1105,0,273,4872,1105,4136,1045,736,326,2361,715,2384,685,1054,461,0,273,1054,461,1033,460,21,26,1330,523,640,311,168,180,168,180,0,273,472,260,1553,538,56,100,56,100,0,273,1497,527,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,28435,2771,14208,1619,2572,847,1351,698,0,246,1351,698,783,418,568,560,1221,474,1935,577,1668,577,213,264,1455,532,1052,509,403,315,267,164,7679,1071,6233,986,243,218,5990,942,5007,1054,983,542,1446,632,1271,461,822,374,0,246,822,374,744,358,78,67,449,273,254,200,197,185,197,185,0,246,57,68,497,327,63,74,19,30,44,69,434,332,14227,1891,2174,706,1009,527,0,246,1009,527,815,485,194,232,1165,559,2132,652,1649,675,22,40,1627,674,1089,547,538,387,483,432,8613,1478,6740,1456,0,246,6740,1456,6142,1385,598,348,1873,640,939,416,440,287,0,246,440,287,406,285,34,46,499,323,211,160,75,99,75,99,0,246,136,121,158,101,0,246,0,246,0,246,158,101,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,89350,5785,42637,4152,7546,1795,3252,1231,0,305,3252,1231,2279,1032,973,537,4294,1136,5893,1355,4962,1267,174,261,4788,1237,3825,1111,963,533,931,416,23564,3108,19976,2715,66,87,19910,2724,16811,2403,3099,1063,3588,1054,3370,775,1749,542,0,305,1749,542,1749,542,0,305,1621,565,586,351,207,223,123,152,84,142,379,266,1678,591,85,106,28,48,57,95,1593,581,46713,3354,7687,1637,3214,1210,0,305,3214,1210,1812,1148,1402,716,4473,1184,5865,1315,4376,1214,0,305,4376,1214,3688,1097,688,439,1489,557,24424,2541,18968,2142,116,139,18852,2141,15851,1982,3001,932,5456,1316,4443,968,1939,650,0,305,1939,650,1625,563,314,244,2504,849,1382,526,294,268,294,268,0,305,1088,509,2912,859,480,297,480,297,0,305,2432,822,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,27443,2907,13593,1916,1721,679,500,412,0,273,500,412,383,382,117,121,1221,600,1266,707,1204,692,58,112,1146,688,527,435,619,568,62,87,6560,1300,4979,1076,0,273,4979,1076,4367,1087,612,363,1581,613,2663,907,1805,802,0,273,1805,802,1587,764,218,211,858,490,728,464,71,88,71,88,0,273,657,431,655,455,127,138,127,138,0,273,528,406,13850,1864,2651,1120,1062,720,0,273,1062,720,564,487,498,503,1589,728,1682,681,1231,501,0,273,1231,501,1102,496,129,129,451,379,6559,1238,4768,1032,0,273,4768,1032,4432,997,336,381,1791,774,1490,495,979,466,0,273,979,466,979,466,0,273,511,212,539,361,145,176,145,176,0,273,394,320,929,397,22,38,0,273,22,38,907,395,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,942634,21371,461838,11622,67428,4736,21855,2587,372,251,21483,2523,12005,1749,9478,1798,45573,3764,69501,4383,50330,3789,2389,819,47941,3754,35962,3293,11979,1926,19171,2311,248318,7481,213746,7253,1881,625,211865,7237,177631,6224,34234,3715,34572,2926,42970,2705,29453,2564,0,294,29453,2564,26157,2397,3296,904,13517,1507,11449,1566,4664,867,3930,821,734,355,6785,1534,22172,2191,3012,815,2826,803,186,155,19160,2046,480796,14418,65249,3971,21622,2568,0,294,21622,2568,13681,2090,7941,1629,43627,3007,65331,4524,46606,3365,175,231,46431,3362,38681,3122,7750,1648,18725,2645,258905,8735,197459,8043,247,302,197212,7999,172748,7537,24464,2448,61446,4438,46531,3609,25470,2495,0,294,25470,2495,22738,2276,2732,851,21061,2388,16555,1948,4568,989,4252,944,316,303,11987,1686,28225,2480,2834,755,2220,738,614,329,25391,2345,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,96974,6129,47489,3595,7721,1523,3007,932,251,292,2756,885,1960,714,796,417,4714,1068,6966,1562,5678,1600,353,352,5325,1540,4141,1259,1184,658,1288,591,25317,2560,21518,2344,517,354,21001,2317,18554,2136,2447,835,3799,1376,4847,971,2912,906,0,279,2912,906,2411,844,501,394,1935,494,1184,571,649,401,422,343,227,244,535,352,1454,454,238,230,179,211,59,90,1216,385,49485,3809,8196,1708,4212,1236,103,164,4109,1240,2548,756,1561,893,3984,1192,6189,1293,4791,1228,0,279,4791,1228,4577,1225,214,179,1398,692,27477,3013,20767,2462,228,289,20539,2474,17936,2245,2603,989,6710,1474,4272,981,2614,762,0,279,2614,762,2084,690,530,378,1658,587,984,357,218,180,178,171,40,67,766,346,2367,853,129,166,92,144,37,61,2238,831,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,47951,3980,21066,2431,3236,712,706,338,0,281,706,338,624,312,82,134,2530,658,3364,1033,2663,896,78,131,2585,863,2211,790,374,315,701,423,11157,1948,9250,1786,128,153,9122,1775,7481,1629,1641,589,1907,652,2120,605,1417,471,0,281,1417,471,1332,466,85,125,703,375,281,231,168,167,64,105,104,121,113,178,908,390,149,148,107,129,42,75,759,342,26885,2814,3914,1003,2075,863,39,65,2036,856,1667,783,369,360,1839,679,4001,1186,3433,1083,0,281,3433,1083,3114,1031,319,314,568,479,15047,2003,11797,1810,0,281,11797,1810,10228,1656,1569,532,3250,965,2427,725,1734,570,0,281,1734,570,1535,532,199,188,693,398,497,319,263,228,176,166,87,147,234,215,999,445,0,281,0,281,0,281,999,445,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,245727,10633,115497,6293,15786,2165,5561,1439,465,485,5096,1366,3489,1261,1607,732,10225,2012,18778,2855,13863,2470,599,317,13264,2494,10076,2130,3188,1209,4915,1440,58511,4527,49926,4052,814,586,49112,4041,42481,3633,6631,1363,8585,1439,12459,1720,7858,1532,0,310,7858,1532,6564,1511,1294,517,4601,991,2643,800,1195,536,964,460,231,195,1448,536,7320,1182,1280,505,998,399,282,297,6040,1086,130230,7238,17194,2922,6564,1759,114,195,6450,1773,4163,1314,2287,1022,10630,2006,16262,2239,11745,1762,451,346,11294,1805,9292,1564,2002,918,4517,1449,66187,4000,50842,3864,424,367,50418,3875,44529,3783,5889,1288,15345,1828,16109,2169,9507,1583,46,78,9461,1586,8257,1436,1204,627,6602,1437,4687,1149,1103,443,930,416,173,214,3584,1079,9791,1559,702,399,593,374,109,131,9089,1488,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
