GEO_ID,B19025E_001E,B19025E_001M,NAME,B19025E_001MA,B19025E_001EA,state
0400000US01,null,null,Alabama,null,null,01
0400000US02,70682800,19647818,Alaska,null,null,02
0400000US04,180323700,62976434,Arizona,null,null,04
0400000US05,32008200,10373853,Arkansas,null,null,05
0400000US06,2729525900,239539549,California,null,null,06
0400000US08,76572300,31804876,Colorado,null,null,08
0400000US09,39943500,25244373,Connecticut,null,null,09
0400000US10,16711500,11996873,Delaware,null,null,10
0400000US11,null,null,District of Columbia,null,null,11
0400000US12,314759900,196660054,Florida,null,null,12
0400000US13,71754800,32547819,Georgia,null,null,13
0400000US15,2240508200,189975217,Hawaii,null,null,15
0400000US16,25021800,17767157,Idaho,null,null,16
0400000US17,123160100,83490847,Illinois,null,null,17
0400000US18,10862100,9826055,Indiana,null,null,18
0400000US19,14427900,14448618,Iowa,null,null,19
0400000US20,24468400,24387108,Kansas,null,null,20
0400000US21,34055500,24907580,Kentucky,null,null,21
0400000US22,null,null,Louisiana,null,null,22
0400000US23,null,null,Maine,null,null,23
0400000US24,45207200,26130684,Maryland,null,null,24
0400000US25,null,null,Massachusetts,null,null,25
0400000US26,52857900,33011608,Michigan,null,null,26
0400000US27,46885700,21366435,Minnesota,null,null,27
0400000US28,null,null,Mississippi,null,null,28
0400000US29,50696300,24576195,Missouri,null,null,29
0400000US30,null,null,Montana,null,null,30
0400000US31,17463600,12836011,Nebraska,null,null,31
0400000US32,424250500,168667560,Nevada,null,null,32
0400000US33,null,null,New Hampshire,null,null,33
0400000US34,60847500,42047289,New Jersey,null,null,34
0400000US35,16941200,14119896,New Mexico,null,null,35
0400000US36,180798900,134470752,New York,null,null,36
0400000US37,89944000,51037143,North Carolina,null,null,37
0400000US38,7465200,7268614,North Dakota,null,null,38
0400000US39,12338300,11561182,Ohio,null,null,39
0400000US40,44825600,20452433,Oklahoma,null,null,40
0400000US41,233976700,66148434,Oregon,null,null,41
0400000US42,37022200,25732684,Pennsylvania,null,null,42
0400000US44,null,null,Rhode Island,null,null,44
0400000US45,9002600,8378564,South Carolina,null,null,45
0400000US46,null,null,South Dakota,null,null,46
0400000US47,23478300,17561697,Tennessee,null,null,47
0400000US48,340230900,83614141,Texas,null,null,48
0400000US49,274003300,61485453,Utah,null,null,49
0400000US50,null,null,Vermont,null,null,50
0400000US51,158483600,66923003,Virginia,null,null,51
0400000US53,603868800,97887219,Washington,null,null,53
0400000US54,null,null,West Virginia,null,null,54
0400000US55,26393500,16302672,Wisconsin,null,null,55
0400000US56,null,null,Wyoming,null,null,56
0400000US72,null,null,Puerto Rico,null,null,72
