GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001EA,B23002B_001MA,B23002B_002EA,B23002B_002MA,B23002B_003EA,B23002B_003MA,B23002B_004MA,B23002B_004EA,B23002B_005MA,B23002B_005EA,B23002B_006EA,B23002B_006MA,B23002B_007MA,B23002B_007EA,B23002B_008EA,B23002B_008MA,B23002B_009MA,B23002B_009EA,B23002B_010EA,B23002B_010MA,B23002B_011EA,B23002B_011MA,B23002B_012EA,B23002B_012MA,B23002B_013EA,B23002B_013MA,B23002B_014EA,B23002B_014MA,B23002B_015MA,B23002B_015EA,B23002B_016MA,B23002B_016EA,B23002B_017EA,B23002B_017MA,B23002B_018EA,B23002B_018MA,B23002B_019EA,B23002B_019MA,B23002B_020MA,B23002B_020EA,B23002B_021EA,B23002B_021MA,B23002B_022EA,B23002B_022MA,B23002B_023EA,B23002B_023MA,B23002B_024EA,B23002B_024MA,B23002B_025EA,B23002B_025MA,B23002B_026MA,B23002B_026EA,B23002B_027MA,B23002B_027EA,B23002B_028MA,B23002B_028EA,B23002B_029EA,B23002B_029MA,B23002B_030EA,B23002B_030MA,B23002B_031MA,B23002B_031EA,B23002B_032EA,B23002B_032MA,B23002B_033MA,B23002B_033EA,B23002B_034MA,B23002B_034EA,B23002B_035EA,B23002B_035MA,B23002B_036EA,B23002B_036MA,B23002B_037EA,B23002B_037MA,B23002B_038MA,B23002B_038EA,B23002B_039MA,B23002B_039EA,B23002B_040MA,B23002B_040EA,B23002B_041EA,B23002B_041MA,B23002B_042MA,B23002B_042EA,B23002B_043MA,B23002B_043EA,B23002B_044MA,B23002B_044EA,B23002B_045EA,B23002B_045MA,B23002B_046EA,B23002B_046MA,B23002B_047EA,B23002B_047MA,B23002B_048MA,B23002B_048EA,B23002B_049MA,B23002B_049EA,B23002B_050EA,B23002B_050MA,B23002B_051MA,B23002B_051EA,B23002B_052EA,B23002B_052MA,B23002B_053MA,B23002B_053EA,B23002B_054MA,B23002B_054EA,B23002B_055EA,B23002B_055MA,B23002B_056EA,B23002B_056MA,B23002B_057EA,B23002B_057MA,B23002B_058EA,B23002B_058MA,B23002B_059MA,B23002B_059EA,B23002B_060MA,B23002B_060EA,B23002B_061EA,B23002B_061MA,B23002B_062MA,B23002B_062EA,B23002B_063EA,B23002B_063MA,B23002B_064MA,B23002B_064EA,B23002B_065EA,B23002B_065MA,B23002B_066EA,B23002B_066MA,B23002B_067EA,B23002B_067MA,B23002B_068EA,B23002B_068MA,B23002B_069EA,B23002B_069MA,B23002B_070MA,B23002B_070EA,B23002B_071MA,B23002B_071EA,B23002B_072EA,B23002B_072MA,B23002B_073EA,B23002B_073MA,B23002B_074EA,B23002B_074MA,B23002B_075MA,B23002B_075EA,B23002B_076MA,B23002B_076EA,B23002B_077MA,B23002B_077EA,B23002B_078MA,B23002B_078EA,B23002B_079EA,B23002B_079MA,state
0400000US01,901726,3912,409345,2733,45313,2196,16349,1800,0,265,16349,1800,9504,1442,6845,1353,28964,2058,49195,1965,34522,1990,616,490,33906,2039,26143,1974,7763,1747,14673,2079,224614,2097,163678,3856,552,342,163126,3841,148974,4075,14152,2116,60936,3521,48649,1519,23660,1675,0,265,23660,1675,22106,1645,1554,588,24989,1575,14264,1512,3097,850,2997,860,100,114,11167,1290,27310,1428,2993,750,2623,734,370,235,24317,1368,492381,2841,45017,2301,15225,1905,73,121,15152,1883,9385,1578,5767,1340,29792,2072,51566,2188,38005,2544,185,284,37820,2499,31119,2743,6701,1433,13561,2184,267683,2364,196473,4704,363,261,196110,4663,174663,4541,21447,2365,71210,3967,59313,1107,26882,1945,0,265,26882,1945,25067,1962,1815,617,32431,1852,19710,1642,3868,849,3664,835,204,198,15842,1508,49092,1612,1898,568,1783,557,115,126,47194,1581,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,152132,3082,79598,1957,6514,1180,2536,900,0,291,2536,900,1497,635,1039,697,3978,1014,9675,959,7165,1069,607,744,6558,835,5295,924,1263,653,2510,862,49280,1304,37816,2126,532,342,37284,2163,36082,2023,1202,565,11464,1791,7973,401,4618,735,0,291,4618,735,4326,682,292,211,3355,661,1966,501,624,302,581,293,43,69,1342,500,4190,539,457,303,457,303,0,291,3733,513,72534,1990,6057,1294,1713,621,61,123,1652,618,1215,521,437,311,4344,1390,6849,615,5156,932,0,291,5156,932,4739,856,417,406,1693,752,43343,1327,32602,1844,407,380,32195,1904,31390,1921,805,481,10741,1590,8508,563,5256,702,0,291,5256,702,5048,716,208,137,3252,690,2594,633,295,224,295,224,0,291,2299,642,5183,690,455,411,305,377,150,179,4728,819,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,318375,3310,146052,2303,16269,1464,7081,1344,0,257,7081,1344,4472,1148,2609,789,9188,1155,18634,1611,13794,1490,42,69,13752,1496,10862,1496,2890,882,4840,1003,81752,2262,59897,2670,226,181,59671,2675,53428,2622,6243,1213,21855,2289,16343,961,8846,1211,0,257,8846,1211,7889,1159,957,496,7497,1230,5194,671,1407,532,1296,498,111,135,3787,658,7860,883,468,271,400,232,68,119,7392,918,172323,2594,15622,1825,7265,1492,0,257,7265,1492,3888,1140,3377,1206,8357,1376,19542,1280,14066,1248,145,118,13921,1274,10757,1421,3164,894,5476,1188,95797,1910,71456,2775,0,257,71456,2775,62594,2854,8862,1417,24341,2500,18089,887,9174,971,0,257,9174,971,8858,1012,316,345,8915,1082,5609,856,985,464,839,446,146,145,4624,819,17664,1103,868,369,849,364,19,31,16796,1084,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1700902,9920,824477,5845,82993,2973,28030,2115,514,296,27516,2104,17935,2403,9581,1834,54963,2952,92196,3113,63295,3098,4511,1305,58784,3209,46216,3004,12568,1884,28901,2766,479524,4564,347863,6183,6608,1326,341255,6334,308457,6742,32798,3432,131661,5110,88686,1337,50431,2276,0,289,50431,2276,47800,2298,2631,991,38255,2236,26771,1919,6987,1242,6566,1270,421,319,19784,1695,54307,1763,6164,1191,5514,1144,650,360,48143,1838,876425,6150,78060,2966,28676,2357,750,536,27926,2309,19114,1843,8812,1751,49384,2846,82057,2288,60236,3279,951,593,59285,3242,48278,3343,11007,2351,21821,2604,492479,4047,364779,6097,1355,576,363424,6086,327617,6452,35807,3340,127700,5346,105526,1391,58255,2717,0,289,58255,2717,55195,2627,3060,835,47271,2772,35756,1853,8822,1248,8496,1254,326,223,26934,2047,82547,2192,5260,1179,5064,1168,196,157,77287,2314,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,133385,3286,70373,2311,6327,1170,2621,897,0,271,2621,897,1442,746,1179,474,3706,905,7994,1095,6268,1183,481,282,5787,1188,5092,1183,695,579,1726,778,44324,1774,35604,2115,1144,515,34460,2168,32279,2198,2181,893,8720,1306,7230,605,4935,752,0,271,4935,752,4574,794,361,238,2295,680,1851,520,681,456,681,456,0,271,1170,513,2647,537,374,292,374,292,0,271,2273,564,63012,2125,4952,930,3387,884,144,167,3243,889,1879,806,1364,588,1565,484,6029,970,4887,1088,176,193,4711,1081,4545,1124,166,274,1142,557,38548,1519,30475,1869,134,163,30341,1837,27834,1870,2507,837,8073,1360,6633,512,2831,715,0,271,2831,715,2492,709,339,240,3802,597,2272,529,588,320,588,320,0,271,1684,493,4578,570,193,193,193,193,0,271,4385,578,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,246247,3603,114666,2529,12008,1021,5612,974,46,62,5566,963,3412,770,2154,619,6396,1153,13591,1295,10207,1394,99,136,10108,1400,7790,1497,2318,1018,3384,886,67002,1411,55105,2099,176,161,54929,2133,49804,2329,5125,953,11897,1448,11717,612,8271,825,0,269,8271,825,7157,984,1114,553,3446,707,3596,662,1591,533,1528,527,63,105,2005,599,6752,699,1082,411,1038,414,44,73,5670,696,131581,2031,11009,784,5153,894,0,269,5153,894,3674,870,1479,539,5856,1018,13018,904,9888,1158,0,269,9888,1158,8400,1330,1488,617,3130,907,75837,1486,62719,2297,0,269,62719,2297,57919,2512,4800,1294,13118,1590,15739,424,10882,989,0,269,10882,989,10521,999,361,324,4857,894,6119,687,2088,658,2088,658,0,269,4031,812,9859,757,727,431,727,431,0,269,9132,737,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,131659,1294,60789,740,5642,635,2363,628,0,261,2363,628,1403,528,960,620,3279,737,7406,633,5259,1074,0,261,5259,1074,4292,1086,967,528,2147,845,35133,793,27867,1324,285,252,27582,1353,25061,1580,2521,957,7266,1340,6948,323,4310,624,0,261,4310,624,4093,625,217,237,2638,648,1829,440,518,313,343,277,175,161,1311,454,3831,446,601,293,565,273,36,64,3230,494,70870,1080,7383,861,2760,805,0,261,2760,805,2079,752,681,392,4623,1043,6297,554,4430,926,0,261,4430,926,4178,905,252,299,1867,872,40949,494,34247,1266,408,423,33839,1289,32416,1437,1423,572,6702,1176,8266,308,3761,731,0,261,3761,731,3562,708,199,160,4505,754,2686,452,744,374,744,374,0,261,1942,440,5289,487,514,304,468,294,46,76,4775,566,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,251077,1929,108231,931,9109,647,2151,622,0,292,2151,622,1232,469,919,445,6958,895,10099,374,7123,819,54,97,7069,828,5268,781,1801,673,2976,745,57691,715,44309,1966,276,262,44033,1993,37380,1916,6653,1165,13382,1926,14775,82,8531,898,0,292,8531,898,7837,935,694,495,6244,892,5093,697,1749,578,1749,578,0,292,3344,718,11464,699,1416,480,1300,450,116,136,10048,663,142846,1590,10277,737,2566,682,0,292,2566,682,1714,579,852,367,7711,816,11859,598,6912,1093,0,292,6912,1093,4637,1005,2275,910,4947,1138,70811,1053,55051,2027,195,148,54856,2017,47731,2215,7125,1606,15760,1826,19914,306,10799,1136,0,292,10799,1136,10288,1089,511,333,9115,1073,6904,894,1396,497,1396,497,0,292,5508,895,23081,912,1407,561,1346,525,61,101,21674,961,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2026165,9343,959564,6145,103703,3727,39643,3141,409,241,39234,3221,27447,3224,11787,1976,64060,3798,118788,2775,88759,3845,1658,692,87101,3748,71173,3815,15928,2466,30029,2593,552615,4607,430455,6620,3478,1247,426977,6674,400714,6770,26263,3299,122160,5183,96743,1919,59721,2786,71,116,59650,2795,55516,3080,4134,1123,37022,2418,32067,2101,10298,1468,9533,1413,765,489,21769,1956,55648,2480,7716,1332,7026,1300,690,329,47932,2444,1066601,6196,95958,3496,37239,3524,33,56,37206,3514,26775,2917,10431,1948,58719,3690,116760,3012,84471,3564,620,572,83851,3490,71461,4227,12390,2163,32289,2849,606278,4257,479534,6748,923,458,478611,6704,446618,7167,31993,3206,126744,6487,116808,2317,65023,3169,0,300,65023,3169,61259,3214,3764,1052,51785,2762,39811,2287,10756,1683,10334,1659,422,278,29055,2124,90986,2663,5646,1295,5372,1229,274,241,85340,2827,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
