GEO_ID,B16005G_001E,B16005G_001M,B16005G_002E,B16005G_002M,B16005G_003E,B16005G_003M,B16005G_004E,B16005G_004M,B16005G_005E,B16005G_005M,B16005G_006E,B16005G_006M,B16005G_007E,B16005G_007M,B16005G_008E,B16005G_008M,B16005G_009E,B16005G_009M,B16005G_010E,B16005G_010M,B16005G_011E,B16005G_011M,B16005G_012E,B16005G_012M,B16005G_013E,B16005G_013M,B16005G_014E,B16005G_014M,B16005G_015E,B16005G_015M,B16005G_016E,B16005G_016M,B16005G_017E,B16005G_017M,B16005G_018E,B16005G_018M,B16005G_019E,B16005G_019M,B16005G_020E,B16005G_020M,B16005G_021E,B16005G_021M,B16005G_022E,B16005G_022M,B16005G_023E,B16005G_023M,B16005G_024E,B16005G_024M,B16005G_025E,B16005G_025M,B16005G_026E,B16005G_026M,B16005G_027E,B16005G_027M,B16005G_028E,B16005G_028M,B16005G_029E,B16005G_029M,B16005G_030E,B16005G_030M,B16005G_031E,B16005G_031M,B16005G_032E,B16005G_032M,B16005G_033E,B16005G_033M,B16005G_034E,B16005G_034M,B16005G_035E,B16005G_035M,B16005G_036E,B16005G_036M,B16005G_037E,B16005G_037M,B16005G_038E,B16005G_038M,B16005G_039E,B16005G_039M,B16005G_040E,B16005G_040M,B16005G_041E,B16005G_041M,B16005G_042E,B16005G_042M,B16005G_043E,B16005G_043M,B16005G_044E,B16005G_044M,B16005G_045E,B16005G_045M,NAME,B16005G_001MA,B16005G_001EA,B16005G_002EA,B16005G_002MA,B16005G_003EA,B16005G_003MA,B16005G_004EA,B16005G_004MA,B16005G_005MA,B16005G_005EA,B16005G_006MA,B16005G_006EA,B16005G_007EA,B16005G_007MA,B16005G_008EA,B16005G_008MA,B16005G_009EA,B16005G_009MA,B16005G_010MA,B16005G_010EA,B16005G_011MA,B16005G_011EA,B16005G_012EA,B16005G_012MA,B16005G_013EA,B16005G_013MA,B16005G_014EA,B16005G_014MA,B16005G_015MA,B16005G_015EA,B16005G_016MA,B16005G_016EA,B16005G_017EA,B16005G_017MA,B16005G_018EA,B16005G_018MA,B16005G_019EA,B16005G_019MA,B16005G_020MA,B16005G_020EA,B16005G_021MA,B16005G_021EA,B16005G_022EA,B16005G_022MA,B16005G_023EA,B16005G_023MA,B16005G_024EA,B16005G_024MA,B16005G_025MA,B16005G_025EA,B16005G_026MA,B16005G_026EA,B16005G_027EA,B16005G_027MA,B16005G_028EA,B16005G_028MA,B16005G_029EA,B16005G_029MA,B16005G_030MA,B16005G_030EA,B16005G_031MA,B16005G_031EA,B16005G_032EA,B16005G_032MA,B16005G_033EA,B16005G_033MA,B16005G_034EA,B16005G_034MA,B16005G_035MA,B16005G_035EA,B16005G_036MA,B16005G_036EA,B16005G_037MA,B16005G_037EA,B16005G_038EA,B16005G_038MA,B16005G_039EA,B16005G_039MA,B16005G_040EA,B16005G_040MA,B16005G_041MA,B16005G_041EA,B16005G_042MA,B16005G_042EA,B16005G_043MA,B16005G_043EA,B16005G_044MA,B16005G_044EA,B16005G_045MA,B16005G_045EA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1020151,22524,925904,21726,769934,20862,120709,8229,100513,7103,15847,2505,4237,1035,112,131,10954,2027,9290,1743,1235,748,266,177,163,242,21612,3120,18029,2732,2545,877,962,445,76,125,2695,1471,2550,1419,71,118,74,123,0,289,94247,6338,15370,2041,54493,5555,21266,3105,14397,2316,13132,2188,5698,1530,11972,2279,7206,1630,3541,938,1178,514,47,79,11560,1801,7587,1516,2975,767,808,390,190,186,852,574,513,361,280,257,59,96,0,289,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,265952,11559,198414,9349,153599,8842,36924,3991,26428,3328,7171,1824,3000,985,325,380,4762,1575,4411,1493,151,189,200,231,0,300,2720,913,2380,878,283,279,57,94,0,300,409,268,409,268,0,300,0,300,0,300,67538,7427,16125,2890,40265,6253,10743,1860,11092,2133,10560,2484,7870,2346,7086,2165,4065,1401,1577,856,1043,555,401,343,3225,894,1862,664,1212,495,71,83,80,135,837,680,566,603,163,201,0,300,108,176,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
