B06003PR_009M,B06003PR_010E,B06003PR_010M,B06003PR_011E,B06003PR_011M,B06003PR_012E,B06003PR_012M,B06003PR_013E,B06003PR_013M,B06003PR_014E,B06003PR_014M,B06003PR_015E,B06003PR_015M,GEO_ID,B06003PR_001E,B06003PR_001M,B06003PR_002E,B06003PR_002M,B06003PR_003E,B06003PR_003M,B06003PR_004E,B06003PR_004M,B06003PR_005E,B06003PR_005M,B06003PR_006E,B06003PR_006M,B06003PR_007E,B06003PR_007M,B06003PR_008E,B06003PR_008M,B06003PR_009E,B06003PR_009MA,B06003PR_010EA,B06003PR_010MA,B06003PR_011MA,B06003PR_011EA,B06003PR_012MA,B06003PR_012EA,B06003PR_013EA,B06003PR_013MA,B06003PR_014EA,B06003PR_014MA,B06003PR_015MA,B06003PR_015EA,NAME,B06003PR_001EA,B06003PR_001MA,B06003PR_002EA,B06003PR_002MA,B06003PR_003EA,B06003PR_003MA,B06003PR_004MA,B06003PR_004EA,B06003PR_005MA,B06003PR_005EA,B06003PR_006MA,B06003PR_006EA,B06003PR_007MA,B06003PR_007EA,B06003PR_008EA,B06003PR_008MA,B06003PR_009EA,state
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
