GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001MA,B17010I_001EA,B17010I_002MA,B17010I_002EA,B17010I_003MA,B17010I_003EA,B17010I_004EA,B17010I_004MA,B17010I_005EA,B17010I_005MA,B17010I_006EA,B17010I_006MA,B17010I_007MA,B17010I_007EA,B17010I_008MA,B17010I_008EA,B17010I_009EA,B17010I_009MA,B17010I_010EA,B17010I_010MA,B17010I_011EA,B17010I_011MA,B17010I_012MA,B17010I_012EA,B17010I_013MA,B17010I_013EA,B17010I_014MA,B17010I_014EA,B17010I_015EA,B17010I_015MA,B17010I_016EA,B17010I_016MA,B17010I_017EA,B17010I_017MA,B17010I_018MA,B17010I_018EA,B17010I_019MA,B17010I_019EA,B17010I_020EA,B17010I_020MA,B17010I_021EA,B17010I_021MA,B17010I_022EA,B17010I_022MA,B17010I_023MA,B17010I_023EA,B17010I_024MA,B17010I_024EA,B17010I_025MA,B17010I_025EA,B17010I_026MA,B17010I_026EA,B17010I_027EA,B17010I_027MA,B17010I_028EA,B17010I_028MA,B17010I_029EA,B17010I_029MA,B17010I_030MA,B17010I_030EA,B17010I_031MA,B17010I_031EA,B17010I_032EA,B17010I_032MA,B17010I_033EA,B17010I_033MA,B17010I_034EA,B17010I_034MA,B17010I_035MA,B17010I_035EA,B17010I_036MA,B17010I_036EA,B17010I_037EA,B17010I_037MA,B17010I_038EA,B17010I_038MA,B17010I_039EA,B17010I_039MA,B17010I_040MA,B17010I_040EA,B17010I_041MA,B17010I_041EA,state
0400000US24,69697,3152,5181,1404,1357,678,1281,677,286,334,580,367,415,413,76,130,3824,1130,611,457,347,322,58,70,253,319,36,61,264,368,3213,1089,3002,1079,1179,700,376,396,1447,787,211,243,64516,3034,43758,3249,29508,3074,7507,1578,6395,1216,15606,2076,14250,1946,20758,2001,9958,1552,3982,1074,1479,660,695,515,1808,725,5976,1266,10800,1608,8135,1526,1273,648,1313,674,5549,1402,2665,782,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,111424,4116,29085,2857,4472,1175,3190,1128,540,463,1235,801,1415,623,1282,474,24613,2543,2399,955,1922,753,832,538,402,391,688,478,477,495,22214,2362,20722,2389,3450,993,5830,1288,11442,1848,1492,632,82339,3762,45428,3362,30806,2714,4440,1116,7648,1409,18718,1967,14622,1905,36911,3064,11606,1984,5603,1297,1108,511,1217,564,3278,1003,6003,1417,25305,2701,19505,2561,2804,889,3818,1147,12883,2221,5800,1361,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,82728,3274,17656,2200,7706,1612,6500,1527,1098,613,3273,1029,2129,992,1206,592,9950,1689,1515,756,1479,738,887,583,188,206,404,415,36,63,8435,1527,8052,1510,1745,639,2504,885,3803,1151,383,252,65072,2891,45912,2986,28926,2811,5723,1425,8474,1683,14729,2021,16986,1717,19160,1963,8137,1578,4825,1393,1794,783,1016,554,2015,875,3312,860,11023,1514,8103,1468,1020,533,1838,859,5245,1179,2920,721,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,36613,2037,7590,1252,3626,968,3421,974,656,429,1449,603,1316,582,205,175,3964,918,1136,465,996,440,329,304,412,321,255,209,140,171,2828,768,2577,752,724,431,730,491,1123,489,251,220,29023,1966,17696,1681,11899,1420,3093,870,3210,837,5596,1039,5797,1025,11327,1515,5334,1143,3834,1076,1590,681,1045,693,1199,468,1500,634,5993,1147,5143,1118,825,433,732,404,3586,1010,850,406,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,9612,1315,1339,537,287,228,287,228,0,283,103,142,184,206,0,283,1052,460,28,60,0,283,0,283,0,283,0,283,28,60,1024,452,892,423,366,328,161,146,365,257,132,141,8273,1252,4771,972,3078,735,1041,543,408,226,1629,516,1693,752,3502,1022,2042,809,1115,616,280,305,466,412,369,312,927,566,1460,652,1210,662,288,318,109,191,813,539,250,214,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,33800,2372,7948,1329,3860,926,3516,879,839,477,1370,526,1307,581,344,319,4088,1121,721,555,721,555,10,19,118,193,593,520,0,253,3367,999,3327,1001,941,526,1367,698,1019,526,40,66,25852,2345,20134,2038,12285,1643,2052,725,3221,908,7012,1560,7849,1349,5718,1133,2151,733,1242,608,371,329,179,207,692,449,909,502,3567,783,2560,722,720,455,580,368,1260,454,1007,435,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,26353,1472,4970,1070,2744,793,2399,734,659,394,1308,578,432,268,345,277,2226,778,329,288,329,288,92,154,0,213,237,238,0,213,1897,658,1876,657,393,262,697,384,786,421,21,39,21383,1753,15823,1407,12593,1430,2140,716,4508,1070,5945,968,3230,700,5560,1059,3069,769,2005,661,640,437,446,298,919,454,1064,479,2491,738,2061,665,162,132,739,425,1160,502,430,298,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,133275,4488,18079,2323,7246,1460,5728,1327,671,452,2445,873,2612,867,1518,787,10833,1770,2026,795,1739,708,404,323,391,316,944,552,287,363,8807,1685,8557,1678,1539,646,2771,903,4247,1203,250,220,115196,4247,79127,4350,55000,3448,8960,1441,17144,1568,28896,2565,24127,2643,36069,3244,18769,2267,11596,1953,1792,668,2363,845,7441,1680,7173,1434,17300,1889,13422,1756,1316,596,2655,890,9451,1370,3878,958,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,306195,6055,45483,3549,14553,1872,9644,1543,1862,816,2871,818,4911,1153,4909,1078,30930,2949,4630,1244,3515,1039,736,370,987,599,1792,744,1115,686,26300,2499,24916,2541,5548,1341,6549,1296,12819,1743,1384,568,260712,5675,174663,5143,108749,4856,21047,2394,25357,2784,62345,3650,65914,3444,86049,4521,32351,3084,17511,2021,4880,1319,2422,873,10209,1551,14840,2257,53698,3539,34897,2960,4304,1096,4463,1160,26130,2816,18801,2011,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,200642,4800,39270,2995,15962,1844,11825,1601,1314,665,4201,1017,6310,1346,4137,994,23308,2461,4211,1172,3394,1087,1098,595,705,464,1591,784,817,517,19097,2301,17425,2312,4148,1177,5394,1375,7883,1506,1672,551,161372,4301,116167,4398,62659,3564,10113,1685,15749,1975,36797,2778,53508,2960,45205,3039,18376,2054,11424,1809,1739,729,2538,918,7147,1453,6952,1383,26829,2334,16951,2007,2748,838,2746,929,11457,1645,9878,1465,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,675946,8703,155731,5082,38763,3445,29703,2883,4789,1195,11519,2023,13395,1978,9060,1585,116968,5032,11539,1972,8833,1663,2074,879,2298,798,4461,1143,2706,1000,105429,4716,91193,4397,12390,2011,23939,2620,54864,3406,14236,1906,520215,7969,309323,7768,185370,6565,34930,3079,41027,3052,109413,5711,123953,5322,210892,6759,65122,4492,32383,3641,10372,1908,4103,1060,17908,2467,32739,3046,145770,5418,93651,4671,14516,2135,15109,2078,64026,3927,52119,3576,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,119757,4066,27045,3029,14092,2067,13047,2077,3632,1223,6086,1431,3329,968,1045,531,12953,2199,3920,1069,3354,954,1060,565,1493,731,801,564,566,473,9033,1781,9033,1781,1663,657,3018,1005,4352,1131,0,281,92712,3331,62002,3657,45268,3076,9478,1622,14143,2066,21647,2178,16734,2321,30710,2513,19366,2136,10377,1878,3834,1348,2411,970,4132,1111,8989,1597,11344,1642,8407,1570,1993,863,1189,686,5225,1257,2937,982,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,57058,2316,11630,1764,4298,1202,3756,1141,803,458,1410,585,1543,908,542,307,7332,1410,1075,524,787,476,274,250,345,300,168,233,288,291,6257,1298,5876,1241,1840,836,1355,513,2681,801,381,268,45428,2394,29994,2115,17675,1842,3945,934,4599,1103,9131,1305,12319,1217,15434,1689,6804,1381,4341,1228,1737,749,615,475,1989,630,2463,744,8630,1234,6626,1175,707,424,1440,636,4479,1004,2004,747,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,51816,2385,13796,1744,6898,1500,6304,1355,1221,670,2643,991,2440,738,594,418,6898,1213,1552,612,1411,548,563,419,392,361,456,303,141,204,5346,1033,4924,979,1674,641,1682,708,1568,701,422,269,38020,2335,28051,2250,18881,1900,2988,862,5676,1272,10217,1412,9170,1525,9969,1446,4330,1008,2614,885,600,425,948,512,1066,539,1716,532,5639,1139,4497,1007,1112,532,638,475,2747,729,1142,472,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,73637,3149,18384,2594,7461,1727,6592,1728,1063,654,3240,1150,2289,922,869,472,10923,2176,2516,1014,2415,999,541,571,1050,672,824,487,101,127,8407,1909,8171,1955,1464,730,2732,1071,3975,1280,236,267,55253,3425,39114,3145,27836,3077,5290,1187,9296,1708,13250,1804,11278,1761,16139,2002,7121,1420,5088,1246,1770,765,1365,679,1953,733,2033,824,9018,1442,7498,1429,423,292,2049,811,5026,1176,1520,672,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,112856,3285,28233,2212,6686,1407,4566,1130,570,399,1884,740,2112,768,2120,738,21547,1858,2449,695,2277,691,488,349,819,484,970,484,172,177,19098,1887,17251,1915,3090,695,5235,994,8926,1505,1847,657,84623,3394,55649,2958,33504,2426,6356,1334,8490,1462,18658,1970,22145,2131,28974,2739,9904,1610,5345,1216,1078,423,1117,513,3150,1042,4559,1074,19070,2118,14153,1936,1553,674,2277,898,10323,1708,4917,1084,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,25606,1452,6576,1095,1107,560,886,516,179,224,178,296,529,360,221,212,5469,1041,775,517,755,516,394,356,213,321,148,184,20,36,4694,1000,4376,967,423,305,1601,617,2352,786,318,221,19030,1526,10646,1491,7066,1296,1347,626,1673,711,4046,1000,3580,816,8384,1306,2630,854,1386,589,337,307,277,288,772,417,1244,617,5754,1146,4380,1067,700,453,1120,590,2560,788,1374,537,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31637,2062,5730,1198,2768,899,2682,886,750,521,821,489,1111,591,86,153,2962,1003,1550,895,1462,854,439,385,877,664,146,175,88,131,1412,543,1412,543,371,273,582,342,459,348,0,283,25907,2082,18123,2199,11857,1753,2973,974,4213,1208,4671,1067,6266,1426,7784,1423,4276,1057,1964,587,754,452,212,177,998,519,2312,857,3508,915,2433,785,278,265,333,285,1822,743,1075,608,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,35482,2064,8508,1746,4895,1214,4587,1158,816,472,2116,840,1655,677,308,360,3613,1042,724,516,644,497,147,122,79,190,418,453,80,122,2889,810,2551,817,1217,641,611,351,723,426,338,260,26974,2062,17960,2186,12409,1831,2305,846,3122,698,6982,1544,5551,1221,9014,1444,6438,1178,3286,1073,1817,730,237,199,1232,688,3152,909,2576,756,1709,685,326,266,566,412,817,433,867,404,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1846036,14678,433092,10441,211366,7649,170683,6883,27527,2774,73164,5408,69992,4243,40683,2940,221726,7485,34711,3056,27509,2876,6806,1588,8588,1809,12115,1810,7202,1592,187015,6909,170290,6712,29544,2784,60177,4776,80569,4557,16725,2277,1412944,13092,1028393,11087,668615,10354,118964,5556,182958,7384,366693,8961,359778,9060,384551,9532,145059,6586,81363,5760,22495,2723,13865,2259,45003,4481,63696,4618,239492,8006,164079,5885,22774,2445,31619,3411,109686,5144,75413,4317,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,57824,2711,11557,1918,5479,1345,5114,1290,772,506,2783,963,1559,829,365,352,6078,1422,1517,778,1278,742,264,310,798,605,216,270,239,301,4561,1163,4313,1140,602,524,2068,895,1643,703,248,243,46267,2798,35725,2742,25304,2440,4925,1020,8535,1609,11844,1690,10421,1568,10542,1412,4592,1020,2611,779,810,532,449,311,1352,726,1981,778,5950,1196,3843,1014,365,304,988,604,2490,768,2107,690,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,90639,4297,10751,1756,3498,892,2551,767,642,363,841,445,1068,507,947,478,7253,1482,1359,784,961,763,567,505,0,279,394,550,398,355,5894,1286,5468,1326,1586,923,1508,838,2374,821,426,428,79888,3948,55029,3628,38199,2991,8791,1481,9271,1672,20137,2266,16830,1964,24859,2388,11110,1567,6285,1384,2250,1082,974,470,3061,825,4825,1208,13749,2065,9577,1746,1220,601,1570,746,6787,1567,4172,1019,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,117963,3320,27198,2389,10684,1463,9196,1290,1570,686,4118,1276,3508,1182,1488,693,16514,2110,3548,1058,3050,961,450,368,835,455,1765,768,498,471,12966,1977,12549,1959,3149,978,4127,929,5273,1186,417,290,90765,3737,65672,3694,48177,3058,8582,1634,15902,1946,23693,2247,17495,1981,25093,2098,12310,1597,8106,1636,3561,1214,1265,651,3280,1184,4204,1053,12783,1798,10168,1596,1866,674,1585,668,6717,1373,2615,888,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,56266,2485,13662,1935,6517,1356,5502,1266,946,623,2797,871,1759,735,1015,555,7145,1503,1089,543,917,510,259,238,539,445,119,143,172,220,6056,1308,5863,1285,1057,544,2435,931,2371,770,193,200,42604,2397,27540,2435,18753,2125,4209,1012,5794,1449,8750,1415,8787,1266,15064,2083,6772,1452,3784,1083,921,553,897,516,1966,812,2988,807,8292,1354,6890,1260,849,484,1075,465,4966,1123,1402,621,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,924211,9141,387121,8967,187137,6094,92907,3881,13797,1400,18037,1980,61073,3527,94230,4178,199984,5743,29013,2182,15491,1846,3989,882,2430,615,9072,1602,13522,1473,170971,5461,122882,4939,16019,1876,30153,2627,76710,3456,48089,2705,537090,8786,388669,8269,163881,5891,32073,2638,23900,2459,107908,3844,224788,6172,148421,4679,33485,2326,12493,1688,3361,789,1398,556,7734,1192,20992,1930,114936,4428,53087,3684,7828,1312,5119,964,40140,3076,61849,2621,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
