GEO_ID,B20005B_001E,B20005B_001M,B20005B_002E,B20005B_002M,B20005B_003E,B20005B_003M,B20005B_004E,B20005B_004M,B20005B_005E,B20005B_005M,B20005B_006E,B20005B_006M,B20005B_007E,B20005B_007M,B20005B_008E,B20005B_008M,B20005B_009E,B20005B_009M,B20005B_010E,B20005B_010M,B20005B_011E,B20005B_011M,B20005B_012E,B20005B_012M,B20005B_013E,B20005B_013M,B20005B_014E,B20005B_014M,B20005B_015E,B20005B_015M,B20005B_016E,B20005B_016M,B20005B_017E,B20005B_017M,B20005B_018E,B20005B_018M,B20005B_019E,B20005B_019M,B20005B_020E,B20005B_020M,B20005B_021E,B20005B_021M,B20005B_022E,B20005B_022M,B20005B_023E,B20005B_023M,B20005B_024E,B20005B_024M,B20005B_025E,B20005B_025M,B20005B_026E,B20005B_026M,B20005B_027E,B20005B_027M,B20005B_028E,B20005B_028M,B20005B_029E,B20005B_029M,B20005B_030E,B20005B_030M,B20005B_031E,B20005B_031M,B20005B_032E,B20005B_032M,B20005B_033E,B20005B_033M,B20005B_034E,B20005B_034M,B20005B_035E,B20005B_035M,B20005B_036E,B20005B_036M,B20005B_037E,B20005B_037M,B20005B_038E,B20005B_038M,B20005B_039E,B20005B_039M,B20005B_040E,B20005B_040M,B20005B_041E,B20005B_041M,B20005B_042E,B20005B_042M,B20005B_043E,B20005B_043M,B20005B_044E,B20005B_044M,B20005B_045E,B20005B_045M,B20005B_046E,B20005B_046M,B20005B_047E,B20005B_047M,B20005B_048E,B20005B_048M,B20005B_049E,B20005B_049M,B20005B_050E,B20005B_050M,B20005B_051E,B20005B_051M,B20005B_052E,B20005B_052M,B20005B_053E,B20005B_053M,B20005B_054E,B20005B_054M,B20005B_055E,B20005B_055M,B20005B_056E,B20005B_056M,B20005B_057E,B20005B_057M,B20005B_058E,B20005B_058M,B20005B_059E,B20005B_059M,B20005B_060E,B20005B_060M,B20005B_061E,B20005B_061M,B20005B_062E,B20005B_062M,B20005B_063E,B20005B_063M,B20005B_064E,B20005B_064M,B20005B_065E,B20005B_065M,B20005B_066E,B20005B_066M,B20005B_067E,B20005B_067M,B20005B_068E,B20005B_068M,B20005B_069E,B20005B_069M,B20005B_070E,B20005B_070M,B20005B_071E,B20005B_071M,B20005B_072E,B20005B_072M,B20005B_073E,B20005B_073M,B20005B_074E,B20005B_074M,B20005B_075E,B20005B_075M,B20005B_076E,B20005B_076M,B20005B_077E,B20005B_077M,B20005B_078E,B20005B_078M,B20005B_079E,B20005B_079M,B20005B_080E,B20005B_080M,B20005B_081E,B20005B_081M,B20005B_082E,B20005B_082M,B20005B_083E,B20005B_083M,B20005B_084E,B20005B_084M,B20005B_085E,B20005B_085M,B20005B_086E,B20005B_086M,B20005B_087E,B20005B_087M,B20005B_088E,B20005B_088M,B20005B_089E,B20005B_089M,B20005B_090E,B20005B_090M,B20005B_091E,B20005B_091M,B20005B_092E,B20005B_092M,B20005B_093E,B20005B_093M,B20005B_094E,B20005B_094M,B20005B_095E,B20005B_095M,NAME,B20005B_001MA,B20005B_001EA,B20005B_002MA,B20005B_002EA,B20005B_003EA,B20005B_003MA,B20005B_004MA,B20005B_004EA,B20005B_005MA,B20005B_005EA,B20005B_006MA,B20005B_006EA,B20005B_007MA,B20005B_007EA,B20005B_008EA,B20005B_008MA,B20005B_009EA,B20005B_009MA,B20005B_010EA,B20005B_010MA,B20005B_011MA,B20005B_011EA,B20005B_012MA,B20005B_012EA,B20005B_013EA,B20005B_013MA,B20005B_014EA,B20005B_014MA,B20005B_015EA,B20005B_015MA,B20005B_016MA,B20005B_016EA,B20005B_017MA,B20005B_017EA,B20005B_018MA,B20005B_018EA,B20005B_019EA,B20005B_019MA,B20005B_020EA,B20005B_020MA,B20005B_021EA,B20005B_021MA,B20005B_022MA,B20005B_022EA,B20005B_023MA,B20005B_023EA,B20005B_024EA,B20005B_024MA,B20005B_025EA,B20005B_025MA,B20005B_026EA,B20005B_026MA,B20005B_027MA,B20005B_027EA,B20005B_028MA,B20005B_028EA,B20005B_029MA,B20005B_029EA,B20005B_030EA,B20005B_030MA,B20005B_031EA,B20005B_031MA,B20005B_032MA,B20005B_032EA,B20005B_033MA,B20005B_033EA,B20005B_034EA,B20005B_034MA,B20005B_035MA,B20005B_035EA,B20005B_036EA,B20005B_036MA,B20005B_037EA,B20005B_037MA,B20005B_038MA,B20005B_038EA,B20005B_039EA,B20005B_039MA,B20005B_040MA,B20005B_040EA,B20005B_041EA,B20005B_041MA,B20005B_042EA,B20005B_042MA,B20005B_043MA,B20005B_043EA,B20005B_044MA,B20005B_044EA,B20005B_045MA,B20005B_045EA,B20005B_046MA,B20005B_046EA,B20005B_047EA,B20005B_047MA,B20005B_048MA,B20005B_048EA,B20005B_049MA,B20005B_049EA,B20005B_050MA,B20005B_050EA,B20005B_051MA,B20005B_051EA,B20005B_052EA,B20005B_052MA,B20005B_053EA,B20005B_053MA,B20005B_054MA,B20005B_054EA,B20005B_055MA,B20005B_055EA,B20005B_056MA,B20005B_056EA,B20005B_057MA,B20005B_057EA,B20005B_058EA,B20005B_058MA,B20005B_059MA,B20005B_059EA,B20005B_060MA,B20005B_060EA,B20005B_061MA,B20005B_061EA,B20005B_062MA,B20005B_062EA,B20005B_063EA,B20005B_063MA,B20005B_064EA,B20005B_064MA,B20005B_065EA,B20005B_065MA,B20005B_066MA,B20005B_066EA,B20005B_067MA,B20005B_067EA,B20005B_068EA,B20005B_068MA,B20005B_069EA,B20005B_069MA,B20005B_070EA,B20005B_070MA,B20005B_071MA,B20005B_071EA,B20005B_072MA,B20005B_072EA,B20005B_073MA,B20005B_073EA,B20005B_074EA,B20005B_074MA,B20005B_075EA,B20005B_075MA,B20005B_076EA,B20005B_076MA,B20005B_077MA,B20005B_077EA,B20005B_078MA,B20005B_078EA,B20005B_079EA,B20005B_079MA,B20005B_080EA,B20005B_080MA,B20005B_081MA,B20005B_081EA,B20005B_082MA,B20005B_082EA,B20005B_083EA,B20005B_083MA,B20005B_084EA,B20005B_084MA,B20005B_085EA,B20005B_085MA,B20005B_086EA,B20005B_086MA,B20005B_087EA,B20005B_087MA,B20005B_088MA,B20005B_088EA,B20005B_089EA,B20005B_089MA,B20005B_090MA,B20005B_090EA,B20005B_091EA,B20005B_091MA,B20005B_092EA,B20005B_092MA,B20005B_093MA,B20005B_093EA,B20005B_094EA,B20005B_094MA,B20005B_095MA,B20005B_095EA,state
0400000US01,901726,3912,409345,2733,149318,5215,0,265,149318,5215,280,208,541,327,1155,577,1921,872,8578,1675,4773,1157,11009,1740,7602,1607,11086,1889,5626,1309,20533,2970,17036,2304,12307,1849,10273,1671,8875,1887,6837,1701,7739,1763,5580,1364,3819,944,3748,1000,260027,5831,148318,5208,111709,5532,27227,2753,15286,1948,11205,1913,8437,1500,9579,1495,5937,1427,5910,1407,3843,1114,4222,1065,1892,697,4225,985,4456,1211,1844,770,1966,657,1756,802,1097,535,1348,544,647,454,664,402,168,161,492381,2841,154837,4971,0,265,154837,4971,31,60,256,240,1449,539,5094,1273,11647,1842,9276,1523,16282,1889,11474,1760,15260,2279,11697,1690,19812,2456,12020,2065,10693,1729,6972,1235,6388,1468,4944,1011,4045,1157,2643,826,3622,947,1232,486,337544,5487,193158,4911,144386,5532,36840,3719,22460,2623,17457,2580,12581,1902,15404,2184,6089,993,6419,1236,4249,1003,3943,936,1443,578,4460,1192,2894,852,2518,784,2039,609,1733,554,1285,643,874,392,420,299,527,358,751,736,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,152132,3082,79598,1957,37158,2550,0,291,37158,2550,41,68,0,291,444,367,310,488,1233,696,914,451,2055,1074,534,378,2576,1140,1186,671,3879,981,4890,1485,2377,900,2911,1140,2182,810,1962,693,3852,1357,1804,776,2550,1007,1458,630,42440,2351,23402,2019,19038,2165,3611,1043,1890,921,1541,653,1269,678,1290,550,747,508,810,538,488,316,1343,634,866,432,820,499,1396,712,530,416,741,418,437,386,419,475,477,340,288,346,0,291,75,130,72534,1990,27319,2339,0,291,27319,2339,0,291,0,291,52,83,443,367,789,508,573,428,1031,590,977,863,755,535,2876,1221,2710,780,5242,1367,2877,923,2343,895,995,505,1802,670,1103,621,817,432,1305,768,629,397,45215,2928,24064,2408,21151,2515,3082,780,2132,925,2348,900,1386,657,4022,1433,1078,637,917,525,1299,492,689,393,204,249,705,326,663,500,523,442,215,140,460,428,165,163,748,547,113,186,257,197,145,165,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,318375,3310,146052,2303,52494,3762,0,257,52494,3762,56,91,439,353,454,286,1140,636,1719,576,1666,861,4313,1313,3271,969,3897,1167,3626,1113,6285,1412,7222,1577,4333,1227,5017,1480,2071,824,1892,772,2082,903,1419,617,1468,735,124,148,93558,3661,50542,3099,43016,3122,9078,1711,6521,1464,5750,1456,3536,1161,3891,1116,1413,699,2566,799,1341,511,1260,456,328,234,1674,599,1283,789,735,402,1522,707,376,283,248,213,622,369,192,233,278,203,402,397,172323,2594,54248,3287,0,257,54248,3287,0,257,0,257,548,384,1016,543,3800,973,4133,1090,6831,1270,4211,975,4857,1214,2944,1015,6941,1538,5502,1249,3657,950,2547,832,1603,697,2319,809,1082,480,1167,652,869,425,221,322,118075,3423,63632,3174,54443,2696,14441,1868,6593,1465,6441,1475,5383,1304,4193,1144,3295,872,2568,777,1602,607,2185,800,1291,666,1911,747,1069,495,949,481,802,467,474,310,636,421,379,265,122,145,109,120,0,257,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1700902,9920,824477,5845,308486,7452,0,289,308486,7452,406,214,1044,734,4021,1136,1896,752,6628,1599,5252,1409,10538,2056,7262,1715,13754,1949,11557,1837,22443,2809,28977,3867,28101,3285,29632,2909,18056,2417,20304,2638,29878,3121,21118,2696,26646,3015,20973,2194,515991,8729,299347,7837,216644,6845,44150,3427,21559,2628,20648,2884,14568,2587,16838,2422,8288,1809,10794,1581,7227,1586,8589,1488,5169,1249,10183,1808,8861,1446,7188,1551,6842,1626,3988,1130,4748,1064,4229,942,3618,936,4544,1113,4613,1199,876425,6150,290949,8290,221,262,290728,8271,677,507,1090,597,3681,1131,3253,1163,8241,1636,6604,1572,9123,1659,7750,1748,12917,1956,10185,1796,27043,3152,36405,3810,27903,3409,27994,2927,17725,2600,18644,2339,22992,2827,17134,2227,18402,2130,12965,2080,585476,9530,328715,7422,256761,8106,45422,3184,28105,3054,25851,2928,15741,2313,23096,2972,12172,2330,14470,2392,6815,1341,10332,1973,6337,1222,11534,2042,12615,1756,7717,1536,6542,1385,5242,1049,4941,1168,7456,1267,5729,1183,4187,966,2457,850,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,133385,3286,70373,2311,33164,2317,0,271,33164,2317,0,271,60,108,64,102,621,325,609,429,981,658,1595,667,992,581,1047,437,1607,758,4785,1586,4247,1081,2996,850,2851,1065,2802,1009,1156,558,1166,436,1496,636,2363,840,1726,655,37209,2175,15238,1773,21971,2235,3795,1030,1788,629,1703,671,1194,598,2145,909,1208,723,2395,1007,960,495,1112,587,262,245,534,327,1093,550,1277,672,343,284,438,268,410,236,819,533,150,128,177,213,168,212,63012,2125,21537,2491,0,271,21537,2491,0,271,228,366,0,271,160,208,1419,772,894,801,1187,718,574,510,1573,775,1342,697,1958,872,4274,1302,1631,652,1294,535,1074,617,821,640,1189,616,386,274,496,335,1037,515,41475,3057,19111,1946,22364,3054,3906,1033,2228,679,2338,983,1259,562,2050,877,1636,708,1781,716,748,587,821,569,693,404,2216,817,969,566,154,154,188,163,392,269,124,172,453,419,177,233,231,231,0,271,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,246247,3603,114666,2529,47842,3553,0,269,47842,3553,374,524,0,269,0,269,92,105,0,269,1067,640,2347,895,1112,664,2751,1214,878,460,7650,1840,5810,1415,4648,1455,2683,767,2218,794,2955,960,4172,1112,3494,995,3127,1013,2464,797,66824,3373,29716,2308,37108,2970,8309,1520,3424,1044,3985,1184,3734,948,2529,771,1710,785,2302,671,851,672,1219,450,828,407,879,519,1825,812,1355,717,740,461,581,396,704,449,485,347,475,360,971,654,202,176,131581,2031,50655,2597,0,269,50655,2597,0,269,344,267,597,373,326,298,567,462,870,598,1863,873,1412,641,3408,993,1831,626,5987,1349,6323,1487,5068,1273,4324,1211,4002,1062,5228,1126,2485,686,2057,796,2913,1034,1050,556,80926,2757,37279,2839,43647,2737,7664,1296,5013,1089,3899,1052,2705,902,3599,1104,2475,952,3394,949,2035,819,1838,706,1040,510,3659,1077,1781,645,1213,606,758,389,379,317,310,249,1108,538,373,253,356,278,48,77,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,131659,1294,60789,740,26362,2238,0,261,26362,2238,0,261,0,261,510,428,269,253,1193,693,491,453,770,564,861,584,1514,637,155,151,3329,1067,3046,1006,2782,943,2304,831,2037,869,1598,754,1802,860,923,617,1509,672,1269,576,34427,2378,16623,1737,17804,2272,3776,933,1940,754,1645,724,599,340,1389,684,853,494,705,537,790,586,538,456,571,477,1265,752,303,238,849,547,301,246,687,490,290,259,416,291,174,134,195,164,518,336,70870,1080,28700,1963,0,261,28700,1963,94,150,85,136,353,345,115,161,407,363,1031,629,524,382,656,409,2117,890,3106,1162,3765,1082,4295,1388,2521,865,3559,1206,2040,696,1289,541,765,414,872,408,580,501,526,314,42170,2192,19754,1898,22416,2244,4960,1012,2156,761,2172,723,2181,737,996,582,622,470,1051,524,1340,594,1426,673,622,497,915,384,697,468,617,295,380,320,668,542,515,441,769,528,151,161,178,174,0,261,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,251077,1929,108231,931,39821,2504,0,292,39821,2504,0,292,178,192,160,190,171,173,607,369,518,304,1764,761,1299,643,3159,962,1439,644,4127,1015,4881,1134,4148,1255,3335,949,2114,670,2031,732,1107,393,1605,647,3407,896,3771,1095,68410,2518,41689,2478,26721,2357,6648,1217,2959,759,2738,788,1474,543,1047,448,1030,523,1378,645,770,454,451,305,809,473,1591,610,1185,473,822,493,531,334,1047,629,596,316,457,258,95,115,573,404,520,369,142846,1590,49084,2538,0,292,49084,2538,149,181,0,292,581,362,422,459,560,352,481,310,1224,517,956,516,3784,1099,2538,651,5512,1413,4592,1027,3102,849,4591,1102,4342,1193,4032,814,3788,891,2307,768,3070,836,3053,822,93762,2738,60861,2553,32901,2696,8638,1374,3068,788,2928,899,1605,607,1745,614,697,370,1888,548,1554,658,1421,623,1010,557,1409,604,2117,755,929,565,968,464,859,384,432,320,415,251,574,399,461,279,183,174,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2026165,9343,959564,6145,408093,8662,0,300,408093,8662,1019,606,994,622,3749,1245,5492,1611,17558,2629,10951,2169,24469,3225,22908,2873,38066,3853,23380,2840,48858,4701,48594,3910,34813,3641,32278,3469,18469,2701,19539,2790,18447,2550,12850,2053,14439,2129,11220,1711,551471,8588,289052,7012,262419,9037,47442,3778,32657,2995,29273,3560,21913,2831,25914,2793,9593,1757,13890,2152,9851,1897,14444,2313,5136,1086,12078,1631,10575,2037,6201,1253,6242,1486,3402,1096,3638,930,2813,929,1868,627,2986,753,2503,934,1066601,6196,402274,10875,0,300,402274,10875,490,350,1045,734,6674,1547,6869,1511,20131,2401,21689,2690,35178,4013,27009,2830,44478,4065,22285,2597,53326,4411,43826,3727,30633,3333,23700,2945,15633,2378,13761,1965,15981,2409,7181,1264,8659,1579,3726,1106,664327,11404,354076,9647,310251,8863,55866,3955,34615,2978,35170,3271,27145,3136,35939,3559,15426,2308,19071,2180,12059,2054,13816,1888,6490,1235,13084,1967,9428,1545,8835,1775,5506,1402,5449,1206,3757,983,4481,1221,2109,837,1224,483,781,492,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
