GEO_ID,B20005D_001E,B20005D_001M,B20005D_002E,B20005D_002M,B20005D_003E,B20005D_003M,B20005D_004E,B20005D_004M,B20005D_005E,B20005D_005M,B20005D_006E,B20005D_006M,B20005D_007E,B20005D_007M,B20005D_008E,B20005D_008M,B20005D_009E,B20005D_009M,B20005D_010E,B20005D_010M,B20005D_011E,B20005D_011M,B20005D_012E,B20005D_012M,B20005D_013E,B20005D_013M,B20005D_014E,B20005D_014M,B20005D_015E,B20005D_015M,B20005D_016E,B20005D_016M,B20005D_017E,B20005D_017M,B20005D_018E,B20005D_018M,B20005D_019E,B20005D_019M,B20005D_020E,B20005D_020M,B20005D_021E,B20005D_021M,B20005D_022E,B20005D_022M,B20005D_023E,B20005D_023M,B20005D_024E,B20005D_024M,B20005D_025E,B20005D_025M,B20005D_026E,B20005D_026M,B20005D_027E,B20005D_027M,B20005D_028E,B20005D_028M,B20005D_029E,B20005D_029M,B20005D_030E,B20005D_030M,B20005D_031E,B20005D_031M,B20005D_032E,B20005D_032M,B20005D_033E,B20005D_033M,B20005D_034E,B20005D_034M,B20005D_035E,B20005D_035M,B20005D_036E,B20005D_036M,B20005D_037E,B20005D_037M,B20005D_038E,B20005D_038M,B20005D_039E,B20005D_039M,B20005D_040E,B20005D_040M,B20005D_041E,B20005D_041M,B20005D_042E,B20005D_042M,B20005D_043E,B20005D_043M,B20005D_044E,B20005D_044M,B20005D_045E,B20005D_045M,B20005D_046E,B20005D_046M,B20005D_047E,B20005D_047M,B20005D_048E,B20005D_048M,B20005D_049E,B20005D_049M,B20005D_050E,B20005D_050M,B20005D_051E,B20005D_051M,B20005D_052E,B20005D_052M,B20005D_053E,B20005D_053M,B20005D_054E,B20005D_054M,B20005D_055E,B20005D_055M,B20005D_056E,B20005D_056M,B20005D_057E,B20005D_057M,B20005D_058E,B20005D_058M,B20005D_059E,B20005D_059M,B20005D_060E,B20005D_060M,B20005D_061E,B20005D_061M,B20005D_062E,B20005D_062M,B20005D_063E,B20005D_063M,B20005D_064E,B20005D_064M,B20005D_065E,B20005D_065M,B20005D_066E,B20005D_066M,B20005D_067E,B20005D_067M,B20005D_068E,B20005D_068M,B20005D_069E,B20005D_069M,B20005D_070E,B20005D_070M,B20005D_071E,B20005D_071M,B20005D_072E,B20005D_072M,B20005D_073E,B20005D_073M,B20005D_074E,B20005D_074M,B20005D_075E,B20005D_075M,B20005D_076E,B20005D_076M,B20005D_077E,B20005D_077M,B20005D_078E,B20005D_078M,B20005D_079E,B20005D_079M,B20005D_080E,B20005D_080M,B20005D_081E,B20005D_081M,B20005D_082E,B20005D_082M,B20005D_083E,B20005D_083M,B20005D_084E,B20005D_084M,B20005D_085E,B20005D_085M,B20005D_086E,B20005D_086M,B20005D_087E,B20005D_087M,B20005D_088E,B20005D_088M,B20005D_089E,B20005D_089M,B20005D_090E,B20005D_090M,B20005D_091E,B20005D_091M,B20005D_092E,B20005D_092M,B20005D_093E,B20005D_093M,B20005D_094E,B20005D_094M,B20005D_095E,B20005D_095M,NAME,B20005D_001EA,B20005D_001MA,B20005D_002EA,B20005D_002MA,B20005D_003MA,B20005D_003EA,B20005D_004MA,B20005D_004EA,B20005D_005EA,B20005D_005MA,B20005D_006EA,B20005D_006MA,B20005D_007EA,B20005D_007MA,B20005D_008MA,B20005D_008EA,B20005D_009MA,B20005D_009EA,B20005D_010MA,B20005D_010EA,B20005D_011EA,B20005D_011MA,B20005D_012EA,B20005D_012MA,B20005D_013MA,B20005D_013EA,B20005D_014MA,B20005D_014EA,B20005D_015EA,B20005D_015MA,B20005D_016EA,B20005D_016MA,B20005D_017EA,B20005D_017MA,B20005D_018EA,B20005D_018MA,B20005D_019MA,B20005D_019EA,B20005D_020EA,B20005D_020MA,B20005D_021MA,B20005D_021EA,B20005D_022EA,B20005D_022MA,B20005D_023EA,B20005D_023MA,B20005D_024MA,B20005D_024EA,B20005D_025MA,B20005D_025EA,B20005D_026EA,B20005D_026MA,B20005D_027EA,B20005D_027MA,B20005D_028EA,B20005D_028MA,B20005D_029EA,B20005D_029MA,B20005D_030MA,B20005D_030EA,B20005D_031EA,B20005D_031MA,B20005D_032MA,B20005D_032EA,B20005D_033EA,B20005D_033MA,B20005D_034EA,B20005D_034MA,B20005D_035MA,B20005D_035EA,B20005D_036MA,B20005D_036EA,B20005D_037EA,B20005D_037MA,B20005D_038EA,B20005D_038MA,B20005D_039EA,B20005D_039MA,B20005D_040EA,B20005D_040MA,B20005D_041MA,B20005D_041EA,B20005D_042MA,B20005D_042EA,B20005D_043MA,B20005D_043EA,B20005D_044EA,B20005D_044MA,B20005D_045EA,B20005D_045MA,B20005D_046EA,B20005D_046MA,B20005D_047MA,B20005D_047EA,B20005D_048MA,B20005D_048EA,B20005D_049EA,B20005D_049MA,B20005D_050EA,B20005D_050MA,B20005D_051EA,B20005D_051MA,B20005D_052EA,B20005D_052MA,B20005D_053MA,B20005D_053EA,B20005D_054MA,B20005D_054EA,B20005D_055EA,B20005D_055MA,B20005D_056EA,B20005D_056MA,B20005D_057EA,B20005D_057MA,B20005D_058MA,B20005D_058EA,B20005D_059MA,B20005D_059EA,B20005D_060EA,B20005D_060MA,B20005D_061EA,B20005D_061MA,B20005D_062EA,B20005D_062MA,B20005D_063MA,B20005D_063EA,B20005D_064MA,B20005D_064EA,B20005D_065MA,B20005D_065EA,B20005D_066EA,B20005D_066MA,B20005D_067EA,B20005D_067MA,B20005D_068MA,B20005D_068EA,B20005D_069MA,B20005D_069EA,B20005D_070EA,B20005D_070MA,B20005D_071EA,B20005D_071MA,B20005D_072EA,B20005D_072MA,B20005D_073EA,B20005D_073MA,B20005D_074MA,B20005D_074EA,B20005D_075EA,B20005D_075MA,B20005D_076MA,B20005D_076EA,B20005D_077EA,B20005D_077MA,B20005D_078EA,B20005D_078MA,B20005D_079MA,B20005D_079EA,B20005D_080MA,B20005D_080EA,B20005D_081EA,B20005D_081MA,B20005D_082EA,B20005D_082MA,B20005D_083EA,B20005D_083MA,B20005D_084EA,B20005D_084MA,B20005D_085MA,B20005D_085EA,B20005D_086EA,B20005D_086MA,B20005D_087MA,B20005D_087EA,B20005D_088EA,B20005D_088MA,B20005D_089EA,B20005D_089MA,B20005D_090MA,B20005D_090EA,B20005D_091MA,B20005D_091EA,B20005D_092MA,B20005D_092EA,B20005D_093EA,B20005D_093MA,B20005D_094EA,B20005D_094MA,B20005D_095EA,B20005D_095MA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,24204,1409,10641,1148,4107,875,0,235,4107,875,27,54,0,235,52,88,52,88,51,88,0,235,151,171,0,235,280,284,125,136,770,455,454,334,321,268,297,311,320,312,281,256,452,362,82,89,133,138,259,202,6534,1199,1720,568,4814,1041,559,331,160,214,526,404,148,126,331,281,204,181,103,157,294,256,337,249,419,331,428,296,450,347,225,153,81,110,64,110,45,73,157,146,171,177,112,125,0,235,13563,812,5571,942,0,235,5571,942,5,28,0,235,151,122,26,48,196,259,235,261,346,350,313,284,396,267,828,479,898,410,334,253,498,410,573,369,273,249,28,52,177,119,58,96,141,138,95,118,7992,1019,2924,622,5068,942,531,334,200,175,397,301,673,531,212,168,153,191,770,447,416,340,385,286,140,193,263,205,133,189,203,231,218,329,261,181,102,118,0,235,0,235,0,235,11,28,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,116395,1661,54303,1237,27454,2337,0,291,27454,2337,0,291,0,291,300,285,72,121,605,457,711,472,687,550,1072,646,978,533,740,449,1696,524,2363,861,2983,1022,1642,759,627,446,1377,626,3048,1078,1725,804,3273,1022,3555,975,26849,2187,10931,1511,15918,1876,2951,927,921,389,1002,567,1201,529,1065,492,296,477,1242,792,804,381,939,560,375,273,465,324,743,365,731,532,276,250,410,368,435,333,164,160,312,236,555,388,1031,370,62092,1293,20207,1956,0,291,20207,1956,0,291,0,291,513,433,111,146,623,419,552,339,974,507,666,463,1394,599,1056,576,1673,618,2265,793,1592,668,910,549,850,437,1227,606,2458,1046,1418,656,1020,353,905,617,41885,1899,22158,2089,19727,1883,2751,930,1791,736,1617,697,1108,430,1888,610,817,450,1957,724,1125,567,1161,677,674,300,928,479,849,419,199,162,486,263,0,291,206,205,602,586,310,261,603,340,655,349,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,3650045,10627,1728139,5991,829914,9357,117,190,829797,9299,2045,814,1000,344,5364,1706,5406,1365,16068,2128,8712,1461,21444,2543,18952,3108,27515,2853,27445,3005,46170,3912,56045,4146,49209,3482,60713,3675,43790,3448,49835,3474,72183,5104,58585,4226,100483,5656,158833,5369,898225,10455,457254,7636,440971,8915,52203,3670,35391,2942,37505,3075,24662,2341,38618,3085,17900,2247,19746,2584,15831,2405,19748,2475,12332,1634,21505,2473,21673,2450,15405,1840,18104,2005,11630,1489,10887,1370,14361,1578,10371,1454,18767,2165,24332,1807,1921906,6928,623757,9431,53,85,623704,9425,889,420,1024,477,6007,1451,5485,1311,19917,2417,11838,1853,19228,2267,19355,2334,31741,2680,24196,2835,43845,3500,49155,3735,50156,3449,48244,3722,38462,3428,40754,3512,56548,3813,36552,3103,62034,4317,58274,3784,1298149,9911,750455,9805,547694,10127,71253,4499,51418,3571,50955,4088,34733,3173,49791,3477,19674,2413,30091,2472,18001,1935,26003,2550,16155,1886,24372,2350,27397,2668,17951,1973,18334,2215,11399,1684,14870,1630,19129,2175,12681,1874,19429,2125,14058,1883,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,104209,2663,49156,1842,25220,2002,0,271,25220,2002,0,271,0,271,67,111,394,283,275,291,565,567,368,270,781,660,1055,729,1361,779,764,386,2020,694,1921,903,1173,553,1755,739,1765,760,1990,701,2101,871,2732,931,4133,999,23936,2064,9902,1756,14034,1872,1177,594,1100,536,1013,587,982,666,1616,800,764,490,659,369,393,418,1339,824,604,417,227,181,1378,779,253,264,407,281,0,271,262,232,244,254,268,205,600,347,748,436,55053,1695,19254,1937,0,271,19254,1937,0,271,236,234,715,577,1081,682,978,598,224,222,414,281,126,157,1409,580,718,617,1162,556,2681,998,442,301,1803,666,1292,578,975,554,1222,486,1227,596,1349,531,1200,584,35799,1989,17859,1848,17940,1643,2011,542,2259,804,1713,693,725,349,1254,625,1056,587,1357,611,737,453,1184,578,679,441,591,403,1205,485,1221,576,423,278,425,344,128,162,297,258,390,278,133,130,152,145,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,91850,1602,44635,1148,24066,2044,0,269,24066,2044,183,287,0,269,264,223,0,269,401,317,153,153,644,411,283,251,1139,641,265,267,1376,566,512,372,1568,740,1788,699,640,326,1834,622,1660,643,1875,742,3964,1017,5517,1268,20569,1706,7168,1089,13401,1605,1061,394,1254,530,1362,668,306,247,1141,569,938,801,1584,561,149,121,672,463,340,270,339,284,825,485,542,388,238,314,306,282,164,160,614,371,214,332,827,403,525,342,47215,1062,16110,1404,0,269,16110,1404,0,269,0,269,0,269,56,88,421,403,200,224,138,223,593,407,568,437,733,582,1106,501,839,437,827,434,1118,555,782,395,2106,888,1095,475,1346,565,2211,708,1971,724,31105,1663,15277,1514,15828,1524,2729,790,1173,484,1749,598,1134,554,1637,551,458,289,733,354,253,229,609,413,376,281,1095,562,505,333,337,228,449,300,383,286,388,263,506,350,258,167,458,285,598,360,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,315762,3831,147578,2694,75899,3686,0,300,75899,3686,66,112,18,33,488,318,1165,752,1906,765,1090,526,3651,933,1622,633,4445,1203,4766,1328,5372,1196,5524,1108,4755,1208,3900,1077,3973,937,5527,1181,5208,1284,3997,973,9423,1449,9003,1461,71679,3654,30085,2195,41594,2877,5650,1207,3905,848,3791,1022,2822,1032,2210,732,1570,740,2483,821,962,500,1644,614,1391,576,2924,942,1486,665,1375,581,1672,799,508,297,994,515,767,379,1358,516,1142,469,2940,858,168184,2483,55573,2888,0,300,55573,2888,154,172,299,213,461,282,788,500,3087,935,2219,857,3425,812,3379,987,4014,1039,2891,707,5654,1290,5985,1390,4011,792,3015,814,2446,745,2123,708,1942,602,2995,795,3386,790,3299,959,112611,3373,59317,2889,53294,2932,7369,1301,5128,893,6169,1267,4532,1311,5323,1090,2496,754,2869,810,2050,692,1904,667,1270,631,2265,647,2619,751,1974,662,861,360,714,348,1558,620,1842,644,780,446,998,391,573,358,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
