GEO_ID,C19037G_001E,C19037G_001M,C19037G_002E,C19037G_002M,C19037G_003E,C19037G_003M,C19037G_004E,C19037G_004M,C19037G_005E,C19037G_005M,C19037G_006E,C19037G_006M,C19037G_007E,C19037G_007M,C19037G_008E,C19037G_008M,C19037G_009E,C19037G_009M,C19037G_010E,C19037G_010M,C19037G_011E,C19037G_011M,C19037G_012E,C19037G_012M,C19037G_013E,C19037G_013M,C19037G_014E,C19037G_014M,C19037G_015E,C19037G_015M,C19037G_016E,C19037G_016M,C19037G_017E,C19037G_017M,C19037G_018E,C19037G_018M,C19037G_019E,C19037G_019M,C19037G_020E,C19037G_020M,C19037G_021E,C19037G_021M,C19037G_022E,C19037G_022M,C19037G_023E,C19037G_023M,C19037G_024E,C19037G_024M,C19037G_025E,C19037G_025M,C19037G_026E,C19037G_026M,C19037G_027E,C19037G_027M,C19037G_028E,C19037G_028M,C19037G_029E,C19037G_029M,C19037G_030E,C19037G_030M,C19037G_031E,C19037G_031M,C19037G_032E,C19037G_032M,C19037G_033E,C19037G_033M,C19037G_034E,C19037G_034M,C19037G_035E,C19037G_035M,C19037G_036E,C19037G_036M,C19037G_037E,C19037G_037M,C19037G_038E,C19037G_038M,C19037G_039E,C19037G_039M,C19037G_040E,C19037G_040M,C19037G_041E,C19037G_041M,C19037G_042E,C19037G_042M,C19037G_043E,C19037G_043M,C19037G_044E,C19037G_044M,C19037G_045E,C19037G_045M,NAME,C19037G_001MA,C19037G_001EA,C19037G_002MA,C19037G_002EA,C19037G_003MA,C19037G_003EA,C19037G_004MA,C19037G_004EA,C19037G_005MA,C19037G_005EA,C19037G_006EA,C19037G_006MA,C19037G_007MA,C19037G_007EA,C19037G_008MA,C19037G_008EA,C19037G_009MA,C19037G_009EA,C19037G_010MA,C19037G_010EA,C19037G_011EA,C19037G_011MA,C19037G_012MA,C19037G_012EA,C19037G_013MA,C19037G_013EA,C19037G_014MA,C19037G_014EA,C19037G_015MA,C19037G_015EA,C19037G_016MA,C19037G_016EA,C19037G_017EA,C19037G_017MA,C19037G_018MA,C19037G_018EA,C19037G_019MA,C19037G_019EA,C19037G_020MA,C19037G_020EA,C19037G_021MA,C19037G_021EA,C19037G_022EA,C19037G_022MA,C19037G_023MA,C19037G_023EA,C19037G_024MA,C19037G_024EA,C19037G_025MA,C19037G_025EA,C19037G_026MA,C19037G_026EA,C19037G_027MA,C19037G_027EA,C19037G_028EA,C19037G_028MA,C19037G_029MA,C19037G_029EA,C19037G_030MA,C19037G_030EA,C19037G_031MA,C19037G_031EA,C19037G_032MA,C19037G_032EA,C19037G_033EA,C19037G_033MA,C19037G_034EA,C19037G_034MA,C19037G_035MA,C19037G_035EA,C19037G_036MA,C19037G_036EA,C19037G_037MA,C19037G_037EA,C19037G_038EA,C19037G_038MA,C19037G_039EA,C19037G_039MA,C19037G_040MA,C19037G_040EA,C19037G_041MA,C19037G_041EA,C19037G_042MA,C19037G_042EA,C19037G_043EA,C19037G_043MA,C19037G_044EA,C19037G_044MA,C19037G_045MA,C19037G_045EA,state
0400000US13,27705,2652,1917,809,592,459,99,138,177,187,358,338,347,376,344,319,0,292,0,292,0,292,0,292,14760,2072,1048,520,501,351,1128,527,1737,615,3063,900,4264,1431,1692,709,1194,482,50,107,83,103,8716,1256,946,475,240,211,782,434,1327,547,1455,599,1650,621,689,356,997,433,205,167,425,436,2312,715,397,260,468,317,848,440,310,248,170,183,36,65,0,292,33,57,0,292,50,77,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,60928,3301,3211,1037,828,562,47,79,678,519,356,355,283,252,327,259,359,314,288,285,45,75,0,267,25860,2537,1853,724,774,534,2397,919,2471,726,4278,1109,5538,1320,3445,947,3796,1089,844,459,464,310,22994,2085,1366,519,693,420,1152,475,1893,684,3920,908,3917,855,3131,828,4372,934,1459,554,1091,471,8863,1338,889,454,605,330,1165,506,1229,609,1456,573,1985,661,429,235,733,374,198,164,174,176,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,42716,3347,2817,782,452,418,233,231,960,507,168,171,674,459,242,230,41,66,0,261,47,78,0,261,20108,2350,2039,697,1104,605,2072,716,2184,1010,2980,910,3064,692,3392,1060,2673,890,214,167,386,409,13981,1547,918,418,959,486,1229,578,1368,395,2555,634,3222,933,1484,651,1445,490,206,267,595,335,5810,948,717,323,639,324,1186,519,811,354,764,343,779,295,513,361,287,256,41,67,73,120,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,20319,2097,1310,572,335,282,0,263,335,244,300,291,59,84,281,207,0,263,0,263,0,263,0,263,9000,1474,1117,541,150,150,1324,537,2300,837,1203,523,1497,531,1117,482,233,192,59,94,0,263,7397,1150,688,373,724,455,828,352,320,252,1453,526,1578,461,658,270,842,471,200,197,106,124,2612,897,185,160,400,337,502,292,339,231,724,443,254,199,186,178,22,39,0,263,0,263,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,13292,1807,1358,620,463,378,134,234,212,180,185,231,332,208,7,16,25,45,0,237,0,237,0,237,6306,1198,956,493,338,210,449,270,1183,524,1307,532,1119,413,452,366,489,379,13,23,0,237,3819,752,305,231,322,291,298,224,456,253,430,242,878,415,579,325,271,203,132,146,148,200,1809,586,128,96,440,281,103,91,274,190,414,337,353,290,39,54,0,237,58,91,0,237,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,10691,1464,637,324,122,124,194,224,182,191,38,61,57,100,0,267,11,19,33,56,0,267,0,267,3135,916,688,495,236,220,492,339,477,535,350,203,319,233,422,266,151,149,0,267,0,267,4560,839,734,353,215,150,794,404,443,238,673,317,683,309,310,252,499,236,209,349,0,267,2359,627,271,244,213,165,316,226,189,162,464,303,277,220,343,323,136,158,38,65,112,196,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,24948,2477,1864,827,116,146,0,277,18,37,877,661,171,205,625,442,0,277,57,98,0,277,0,277,11286,1679,173,154,528,459,806,602,922,492,2325,850,1988,805,1941,682,2137,862,362,242,104,170,8734,1300,496,231,247,240,883,524,919,466,705,449,1859,617,1322,510,1246,520,793,488,264,200,3064,828,576,327,132,148,511,307,206,224,381,286,840,461,163,154,216,203,0,277,39,64,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,26677,2951,1872,803,251,247,422,387,309,252,649,518,40,71,150,179,0,277,51,83,0,277,0,277,11726,2090,1387,663,1095,568,1792,822,872,597,1000,533,2527,867,1487,625,994,481,320,285,252,241,9985,1374,1042,525,572,478,930,537,702,418,1090,637,1776,774,1471,636,1897,695,325,264,180,179,3094,905,688,406,454,300,383,276,583,322,240,193,361,313,99,138,82,129,111,136,93,85,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,43197,2736,3391,913,852,438,388,301,768,506,414,312,596,369,279,223,94,114,0,235,0,235,0,235,18293,1770,2059,605,705,353,1971,628,2134,707,2861,757,4042,959,2777,695,1408,563,210,165,126,125,16171,1608,2315,683,743,355,1996,684,2083,655,2528,665,3439,841,1375,518,1143,466,250,241,299,215,5342,1056,832,477,760,436,1005,386,1074,736,773,384,425,233,301,195,29,49,143,165,0,235,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,16645,1826,2502,637,672,264,48,54,533,324,650,434,244,230,133,186,101,161,121,132,0,208,0,208,7536,1400,574,452,767,483,863,442,702,376,1415,527,1420,516,1068,551,414,222,14,30,299,231,5028,896,633,349,304,222,666,311,544,364,855,371,869,373,459,181,402,243,204,217,92,112,1579,491,257,254,227,208,316,208,194,178,332,221,75,92,101,123,0,208,0,208,77,124,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,25802,2238,1889,568,542,423,150,149,377,233,452,328,158,183,121,130,89,124,0,253,0,253,0,253,10816,1706,1055,362,227,173,1446,459,2219,792,2291,799,1724,572,550,326,940,637,338,298,26,46,9512,1295,1182,520,836,457,1165,417,1772,692,1152,445,1858,681,529,288,699,337,104,120,215,183,3585,859,382,220,428,277,813,387,823,401,279,173,554,290,83,81,149,135,74,94,0,253,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
