GEO_ID,C11010_001E,C11010_001M,C11010_002E,C11010_002M,C11010_003E,C11010_003M,C11010_004E,C11010_004M,C11010_005E,C11010_005M,C11010_006E,C11010_006M,C11010_007E,C11010_007M,C11010_008E,C11010_008M,C11010_009E,C11010_009M,C11010_010E,C11010_010M,C11010_011E,C11010_011M,NAME,C11010_001MA,C11010_001EA,C11010_002MA,C11010_002EA,C11010_003EA,C11010_003MA,C11010_004EA,C11010_004MA,C11010_005EA,C11010_005MA,C11010_006MA,C11010_006EA,C11010_007MA,C11010_007EA,C11010_008MA,C11010_008EA,C11010_009MA,C11010_009EA,C11010_010EA,C11010_010MA,C11010_011EA,C11010_011MA,state
0400000US13,1080069,14520,504385,12542,391930,11294,335402,10984,56528,2846,112455,4661,575684,11203,500903,10296,324585,8661,176318,4957,74781,5334,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,131530,4424,61943,3813,48541,3097,38832,2811,9709,1419,13402,2273,69587,3641,57472,3350,34060,2818,23412,1866,12115,1604,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,165869,4903,82235,4283,61680,3615,50369,3612,11311,1334,20555,2283,83634,3616,69207,3186,39009,2647,30198,1753,14427,1918,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1577910,15041,729337,10789,585736,9643,469097,9138,116639,4295,143601,6373,848573,12283,744077,11322,418847,9347,325230,6720,104496,4962,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,790243,11665,372403,9223,297714,8781,241586,7703,56128,2903,74689,4154,417840,8024,363651,7041,193758,6445,169893,4092,54189,3322,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,411795,5606,190335,4448,145860,4401,115975,3963,29885,1662,44475,2926,221460,4378,191530,4596,92469,3817,99061,2993,29930,2528,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,363735,7229,171226,5919,136577,5410,109211,5025,27366,2159,34649,2690,192509,4608,166580,4418,89173,3609,77407,2558,25929,2223,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,545507,9641,249185,6927,204299,5955,163434,5796,40865,2213,44886,3608,296322,6770,261544,6186,142843,4714,118701,3721,34778,2926,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,492410,9663,227640,5951,183937,6024,147672,5625,36265,2795,43703,3528,264770,7079,231486,6506,127463,5291,104023,3137,33284,3083,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,189933,5185,84588,4130,62412,3562,47467,3334,14945,1509,22176,2080,105345,3732,86817,3245,44131,2414,42686,2021,18528,1638,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,683376,11593,301481,8779,232524,7709,186317,6672,46207,2736,68957,4929,381895,8216,325098,7726,197913,6380,127185,3948,56797,3483,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,880512,10736,389618,7895,296129,7455,231397,6973,64732,3810,93489,5169,490894,8740,411521,8378,226944,6677,184577,5068,79373,4398,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1289916,13531,608406,9905,490137,9903,392008,9502,98129,3731,118269,5669,681510,8854,592575,8158,326243,6747,266332,4585,88935,4285,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,711846,8886,338858,6734,257995,5278,210748,4444,47247,2395,80863,4809,372988,7284,315645,6667,176589,5114,139056,3344,57343,3468,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,333533,7485,154157,5411,129925,4973,103861,4184,26064,2111,24232,2622,179376,5661,164456,5306,88083,4711,76373,3046,14920,2062,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,786167,10150,359727,7248,291041,6563,235225,6315,55816,2572,68686,3683,426440,7896,371903,8038,200950,6890,170953,4207,54537,3270,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,131778,4384,63932,3282,50384,3036,38386,2650,11998,1218,13548,1761,67846,3329,57008,2891,30432,2337,26576,1497,10838,1687,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,238480,5590,114061,3754,91487,3884,73431,3475,18056,1229,22574,2460,124419,3977,107187,4123,54642,3346,52545,2265,17232,1687,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,324479,8108,176059,5584,130717,5536,106605,5007,24112,2011,45342,3694,148420,5603,118067,4636,73212,4011,44855,2245,30353,3224,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,168994,4654,80952,3447,59764,2984,47818,2763,11946,1312,21188,2269,88042,3566,69546,3010,36552,2490,32994,1993,18496,2040,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,955086,12276,425663,8743,337699,8293,257059,7317,80640,3875,87964,4934,529423,7548,465746,6715,239967,4930,225779,5170,63677,4103,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,248603,6534,118817,5233,93648,4528,74892,4381,18756,1842,25169,2783,129786,4475,112628,4034,66889,3400,45739,2362,17158,2161,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2514435,21095,1117312,14314,879480,12464,686264,12511,193216,4671,237832,7174,1397123,16143,1207377,15196,674116,12962,533261,8593,189746,6171,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1143612,15215,522314,10305,411463,10341,336335,9815,75128,3555,110851,5768,621298,12038,547703,10856,320900,9218,226803,4789,73595,4416,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,103330,3627,47914,2732,37391,2945,30223,2600,7168,1001,10523,1503,55416,2397,45966,2432,23578,2030,22388,1471,9450,1424,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1546145,15907,708633,12630,574927,11823,463358,10348,111569,4298,133706,6720,837512,11329,736563,11089,398558,9456,338005,5524,100949,4480,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,458214,7968,208546,5767,171194,5197,135011,4947,36183,2123,37352,2875,249668,5693,221110,5391,118694,4323,102416,3048,28558,2566,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,522591,8878,247879,6121,179197,5392,144820,4886,34377,2384,68682,4778,274712,7396,226700,6962,131373,5967,95327,3423,48012,3305,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1671268,13986,739710,11271,595825,10698,453754,9205,142071,4384,143885,5742,931558,11980,825460,11742,420081,9288,405379,6735,106098,4285,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,143275,4964,65856,3356,50339,3526,40533,3151,9806,1201,15517,2277,77419,3364,65895,2897,35071,2283,30824,1846,11524,1668,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,534254,9263,244479,6485,197599,6422,158703,6265,38896,2758,46880,3465,289775,6325,253985,6274,143536,5563,110449,3872,35790,2744,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,106513,3268,49050,2299,38129,2253,29978,2124,8151,951,10921,1703,57463,2608,50365,2457,26337,2104,24028,1387,7098,1225,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,778107,12648,351198,9319,282940,8487,226193,7772,56747,2887,68258,3773,426909,7804,376660,7280,212323,6317,164337,3742,50249,3320,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2422871,21374,1190259,15757,943315,14911,785950,14582,157365,4902,246944,7356,1232612,15114,1072351,14306,651583,12804,420768,8017,160261,6942,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,199323,5540,99115,3695,74052,3634,61561,3789,12491,1422,25063,2718,100208,4048,81694,3544,46278,2885,35416,2171,18514,1949,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,91087,3237,40137,2440,30324,2117,23871,2060,6453,977,9813,1420,50950,2317,39498,1954,21801,1695,17697,1130,11452,1459,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,965180,13577,438392,9057,350861,8174,285247,7870,65614,3329,87531,4788,526788,9384,456138,9189,279201,7444,176937,5244,70650,4167,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,876765,11452,424726,8069,323323,7379,264351,6073,58972,3551,101403,5202,452039,6684,375226,6864,226376,5278,148850,3878,76813,4120,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,240683,6418,105557,4231,85724,3883,64005,3483,21719,1649,19833,1981,135126,4348,119054,3968,56565,2979,62489,2922,16072,1882,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,773746,10056,369099,7974,288456,7886,235235,7269,53221,2340,80643,4525,404647,7147,339792,6450,183112,5614,156680,3582,64855,3852,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,70467,3044,36333,2606,28083,2397,23079,2331,5004,772,8250,1650,34134,2214,28500,1866,15989,1734,12511,1076,5634,1089,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,300856,6472,128458,4077,106953,3757,74229,3652,32724,2302,21505,1975,172398,4936,156305,4564,81454,3265,74851,3158,16093,1890,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
